pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
1235.68 0.0827406 0.103026 673.891 0.439928 -2.14407 1703.16 0.466532 0.525589 0.674714 0.755933 294.38 2.92259 0.379051 2521.88 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 18.8494 1.35778 0.868776 49.2937 1.5571
1364.23 -0.0342041 3.12325 1229.81 -0.0519421 -1.52514 1925.07 0.650751 0.704393 0.769913 0.750872 197.228 0.806544 0.117124 4485.42 1.5571
1186.18 0.576791 2.35154 850.466 -0.66033 -2.33299 2000.68 0.769318 0.698194 0.78514 0.806829 217.913 0.278712 0.0769859 3393.47 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 22.9073 -2.6767 2.35799 28.6542 1.5571
1403.81 -0.621047 1.6776 1254.03 0.416103 -1.48253 3087.88 0.509191 0.753856 0.719957 0.859882 140.965 1.84387 0.121948 4454.22 1.5571
1332.78 -0.821298 -2.31771 1160.28 0.836223 1.36285 3442.16 0.707608 0.42223 0.547107 0.737324 380.047 -2.2604 0.00386381 3835.7 1.5571
1233.89 -0.579068 1.40041 892.467 0.0138345 -2.45053 2185.38 0.174652 0.779917 0.470125 0.840029 139.641 -1.65783 0.0376767 2310.52 1.5571
316.049 1.15361 1.62602 -1 -1 -1 -1 0.7324 -1 0.752411 -1 208.566 -1.2606 0.0238616 641.481 1.5571
995.241 -0.832822 -0.109728 746.162 0.568069 3.04218 2274.2 0.376307 0.773584 0.843421 0.832986 279.061 2.97355 0.0717986 2549.47 1.5571
1250.22 -0.963701 0.640172 937.745 -0.738062 -2.72256 2206.64 0.443415 0.588447 0.7451 0.639144 99.3264 -2.4848 0.135025 2785.59 1.5571
1286.55 0.190704 -2.82519 978.877 0.995993 -0.769078 2176.86 0.760175 0.639333 0.7608 0.717413 508.255 1.64767 0.370972 3180.18 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 59.8395 2.28683 0.176418 188.698 1.5571
630.004 -0.0862939 2.33958 624.013 0.354155 -0.891296 1306.95 0.395082 0.371403 0.80516 0.652665 22.4378 -0.116576 0.760906 1208.38 1.5571
992.076 0.0192832 2.71053 890.733 -0.0174412 -0.640176 1894.75 0.665249 0.402617 0.830709 0.538444 137.865 -0.597175 0.0404817 2064.88 1.5571
873.628 -0.585589 -0.909995 720.824 -0.104411 2.27597 1684.17 0.791337 0.756705 0.797046 0.738671 372.175 2.32644 0.0243797 2439.07 1.5571
2390.92 0.193629 -0.980498 1193.53 -0.939083 2.84642 3798.63 0.738134 0.81989 0.853285 0.817746 1278.82 1.85726 0.254771 3959.75 -1.5571
1614.64 -0.839906 2.42847 1005.97 -0.917785 -0.825597 2621.73 0.832659 0.607309 0.882738 0.719595 39.2562 1.81308 0.0292524 4416.97 -1.5571
1067.47 0.852863 0.278627 728.56 0.539457 -2.90258 1887.99 0.635636 0.599086 0.767089 0.549885 104.325 -2.8997 0.0789678 3048.4 1.5571
1188.85 -1.1872 2.16641 796.097 0.516408 -3.01426 2195.86 0.670163 0.653927 0.774519 0.77176 1083.54 -0.631019 0.0545075 2956.37 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 42.6671 -1.47414 0.0310103 555.352 1.5571
1884.65 -0.624638 -1.69031 1497.75 -0.501622 1.55134 3569.51 0.188245 0.642485 0.676566 0.731132 310.264 1.28679 0.0808673 3730.78 1.5571
1190.45 -1.51028 -0.107981 997.535 0.853228 0.624935 3339.54 0.549959 0.766713 0.805889 0.791476 868.53 -2.92923 0.00306273 3284.39 1.5571
1355.77 0.839177 -1.38147 793.543 0.892861 2.87877 1834.1 0.471612 0.774709 0.604993 0.81904 79.4473 1.36657 0.235614 3614.41 1.5571
1487.97 -0.163281 1.09478 1288.4 0.585073 -0.716862 2445.04 0.429808 0.223592 0.528032 0.703967 627.037 -2.88049 0.00070262 3753.01 1.5571
1095.49 0.193185 2.39 681.969 -1.36102 -0.332215 2419.88 0.331528 0.491585 0.783871 0.734857 54.1304 3.0404 0.127185 2626.64 1.5571
1662.41 -0.156665 2.88389 1027.73 -0.785957 0.630089 2541.94 0.68083 0.769991 0.713034 0.80325 170.864 0.60578 0.0289746 4101.4 1.5571
1695.56 -0.77215 -1.86278 1603.89 -0.468516 0.718942 3288.5 0.820759 0.141761 0.731793 0.841256 250.816 0.52847 0.119598 4242.59 1.5571
1484.76 -0.796901 3.07285 1076.05 1.00297 -0.44912 3673.57 0.215296 0.769043 0.632291 0.739464 118.273 0.17208 0.0399791 3485.26 -1.5571
1021.59 -0.314794 -0.918119 768.884 1.43134 0.312065 2144.74 0.385302 0.808988 0.72936 0.882846 1820.24 2.9725 0.0584195 2559.55 1.5571
394.277 0.318372 2.27729 281.615 1.36495 -0.790468 818.277 0.594916 0.75445 0.815214 0.848109 82.8725 -1.15248 0.14833 987.793 1.5571
258.828 -1.97729 -1.24636 -1 -1 -1 -1 0.687625 -1 0.80376 -1 5.26814 -0.719662 0.110513 494.314 1.5571
1198.69 -0.478871 3.12468 1034.39 -0.508978 0.101467 2319.64 0.17366 0.406814 0.675465 0.591031 31.0179 0.45634 0.346352 2432.86 1.5571
1322.6 -1.01792 -2.33107 1047.1 0.607473 1.32303 3168.62 0.570459 0.556625 0.840533 0.843156 197.535 -0.374468 0.0525316 2847.06 1.5571
1919.09 -0.727289 -2.55802 1535.08 -0.337493 1.71035 3062.01 0.840099 0.469659 0.793141 0.503104 106.801 1.28544 0.195065 5544.16 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 49.0613 0.367853 0.015704 451.221 1.5571
1955.24 -0.421175 -2.68248 1747.25 0.0151207 0.773882 4084.49 0.145252 0.329159 0.759712 0.794996 183.853 -0.0897505 0.00964443 4178.94 1.5571
1459.92 -0.794804 -2.33574 990.33 -0.225916 1.51544 2475.33 0.383659 0.365382 0.388463 0.793314 265.378 1.06005 0.460843 3540.52 1.5571
1339.29 0.840261 2.50375 1288.16 0.13723 -0.455428 2945.33 0.480806 0.397805 0.712969 0.545647 254.346 0.133462 0.138107 3146.9 1.5571
1269.78 -1.15249 1.06223 1260.68 0.734047 -1.09087 3660.2 0.58345 0.561593 0.667907 0.797118 406.988 2.90752 0.0760105 3505.52 1.5571
1037.27 -1.438 -0.619972 -1 -1 -1 -1 0.630724 -1 0.83119 -1 790.93 2.53742 0.00633621 2529.65 1.5571
2162.33 0.242273 1.90287 809.376 0.164583 -1.60698 2830.73 0.404923 0.249999 0.641765 0.874259 1469.29 -1.0896 0.0238279 3167.7 1.5571
