pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
1260.35 0.248274 0.0230766 727.517 0.556197 -2.19326 1812.65 0.560677 0.738524 0.632964 0.821877 235.283 2.71031 0.147517 2650.74 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 40.6479 0.70205 0.353708 152.63 1.5571
1423.79 -0.197699 3.05751 1322.21 -0.153676 -1.53853 2126.73 0.753839 0.792693 0.826434 0.737734 165.199 0.846807 0.0313262 4360.66 1.5571
1347.45 0.42924 2.36717 894.998 -0.669835 -2.29904 2103.39 0.765537 0.729447 0.736312 0.8089 661.438 1.00831 0.0429636 3463.4 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 48.1358 -2.94359 0.127175 331.425 1.5571
1578.2 -0.482201 1.66898 1208.74 0.500151 -1.55773 3201.55 0.639876 0.7465 0.826534 0.827286 34.3187 -0.421188 0.200924 3965.7 1.5571
1259.39 -0.911538 -2.36889 1226.51 0.681282 1.38706 3338.12 0.638403 0.349522 0.511002 0.673344 497.474 -2.1833 0.166235 3528.69 1.5571
1242.97 -0.603179 1.44216 871.29 0.00787381 -2.44133 2192.17 0.214526 0.745657 0.575224 0.729442 174.05 -1.75505 0.141818 2280.52 1.5571
355.277 1.14365 1.57235 -1 -1 -1 -1 0.64497 -1 0.750663 -1 184.662 -1.54968 0.0184097 496.469 1.5571
1009.95 -0.854336 -0.155497 758.796 0.604331 3.01112 2340.06 0.348351 0.850673 0.838569 0.767001 322.248 -3.13186 0.0677813 1875.4 1.5571
1293.49 -0.976117 0.626411 939.617 -0.781682 -2.6165 2260.31 0.494528 0.777194 0.756994 0.74128 122.156 -2.49105 0.142974 2943.08 1.5571
1270.06 0.139389 -2.91168 1084.53 0.924042 -0.789569 2310.32 0.733671 0.806067 0.812855 0.714384 492.262 1.68454 0.119371 3281.63 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 51.6395 1.45872 0.0243249 322.91 1.5571
648.362 0.308457 -0.904396 637.888 -0.0709204 2.30015 1359.01 0.602606 0.54144 0.785915 0.833152 37.6053 -0.553452 0.338849 1344.34 1.5571
1051.89 0.0996724 2.70888 980.257 0.0438034 -0.658709 2081.47 0.784457 0.474389 0.728418 0.830102 159.949 -0.553912 0.0249165 2301.54 1.5571
824.244 -0.681766 -0.950509 749.853 -0.224451 2.27532 1663.01 0.881096 0.637931 0.811851 0.789275 291.786 2.3367 0.00474644 2028.36 1.5571
2463.87 0.00464929 -0.938587 1143.71 -1.03974 2.82708 3743.33 0.76407 0.849379 0.885304 0.795151 1557.63 2.11603 0.176046 3932.51 -1.5571
1734.28 -0.734558 2.31713 1047.89 -0.840887 -0.765015 2772.63 0.504599 0.796189 0.745675 0.787168 42.0402 -1.97618 0.142952 4057.18 -1.5571
1108.03 0.885212 0.305289 777.818 -1.4207 -1.81019 3130.08 0.782154 0.816908 0.801671 0.815647 159.378 -2.75587 0.0778279 3053.46 1.5571
