pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
499.077 1.57476 -2.25801 319.682 0.168711 0.538095 1016.45 0.769211 0.558729 0.806534 0.681751 94.765 0.18363 0.357471 966.275 92.9047
810.804 0.43614 0.0962232 597.487 -2.02933 2.80136 2598.9 0.762055 0.749463 0.851668 0.853651 376.178 -2.15154 0.921484 1600.18 92.9047
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 188.415 -1.9122 0.0365975 241.634 92.9047
766.781 -1.46259 -1.14394 598.794 -1.05206 -2.80527 1105.22 0.658168 0.701017 0.7847 0.714385 468.978 1.55348 0.463188 1812.48 92.9047
977.642 0.509094 2.01137 706.632 -1.23748 -1.11554 2361.24 0.730937 0.423577 0.676091 0.784428 70.9413 0.225385 0.0591646 2080.68 92.9047
795.068 0.21791 2.2266 297.017 2.71351 2.87914 1766.71 0.284129 0.634534 0.55895 0.712828 875.196 -0.756334 0.260756 1125.71 92.9047
833.492 -0.620131 2.45675 511.47 0.426477 -0.134264 1519.9 0.716195 0.541288 0.710044 0.697214 197.119 -0.324175 0.204542 1819.22 92.9047
789.384 -1.17857 -1.14322 -1 -1 -1 -1 0.391452 -1 0.79957 -1 832.024 1.87158 0.237861 1192.84 92.9047
568.44 -0.107324 1.28308 503.483 -1.49961 3.09232 1190.63 0.714728 0.820626 0.771955 0.835701 519.721 -0.462878 0.330798 1686.87 92.9047
502.791 -1.46019 0.253381 306.77 0.256753 -2.31197 1097.84 0.746455 0.525715 0.794842 0.794279 495.822 3.11564 0.832379 1027.95 92.9047
588.102 -0.385967 3.09433 521.924 -1.62616 1.97898 998.46 0.793589 0.576168 0.825641 0.808796 808.226 -0.569018 0.456376 1354.23 92.9047
1326.03 -0.384397 -1.11882 734.092 -0.0262152 2.60014 2018.94 0.658426 0.458993 0.702653 0.845357 223.014 1.48556 0.116405 2703.74 92.9047
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 82.9335 -2.69041 1.41552 142.807 92.9047
644.858 -1.75586 2.2647 -1 -1 -1 -1 0.738485 -1 0.867349 -1 473.416 -0.836942 0.0366839 707.502 92.9047
565.683 1.87869 -2.70646 515.908 -0.718949 0.518221 2165.44 0.715837 0.644786 0.663583 0.765464 28.5326 1.83658 0.366681 1515.76 92.9047
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 114.803 -1.08101 0.0923228 310.888 92.9047
748.436 1.09908 -1.20976 -1 -1 -1 -1 0.286608 -1 0.878954 -1 794.3 2.16654 0.933679 980.662 92.9047
773.696 0.735301 -0.268993 370.178 -1.09618 2.21459 1551.71 0.518816 0.73617 0.637343 0.708185 554.443 2.67318 0.188157 1610.31 92.9047
1026.01 -1.98706 -0.463427 -1 -1 -1 -1 0.336238 -1 0.82087 -1 843.296 2.54564 0.0405951 1285.68 92.9047
782.474 -0.0515571 1.62829 587.686 -1.21869 -2.64478 1471.41 0.637018 0.764904 0.870044 0.849369 556.47 -0.867928 0.18422 1669.56 92.9047
873.905 -0.867646 -2.48952 619.124 -0.949867 1.34663 1424.25 0.619949 0.701439 0.636886 0.810651 83.8991 1.31329 0.0613451 2031.16 92.9047
463.336 -0.202621 -0.75093 386.739 -0.334361 1.40057 782.051 0.717804 0.814088 0.687468 0.76081 330.195 -3.07418 0.127598 844.996 92.9047
459.631 1.67413 -2.26728 289.488 -1.65626 -2.11832 1879.52 0.766048 0.639458 0.75828 0.923527 280.323 0.954835 0.481452 1253.08 92.9047
826.597 -0.531614 -2.95247 256.658 1.2811 0.232127 1412.41 0.241107 0.785664 0.625519 0.861336 446.589 0.176426 0.063179 1463.37 92.9047
758.815 0.346702 0.0566335 506.111 -1.11187 2.70304 1597.22 0.758845 0.697789 0.665217 0.846832 260.438 -2.39474 0.214788 1682.28 92.9047
956.388 -0.55318 0.207042 583.133 -1.50198 1.35514 1143.38 0.734535 0.686126 0.812404 0.800653 1010.35 -2.5133 0.164564 1775.2 92.9047
635.147 -0.405808 2.57883 592.335 0.0389268 0.529664 1140.42 0.578698 0.783519 0.698706 0.742367 39.0894 2.45546 0.0771735 2021.38 92.9047
732.162 -0.930446 -2.92619 575.712 0.297365 -0.640467 1511.87 0.209707 0.672508 0.875438 0.742606 447.738 1.33666 0.488994 1557.25 92.9047
604.823 -0.286217 -1.96978 339.619 -2.09664 -0.65169 1160.97 0.772052 0.712436 0.767539 0.827528 611.11 1.5629 0.202559 1036.06 92.9047
1035.88 -0.209656 1.61836 360.278 -0.663181 -2.99605 975.44 0.609281 0.721995 0.578135 0.807916 786.124 -1.21612 0.0834808 1629.23 92.9047
603.301 -1.77693 1.05063 418.193 0.403438 -2.71854 1673.99 0.647698 0.65593 0.743087 0.797249 272.222 -1.26107 0.0149486 1024.67 -92.9047
736.557 0.00839542 -1.48126 702.331 0.788855 0.651288 1427.44 0.328427 0.753234 0.88287 0.805687 203.803 2.33983 0.129099 2141.6 92.9047
711.146 -1.3919 -2.01067 524.838 0.418978 0.427463 1747.18 0.763268 0.724624 0.753158 0.854065 142.829 0.925702 0.0727351 2095.48 92.9047
787.193 -0.767886 1.33777 -1 -1 -1 -1 0.74095 -1 0.789564 -1 601.653 -1.73072 0.931392 1124.16 92.9047
673.712 -0.8272 2.86656 669.904 -1.33406 -0.158277 1414.06 0.568268 0.425563 0.757517 0.819932 58.9802 -1.94766 1.47521 1291.15 92.9047
657.433 0.899711 -1.82952 567.135 -0.702327 1.94576 1617.61 0.741749 0.637611 0.860213 0.811382 198.126 0.221656 0.117989 1479.72 92.9047
949.424 -0.432345 2.13336 622.469 -0.550712 -1.38644 1544.91 0.533294 0.641978 0.684821 0.788142 736.471 0.203385 0.189672 2015.54 92.9047
726.545 1.34915 -2.36783 302.913 -0.35801 0.0906198 1360.3 0.509638 0.61169 0.730779 0.795072 517.228 0.936031 0.0259935 1284.54 92.9047
