pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance weight
-1 -1 -1 -1 -1 -1 -1 273.352 -1 -1 -1 -1 31.1972 -2.36821 0.416907 262.412 0.125492 0.0996691
1859.63 0.127904 -1.08861 1853.6 0.0577526 1.28444 3644.03 2504.17 0.156507 0.604133 0.82333 0.740352 524.559 -0.961044 0.204236 5658.42 0.213402 -0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15.1739 -1.66548 -1 0 -1 0.0996691
2136.88 -0.711964 1.64613 1597.45 -0.252374 -1.99133 3803.77 2799.32 0.156123 0.457159 0.682292 0.681041 598.957 -0.968743 0.572186 4358.01 0.533983 0.0996691
-1 -1 -1 -1 -1 -1 -1 22.3973 -1 -1 -1 -1 13.7067 -2.69194 0.10603 79.1642 0.0479575 0.0996691
394.231 1.18644 -2.50544 -1 -1 -1 -1 424.41 0.650136 -1 0.818154 -1 243.185 0.361832 0.3298 523.063 0.88608 0.0996691
2149.52 -0.176702 -0.140839 2116.09 -0.0139973 -2.65127 4268.53 2973.37 0.457292 0.244387 0.553371 0.73769 129.464 1.89381 0.0756075 5638.48 0.755157 0.0996691
438.048 -1.67361 2.94553 -1 -1 -1 -1 501.191 0.554816 -1 0.391182 -1 288.159 -0.198978 0.0151097 591.992 0.479227 0.0996691
2105.46 -1.06456 -2.48259 1698.55 0.341388 0.284925 4813.06 4539.33 0.488378 0.537419 0.362241 0.820873 743.644 1.51047 0.201155 3937.9 0.972182 0.0996691
348.266 1.04832 1.438 345.973 2.31786 -1.68762 879.474 546.184 0.831731 0.201397 0.813855 0.732353 11.1144 1.68903 0.260465 703.807 0.34461 0.0996691
-1 -1 -1 -1 -1 -1 -1 58.8495 -1 -1 -1 -1 1.91328 1.40064 0.315274 59.2007 0.214837 0.0996691
2429.05 0.0524544 -1.63104 2095.6 1.21459 1.80954 5502.32 4662.99 0.195758 0.649146 0.744629 0.532542 197.441 -1.13257 0.462472 5386.32 0.440762 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3.3343 -3.10718 0.84838 29.9508 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15.7923 -1.95885 2.31024 21.0244 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 231.691 -1.62193 3.12358 229.366 1 0.0996691
1407 0.708578 2.20117 792.35 -1.27988 -0.433089 3216.42 3219.18 0.60492 0.0969524 0.580424 0.496313 590.549 -0.810803 0.377741 2701.6 0.36152 -0.0996691
-1 -1 -1 -1 -1 -1 -1 367.501 -1 -1 -1 -1 18.41 3.01284 0.295285 337.52 0.0292066 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9.77748 -1.57847 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 47.6826 -2.22497 3.13692 35.4434 1 0.0996691
1516.81 0.400363 -1.78859 1242.9 -0.565969 1.12934 3075.57 3059.09 0.731307 0.563462 0.566092 0.556723 76.9693 2.36485 0.131567 3300.11 0.765295 0.0996691
709.592 0.0188922 1.00825 396.831 -2.54324 1.53506 1818.69 1550.95 0.778746 0.297057 0.818285 0.747579 1040.69 -1.94091 0.348101 1148.85 0.848779 0.0996691
-1 -1 -1 -1 -1 -1 -1 492.576 -1 -1 -1 -1 14.1928 -2.66823 0.0300462 282.23 0.0550217 0.0996691
1234.91 0.953536 -1.34783 833.288 -0.405751 -2.17491 1761.65 1537.46 0.579637 0.607601 0.652505 0.456934 955.349 1.62129 0.0246481 3561.04 0.910596 0.0996691
-1 -1 -1 -1 -1 -1 -1 310.643 -1 -1 -1 -1 59.8529 0.190069 0.354161 283.909 0.121723 0.0996691
-1 -1 -1 -1 -1 -1 -1 335.534 -1 -1 -1 -1 26.7366 2.86559 0.512899 296.732 0.053326 0.0996691
1522.82 -0.235421 -3.04727 933.864 -0.66503 -1.66578 1656.51 1550.16 0.383316 0.391414 0.765944 0.771329 1108.05 1.05044 0.0994465 4146.92 0.21454 -0.0996691
-1 -1 -1 -1 -1 -1 -1 756.674 -1 -1 -1 -1 95.2124 1.29593 0.0128796 356.603 0.408244 0.0996691
317.128 -2.06501 1.76628 272.499 -1.00346 -0.530906 672.167 320.027 0.770224 0.451711 0.676857 0.799322 53.1886 1.8956 0.100198 1025.1 0.153759 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3.62023 1.33668 -1 0 -1 0.0996691
2242.13 0.447299 -1.47747 2001.99 0.148614 0.702223 4109.43 3130.39 0.151829 0.667186 0.721423 0.715427 420.462 2.59031 0.0833619 5879.84 0.943066 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 21.4577 -0.0176862 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 764.993 -1 -1 -1 -1 2.0828 0.880417 0.511357 344.803 0.155194 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5.91376 -1.3584 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 20.8877 -1 -1 -1 -1 6.56501 1.01774 0.609891 130.354 0.234964 0.0996691
-1 -1 -1 -1 -1 -1 -1 199.958 -1 -1 -1 -1 22.7547 -0.507681 1.52348 96.8301 0.539689 0.0996691
-1 -1 -1 -1 -1 -1 -1 377.065 -1 -1 -1 -1 270.286 -2.88563 1.52402 619.21 0.846774 0.0996691
-1 -1 -1 -1 -1 -1 -1 72.7517 -1 -1 -1 -1 9.03985 -1.24032 1.36736 69.6287 0.104189 0.0996691
480.414 0.913182 0.606543 432.091 -0.550698 -3.05167 1173.11 986.813 0.751621 0.511907 0.85725 0.76919 127.907 1.27954 0.673849 1322.51 0.378593 0.0996691
574.718 0.489817 -0.843188 -1 -1 -1 -1 640.917 0.597461 -1 0.520217 -1 602.037 2.83993 0.146216 1003.61 0.905121 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 12.348 -0.631012 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 122.819 -2.47387 3.1371 127.021 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 7.66644 1.99964 3.06773 29.7459 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 4.33252 0.997266 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 16.9789 2.80109 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.8559 -2.46783 2.32403 32.6247 1 0.0996691
289.214 -1.31224 -2.47684 -1 -1 -1 -1 164.889 0.646953 -1 0.743765 -1 275.589 0.514755 0.954843 327.749 0.885427 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10.9942 0.324158 0.88879 25.7613 1 0.0996691
368.982 -1.7761 2.05681 -1 -1 -1 -1 -1 0.672381 -1 0.664374 -1 379.556 -1.1064 3.11532 367.56 1 0.0996691
267.239 0.206885 0.393726 -1 -1 -1 -1 296.621 0.656363 -1 0.710468 -1 176.326 -2.73784 0.0725079 350.789 0.444488 0.0996691
435.322 0.134726 -0.621489 -1 -1 -1 -1 -1 0.703787 -1 0.825892 -1 407.583 2.5136 3.13373 431.349 1 0.0996691
1431.76 -1.29849 -1.13483 1135.91 -0.577431 2.05957 2737.98 2714.27 0.430794 0.567783 0.704781 0.832983 148.793 2.74738 0.0980058 3056.1 0.578007 -0.0996691
-1 -1 -1 -1 -1 -1 -1 107.741 -1 -1 -1 -1 12.6716 3.01921 1.24555 145.694 0.367168 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 185.686 -0.626389 3.11738 191.457 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.989 -1.24411 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2.92696 -3.12833 -1 0 -1 0.0996691
859.667 1.73895 0.212827 793.039 0.59091 -2.86617 1961.26 1904.23 0.763646 0.759785 0.739184 0.735709 88.5406 2.66338 0.301003 1651.25 0.920949 0.0996691
-1 -1 -1 -1 -1 -1 -1 123.204 -1 -1 -1 -1 3.7743 1.12142 1.07961 60.0856 0.119438 0.0996691
-1 -1 -1 -1 -1 -1 -1 119.411 -1 -1 -1 -1 165.081 2.59199 2.16088 192.913 0.954833 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 26.5687 -1.59661 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.3871 -1.42455 2.20291 32.8061 1 0.0996691
582.677 0.0413867 3.11244 542.002 0.86967 0.0296765 1236.35 1219.34 0.543238 0.588205 0.792258 0.772814 33.5257 -1.02299 0.676669 1141.14 0.919882 0.0996691
635.25 -0.0848882 -2.17291 608.756 -1.03277 0.978984 1408.53 1349.78 0.719065 0.701741 0.712639 0.848217 17.5367 0.84714 0.130181 1222.78 0.932364 0.0996691
-1 -1 -1 -1 -1 -1 -1 103.317 -1 -1 -1 -1 79.7594 -3.1129 0.00775814 146.429 0.586706 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 52.3946 -1.90967 2.87467 41.6206 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 529.632 -1 -1 -1 -1 4.96273 0.682009 0.908882 228.744 0.171565 0.0996691
-1 -1 -1 -1 -1 -1 -1 21.1054 -1 -1 -1 -1 69.3787 1.69103 2.7814 66.4919 0.965943 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10.2873 -0.371411 -1 0 -1 0.0996691
371.871 -1.11058 2.83047 -1 -1 -1 -1 506.727 0.499318 -1 0.622043 -1 170.412 -0.544406 0.118555 560.159 0.793339 0.0996691
913.522 0.664473 1.9147 876.2 -0.289922 -1.96588 1918.02 2062.73 0.362542 0.491301 0.511469 0.529171 325.707 1.8446 0.070527 2911.23 0.804756 0.0996691
-1 -1 -1 -1 -1 -1 -1 103.038 -1 -1 -1 -1 118.482 2.69589 1.84711 173.287 0.850818 0.0996691
973.085 0.855906 0.593648 731.18 -1.40264 3.03062 2833.21 2830.64 0.456004 0.729958 0.751608 0.813785 73.9879 2.83747 0.107588 2443.83 0.708441 0.0996691
1953.85 -0.732618 -1.70694 1133.56 -0.0836469 1.83658 3152.53 2976.62 0.229042 0.40821 0.560912 0.446812 1078.88 1.10727 0.0864692 3282.35 0.868804 0.0996691
-1 -1 -1 -1 -1 -1 -1 293.531 -1 -1 -1 -1 61.0854 2.67672 0.61135 282.56 0.19301 0.0996691
-1 -1 -1 -1 -1 -1 -1 517.881 -1 -1 -1 -1 19.7322 -0.17356 0.77635 249.344 0.128077 0.0996691
1322.88 -1.0367 3.05901 717.98 2.22538 0.362088 5153.59 5220.63 0.145197 0.788764 0.73685 0.852641 712.726 -0.458344 0.67159 2327.66 0.471085 0.0996691
-1 -1 -1 -1 -1 -1 -1 466.341 -1 -1 -1 -1 33.674 -2.88444 0.234005 209.869 0.102211 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 32.0772 2.00009 2.91494 26.0146 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 66.887 -1 -1 -1 -1 215.39 0.607735 0.398571 258.602 0.741356 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 18.3165 -2.28593 -1 0 -1 0.0996691
418.93 -1.28225 2.75259 342.279 0.761528 -0.650902 1192.56 1166.03 0.515197 0.763363 0.738218 0.749792 20.9145 -2.6143 0.917408 1000.27 0.864496 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6.7969 -0.233619 -1 0 -1 0.0996691
1563.28 0.133498 2.18804 1500.05 1.18748 -0.140133 3290.99 3318.6 0.680777 0.269252 0.734024 0.744582 1581.89 -3.02117 0.101766 4528.53 0.927636 0.0996691
379.234 1.10705 0.236107 353.516 -0.236633 -2.92044 918.196 846.326 0.798022 0.713497 0.792944 0.766924 29.7204 -2.56859 0.345915 692.312 0.00703998 0.0996691
668.52 -0.869814 -1.21053 618.253 1.62584 1.44887 2423.04 2106.93 0.669026 0.380855 0.574474 0.766444 367.812 -3.07784 1.17765 1333.88 0.852951 0.0996691
1165.86 -1.56832 1.17863 836.645 -0.248665 -0.030637 1830.04 1797.07 0.633684 0.489086 0.864898 0.748603 1660.38 -2.17406 1.37638 2734.36 0.759525 0.0996691
-1 -1 -1 -1 -1 -1 -1 21.4761 -1 -1 -1 -1 63.3176 -0.454389 0.00109294 150.598 0.054362 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 7.51337 2.14817 0.0602038 21.5335 1 0.0996691
1725.96 0.192034 -1.25743 1617.53 0.733442 0.806228 3062.2 3074.36 0.575722 0.366921 0.540497 0.711742 631.19 -2.7909 0.19764 5446.91 0.355726 0.0996691
-1 -1 -1 -1 -1 -1 -1 86.1027 -1 -1 -1 -1 4.06476 -1.12625 1.33308 81.5506 0.232358 0.0996691
-1 -1 -1 -1 -1 -1 -1 657.362 -1 -1 -1 -1 162.738 -0.714688 1.68787 247.708 0.521274 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 25.3462 -0.487108 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 426.561 -1 -1 -1 -1 12.3689 2.43782 1.15764 422.023 0.0423124 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5.80188 2.42145 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 305.885 -1 -1 -1 -1 35.6526 1.28258 0.130831 159.814 0.238623 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 203.779 -0.136535 3.12944 190.62 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 180.266 -1 -1 -1 -1 18.1175 1.87653 0.72956 140.779 0.172113 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 33.8275 -2.61756 3.14134 27.4113 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 18.3405 0.79249 2.42395 22.6761 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 254.456 -1 -1 -1 -1 78.2378 2.34208 0.0401599 186.162 0.479185 0.0996691
2946.83 0.575133 -2.34869 1441.2 -1.33421 0.104696 5995.8 6075.93 0.64078 0.633506 0.715876 0.421372 629.834 1.11378 0.259279 5902.44 0.463354 0.0996691
2525.12 -0.107658 -0.985963 1945.6 -0.86782 2.7446 4802.58 3577.6 0.174238 0.733173 0.736625 0.856468 149.983 -1.91364 0.838201 6110.24 0.462659 0.0996691
1645.53 -1.34721 0.900644 1320.46 -1.1225 -2.41133 3079.23 2693.75 0.636826 0.315372 0.784166 0.745016 71.5535 -2.24929 0.0828888 3787.41 0.970185 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.9841 1.54146 2.98774 25.5715 1 0.0996691
463.678 -2.32886 1.57383 -1 -1 -1 -1 689.633 0.758134 -1 0.827386 -1 257.094 -1.59591 0.173625 611.176 0.569783 0.0996691
-1 -1 -1 -1 -1 -1 -1 232.41 -1 -1 -1 -1 28.4095 1.0269 0.000311852 278.888 0.0622121 0.0996691
2062.03 0.408903 -1.11459 1400.82 1.1607 0.961356 3219.32 3256.71 0.287884 0.605747 0.579276 0.680726 58.3796 -0.804279 0.309208 5850.74 0.262105 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 90.5541 0.837885 2.85766 101.332 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 285.593 -1 -1 -1 -1 67.7206 2.47759 1.43854 218.464 0.732304 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9.60094 -2.33013 -1 0 -1 0.0996691
345.703 -0.89449 -3.13089 332.148 -2.22918 -0.0695303 847.446 773.246 0.649534 0.706026 0.449744 0.761435 16.111 0.967818 0.767961 667.755 0.786232 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3.90905 2.19812 -1 0 -1 0.0996691
1396.29 -0.261107 -1.5314 1272.29 -0.338484 2.0025 2629.47 2643.15 0.391762 0.616066 0.718405 0.599551 529.335 0.458573 1.54113 2689.15 0.198269 0.0996691
2157.89 0.707038 0.583363 1743.71 0.86678 -2.25821 3952.37 3225.2 0.415355 0.333428 0.648232 0.662107 456.541 -1.65287 0.355811 4887.17 0.620429 0.0996691
-1 -1 -1 -1 -1 -1 -1 317.131 -1 -1 -1 -1 52.1114 -2.82824 0.530042 324.104 0.323479 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 46.5029 3.13472 2.46781 28.3465 1 0.0996691
278.075 0.859639 1.40821 -1 -1 -1 -1 69.5694 0.744148 -1 0.709994 -1 270.01 -1.75256 2.70797 264.688 0.9884 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 208.117 0.435198 3.13411 219.302 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 11.7369 0.424831 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.7894 0.339967 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 76.0144 0.323001 2.67947 78.7924 1 0.0996691
398.917 1.33264 2.14818 -1 -1 -1 -1 -1 0.5874 -1 0.661442 -1 384.83 -0.969347 3.1228 395.953 1 0.0996691
1718.7 -1.13574 -1.97769 1210.67 0.0838871 2.75703 2772.92 2810.67 0.138611 0.417381 0.666402 0.342072 1602.41 0.591268 0.161192 3495.99 0.639634 0.0996691
2267.66 -1.05628 1.83758 1782.22 1.20888 -1.9077 6807.45 6847.46 0.225801 0.549909 0.469694 0.752452 310.766 -0.65236 0.362565 5104.33 0.590205 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 57.2453 -2.91989 3.13827 84.8132 1 0.0996691
1471.45 -0.763686 -0.412879 1323.68 -0.27104 3.0028 2906.93 2421.05 0.69422 0.383946 0.804021 0.467261 80.0376 -1.58656 0.637159 3379.71 0.878421 0.0996691
-1 -1 -1 -1 -1 -1 -1 620.753 -1 -1 -1 -1 37.2062 0.643066 0.724539 92.0413 0.38207 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 205.831 -2.0417 3.09741 178.776 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 76.8541 1.12129 2.96678 91.101 1 0.0996691
1314.62 0.545217 2.68887 637.763 1.86815 -1.28878 2132.56 2135.11 0.244422 0.508335 0.667202 0.670368 112.038 -1.17382 0.113568 3252.51 0.512671 -0.0996691
578.78 1.37895 2.20049 -1 -1 -1 -1 259.989 0.580827 -1 0.798002 -1 560.955 -0.788432 0.596352 682.814 0.898052 0.0996691
-1 -1 -1 -1 -1 -1 -1 277.29 -1 -1 -1 -1 45.1908 -0.103563 0.0638276 280.871 0.455776 0.0996691
-1 -1 -1 -1 -1 -1 -1 247.542 -1 -1 -1 -1 52.7606 2.2964 0.690309 282.033 0.828243 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 50.1239 -0.855807 2.61387 29.196 1 0.0996691
313.964 -1.43852 -0.682213 287.729 -0.439529 2.39791 690.571 635.254 0.595723 0.620775 0.702914 0.811218 34.0948 -3.09715 0.800132 596.516 0.0473252 0.0996691
1489.52 0.158778 -0.739081 688.442 0.00769262 1.30933 1848.79 1359.65 0.194932 0.21643 0.840083 0.795985 1302.6 2.88192 1.39553 2192.61 0.969486 0.0996691
-1 -1 -1 -1 -1 -1 -1 178 -1 -1 -1 -1 188.558 0.398022 0.29455 249.443 0.748702 0.0996691
-1 -1 -1 -1 -1 -1 -1 257.556 -1 -1 -1 -1 174.002 0.133364 0.257472 406.156 0.690633 0.0996691
2256.26 -0.545373 2.34123 2092.97 1.27516 -0.805099 6369.36 5110.38 0.163731 0.344642 0.689306 0.806495 153.108 -0.775328 0.0251779 4383.25 0.551749 0.0996691
1708.43 0.615955 0.212321 1334.19 0.478473 2.61435 2851.78 2776.88 0.474868 0.729782 0.763407 0.787704 193.489 -0.523336 0.741438 4324.28 0.396858 0.0996691
277.314 1.85441 -0.992764 -1 -1 -1 -1 -1 0.517498 -1 0.837109 -1 254.92 2.14569 3.12598 273.398 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 158.554 -1 -1 -1 -1 21.5007 -0.492509 0.00336367 179.331 0.042273 0.0996691
1596.81 -0.333479 -2.87692 962.108 0.481373 -0.469088 2562.47 2530.02 0.415173 0.671257 0.787794 0.709355 239.922 0.626459 0.336256 3449.06 0.952355 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 147.639 -2.53621 3.09923 123.74 1 0.0996691
1304.83 0.225678 -0.7375 1245.19 -1.01391 3.09856 2939.98 2928.32 0.280029 0.560548 0.578129 0.641154 230.967 1.46186 0.284978 3219.08 0.646452 0.0996691
312.631 -0.229286 3.10316 -1 -1 -1 -1 -1 0.683927 -1 0.736637 -1 313.368 -0.0220651 3.09505 293.911 1 0.0996691
960.205 -1.01685 2.10967 588.92 0.427968 -0.0465517 1823.34 1699.09 0.421674 0.699966 0.526477 0.791069 786.762 -1.74685 1.68823 1589.38 0.884212 0.0996691
-1 -1 -1 -1 -1 -1 -1 22.0627 -1 -1 -1 -1 90.868 1.07424 2.95011 77.4938 0.997691 0.0996691
2161.4 -0.658862 -0.930477 1140.3 -0.789939 -2.51339 2273.44 2253.7 0.192525 0.57748 0.742427 0.68121 432.499 1.79593 0.104804 5322.48 0.406889 0.0996691
1019.4 -0.911794 -2.03483 -1 -1 -1 -1 698.306 0.704224 -1 0.747879 -1 897.065 1.09503 0.00518286 1133.46 0.792796 0.0996691
1333.83 0.323967 2.8536 1157.83 -0.290296 0.650295 2429.25 2208 0.540893 0.419964 0.526488 0.827457 1017.79 -1.27959 0.267027 2633.39 0.863593 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15.3026 0.433159 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 400.183 -1 -1 -1 -1 5.33896 1.34026 0.794484 301.295 0.153526 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 11.8772 -2.47212 2.04696 25.4221 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2.34749 1.52588 -1 0 -1 0.0996691
1415.31 0.34621 -0.606546 526.117 -1.05005 -2.07664 1772.1 1505.6 0.205608 0.482258 0.728022 0.710506 1093 2.20184 0.00994754 2467.84 0.857447 0.0996691
-1 -1 -1 -1 -1 -1 -1 21.399 -1 -1 -1 -1 54.7295 -0.797456 2.90536 56.7936 0.996595 0.0996691
-1 -1 -1 -1 -1 -1 -1 375.027 -1 -1 -1 -1 13.665 2.44087 0.61384 279.278 0.0247442 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 23.6123 2.49706 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 33.02 1.47987 -1 0 -1 0.0996691
1552.43 0.276275 -2.13964 1024.12 -0.846252 1.42152 2960.26 2481.16 0.715847 0.261834 0.803684 0.769188 639.568 0.405734 0.136499 2745.92 0.927906 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 42.7917 1.14 2.96665 42.5288 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 4.28415 -2.28996 -1 0 -1 0.0996691
442.142 -0.315073 0.460875 340.945 1.01677 -2.71753 960.788 939.32 0.655503 0.616722 0.458982 0.426755 118.124 -2.62946 0.0887821 791.66 0.110554 0.0996691
-1 -1 -1 -1 -1 -1 -1 135.292 -1 -1 -1 -1 6.23092 -2.10769 1.1797 91.1357 0.166284 0.0996691
528.787 -2.57299 -0.558183 -1 -1 -1 -1 2063.72 0.403802 -1 0.37591 -1 293.31 2.59793 0.0286245 777.43 0.376981 0.0996691
-1 -1 -1 -1 -1 -1 -1 367.898 -1 -1 -1 -1 13.1673 2.82206 1.36719 350.682 0.0792393 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9.71814 -1.31045 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 266.863 -1 -1 -1 -1 86.4866 3.09608 0.0881394 245.859 0.320775 -0.0996691
790.175 -1.06493 -2.54106 678.064 -0.488657 0.535923 1548.52 1463.32 0.412387 0.795926 0.614474 0.816193 129.891 0.913576 0.378056 1430.02 0.125096 0.0996691
