pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance weight
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 176.465 2.60148 3.08169 168.419 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 25.9461 -1.77484 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 23.895 -2.50536 1.38562 22.1837 1 0.0996691
576.562 0.0800692 3.12128 552.503 0.868944 -0.00673329 1235.22 1187.4 0.436867 0.566304 0.735899 0.565392 6.35477 -1.72909 1.41677 1154.45 0.0136928 0.0996691
657.876 -0.0728954 -2.1824 561.335 -1.08049 0.89727 1387.97 1350.77 0.603625 0.586847 0.733165 0.814695 82.719 1.1078 0.208645 1191.81 0.0715957 0.0996691
-1 -1 -1 -1 -1 -1 -1 98.3464 -1 -1 -1 -1 90.5936 3.07122 0.0915919 145.54 0.65666 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.6567 -1.96773 2.89585 36.4051 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 549.932 -1 -1 -1 -1 19.5197 -2.74469 1.25461 262.146 0.150962 0.0996691
-1 -1 -1 -1 -1 -1 -1 21.707 -1 -1 -1 -1 80.6217 1.72579 2.79544 74.9472 0.971542 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5.79636 -0.516542 -1 0 -1 0.0996691
395.549 -1.0802 2.89593 -1 -1 -1 -1 540.993 0.254994 -1 0 -1 180.906 -0.512823 0.0481509 590.702 0.810785 0.0996691
1063.18 0.690059 1.87596 882.518 -0.261833 -1.9487 2089.52 1967.1 0.0638369 0.34587 0.42135 0.487906 158.873 1.87386 0.00202131 3063.65 0.826403 0.0996691
-1 -1 -1 -1 -1 -1 -1 89.9999 -1 -1 -1 -1 120.513 2.69973 1.84404 161.505 0.87175 0.0996691
1015.69 0.861244 0.592689 734.895 -1.39106 3.10485 2909.39 2906.64 0.438569 0.255144 0.44804 0.740342 118.119 3.01702 0.00707912 2517.02 0.91198 0.0996691
2039.04 -0.707407 -1.66528 1100.73 -0.0543476 1.842 3188.44 2660.52 0.523686 0.383506 0.240774 0.45583 1112.83 1.18096 0.0490831 3344.43 0.897574 0.0996691
-1 -1 -1 -1 -1 -1 -1 261.838 -1 -1 -1 -1 55.4187 2.80696 0.716356 248.389 0.0942165 0.0996691
-1 -1 -1 -1 -1 -1 -1 532.127 -1 -1 -1 -1 31.7724 -0.550194 0.289381 243.419 0.0894995 0.0996691
1396.04 -1.03932 3.04298 697.838 2.21229 0.488301 5180.32 5244.2 0 0.325935 -1 0.635423 786.109 -0.416568 0.471703 2359.38 0.325742 0.0996691
-1 -1 -1 -1 -1 -1 -1 340.519 -1 -1 -1 -1 40.233 -2.22296 0.469388 160.255 0.271332 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 19.7404 2.01489 2.9726 24.9621 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 70.0141 -1 -1 -1 -1 230.981 0.798985 0.171434 238.217 0.735923 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.1007 -2.54049 -1 0 -1 0.0996691
439.614 -1.20905 2.7481 296.061 0.797474 -0.678004 1112.78 1116.47 0.133547 0.69433 0.114543 0.658312 25.5915 -0.664455 0.0180404 995.682 0.247841 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9.46413 0.253657 -1 0 -1 0.0996691
1536.9 0.138526 2.13781 1417.83 1.20624 -0.0504631 3119.2 3139.02 0.403022 0.349713 0.446725 0.522187 1553.4 -2.96114 0.142309 4372.77 0.933626 0.0996691
348.098 1.13329 0.242195 337.417 -0.261077 -2.88226 870.446 802.195 0.627748 0.635877 0.800809 0.591091 25.5307 -3.07486 0.200562 648.139 0.0127289 0.0996691
793.591 -0.872719 -1.2953 582.17 1.64293 1.49852 2591.88 2274.51 0.212489 0.336512 0.594698 0.826012 431.056 2.80604 0.462323 1417.69 0.951788 0.0996691
1019.13 -1.5382 1.18521 828.18 -0.247375 0.0319269 1639.04 1624.13 0.627227 0.318351 0.75394 0.772328 1497.33 -2.19304 1.3397 2569.09 0.743613 0.0996691
-1 -1 -1 -1 -1 -1 -1 175.068 -1 -1 -1 -1 61.3178 -0.696273 0.0272387 145.557 0.362677 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 4.94269 2.10571 -1 0 -1 0.0996691
1745.78 0.190069 -1.23263 1608.44 0.68596 0.831226 3057.36 2498.24 0.447562 0.258541 0.424635 0.710245 658.296 -2.79214 0.229211 5434.58 0.382553 0.0996691
-1 -1 -1 -1 -1 -1 -1 78.9551 -1 -1 -1 -1 4.66891 1.67892 1.5044 77.2526 0.318222 0.0996691
-1 -1 -1 -1 -1 -1 -1 598.875 -1 -1 -1 -1 136.57 -0.88686 1.90055 234.355 0.560685 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 22.7465 -0.607966 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 388.227 -1 -1 -1 -1 16.0165 2.53408 0.858699 431.41 0.180074 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 13.7981 -3.0719 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 270.733 -1 -1 -1 -1 15.7023 0.949586 0.245423 131.684 0.188805 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 199.657 -0.13855 3.09947 190.42 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 245.213 -1 -1 -1 -1 10.424 1.94249 0.538391 141.35 0.0386703 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 24.5181 -2.74119 3.06236 26.2264 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.2053 1.26409 2.88491 28.2377 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 67.2493 -1 -1 -1 -1 84.6071 2.30187 0.569963 141.955 0.448948 0.0996691
3020.41 0.578425 -2.35492 1484.44 -1.29431 0.0749619 6061.84 6133.84 0.742699 0.373839 0.705929 0.436871 783.785 1.14879 0.200498 5904.46 0.486764 0.0996691
2402.89 -0.0958618 -1.01993 1990.37 -0.810204 2.71984 4719.32 3528.7 0.123209 0.718936 0.524051 0.680268 275.217 -1.2279 0.0869049 6001.16 0.391199 0.0996691
1617.13 -1.38735 0.931026 1332.99 -1.09658 -2.42268 3080.9 2670.27 0.574604 0.382091 0.616627 0.543811 46.691 -1.46244 0.0464389 3766.68 0.859748 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.8074 1.78997 -1 0 -1 0.0996691
503.28 -2.30865 1.6024 -1 -1 -1 -1 768.347 0.482238 -1 0.700951 -1 277.034 -1.47597 0.279589 642.954 0.54614 0.0996691
-1 -1 -1 -1 -1 -1 -1 230.707 -1 -1 -1 -1 11.643 -1.19993 0.985963 226.549 0.101092 0.0996691
2031.51 0.409364 -1.15753 1396.11 1.20605 0.954009 3252.92 3295.16 0.289483 0.487402 0.460698 0.597486 88.9829 0.529318 0.424861 5678.6 0.49909 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 97.828 0.867136 2.84211 97.2782 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 293.282 -1 -1 -1 -1 83.5876 2.64379 1.29574 197 0.697481 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6.12303 -1.61116 -1 0 -1 0.0996691
349.289 -0.907632 -3.09758 326.067 -2.18836 -0.110541 827.056 759.519 0.337248 0.645652 0.512418 0.764544 27.3068 0.283075 0.14282 656.261 0.873343 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9.68512 0.490519 -1 0 -1 0.0996691
1448.17 -0.292206 -1.46587 1277.6 -0.372784 2.03813 2689.06 2709.39 0.570264 0.480103 0.591267 0.212096 523.914 0.592752 1.44218 2750.79 0.190154 0.0996691
2390.99 0.652178 0.653057 1791.94 0.847654 -2.25174 4231.8 3463.15 0.372371 0.311252 0.511685 0.612416 622.168 -1.89636 0.109155 5096.13 0.63614 0.0996691
-1 -1 -1 -1 -1 -1 -1 314.885 -1 -1 -1 -1 33.2681 -2.37582 0.337498 313.025 0.754406 0.0996691
-1 -1 -1 -1 -1 -1 -1 24.3106 -1 -1 -1 -1 42.3569 -3.12451 2.51425 51.36 0.888976 0.0996691
257.364 0.873523 1.36963 -1 -1 -1 -1 -1 0.53726 -1 0.862982 -1 261.814 -1.72713 3.07532 233.073 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 213.966 0.447826 3.12948 221.643 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9.05551 0.453229 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 34.9656 0.350632 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 87.404 -1 -1 -1 -1 84.6673 0.272717 1.13002 110.22 0.623854 0.0996691
394.506 1.31874 2.18005 -1 -1 -1 -1 -1 0.550913 -1 0.53357 -1 379.042 -0.930711 3.11577 388.169 1 0.0996691
2113.13 -1.14915 -2.09738 1196.67 0.0688222 2.67267 3032.81 3077.17 0.16171 0.135796 0.161409 0.460341 1959.48 0.654729 0.265735 3837.95 0.681862 0.0996691
2266.09 -1.06209 1.89255 1725.53 1.22757 -1.8574 6763.27 6783.28 0.598753 0.417091 0.521419 0.607881 192.501 -0.996878 0.753122 4991.39 0.597628 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 51.5538 -3.00101 3.08367 76.8013 1 0.0996691
1528.81 -0.702341 -0.463514 1321.68 -0.283212 2.99973 2929.34 2502.19 0.666709 0.395783 0.7834 0.62141 54.659 -0.973786 0.505207 3440.9 0.642885 0.0996691
-1 -1 -1 -1 -1 -1 -1 637.315 -1 -1 -1 -1 31.6236 0.805935 0.366761 88.9315 0.166571 0.0996691
-1 -1 -1 -1 -1 -1 -1 51.5586 -1 -1 -1 -1 208.114 -2.01672 2.67799 217.394 0.98943 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 91.8406 1.09618 2.92766 111.725 1 0.0996691
1207.07 0.547849 2.65573 775.094 1.81523 -1.26662 2221.16 2244.49 0.308449 0.432696 0.234001 0.561591 135.212 2.2421 0.412053 3193.04 0.429768 -0.0996691
589.176 1.36288 2.2421 -1 -1 -1 -1 221.3 0.493522 -1 0.670093 -1 551.654 -0.726619 0.609517 703.637 0.886939 0.0996691
-1 -1 -1 -1 -1 -1 -1 265.027 -1 -1 -1 -1 49.5927 -0.452609 0.192879 271.02 0.70538 0.0996691
-1 -1 -1 -1 -1 -1 -1 288.063 -1 -1 -1 -1 79.4811 2.05636 1.18236 290.253 0.313799 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 50.2122 -0.915445 2.64285 30.7439 1 0.0996691
300.807 -1.44323 -0.709965 285.578 -0.444131 2.38253 671.867 628.717 0.764158 0.566866 0.668703 0.693663 17.6899 -2.91652 0.989779 583.987 0.0412697 0.0996691
1407.99 0.139927 -0.759645 665.509 0.00243741 1.33552 1785.36 1292.4 0.779886 0.221364 0.821564 0.796593 1225.64 2.88047 1.21349 2085.35 0.967731 0.0996691
-1 -1 -1 -1 -1 -1 -1 171.719 -1 -1 -1 -1 193.327 0.354526 0.260716 247.729 0.756133 0.0996691
-1 -1 -1 -1 -1 -1 -1 267.814 -1 -1 -1 -1 198.81 0.24281 0.451522 399.64 0.516274 0.0996691
2162.43 -0.520831 2.31129 2157.16 1.26117 -0.812778 6262.36 4996.7 0.129135 0.33941 0.201774 0.757077 27.8357 2.19809 0.0965786 4361.88 0.122537 0.0996691
1740.2 0.645251 0.237816 1307.08 0.477423 2.65035 2855.13 2832.16 0.479721 0.576299 0.479199 0.783463 201.026 -0.834402 1.07714 4337.6 0.390036 0.0996691
339.04 1.81595 -0.954345 -1 -1 -1 -1 -1 0.60485 -1 0.62935 -1 311.641 2.16552 3.10999 337.363 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 171.044 -1 -1 -1 -1 12.255 -0.203955 0.301792 141.455 0.0771487 0.0996691
1610.73 -0.352921 -2.93145 1120.53 0.764885 0.895446 2999.22 3006.65 0.614295 0.424897 0.531592 0.585817 50.5479 -1.26221 0.769595 3767.98 0.984609 0.0996691
-1 -1 -1 -1 -1 -1 -1 34.8366 -1 -1 -1 -1 157.173 -2.51225 3.11743 142.369 0.999954 0.0996691
1285.35 0.206084 -0.81161 1248.49 -1.00754 3.13629 2865.32 2852.31 0.0330548 0.64944 0.32998 0.399908 325.443 1.31223 0.139946 3157.77 0.891122 0.0996691
301.25 -0.235394 3.02417 -1 -1 -1 -1 -1 0.734247 -1 0.752284 -1 319.499 0.0177178 2.97835 289.362 1 0.0996691
1048.46 -0.978388 2.04816 599.085 0.390877 -0.0355051 1842.42 1744.31 0.37988 0.642836 0.622401 0.547987 888.791 -1.76253 0.67518 1715.29 0.74044 0.0996691
-1 -1 -1 -1 -1 -1 -1 21.426 -1 -1 -1 -1 100.66 1.10843 2.99795 73.5358 0.999182 0.0996691
1864.39 -0.701783 -1.00081 1216.82 -1.23473 1.54196 3005.36 3007.73 0.650305 0.80545 0.66271 0.658541 43.985 0.281245 1.26252 5023.67 0.966983 0.0996691
904.646 -0.924013 -2.02269 -1 -1 -1 -1 616.503 0.272702 -1 0.644668 -1 796.905 1.09152 0.00594318 994.163 0.791436 0.0996691
1343.01 0.291296 2.84502 1141.8 -0.31847 0.62379 2422.22 2205.38 0.467695 0.387608 0.288508 0.461043 1020.61 -1.31189 0.399359 2610.92 0.873646 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 14.3921 1.08947 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 477.639 -1 -1 -1 -1 36.1294 1.67709 1.17949 313.074 0.206324 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3.84307 1.01661 1.46248 23.0685 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.9548 -2.24409 3.05909 30.4892 1 0.0996691
1427.63 0.328891 -0.583336 525.22 -1.01464 -2.12234 1760.97 1671.77 0.716864 0.63709 0.643441 0.715978 1077.16 2.20017 0.0423961 2407.27 0.865665 0.0996691
-1 -1 -1 -1 -1 -1 -1 20.7277 -1 -1 -1 -1 48.2651 -1.00686 2.84368 63.0901 0.991971 0.0996691
-1 -1 -1 -1 -1 -1 -1 368.818 -1 -1 -1 -1 12.0454 1.37971 0.477946 277.531 0.0358179 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 14.545 -2.73592 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 34.9508 1.23169 -1 0 -1 0.0996691
1605.48 0.217999 -2.22267 947.504 -0.865183 1.38539 2845.15 2389.62 0.686337 0.273117 0.647882 0.634887 726.584 0.444318 0.209285 2701.45 0.940804 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 48.423 1.20656 2.99386 38.1375 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 4.3947 2.92782 -1 0 -1 0.0996691
441.897 -0.322729 0.345082 338.559 1.02759 -2.6985 960.363 965.259 0.523917 0.256526 0.496396 0.312078 104.188 -2.88798 0.18938 786.213 0.138753 0.0996691
-1 -1 -1 -1 -1 -1 -1 145.66 -1 -1 -1 -1 24.6073 2.9695 0.0426629 95.8941 0.160812 0.0996691
575.385 -2.51769 -0.624234 -1 -1 -1 -1 2040.65 0.20069 -1 0.792047 -1 340.47 2.46251 0.116246 817.352 0.427086 0.0996691
-1 -1 -1 -1 -1 -1 -1 365.648 -1 -1 -1 -1 11.622 2.4782 1.03822 391.758 0.877761 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 18.6255 2.62504 2.67808 25.8027 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 251.256 -1 -1 -1 -1 94.7749 2.98133 0.238084 232.467 0.339245 -0.0996691
773.12 -1.01992 -2.50232 673.424 -0.467901 0.491614 1519.14 1481.07 0.506327 0.517201 0.438615 0.750651 105.936 1.12255 0.64456 1420.52 0.121182 0.0996691
