pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance weight
1290.16 0.166142 -3.11373 -1 -1 -1 -1 1209.44 0.6176 -1 0.580507 -1 1017.52 -0.0104829 0.107864 1567.63 0.703682 1.5571
1012.43 -0.798707 -0.0977449 988.745 -0.29305 -2.87329 2048.39 2035.16 0.241209 0.850067 0.48164 0.59985 762.466 2.1756 0.0694859 2881.4 0.588536 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 13.4528 -2.92544 -1 0 -1 1.5571
334.759 0.787326 -1.71704 -1 -1 -1 -1 452.773 0.807358 -1 0.786365 -1 250.319 1.97495 0.13908 721.871 0.537844 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 22.8877 -1.29407 2.45754 25.9398 1 1.5571
1384.43 0.350679 -0.782207 1128.5 -1.13685 2.88939 3170.57 3192.01 0.690706 0.543098 0.809995 0.770666 254.356 -3.07115 0.322731 3345.1 0.276584 1.5571
-1 -1 -1 -1 -1 -1 -1 167.848 -1 -1 -1 -1 95.1811 1.33915 0.0759829 193.06 0.389786 1.5571
1411.74 -0.476011 0.122356 381.148 -0.768213 -2.20824 1407.15 1272.69 0.504092 0.471005 0.546989 0.757343 1180.27 3.01982 1.05432 1824.53 0.638664 1.5571
371.915 -1.01978 -2.09575 265.282 2.21209 2.34727 1608.91 1402.4 0.600914 0.568802 0.75021 0.879591 249.987 0.406389 0.232999 785.053 0.675283 1.5571
1093.64 -0.684954 -0.0706431 800.553 1.21831 -1.85922 2540.38 2487.98 0.296123 0.606676 0.48618 0.564469 321.754 -2.96871 0.918355 2972.41 0.946933 1.5571
980.728 0.135003 2.73147 973.369 -0.00657963 0.364084 1924.27 1505.19 0.18985 0.632692 0.676277 0.692238 72.2187 -1.18423 0.27736 2770.74 0.217362 1.5571
1690.24 -0.728404 -1.16578 1028.47 -1.59762 2.67364 2816.38 2456.49 0.427229 0.51678 0.806964 0.383928 914.418 1.33951 0.0372807 2964.37 0.767639 1.5571
1051.39 -1.42296 0.16255 736.006 -0.240013 1.30184 1506.45 1360.91 0.788329 0.364485 0.746161 0.74713 1338.57 -2.39753 0.0738792 2044.53 0.3199 1.5571
251.554 -1.99176 -0.418465 -1 -1 -1 -1 949.62 0.675862 -1 0.82718 -1 31.519 1.30312 0.742779 521.44 0.840472 1.5571
1615.62 0.409819 -2.41143 1034.7 -1.24823 1.45702 3412.31 3406.1 0.285061 0.514572 0.8079 0.805882 655.046 0.610343 0.319349 3331.18 0.963541 1.5571
1087.54 -0.294139 -0.710606 1010.94 0.523155 1.42395 2050.95 2047.66 0.467051 0.803865 0.760174 0.862647 265.382 -2.83285 0.0132809 3028.63 0.853641 1.5571
-1 -1 -1 -1 -1 -1 -1 139.982 -1 -1 -1 -1 39.8588 -2.44282 0.0310252 165.008 0.392809 1.5571
898.825 0.661547 -2.36696 837.656 -0.0279441 0.70102 1848.14 1859.8 0.225253 0.460919 0.801179 0.747498 44.2039 -2.7909 0.423389 2908.68 0.0498374 1.5571
1278.63 -0.326453 -0.776033 1181.83 -0.063787 3.044 2357 2350.7 0.640021 0.460458 0.806911 0.671367 52.8293 0.15721 0.432877 3485.42 0.743798 1.5571
1336.48 -0.531683 -1.86795 619.345 -1.75086 1.42263 2219.12 2051.18 0.570533 0.589786 0.58396 0.444517 555.297 1.06702 0.173286 2250.14 0.900607 1.5571
562.055 -1.39592 2.36833 458.835 -0.884785 -1.73638 964.595 892.186 0.570021 0.565379 0.845389 0.762841 467.616 0.0867396 0.128992 1107.88 0.93885 1.5571
1889.43 -0.162501 -2.88913 1227.68 -0.84187 1.00191 3033.32 3047.21 0.466164 0.442641 0.831891 0.76853 1218.75 -0.483987 0.499212 3220.82 0.940908 1.5571
394.074 -0.615299 -2.8245 348.784 -1.19764 0.395393 790.875 730.271 0.555487 0.656762 0.633709 0.610215 44.9645 -0.0808877 0.484636 737.672 0.761504 1.5571
1311.11 0.42707 0.429572 1080.58 1.5168 -3.03753 2751.19 2775.77 0.221823 0.239948 0.679387 0.848522 206.978 -2.65979 0.379318 2752.74 0.187969 1.5571
1775.73 -1.22765 2.88185 603.498 -0.346695 0.687389 2145.51 1942.02 0.717647 0.365659 0.579543 0.816499 1081.03 -0.621012 0.000395775 2882.94 0.845157 1.5571
665.215 2.16917 -2.30935 -1 -1 -1 -1 250.497 0.286988 -1 0.630481 -1 541.546 0.785302 0.170788 784.607 0.624837 1.5571
1288.55 0.415661 -1.26057 599.335 -2.04784 1.51879 3333.21 3023.87 0.324537 0.578389 0.751375 0.564358 623.369 2.3323 0.156954 2272.15 0.18334 1.5571
-1 -1 -1 -1 -1 -1 -1 24.1404 -1 -1 -1 -1 23.8547 -1.09767 0.470318 106.649 0.305916 1.5571
-1 -1 -1 -1 -1 -1 -1 37.2786 -1 -1 -1 -1 84.3006 1.19137 2.74216 92.2054 0.948848 1.5571
1215.87 -0.950086 -0.450028 1209.82 0.736662 1.84572 3255.37 2817.06 0.440858 0.411002 0.687857 0.726144 779.655 -2.55292 0.535317 2741.57 0.297795 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5.02229 0.536393 0.934754 37.018 1 1.5571
1132.05 0.44427 2.05223 843.243 -0.264104 -1.85444 1959.75 1949.99 0.642306 0.788061 0.818173 0.815413 272.48 -1.31432 0.5457 2659.23 0.401695 1.5571
2224.91 0.145939 1.50239 1069.22 0.200933 -2.16456 2998.26 3005.96 0.189884 0.607081 0.832775 0.724676 773.331 -2.08659 0.0882993 4444.11 0.432424 -1.5571
-1 -1 -1 -1 -1 -1 -1 83.967 -1 -1 -1 -1 34.653 -2.65684 0.133749 106.668 0.392343 1.5571
2840.47 0.162402 -0.231515 1548.2 -0.0267203 -2.95841 4178.35 4027.19 0.262174 0.426332 0.608094 0.570386 165.582 2.49711 0.00815892 5861.05 0.402788 1.5571
1743.54 0.795823 -2.54512 1115.11 0.43554 -0.0539628 2717.34 2739.41 0.392988 0.429969 0.670778 0.941335 1053.93 1.25829 0.431452 2941.95 0.955496 1.5571
1496.78 1.03402 -2.56748 1383.34 -0.979484 0.713224 4461.58 4524.67 0.229007 0.499985 0.609379 0.632372 652.307 2.2341 1.48137 3770.21 0.67331 -1.5571
351.576 -0.0326315 -2.06095 -1 -1 -1 -1 346.058 0.717069 -1 0.677836 -1 212.302 1.08035 0.139052 474.448 0.72336 1.5571
1193.15 -1.11835 0.816838 983.131 0.509097 -2.58612 3022.12 2016.56 0.379788 0.818614 0.381102 0.736199 286.104 -1.5673 0.295325 2341.61 0.735389 1.5571
1253.37 -0.642699 -1.13569 1209.6 -0.11938 -2.82224 2027.31 1881.93 0.627707 0.567867 0.77372 0.779859 1537.06 1.11376 0.0347013 2620.58 0.280033 -1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 73.0202 0.813644 2.96954 92.1048 1 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 45.3183 -0.419277 2.91797 31.7252 1 1.5571
1103.43 0.527875 -2.48493 271.82 -1.92227 -0.786476 1899.01 1867.21 0.372738 0.745379 0.706844 0.743729 899.448 0.89042 0.118447 1543.66 0.74358 1.5571
1226.69 0.500573 0.426716 1006.42 0.697243 2.28468 1835.49 1795.19 0.74016 0.520477 0.854809 0.808303 292.535 -1.59939 0.372441 3344.89 0.81329 1.5571
1903.05 -0.237155 -0.810928 1256.19 -0.249155 1.87059 3065.76 3071.51 0.491263 0.387596 0.846417 0.705353 111.61 -2.10349 1.03434 4591.39 0.656288 1.5571
1174.53 -0.026838 -2.65071 1032.69 -1.35588 1.02022 2659.13 2588.38 0.360689 0.441158 0.607821 0.728392 735.443 -1.91665 0.32163 3094.36 0.439288 1.5571
762.906 1.03288 -0.7262 332.292 -1.07603 0.311866 1441.3 787.971 0.559232 0.268754 0.61324 0.782035 933.295 2.60307 0.16816 1376.61 0.699198 1.5571
901.384 0.540825 1.92807 805.641 -1.40242 0.925701 2141.71 1960.39 0.352487 0.539213 0.708772 0.47502 173.398 -1.08944 0.0772672 3229.71 0.698181 1.5571
1131.03 0.985267 -0.94534 1104.8 0.216147 1.47363 2289.47 2229.33 0.748687 0.38744 0.772173 0.569106 214.461 1.22287 0.250685 3160.31 0.510937 1.5571
1291.15 -0.433884 -1.61281 1278.03 0.0714645 1.84152 2639.26 2595.81 0.801072 0.671042 0.826583 0.444142 79.2784 -0.865471 0.241576 4172.63 0.275042 1.5571
-1 -1 -1 -1 -1 -1 -1 21.904 -1 -1 -1 -1 31.7201 -0.548979 2.52423 55.3475 0.940808 1.5571
982.679 -0.249556 -0.404205 678.301 0.426896 2.32795 1705.79 1678.42 0.717547 0.475818 0.780191 0.747223 424.979 -2.89472 1.05953 1671.73 0.918123 1.5571
1047.21 -1.91798 -1.43599 -1 -1 -1 -1 572.391 0.794315 -1 0.627124 -1 985.812 1.63531 0.234656 1200.22 0.910844 1.5571
991.541 0.660946 2.74742 659.887 -0.147634 -0.516425 1772.16 1744.56 0.204933 0.572899 0.444093 0.844093 220.454 0.78235 0.467288 2266.63 0.387906 1.5571
1256.03 1.14547 2.82585 1170.68 -0.0947717 -1.16899 2839.02 1738.86 0.148182 0.492464 0.577268 0.909154 1015.95 0.753469 1.06938 2462.2 0.914639 -1.5571
-1 -1 -1 -1 -1 -1 -1 120.466 -1 -1 -1 -1 21.8135 -1.28846 1.58838 66.5442 0.233427 1.5571
1355.13 0.859658 -0.354329 1143.36 -0.962813 -3.00505 3568 3490.53 0.520587 0.509905 0.751331 0.646164 103.913 1.1258 0.220476 3130.46 0.837473 1.5571
370.694 0.754183 -1.3653 267.696 -0.761557 -0.531505 593.678 576.35 0.570605 0.76574 0.727564 0.807407 395.063 2.13088 0.0859568 796.071 0.499772 1.5571
1439.86 -0.0793419 -2.21389 1208.39 -0.568085 1.48423 2700.31 2318.89 0.631655 0.784569 0.644345 0.754016 345.957 -0.255864 0.293636 3212.12 0.770923 1.5571
1803.02 -1.45324 1.37406 1481.56 1.09987 -0.793957 6141.41 6165.01 0.501446 0.787097 0.637898 0.817087 403.314 -1.54818 0.756161 4844.63 0.476736 1.5571
338.062 1.15704 -0.867476 -1 -1 -1 -1 265.03 0.608545 -1 0.800865 -1 441.896 1.96474 2.04642 515.273 0.867953 1.5571
835.185 0.0568045 -1.5257 464.11 1.46851 -1.50637 961.805 952.958 0.516123 0.472355 0.798123 0.779306 904.385 1.76342 0.12313 1737.74 0.906465 -1.5571
1264.95 -0.354935 -0.601298 877.936 1.03902 -2.68298 2424.03 2436.02 0.353413 0.471689 0.81691 0.802194 553.032 1.9784 0.280371 2858.81 0.970638 1.5571
1395.59 0.00175162 -0.712295 1286.8 -0.187208 1.70002 2727.38 2027.49 0.719626 0.364712 0.830662 0.560639 91.7398 0.234563 0.79459 3903.28 0.917041 1.5571
875.487 -0.179532 -1.20236 590.114 1.31893 0.327814 1577.86 1339.13 0.611883 0.666315 0.951989 0.674441 833.896 2.44346 0.357895 1747.23 0.735675 1.5571
-1 -1 -1 -1 -1 -1 -1 121.424 -1 -1 -1 -1 6.48523 2.63502 0.690098 83.3168 0.214461 1.5571
1296.66 -0.299204 -0.0831068 646.852 1.25009 1.34815 1985.33 1989.9 0.363726 0.701073 0.509243 0.659877 1463.71 -2.94723 0.0510213 3046.56 0.440011 1.5571
1647.84 0.836113 2.92744 1470.18 0.552051 0.151112 3297.36 2486.56 0.118514 0.730966 0.683349 0.589841 174.179 -2.03921 0.512519 3651.57 0.946679 1.5571
1770.65 0.106503 0.779357 1239.44 -0.450425 -2.99741 3027.88 2131.42 0.278674 0.785149 0.575124 0.649567 684.393 -3.11413 0.111835 4351.45 0.965312 1.5571
-1 -1 -1 -1 -1 -1 -1 518.851 -1 -1 -1 -1 15.3199 0.00800886 0.107958 259.782 0.107791 1.5571
1438.76 0.984585 0.928158 919.106 -0.322876 3.06744 2622.42 2619.63 0.428141 0.807014 0.61635 0.830301 1212.92 -1.54415 1.67389 2369.13 0.518991 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 7.36349 2.67112 0.400194 29.247 1 1.5571
548.579 1.52016 0.934615 479.11 -0.037599 0.73456 938.074 1102.14 0.323346 0.398724 0.825004 0.844597 1120.24 -2.56183 1.74283 1461.66 0.797843 1.5571
973.72 1.62812 3.04104 744.612 0.201858 0.0675624 2235.74 1870.11 0.421741 0.268211 0.798443 0.826225 634.221 -0.141734 0.142971 2161.21 0.6034 -1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 31.9982 -0.478124 -1 0 -1 1.5571
941.634 0.901316 -1.07735 900.163 -0.198483 2.73849 2045.88 2045.23 0.823334 0.558674 0.70836 0.468058 238.117 0.0161372 0.319253 3171.79 0.374056 1.5571
1741.43 -0.158532 -2.89244 1509.02 0.52558 -0.0644869 3413.85 3393.74 0.670443 0.408634 0.88166 0.467999 430.431 -2.95462 0.0627034 4139.7 0.663162 -1.5571
1021.07 0.327257 -3.01348 984.452 0.533471 0.527242 2008.23 1952.75 0.324873 0.802364 0.704088 0.849649 134.859 -2.88458 0.128766 3650.53 0.185159 1.5571
1628.32 -0.0444198 -0.834401 1306.13 -0.379213 1.88416 2959.7 2829.7 0.391457 0.595241 0.66782 0.839474 649.532 -3.09206 0.117689 3027.07 0.955768 1.5571
571.016 -0.852103 -1.38131 433.308 0.744719 2.42309 1296.44 1263.19 0.804857 0.853577 0.812854 0.755267 556.761 0.282019 1.66281 1451.16 0.949737 1.5571
-1 -1 -1 -1 -1 -1 -1 282.624 -1 -1 -1 -1 19.5871 1.20876 1.31276 86.9705 0.371319 1.5571
1598.28 0.0547599 1.48667 452.301 -0.0460776 -1.51063 2007.73 779.607 0.335086 0.329714 0.776952 0.824676 1214.6 -1.60116 0.215171 2439.69 0.667681 1.5571
958.232 -0.522024 -1.32973 903.446 -1.54578 1.4232 2095.36 2063.92 0.667241 0.57557 0.797933 0.750706 297.122 2.83466 0.203573 1952.37 0.915312 1.5571
-1 -1 -1 -1 -1 -1 -1 76.8045 -1 -1 -1 -1 14.6088 -2.8356 1.21001 67.5491 0.174913 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 41.8196 0.459626 2.98925 42.5022 1 1.5571
-1 -1 -1 -1 -1 -1 -1 85.6283 -1 -1 -1 -1 10.4718 -0.267637 1.38587 151.031 0.122167 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 64.5473 -1.07298 3.12327 95.8733 1 1.5571
612.815 0.463691 -1.46715 441.582 2.48372 1.66226 1627.5 1594.47 0.664103 0.70991 0.832968 0.795308 170.545 1.66168 0.00984001 1044.46 0.173887 1.5571
958.637 0.164818 2.43086 814.052 0.26497 0.494872 1470.35 1480.72 0.735937 0.447363 0.643413 0.825028 307.736 -1.47476 0.129796 2490.73 0.455825 1.5571
1998.59 -0.351339 2.72465 737.632 -1.23935 0.64183 2381.68 2396.68 0.0564974 0.698417 0.752665 0.724852 1104.42 -0.902645 0.135882 3437.11 0.975897 1.5571
450.584 -0.0595711 1.23057 370.566 0.805375 -1.96858 907.126 869.088 0.754534 0.619116 0.809679 0.594057 76.8478 -1.60845 0.341245 821.756 0.138019 1.5571
1236.69 0.284173 1.3718 829.296 -1.54072 -0.770572 2878.42 1957.79 0.30329 0.696347 0.742511 0.773816 608.552 -2.41236 0.157006 2517.23 0.434087 1.5571
917.276 -0.175881 -0.645348 785.174 -1.62853 -2.36525 1877.47 1829.14 0.529245 0.680748 0.80108 0.551471 595.065 1.51018 0.458113 2290.68 0.577992 1.5571
876.548 -0.471356 -3.12092 711.802 -1.14204 0.877895 1574.38 1442.14 0.33363 0.727159 0.735548 0.717525 673.791 -0.926415 0.164437 1664.25 0.158771 1.5571
1526.96 -0.729483 1.82419 1035.1 0.75243 -1.37131 3270.41 3174.9 0.206506 0.642109 0.807774 0.734432 319.591 -1.03445 0.334959 2878.33 0.181783 -1.5571
1135.45 -0.230617 0.588949 679.726 0.0833049 -1.96978 1714.2 1717.96 0.480294 0.345613 0.680225 0.564993 895.022 2.57476 0.575781 2359.61 0.371115 1.5571
298.258 -0.224856 -1.23518 -1 -1 -1 -1 385.42 0.556981 -1 0.753406 -1 194.19 1.65911 0.204291 398.031 0.864903 1.5571
