pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance weight
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 29.8036 2.62407 2.91382 46.1346 1 1.5571
1094.23 -0.0617178 -1.79419 989.448 -0.675505 0.878507 2148.41 2046.49 0.524086 0.812776 0.734596 0.828547 384.837 2.28251 0.309025 2254.37 0.915501 1.5571
1257.23 -0.0582961 2.8231 1070.84 1.42846 -0.95679 2911.53 2924.06 0.358147 0.640426 0.69613 0.656668 213.339 0.729446 0.239603 3029.6 0.934274 1.5571
2081.04 0.370952 1.32855 1489.88 0.357383 -1.61449 3722.28 3048.11 0.105758 0.36372 0.205557 0.516075 641.237 -2.24855 0.351814 3672.13 0.72867 -1.5571
1412.84 0.000206871 -2.2305 1112.98 -0.0237499 2.46607 1827.04 1752.19 0.536992 0.344933 0.399356 0.587212 1523.42 0.347385 0.350606 2880.96 0.520738 -1.5571
954.974 -1.39114 -2.17642 949.462 0.541255 0.898693 2878.41 1140.41 0.483793 0.0218432 0.722572 0.512766 44.5423 -1.38816 0.777926 3781.58 0.0421233 1.5571
688.844 -0.253807 1.89364 396.174 -1.29797 1.29735 685.446 641.845 0.674621 0.615299 0.736095 0.655568 988.632 -1.41341 0.0148317 1290.95 0.706517 1.5571
1529.6 0.338146 -1.07401 1427.79 0.538552 1.29758 2902.03 2265.51 0.841426 0.185649 0.675155 0.637356 425.13 2.71942 0.154469 3826 0.974306 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 66.5167 -0.528004 2.59932 21.7622 1 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 28.5277 0.702798 2.82739 34.7125 1 1.5571
1159.36 0.113757 1.17842 1137.59 0.380694 -2.97103 2043.64 2053.49 0.30431 0.519225 0.234131 0.600284 273.349 -0.417215 0.701864 3069.96 0.947526 1.5571
1114.36 -0.984044 1.95947 737.609 0.690053 -1.02933 2591.87 1586.82 0.77849 0.33862 0.690385 0.795026 356.066 -1.46163 0.157892 1900.89 0.891509 1.5571
1479.95 0.740686 -2.20177 722.017 -1.23271 0.691116 3246.16 2587.46 0.0650465 0.727349 0.723176 0.748506 208.48 1.14259 0.0365587 2906.71 0.937195 1.5571
1328.35 0.376678 -2.16522 854.229 0.903554 0.36006 2301.44 1498.73 0.25862 0.558019 0.79361 0.683348 809.539 1.62015 0.392509 2349.87 0.373194 1.5571
-1 -1 -1 -1 -1 -1 -1 225.347 -1 -1 -1 -1 7.68615 1.60192 1.1333 162.443 0.152502 1.5571
702.6 1.44298 3.09346 432.223 -1.14255 0.633619 2145.42 1842.82 0.0517591 0.584734 0.749581 0.714014 458.134 -0.135926 0.210063 1406.82 0.940055 -1.5571
1736.79 1.27327 -1.46695 767.294 -0.170229 1.44738 3037.37 2502.08 0.260747 0.636378 0.449643 0.681363 454.61 1.70492 0.222567 3109.12 0.904002 1.5571
1605.01 -0.0360235 -0.0205675 1079.14 0.522348 2.57265 2766.84 2485.39 0.369489 0.340256 0.286627 0.67691 162.588 -2.85523 0.248418 3904.95 0.423687 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.5731 0.199177 -1 0 -1 1.5571
1823.2 0.449791 2.19009 1094.54 -0.346083 -1.69508 2906.57 2811.97 0.507565 0.492597 0.713646 0.466525 700.324 -0.331922 0.135918 3672.59 0.594094 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10.2617 -1.70081 -1 0 -1 1.5571
375.631 -1.31649 -0.931022 360.16 -1.71165 2.15831 763.935 704.947 0.629454 0.777973 0.538665 0.581829 18.4436 -1.27867 0.322636 717.861 0.0170059 1.5571
1652.52 0.597525 -2.10771 1242.7 -1.36032 1.08501 4380.43 4040.82 0.62904 0.564407 0.657863 0.7207 109.503 -0.168726 0.689557 3754.88 0.873331 1.5571
-1 -1 -1 -1 -1 -1 -1 415.514 -1 -1 -1 -1 8.39382 -0.504371 0.579697 411.273 0.0635935 1.5571
1251.22 0.153387 -3.13247 -1 -1 -1 -1 1174.59 0.360845 -1 0.308645 -1 982.591 0.0187366 0.0199912 1535.99 0.701201 1.5571
1009.44 -0.844534 -0.0273022 975.213 -0.312999 -2.83547 2038.32 2037.35 0.646973 0.41594 0.526628 0.751783 745.307 2.27206 0.0342126 2927.11 0.519353 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 11.9226 -2.90669 -1 0 -1 1.5571
324.49 0.784813 -1.72694 -1 -1 -1 -1 457.536 0.773623 -1 0.791094 -1 253.513 2.04291 0.0611821 717.11 0.685066 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 22.7149 -1.16076 2.50532 25.7304 1 1.5571
1363.75 0.336867 -0.79772 1263.28 -1.17918 2.80836 3376.14 3413.84 0.609966 0.288377 0.362188 0 159.721 -2.42608 1.04875 3484.01 0.661261 1.5571
-1 -1 -1 -1 -1 -1 -1 161.074 -1 -1 -1 -1 108.225 1.31344 0.0630733 164.879 0.5167 1.5571
1403.99 -0.425857 0.163911 393.223 -0.716602 -2.2042 1431.67 1377.04 0.539355 0.286088 0.467437 0.657926 1180.23 3.01591 1.06199 1821.09 0.6343 1.5571
369.964 -1.03567 -2.12554 267.666 2.19394 2.28013 1611.66 1390.62 0.581862 0.540619 0.634833 0.843069 268.752 0.318005 0.137631 775.16 0.653734 1.5571
1079.15 -0.94583 2.14706 1030.09 -0.69822 -0.112981 1927.88 1950.74 0.693624 0.571024 0.413631 0.216887 273.494 -1.94047 0.0818411 3314.98 0.336897 1.5571
968.717 -0.0347674 0.363492 963.302 0.147723 2.69851 1921.07 1481.72 0.0441039 0.218547 0.682844 0.558876 83.1385 -1.0783 0.212241 2769.53 0.144173 1.5571
1903.84 -0.695322 -1.14365 1054.56 -1.57001 2.64325 3056.26 2750.49 0.414866 0.419735 0.696465 0.526185 1125.84 1.4484 0.0988109 3186.32 0.740616 1.5571
1096.99 -1.41113 0.19154 732.164 -0.256747 1.30634 1488.32 1365.45 0.746312 0.310633 0.813541 0.594695 1398.96 -2.41278 0.086633 2049.07 0.216464 1.5571
251.228 -1.9979 -0.410415 -1 -1 -1 -1 1542.49 0.737201 -1 0.695899 -1 30.954 0.968629 1.09451 526.531 0.814119 1.5571
1580.33 0.482228 -2.32209 1039.24 -1.25318 1.53189 3482.34 3480.22 0.311518 0.552934 0.0821417 0.801002 704.236 0.662994 0.442535 3310.7 0.96412 1.5571
1114.07 -0.288974 -0.711376 1035.27 0.514432 1.54041 2142.78 2151.53 0.332813 0.727107 0.273377 0.748389 206.142 -2.44908 0.183777 3059.79 0.254278 1.5571
-1 -1 -1 -1 -1 -1 -1 128.418 -1 -1 -1 -1 37.0952 -2.39289 0.084219 152.748 0.311451 1.5571
882.402 0.665796 -2.36694 802.776 0.032266 0.683102 1779.47 1786.18 0.654451 0.205355 0.805883 0.615197 39.7746 1.97022 0.229231 2842.92 0.0398288 1.5571
1123.5 -0.075141 3.12507 1084.45 -0.356257 -0.765358 2090.72 2086.88 0.469984 0.348277 0.399344 0.611589 36.4435 2.40446 0.720609 3301.86 0.368498 1.5571
1344.13 -0.549406 -1.88409 578.647 -1.78963 1.42607 2156.77 1661.01 0.523058 0.509415 0.54133 0.466651 605.207 1.08636 0.142648 2251.16 0.915964 1.5571
538.636 -1.45062 2.4006 457.216 -0.898121 -1.81562 930.566 834.429 0.503917 0.572924 0.819364 0.570161 495.795 0.0928065 1.36981 1043.27 0.868174 1.5571
1828.99 -0.183325 -2.93238 1187.76 -0.860172 0.900785 2960.84 2976.98 0.567225 0.504167 0.620506 0.703183 1156.32 -0.501245 0.760057 3123.89 0.914083 1.5571
412.393 -0.662225 -2.87091 355.952 -1.18165 0.42226 807.883 741.428 0.487198 0.305966 0.570819 0.22986 73.2932 -0.353028 0.774117 765.552 0.080362 1.5571
1268.54 0.406814 0.444525 1184.72 1.54937 -3.01442 2875.43 2901.89 0.188073 0.460178 0.313271 0.735416 85.8692 -1.50602 0.0140569 2807.01 0.741005 1.5571
1628.98 -1.27056 2.85835 570.71 -0.341554 0.644415 2036.37 1828.9 0.632759 0.113258 0.428499 0.629108 1040.86 -0.599883 0.0324992 2631.86 0.424384 1.5571
731.527 2.16665 -2.38151 -1 -1 -1 -1 269.3 0.248069 -1 0.672191 -1 599.63 0.740049 0.186586 869.524 0.621954 1.5571
1214.01 0.445106 -1.15474 595.95 -2.01659 1.4826 3192.6 2952.07 0.248079 0.310225 0.75891 0.689529 667.384 2.46804 0.271769 2148.54 0.177761 1.5571
-1 -1 -1 -1 -1 -1 -1 20.3104 -1 -1 -1 -1 20.5935 -0.590824 0.0285906 98.3625 0.0876242 1.5571
-1 -1 -1 -1 -1 -1 -1 42.1986 -1 -1 -1 -1 80.523 1.37653 2.49986 106.443 0.944611 1.5571
1196.95 -0.930174 -0.363232 1179.14 0.768765 1.89301 3185.22 2740.41 0.700834 0.431857 0.688009 0.604829 808.96 -2.4582 0.545288 2649.81 0.943811 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 14.4387 -1.67078 3.13188 39.9543 1 1.5571
1114.74 0.447439 2.03406 877.556 -0.240086 -1.88674 1966.78 1979.57 0.645203 0.747508 0.758204 0.68173 214.994 -1.12699 0.765931 2681.8 0.397834 1.5571
2204.85 0.163018 1.45163 1065.59 0.212664 -2.16093 3004.93 3000.46 0.714463 0.769474 0.43427 0.459271 767.038 -2.23676 0.063468 4385.09 0.420134 -1.5571
-1 -1 -1 -1 -1 -1 -1 55.3495 -1 -1 -1 -1 41.8179 -2.52744 0.26616 95.3116 0.342209 1.5571
2574.54 0.195246 -0.271234 1523.61 0.0075216 -3.0299 3942.98 3820.44 0.472421 0.520934 0.508195 0.527842 126.405 0.296074 0.566847 5542.53 0.353943 1.5571
1670.97 0.805539 -2.54423 1087.2 0.49729 -0.0784326 2616.88 2643.39 0.268158 0.688508 0.346115 0.504461 1026.27 1.26801 0.369692 2841.2 0.955043 1.5571
1502.31 -0.978098 0.761165 1406.55 1.06008 -2.53365 4548.94 4615.29 0.166147 0.448915 0.523072 0.50147 673.214 2.48223 1.26714 3792.7 0.680979 -1.5571
311.031 0.0051782 -2.07452 -1 -1 -1 -1 343.68 0.673574 -1 0.743585 -1 174.102 1.08775 0.0893674 435.972 0.777457 1.5571
1237.83 -1.1149 0.864966 968.784 0.450636 -2.57551 2984.34 1973.83 0.276971 0.41899 0.342631 0.523385 318.436 -1.59709 0.287931 2374.6 0.772475 1.5571
1280.51 -0.589389 -1.12663 1150 -0.138859 -2.75665 1912.87 1817.95 0.777864 0.360925 0.825743 0.747034 1547.66 1.19405 0.00179148 2556.55 0.197123 -1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 81.2613 0.701803 3.03893 94.8144 1 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.7701 -0.184468 3.06545 35.3218 1 1.5571
1126.29 0.510993 -2.44048 274.756 -1.94558 -0.745466 1932.27 1893.75 0.422348 0.815454 0.468338 0.695241 916.028 0.944724 0.0637118 1571.03 0.738034 1.5571
1267 0.455068 0.460223 971.359 0.689774 2.32459 1834.2 1817.78 0.433265 0.521494 0.654512 0.843589 287.459 -1.65948 0.289393 3385.35 0.839795 1.5571
1923.77 -0.274181 -0.766832 1216.69 -0.247917 1.86856 3016.04 3078.03 0.60628 0.403456 0.699445 0.457889 129.659 -3.05412 0.0267262 4557.67 0.48606 1.5571
1147.29 -0.0642279 -2.74125 1032.37 -1.34588 0.964406 2579.5 2514.27 0.311558 0.324908 0.367781 0.782739 783.311 -1.90323 0.287162 3070.82 0.39975 1.5571
714.345 1.04751 -0.72923 251.995 -1.09307 0.445579 1264.51 696.216 0.496835 0.258539 0.58034 0.665319 949.334 2.61375 0.0809393 1231.04 0.726088 1.5571
921.105 0.531126 1.91868 806.169 -1.41821 0.957453 2150.95 1943.66 0.167276 0.630403 0.779788 0.515719 292.513 -1.14236 0.0558792 3188.67 0.685692 1.5571
1121.92 1.01479 -0.985721 1121.46 0.258674 1.48678 2299.68 2299.79 0.62216 0.643337 0.603179 0.739383 284.943 0.887529 0.596956 3271.47 0.490789 1.5571
1326.33 -0.40601 -1.61197 1285.12 0.0630482 1.89579 2657.14 2615.28 0.752132 0.472491 0.711369 0.275273 84.5938 -0.815919 0.283295 4117.28 0.314204 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.2285 -0.275406 -1 0 -1 1.5571
900.586 -0.257041 -0.372006 666.214 0.466743 2.41868 1639.81 1602.73 0.663876 0.681257 0.712163 0.576702 399.483 -2.79974 1.06197 1572.6 0.916633 1.5571
910.728 -1.95706 -1.48141 -1 -1 -1 -1 461.181 0.375442 -1 0.675082 -1 869.446 1.61033 0.27123 1031.28 0.901266 1.5571
951.215 0.679461 2.80402 655.441 -0.127706 -0.485685 1737.45 1712.1 0.0134758 0.408518 0.100381 0.731886 225.946 1.01933 0.263287 2220.13 0.3246 1.5571
1216.1 1.15022 2.79667 1128.38 -0.0542505 -1.13158 2727.16 1641.09 0.108012 0.518258 0.654936 0.772299 955.893 0.763241 1.14298 2380.29 0.891355 -1.5571
-1 -1 -1 -1 -1 -1 -1 105.331 -1 -1 -1 -1 11.1977 -1.03908 1.36219 57.7976 0.163032 1.5571
1409.51 0.890096 -0.401672 1103 -0.959704 -3.00036 3596.06 3524 0.711802 0.476078 0.716534 0.37461 122.776 2.08584 0.0323501 3159.22 0.608016 1.5571
383.463 0.73724 -1.34865 269.706 -0.740417 -0.466722 597.036 584.808 0.718623 0.379007 0.558142 0.771402 426.143 2.08844 0.0770607 798.502 0.544428 1.5571
1382.15 -0.0760839 -2.19753 1230.9 -0.561567 1.50536 2664.08 2287.11 0.593312 0.750905 0.71151 0.727346 311.636 -0.483174 0.0083586 3181.94 0.466059 1.5571
1608.66 -1.46414 1.40427 1562.03 1.07852 -0.740968 5924.05 5934.91 0.407245 0.521579 0.309339 0.785751 235.169 -1.73433 0.811934 4687.17 0.534961 1.5571
322.054 1.19235 -0.913532 -1 -1 -1 -1 255.013 0.599744 -1 0.801609 -1 452.485 1.95799 2.07178 495.017 0.876318 1.5571
767.782 0.0373235 -1.4837 457.82 1.47682 -1.49651 932.164 920.359 0.357968 0.758071 0.216768 0.805751 874.191 1.80182 0.35268 1603.47 0.932045 -1.5571
1197.61 -0.343293 -0.546412 906.099 1.00601 -2.78115 2411.44 2436.86 0.732714 0.668035 0.727822 0.63365 418.885 1.94834 0.46742 2820.82 0.902191 1.5571
1336.33 0.0179858 -0.72472 1241.27 -0.200369 1.56696 2512.47 1875.02 0.734874 0.244039 0.546806 0.743674 14.0381 -0.477052 0.173659 3845.91 0.731343 1.5571
816.417 -0.144649 -1.15685 561.378 1.33858 0.377625 1471.57 1308.54 0.626122 0.687159 0.783786 0.683742 734.611 2.47363 0.314841 1684.74 0.669155 1.5571
-1 -1 -1 -1 -1 -1 -1 134.39 -1 -1 -1 -1 9.69981 1.60741 1.4776 92.6487 0.204456 1.5571
1285.48 -0.257622 -0.0504836 641.013 1.22345 1.3625 1901.32 1904.07 0.420713 0.466927 0.337811 0.509487 1486.56 -2.90827 0.0468726 3050.12 0.427522 1.5571
1426.26 0.503031 0.0886034 1017.04 1.18671 3.05215 2548.06 2577.99 0.245749 0.0610111 0.691119 0 121.904 -1.4236 0.104472 3582.15 0.885571 1.5571
1687.47 0.14916 0.752082 1237.14 -0.481949 -3.03577 2972.48 2461.08 0.192069 0.263563 0.780727 0.712782 465.233 -2.98575 0.0569239 4156.05 0.462362 1.5571
-1 -1 -1 -1 -1 -1 -1 470.346 -1 -1 -1 -1 13.6006 -0.329063 0.462373 204.725 0.108576 1.5571
1488.32 0.977768 0.94745 869.574 -0.402193 3.02623 2648.7 1770.28 0.264558 0.692406 0.445487 0.818386 1257.4 -1.62977 1.63547 2416.08 0.611669 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 8.22819 0.7533 2.30757 24.6483 1 1.5571
541.594 1.56632 0.895727 449.284 -0.0444579 0.768621 935.15 773.981 0.409873 0.355991 0.47706 0.681904 1120.19 -2.55854 1.68043 1413.74 0.82232 1.5571
965.88 1.66563 3.06429 721.526 0.214655 0.0743503 2199 1873.85 0.46532 0.306831 0.58337 0.78931 678.418 -0.253425 0.0191812 2137.11 0.623969 -1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 38.9623 -0.446485 3.12423 31.1833 1 1.5571
892.658 0.911745 -1.1172 872.695 -0.24383 2.71818 1985.27 1996.56 0.632917 0.0599232 0.464536 0.465228 203.516 0.0778417 0.204537 3092.33 0.354224 1.5571
1585.17 -0.159394 -2.80837 1528.55 0.538055 -0.0992002 3246.68 3238.26 0.636583 0.224083 0.561646 0.268583 366.151 -3.10815 0.263036 4028.74 0.973382 -1.5571
1049.01 0.36957 -3.12227 965.516 0.534615 0.50338 1986.72 1940.19 0.237748 0.778244 0.562378 0.535269 142.883 -2.29671 0.191613 3646.98 0.816318 1.5571
1769.65 -0.0608752 -0.845569 1271.17 -0.376224 1.84007 3024.65 2853.03 0.586908 0.543483 0.809224 0.684707 778.86 3.05154 0.253083 3112.72 0.957415 1.5571
644.788 -0.878241 -1.29085 443.692 0.737739 2.37399 1419.88 1387.62 0.658564 0.553256 0.465131 0.755049 548.186 0.436236 1.72881 1510.72 0.923845 1.5571
-1 -1 -1 -1 -1 -1 -1 325.309 -1 -1 -1 -1 22.1357 0.205903 0.818542 119.6 0.219636 1.5571
1563.83 0.0599629 1.50317 444.668 -0.0482076 -1.5738 1955.67 744.078 0.331251 0.287973 0.704587 0.805046 1209.01 -1.60066 0.231414 2396.5 0.530592 1.5571
905.328 -0.584339 -1.24373 758.154 -1.56111 1.44379 1833.69 1825.27 0.477277 0.162468 0.688579 0.664646 343.358 2.67599 0.065177 1766.08 0.906865 1.5571
-1 -1 -1 -1 -1 -1 -1 80.6136 -1 -1 -1 -1 11.0187 -2.06123 0.812749 95.5039 0.23655 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 42.3869 0.55567 2.90807 37.3321 1 1.5571
-1 -1 -1 -1 -1 -1 -1 88.8711 -1 -1 -1 -1 10.5957 0.757025 0.667731 154.977 0.0710507 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 61.677 -1.12142 3.09579 84.4293 1 1.5571
639.225 0.426603 -1.5017 414.113 2.45189 1.66028 1616.33 1578.27 0.754723 0.645552 0.747314 0.708029 228.59 1.60655 0.0652807 1042.06 0.223276 1.5571
958.518 0.14186 2.41194 805.192 0.299433 0.450171 1484.41 1485.74 0.552386 0.349339 0.479017 0.785208 257.861 -1.57817 0.0350347 2476.42 0.421217 1.5571
1992.65 -0.382542 2.7682 681.397 -1.21167 0.576251 2300.21 2327.92 0.486415 0.548951 0.479349 0.604173 1066.7 -0.786384 0.161948 3351.98 0.683523 1.5571
478.913 -0.056617 1.2124 363.613 0.768374 -1.93504 916.211 893.523 0.446928 0.492913 0.539909 0.525768 96.9329 -1.8351 0.0840205 849.064 0.161893 1.5571
1199.75 0.28855 1.42475 819.723 -1.57738 -0.813422 2890.67 1990.61 0.216306 0.562634 0.754757 0.63743 628.832 -2.41205 0.162106 2435.18 0.481192 1.5571
935.631 -0.173319 -0.583012 728.35 -1.68581 -2.45187 1923.62 1886.64 0.419152 0.562051 0.709069 0.684208 537.939 1.60858 0.301749 2235.14 0.580635 1.5571
866.619 -0.440717 -3.03693 664.585 -1.1658 0.833298 1563.97 1456.88 0.229464 0.309026 0.821729 0.346971 631.095 -0.895545 0.202696 1617.78 0.15853 1.5571
1355.68 -0.773578 1.78434 995.075 0.747385 -1.38403 3058.87 2947.85 0.141146 0.654576 0.322861 0.72343 217.669 -0.966158 0.417483 2649.71 0.138446 -1.5571
1128.73 -0.253793 0.654895 658.691 0.019121 -1.99123 1694.48 1708.13 0.139048 0.558384 0.463891 0.57873 854.353 2.62858 0.404645 2287.1 0.929768 1.5571
317.819 -0.216686 -1.27929 -1 -1 -1 -1 392.069 0.694926 -1 0.62742 -1 217.252 1.64279 0.594343 387.627 0.785516 1.5571
