pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance weight
1161.28 0.957557 -1.38705 840.118 -0.370738 -2.18416 1663.28 1462.15 0.555327 0.58783 0.702497 0.422473 910.329 1.52683 0.146995 3497.26 0.894762 0.0996691
-1 -1 -1 -1 -1 -1 -1 281.52 -1 -1 -1 -1 50.6912 0.311542 0.4611 261.798 0.196171 0.0996691
-1 -1 -1 -1 -1 -1 -1 311.833 -1 -1 -1 -1 35.2216 2.64047 0.255752 279.074 0.0265684 0.0996691
1531.05 -0.187695 -3.02202 1342.28 -0.502174 -1.41848 2334.53 1577.4 0.359747 0.0339939 0.804266 0.79629 1187.95 1.06844 0.0634022 4239.9 0.240777 -0.0996691
-1 -1 -1 -1 -1 -1 -1 743.167 -1 -1 -1 -1 100.78 1.34542 0.0382017 361.108 0.438807 0.0996691
330.407 -2.10953 1.8036 259.886 -1.0186 -0.533831 683.177 548.605 0.724419 0.437436 0.843283 0.740572 37.301 2.7525 0.264349 1023.98 0.414683 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6.42497 1.34395 -1 0 -1 0.0996691
2135.7 0.464329 -1.46427 2132.08 0.136385 0.803357 4208.63 3032.04 0.168839 0.555049 0.508008 0.631472 400.67 -3.10845 0.526482 5814.14 0.948726 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 32.8751 -0.16197 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 691.933 -1 -1 -1 -1 9.40308 -2.2608 0.396083 366.637 0.619924 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5.60383 -1.37679 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 84.7443 -1 -1 -1 -1 10.5057 0.383138 0.392769 117.174 0.265396 0.0996691
-1 -1 -1 -1 -1 -1 -1 209.012 -1 -1 -1 -1 28.1916 -1.0885 1.96821 70.8127 0.500982 0.0996691
252.896 1.66839 1.90587 -1 -1 -1 -1 361.868 0.428718 -1 0.618849 -1 266.201 -2.80699 1.57163 613.887 0.868722 0.0996691
-1 -1 -1 -1 -1 -1 -1 79.4299 -1 -1 -1 -1 8.49475 2.99487 0.112031 77.1755 0.104588 0.0996691
470.254 0.915645 0.590976 409.074 -0.535106 -3.02681 1125.64 946.174 0.684545 0.453009 0.601478 0.557729 137.814 1.33939 0.747851 1285.72 0.367355 0.0996691
562.489 0.495482 -0.759844 -1 -1 -1 -1 606.707 0.552775 -1 0.487507 -1 597.106 2.89915 0.168432 992.369 0.897085 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 7.04064 -0.463068 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 121.945 -2.48183 3.11174 114.883 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1.88142 1.43493 2.67344 24.6104 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3.24058 2.93019 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 21.3111 2.72871 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 21.536 -1 -1 -1 -1 16.1112 -2.79506 1.68507 51.2188 0.931596 0.0996691
295.325 -1.32327 -2.50922 -1 -1 -1 -1 173.176 0.736134 -1 0.513665 -1 293.13 0.488122 1.09318 317.926 0.871523 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2.00686 -1.47843 0.903408 27.7193 1 0.0996691
328.294 -1.82147 2.03735 -1 -1 -1 -1 -1 0.32259 -1 0.724569 -1 361.098 -1.07237 3.10487 327.41 1 0.0996691
259.903 0.185171 0.432011 -1 -1 -1 -1 268.625 0.65568 -1 0.652967 -1 174.107 -2.67161 0.150001 318.939 0.576359 0.0996691
407.975 0.157934 -0.61708 -1 -1 -1 -1 -1 0.780403 -1 0.617887 -1 403.159 2.52423 3.13985 400.388 1 0.0996691
1478.37 -1.28462 -1.14357 1174.87 -0.554819 1.97016 2835.49 2820.68 0.294814 0.473527 0.552155 0.564346 161.608 2.57121 0.0123787 3144.16 0.547957 -0.0996691
-1 -1 -1 -1 -1 -1 -1 107.111 -1 -1 -1 -1 15.5131 2.62744 1.55287 149.149 0.993837 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 168.479 -0.596017 3.10232 187.21 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 16.838 -1.49283 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5.13448 -2.26574 -1 0 -1 0.0996691
853.921 1.75044 0.283438 802.321 0.560708 -2.89059 1990.68 1889.36 0.533629 0.750231 0.753356 0.822698 46.8047 -2.91813 0.020632 1645.59 0.0800731 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1.53144 -2.31576 2.32309 37.2456 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 166.933 2.56643 3.05314 166.812 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15.2468 -1.4352 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 8.78148 -1.59657 2.14847 26.5576 1 0.0996691
570.562 0.0236418 -3.12305 555.09 0.86282 0.0242873 1243.32 1228.44 0.511869 0.330237 0.768701 0.637413 8.93199 -2.59779 0.511406 1144.76 0.00407456 0.0996691
595.937 -0.0495653 -2.15288 569.162 -1.04439 1.02892 1325.2 1293.25 0.642336 0.421134 0.587197 0.759393 34.973 0.433117 0.593485 1144.79 0.0167977 0.0996691
-1 -1 -1 -1 -1 -1 -1 105.121 -1 -1 -1 -1 74.4428 3.12406 0.0702851 149.464 0.646458 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 47.4832 -1.86405 2.76081 33.825 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 526.222 -1 -1 -1 -1 14.2216 -1.95582 0.397658 231.704 0.212003 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 74.9783 1.64835 3.1111 57.1715 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 12.6476 0.818174 -1 0 -1 0.0996691
366.392 -1.10041 2.85455 -1 -1 -1 -1 542.469 0.136846 -1 0 -1 164.51 -0.621323 0.196243 575.949 0.801623 0.0996691
1095.03 0.650257 1.89969 883.995 -0.309985 -1.89111 2133.21 2219.43 0.0621567 0.443811 0.62259 0.581136 174.212 1.97165 0.0727359 3078.51 0.826922 0.0996691
-1 -1 -1 -1 -1 -1 -1 88.8752 -1 -1 -1 -1 118.648 2.65504 1.4157 182.066 0.813125 0.0996691
1005.61 0.858246 0.577977 686.743 -1.39286 3.08081 2790.95 2788.54 0.305355 0.254213 0.634034 0.668476 133.998 2.91225 0.0522244 2452.11 0.915286 0.0996691
1924.52 -0.741333 -1.71029 1101.31 -0.060697 1.83347 3105.18 2955.68 0.287535 0.454322 0.573458 0.401504 1039.55 1.14039 0.0725824 3241.68 0.886993 0.0996691
-1 -1 -1 -1 -1 -1 -1 267.73 -1 -1 -1 -1 51.4643 2.63715 0.563459 252.357 0.091925 0.0996691
-1 -1 -1 -1 -1 -1 -1 513.94 -1 -1 -1 -1 20.9794 0.524436 1.50098 251.672 0.102663 0.0996691
1376.16 -1.03093 3.07967 675.293 2.21681 0.48752 5054.67 5114.05 0.0807697 0.439796 0 0.618708 815.338 -0.367785 0.629674 2308.97 0.289906 0.0996691
-1 -1 -1 -1 -1 -1 -1 380.281 -1 -1 -1 -1 36.1634 -2.21336 0.543442 176.859 0.176575 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 25.4828 2.15022 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 67.0614 -1 -1 -1 -1 233.238 0.775593 0.129014 232.269 0.738973 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 13.8204 -2.03154 -1 0 -1 0.0996691
428.34 -1.28315 2.77208 330.42 0.749834 -0.549711 1176.45 1173.35 0.14626 0.670825 0.691645 0.637239 19.1296 -1.83872 0.920919 1006.08 0.41753 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 7.67066 0.282444 -1 0 -1 0.0996691
1565.47 0.159042 2.24832 1493.87 1.15088 -0.149161 3279.02 3288.3 0.453116 0.620872 0.26882 0.492715 1478.66 -3.02769 0.086704 4417.24 0.92405 0.0996691
346.437 1.12767 0.286393 332.752 -0.224742 -2.89659 853.739 795.68 0.60471 0.511292 0.792208 0.503304 31.9929 -2.67711 0.21867 644.924 0.0220513 0.0996691
821.424 -0.868668 -1.32695 615.129 1.63149 1.47557 2695.37 2355.84 0.236499 0.345749 0.571446 0.736565 431.302 2.85875 0.808001 1465.11 0.941519 0.0996691
1054.72 -1.51307 1.19716 820.318 -0.261765 0.000772341 1646.55 1631.17 0.651866 0.412767 0.780064 0.668377 1484.57 -2.18815 1.32558 2625.11 0.741084 0.0996691
-1 -1 -1 -1 -1 -1 -1 150.7 -1 -1 -1 -1 56.9664 -0.42285 0.360557 132.369 0.491408 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3.63757 0.147247 2.04423 24.7515 1 0.0996691
1725.1 0.216439 -1.31894 1663.94 0.690518 0.794555 3104.88 3092.01 0.457212 0.316907 0.487145 0.723569 623.385 -2.80323 0.23894 5443.6 0.913364 0.0996691
-1 -1 -1 -1 -1 -1 -1 82.15 -1 -1 -1 -1 6.06439 0.174345 0.161453 78.3059 0.269405 0.0996691
-1 -1 -1 -1 -1 -1 -1 616.986 -1 -1 -1 -1 136.512 -0.86506 1.84005 228.042 0.540889 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 22.2029 -0.894458 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 403.236 -1 -1 -1 -1 5.15119 0.738305 0.574321 418.288 0.0582638 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 11.229 -2.61486 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 284.539 -1 -1 -1 -1 16.6339 0.579749 0.566601 113.143 0.247212 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 212.837 -0.153528 3.06183 198.358 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 202.649 -1 -1 -1 -1 14.9357 1.5975 0.485207 143.826 0.546077 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 26.0941 -2.80752 3.01512 24.0632 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 20.6696 1.26405 2.75024 23.0012 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 43.0331 -1 -1 -1 -1 78.8603 2.28754 0.551604 151.226 0.492638 0.0996691
2973.81 0.575565 -2.35566 1463.63 -1.3135 0.038929 5992.49 6066.72 0.697242 0.557884 0.67947 0.311399 755.987 1.1604 0.246235 5837.19 0.495476 0.0996691
2417.22 -0.112023 -1.06232 1996.41 -0.85022 2.63069 4764.26 3602.17 0.118472 0.646816 0.5956 0.833652 284.033 -1.28798 0.141536 6026.83 0.398188 0.0996691
1632.39 -1.36705 0.949725 1303.03 -1.14011 -2.39184 3038.91 2637.08 0.509013 0.361313 0.841398 0.674674 77.2762 -1.76193 0.134995 3730.82 0.932313 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 16.5623 1.31498 -1 0 -1 0.0996691
494.763 -2.30097 1.59968 -1 -1 -1 -1 758.052 0.534636 -1 0.842593 -1 280.163 -1.53858 0.234524 643.597 0.559025 0.0996691
-1 -1 -1 -1 -1 -1 -1 212.613 -1 -1 -1 -1 14.8326 2.44728 1.47517 230.165 0.714527 0.0996691
1952.37 0.431426 -1.11671 1414.63 1.18783 0.987299 3173.97 3205.49 0.330706 0.531689 0.513302 0.559612 163.128 -0.785259 0.32926 5693 0.26059 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 90.599 0.867983 2.82975 90.8063 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 235.239 -1 -1 -1 -1 77.8267 2.49971 1.15395 206.249 0.510159 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 14.0763 -2.05595 -1 0 -1 0.0996691
333.313 -0.883123 -3.07641 326.373 -2.23296 -0.0619417 825.4 759.5 0.146951 0.682246 0.797259 0.603762 7.49001 1.57048 1.4507 640.075 0.997956 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 12.4645 0.883019 -1 0 -1 0.0996691
1421.11 -0.272735 -1.4539 1311.14 -0.376313 1.99384 2711.11 2739.07 0.701785 0.445657 0.667997 0.223107 444.413 0.470772 1.52113 2763.56 0.157255 0.0996691
2296.13 0.689319 0.56234 1795.69 0.847072 -2.25622 4141.74 3400.05 0.403273 0.31902 0.792339 0.484306 439.08 -2.079 0.0817709 4961.71 0.649892 0.0996691
-1 -1 -1 -1 -1 -1 -1 313.557 -1 -1 -1 -1 41.2985 -2.90059 0.481285 317.441 0.318706 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 45.7438 2.94413 2.38571 23.277 1 0.0996691
254.698 0.860479 1.37007 -1 -1 -1 -1 -1 0.623412 -1 0.684827 -1 264.816 -1.76659 3.11369 227.536 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 213.329 0.469197 3.1056 220.394 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 11.5039 0.278589 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 20.4586 -0.229682 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 84.1458 -1 -1 -1 -1 81.8907 0.280825 1.14772 106.049 0.630029 0.0996691
379.534 1.30471 2.21451 -1 -1 -1 -1 -1 0.510233 -1 0.457747 -1 358.685 -0.903048 3.12641 379.051 1 0.0996691
2143.35 -1.14608 -2.11434 1243.57 0.0119091 2.69083 3012.17 3054.73 0.204627 0.359493 0.178357 0.329079 2025.55 0.630533 0.209442 3944.35 0.978465 0.0996691
2297.35 -1.03041 1.78131 1727.04 1.21704 -1.92094 6707.11 6673.55 0.599263 0.367295 0.545715 0.594858 227.937 -1.20433 0.279165 5078.62 0.966101 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 54.687 -2.96934 3.04623 72.6251 1 0.0996691
1510.53 -0.709686 -0.496665 1312.5 -0.29104 3.02553 2883.66 2460.53 0.5776 0.389235 0.552022 0.49341 63.7475 0.663555 1.06459 3371.63 0.882543 0.0996691
-1 -1 -1 -1 -1 -1 -1 578.887 -1 -1 -1 -1 26.2293 0.731558 0.528565 86.9806 0.340476 0.0996691
-1 -1 -1 -1 -1 -1 -1 44.1103 -1 -1 -1 -1 200.908 -1.99096 2.67426 195.187 0.985434 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 95.2033 1.11965 2.96454 112.867 1 0.0996691
1287.35 0.520045 2.78053 739.328 1.89053 -1.30328 2266.66 2277.25 0.479561 0.517555 0.621218 0.70822 111.324 1.49178 0.754196 3270.91 0.680962 -0.0996691
556.956 1.40362 2.1784 -1 -1 -1 -1 244.47 0.699838 -1 0.638801 -1 543.364 -0.739138 0.62648 633.942 0.926798 0.0996691
-1 -1 -1 -1 -1 -1 -1 266.091 -1 -1 -1 -1 54.6976 -0.421873 0.248831 273.859 0.752984 0.0996691
-1 -1 -1 -1 -1 -1 -1 280.482 -1 -1 -1 -1 90.5585 1.96612 1.02146 337.997 0.476779 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 47.4327 -1.03746 2.70293 31.0936 1 0.0996691
298.788 -1.45782 -0.714173 278.028 -0.461932 2.42746 661.573 627.611 0.465082 0.505374 0.765522 0.429845 23.6787 2.55474 0.126731 555.812 0.0146996 0.0996691
1498.23 0.110045 -0.865319 672.559 0.000984026 1.22872 1846.42 1349.67 0.691497 0.221168 0.625448 0.67604 1282.55 2.81331 1.15009 2189.91 0.956342 0.0996691
-1 -1 -1 -1 -1 -1 -1 181.703 -1 -1 -1 -1 190.974 0.406861 0.224962 252.008 0.731553 0.0996691
-1 -1 -1 -1 -1 -1 -1 253.109 -1 -1 -1 -1 173.72 0.223791 0.40433 381.133 0.478302 0.0996691
2225.45 1.25744 -0.815505 2155.68 -0.507279 2.33593 6317.43 4403.67 0.223862 0.131609 0.790314 0.243357 96.5455 2.49196 0.139286 4440.3 0.0464181 0.0996691
1627.21 0.681768 0.183381 1314.68 0.478226 2.62464 2795.61 2738.08 0.513898 0.557728 0.4602 0.646281 226.902 -0.128964 0.315396 4271.61 0.930549 0.0996691
257.816 1.88345 -1.03959 -1 -1 -1 -1 -1 0.617615 -1 0.746341 -1 272.765 2.11159 3.13656 256.781 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 162.779 -1 -1 -1 -1 3.27422 -0.593008 0.146403 132.46 0.0706588 0.0996691
1636.8 -0.365723 -2.94234 1070.55 0.753721 0.998044 2912.15 2886.49 0.586949 0.555939 0.640469 0.66503 160.041 0.104731 0.581049 3663.33 0.406421 0.0996691
-1 -1 -1 -1 -1 -1 -1 33.3107 -1 -1 -1 -1 155.611 -2.46266 3.0205 148.214 0.999904 0.0996691
1291.73 0.246909 -0.80852 1195.38 -1.05468 3.07184 2903.21 2887.69 0.341127 0.608801 0.550829 0.427449 236.451 1.44706 0.277637 3122.69 0.627318 0.0996691
320.429 -0.242062 3.08469 -1 -1 -1 -1 -1 0.652594 -1 0.768785 -1 322.919 -0.024482 3.09019 308.305 1 0.0996691
968.05 -0.982232 2.12028 566.864 0.436785 -0.0278442 1760.86 1699.46 0.387018 0.313834 0.616636 0.454824 836.907 -1.75035 1.7225 1605.01 0.900497 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 111.594 1.13563 3.05654 90.9491 1 0.0996691
1946.36 -0.64458 -1.02281 1316.63 -1.22438 1.41099 3155.49 3172.15 0.722159 0.746732 0.71873 0.758198 40.4027 -1.55194 0.527768 5251.86 0.389945 0.0996691
920.523 -0.917884 -1.98996 -1 -1 -1 -1 599.341 0.331344 -1 0.626316 -1 810.795 1.10646 0.0558968 1005.49 0.808212 0.0996691
1323.13 0.320427 2.85608 1148.77 -0.307812 0.69458 2381.37 2182.94 0.477348 0.4203 0.249646 0.517005 1037.81 -1.28512 0.272152 2597.04 0.870756 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 19.1945 0.624635 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 422.163 -1 -1 -1 -1 16.4793 -0.644939 0.995606 320.717 0.546075 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15.9711 2.24393 2.67499 28.1277 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.7394 -2.2565 2.98168 22.9723 1 0.0996691
1470.3 0.344033 -0.671617 524.327 -1.0144 -2.0748 1733.64 1686.12 0.562405 0.468145 0.520058 0.680151 1147.18 2.16828 0.0320499 2415.32 0.64753 0.0996691
-1 -1 -1 -1 -1 -1 -1 17.849 -1 -1 -1 -1 57.6575 -0.81053 2.92764 61.2008 0.996463 0.0996691
-1 -1 -1 -1 -1 -1 -1 353.798 -1 -1 -1 -1 14.0229 1.46215 0.428351 292.626 0.717804 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9.5251 3.10231 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.4894 1.3423 -1 0 -1 0.0996691
1625.56 0.241528 -2.16632 962.326 -0.846115 1.47579 2889.31 2426.98 0.795435 0.226593 0.642515 0.71779 720.848 0.469168 0.129876 2747 0.896343 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 47.6066 1.45608 2.94557 44.8844 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2.01734 -1.25087 -1 0 -1 0.0996691
456.406 -0.302975 0.415203 354.193 0.991945 -2.67568 988.718 945.395 0.515316 0.149962 0.721255 0.546232 124.196 -2.78553 0.106719 814.948 0.0862617 0.0996691
-1 -1 -1 -1 -1 -1 -1 126.029 -1 -1 -1 -1 7.91032 -2.46368 0.796856 82.3182 0.0979203 0.0996691
546.835 -2.57779 -0.558449 -1 -1 -1 -1 2069.82 0.121675 -1 0.797501 -1 310.838 2.57801 0.00592613 793.594 0.395989 0.0996691
-1 -1 -1 -1 -1 -1 -1 359.955 -1 -1 -1 -1 22.5875 2.0477 0.62966 341.491 0.0865782 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10.5142 -1.92177 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 269.422 -1 -1 -1 -1 96.0299 -3.07936 0.00123763 247.85 0.320097 -0.0996691
741.99 -1.0709 -2.5855 707.49 -0.454402 0.523265 1537.89 1491.91 0.643821 0.714449 0.49157 0.779097 36.9896 1.00712 0.497457 1414.91 0.052684 0.0996691
