pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance weight
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 38.7736 0.15718 2.9626 27.1278 1 1.5571
1533.66 0.519427 1.31478 1529.66 0.326746 -0.986245 2980.1 1974.15 0.522167 0.318197 0.527106 0.525457 527.749 -3.07819 0.166994 3901.19 0.459993 1.5571
1446.43 -0.518867 0.219607 621.962 0.0531513 -2.23184 1982.83 1526.74 0.188243 0.497877 0.723928 0.220972 669.383 -2.80161 0.571717 2857.04 0.877041 1.5571
2406.76 0.656852 -2.34866 1787.27 0.098945 0.664667 4427.88 4030.64 0.684102 0.560137 0.742674 0.71362 641.39 1.24105 0.12579 4309.87 0.94871 -1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 16.0279 -3.1049 -1 0 -1 1.5571
841.285 -0.741121 2.06155 402.472 0.970034 -3.09781 1366.06 935.518 0.319915 0.446178 0.390688 0.578611 1099.04 -0.753112 2.32268 1263.27 0.860829 1.5571
2114.45 0.0689897 -1.15554 466.66 -0.1641 1.85355 2110.41 604.09 0.111727 0.564947 0.421425 0.77097 1643.06 2.07486 0.220214 2677.17 0.553301 1.5571
1325.77 -1.03642 0.70534 793.385 0.425755 3.10574 2572.89 1981 0.233758 0.371089 0.647091 0.579332 395.577 -1.95367 0.114396 2707.65 0.892557 -1.5571
1213.35 0.545971 1.47154 540.8 1.01512 -1.40395 1670.3 1638.21 0.34649 0.751767 0.556595 0.832535 605.03 -2.04671 0.407943 2215.32 0.394937 1.5571
830.684 0.672449 2.43939 791.161 -0.389591 -1.36709 1782.92 1798.34 0.227635 0.250554 0.591166 0.445407 258.489 -0.45956 0.00540477 2764.48 0.929314 -1.5571
1116.22 1.27529 -2.28076 932.279 -0.423076 -0.138027 2727.33 2515.88 0.195075 0.239671 0.451077 0.79427 880.846 2.19692 1.29567 2625.11 0.783283 1.5571
1825.1 1.05845 0.0231107 1338.14 0.394692 -2.72529 3260.73 3228.81 0.648393 0.461446 0.749028 0.622642 787.379 2.63622 0.159789 3392.35 0.931767 1.5571
1144.79 -0.708583 1.6499 731.456 -0.305384 -1.51989 1874.78 1874.6 0.720921 0.472702 0.848145 0.483544 280.283 -1.45323 0.069102 2008.84 0.217561 1.5571
1273.21 -0.291616 -0.416313 822.645 -0.437213 3.08551 2097.15 1921.48 0.488393 0.5259 0.501216 0.55192 846.631 1.26998 0.819686 2915.12 0.961777 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 23.3162 1.40696 -1 0 -1 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 21.0944 -2.85844 -1 0 -1 1.5571
-1 -1 -1 -1 -1 -1 -1 49.1843 -1 -1 -1 -1 169.136 2.22991 2.88239 195.891 0.993613 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9.11364 2.31838 1.41837 24.7778 1 1.5571
380.178 0.791235 -1.08523 -1 -1 -1 -1 85.6348 0.695029 -1 0.634331 -1 364.607 2.08966 0.340398 400.666 0.870707 1.5571
549.508 2.07918 2.6158 467.231 0.423014 2.25069 991.529 927.103 0.444439 0.515572 0.679975 0.770016 866.821 -0.647939 0.0820196 1147.31 0.655276 1.5571
802.536 -0.340407 -2.69886 385.44 -1.17022 0.409332 1230.67 827.746 0.502586 0.512818 0.894949 0.71826 493.764 0.436389 0.0462908 1233.33 0.605606 1.5571
-1 -1 -1 -1 -1 -1 -1 78.853 -1 -1 -1 -1 58.4503 0.597626 2.46083 61.3354 0.89109 1.5571
819.957 -1.01203 -1.98786 -1 -1 -1 -1 365.443 0.218381 -1 0.790712 -1 764.655 1.08942 0.21347 855.704 0.932107 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 16.8603 2.60458 -1 0 -1 1.5571
1138.65 0.255123 -2.21288 950.8 0.443979 0.206836 1958.22 1985.62 0 0.102328 -1 0.483007 165.046 2.88222 0.919179 2941.54 0.655453 1.5571
313.06 0.796772 -1.70166 -1 -1 -1 -1 417.536 0.566734 -1 0.474414 -1 337.437 1.95162 0.856996 558.38 0.848224 1.5571
2231.9 -0.444055 2.93884 1041.25 0.0816187 -1.00981 3018.68 2747.54 0.514423 0.401196 0.378197 0.506715 1673.19 0.200943 1.16549 3354.13 0.55248 -1.5571
-1 -1 -1 -1 -1 -1 -1 79.7978 -1 -1 -1 -1 4.48982 -1.49213 1.11975 70.8341 0.186915 1.5571
1094.59 -0.927633 -2.27065 839.59 0.411297 0.0487856 2256.04 2193.94 0.44312 0.569764 0.725404 0.638484 623.532 1.24402 1.18283 2285.31 0.417639 1.5571
1466.79 0.623489 2.40932 1344.29 0.297808 0.169157 2751.04 2009.92 0.0641558 0.251434 0.242385 0.683954 607.649 -1.69177 0.132106 3496.92 0.621668 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 41.0222 -2.37287 2.83226 27.729 1 1.5571
546.272 -1.04766 -1.62202 392.129 0.713687 -1.20802 955.913 933.034 0.67561 0.680366 0.672511 0.706632 1036.02 1.79039 1.21718 1198.54 0.869912 1.5571
932.94 -0.734178 -1.53619 846.413 -0.0241853 1.15065 1850.28 1869.57 0.607123 0.646848 0.422541 0.711165 313.258 2.73947 0.372502 1850.92 0.911339 1.5571
689.483 0.0929044 -1.82454 -1 -1 -1 -1 257.81 0.52658 -1 0.736202 -1 666.624 1.445 1.21043 733.999 0.953789 1.5571
1099.56 -0.269968 -0.794261 913.186 0.579205 1.44781 2011.03 2036.22 0.269236 0.424103 0.137396 0.162715 835.621 -2.91456 0.0601981 2103.31 0.968554 1.5571
1626.71 0.336762 2.56011 -1 -1 -1 -1 1002.89 0.563582 -1 0.55511 -1 1300.01 -0.59031 0.0763727 1922.1 0.973415 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 93.3752 -0.222959 2.95848 80.5303 1 1.5571
445.217 -1.28891 2.37839 442.137 -0.915304 -1.78845 807.496 775.349 0.737337 0.423806 0.651532 0.726575 122.114 0.747084 0.618639 1232.92 0.579057 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 54.7826 2.51106 3.1413 59.217 1 1.5571
823.585 -0.61936 -2.17951 -1 -1 -1 -1 792.767 0.439523 -1 0.628431 -1 691.528 1.04835 0.0127221 1097.48 0.942871 1.5571
1853.98 -0.152772 -2.8813 1236.62 -0.815874 1.02158 3034.35 3052.49 0.327415 0.253119 0.484115 0.343517 1139.26 -0.492114 0.0663525 3262.99 0.915122 1.5571
1394.1 -0.217464 0.625325 992.984 0.298149 -2.82502 2429.75 2423.83 0.358036 0.355147 0.351987 0.601734 163.288 1.39591 0.770051 3272.23 0.459669 1.5571
1341.59 0.198997 1.70625 1029.65 -0.0461904 -1.73498 2368.58 2307.5 0.649846 0.428901 0.650274 0.790701 392.505 -0.422227 1.29375 2570.32 0.980149 1.5571
1138.42 1.57961 -3.09165 943.966 0.394102 0.498514 2462.34 2289.12 0.303665 0.52951 0.487763 0.741881 355.67 -0.511989 0.865443 2223.72 0.879171 1.5571
686.259 0.458753 1.74206 626.082 -0.456524 -1.73867 1482.51 1216.91 0.445286 0.398385 0.484745 0.74661 346.078 2.07277 0.331209 1797.96 0.916232 1.5571
1079.92 0.573491 -2.84791 754.173 -0.168735 -0.0626659 1918.17 1890.64 0.471417 0.200158 0.437915 0.3452 523.201 0.677607 0.194149 2020.29 0.104289 1.5571
751.257 -0.737009 -0.0223972 -1 -1 -1 -1 -1 0.447314 -1 0 -1 737.131 3.08889 3.11073 760.934 1 1.5571
1818.88 -1.23125 2.9202 554.59 -0.376087 0.803446 1990.49 1914.12 0.197401 0.440412 0.532976 0.74053 992.188 -0.566745 0.116375 2911.27 0.56912 1.5571
673.425 2.20175 -2.32276 293.165 -0.804993 0.924711 2124.41 1809.5 0.411899 0.607319 0.776212 0.739938 294.927 0.737249 0.0493062 994.436 0.796411 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 7.00482 -1.81591 -1 0 -1 1.5571
-1 -1 -1 -1 -1 -1 -1 545.603 -1 -1 -1 -1 81.6584 0.33658 1.16137 250.779 0.39558 1.5571
809.634 0.609305 2.7291 358.802 -1.43192 -0.129982 1747.18 1338.7 0.330553 0.705439 0.73373 0.699157 455.603 -0.621586 0.494698 1233.66 0.329696 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 14.6964 1.22737 -1 0 -1 1.5571
1064.29 -1.33638 -2.97437 355.179 0.558946 -2.24534 1433.68 1385.83 0.443238 0.647972 0.402069 0.665074 1344.62 0.373536 2.63016 1413.07 0.954328 1.5571
416.963 -1.70513 1.07303 -1 -1 -1 -1 406.347 0.568555 -1 0.800408 -1 607.669 -2.27487 2.04242 748.839 0.815386 1.5571
1814.87 -0.0792512 2.18372 -1 -1 -1 -1 659.81 0.0446398 -1 0.727992 -1 1792.7 -0.929985 0.74874 1990.31 0.954838 1.5571
805.866 -0.313382 -1.79215 592.326 0.271366 1.53495 1473.56 1224.87 0.22686 0.664111 0.663087 0.5776 449.711 2.3048 0.764381 1893.97 0.584816 1.5571
867.868 0.177945 2.07921 680.395 -1.11983 0.036043 1802 1605.82 0.293896 0.495542 0.663186 0.277948 442.202 -2.24818 0.410986 2079.31 0.716355 1.5571
388.402 -1.29205 1.87172 -1 -1 -1 -1 153.235 0.551936 -1 0.534897 -1 387.943 -1.32824 1.36031 394.579 0.933815 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9.4218 0.255401 -1 0 -1 1.5571
928.356 0.138706 -1.75727 705.798 0.187228 0.745862 1546.85 1545.45 0.519714 0.631816 0.769432 0.65268 459.595 1.05631 0.304068 2634.16 0.341241 1.5571
363.146 -0.870144 2.55031 -1 -1 -1 -1 342.219 0.636346 -1 0.630444 -1 278.246 -0.614741 0.256841 517.079 0.841336 1.5571
1509.77 -0.337733 1.03497 952.54 -0.111082 -0.741829 1894.06 1897.66 0.336629 0.269759 0.735704 0.343438 1064.96 -2.59614 0.08687 2994.1 0.969402 1.5571
919.684 0.186287 1.22119 890.658 -0.132762 -1.22859 1746.5 1703.83 0.457066 0.615421 0.561818 0.537926 373.094 -1.59266 0.241606 3308.23 0.938377 1.5571
1132.15 0.392862 2.88478 951.04 0.147879 -0.997262 2019.92 1812.97 0.652644 0.690589 0.633175 0.635785 725.711 0.0181405 0.0570861 2665.63 0.834759 -1.5571
656.923 -0.845303 -2.01044 -1 -1 -1 -1 258.229 0.115156 -1 0.464823 -1 816.202 1.15648 2.61036 820.71 0.974358 1.5571
769.773 0.559141 -0.690252 -1 -1 -1 -1 658.591 0.199815 -1 0.506269 -1 765.312 2.5556 0.0887306 1022.58 0.695558 1.5571
1589.41 1.0015 2.99677 673.221 -0.269984 -0.455201 2545.34 2024.71 0.212696 0.610781 0.77627 0.474262 976.157 -0.0238263 0.149628 2324.35 0.909006 1.5571
1240.07 -0.0758568 1.7958 1157.68 0.63141 -1.1783 2616.6 2418.2 0.415634 0.369437 0.367841 0.403496 527.9 -0.693698 0.202585 3478.27 0.77713 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15.1212 1.41662 -1 0 -1 1.5571
404.196 1.76013 -1.24179 -1 -1 -1 -1 427.876 0.564206 -1 0.8248 -1 318.717 1.87217 0.112127 485.163 0.701701 1.5571
549.723 0.262659 1.75634 296.186 -2.16528 -1.49751 1541.56 1251.93 0.399304 0.666729 0.696669 0.674311 243.424 -1.25199 0.218196 905.491 0.215337 1.5571
1094.32 -0.902057 2.98447 411.985 0.985738 0.0451647 1984.49 2000.82 0.549005 0.365765 0.600649 0.604485 260.962 0.132284 0.0913497 2104.92 0.463006 1.5571
-1 -1 -1 -1 -1 -1 -1 19.7482 -1 -1 -1 -1 53.6921 0.65666 0.0212123 116.308 0.207179 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.7437 0.112171 -1 0 -1 1.5571
1600.87 0.199816 0.00831361 -1 -1 -1 -1 466.732 0.392235 -1 0.601442 -1 1217.7 3.00918 0.171675 1866.85 0.822468 1.5571
568.732 0.831485 2.389 317.954 1.03186 1.06462 549.419 524.487 0.583435 0.506202 0.725162 0.385197 600.762 -1.19617 0.0791255 1304.5 0.44453 1.5571
1685.47 0.324351 0.391088 699.152 0.75907 -2.8235 2259.26 2227.66 0.0984644 0.563901 0.666899 0.470517 914.871 -2.68857 0.112589 2470.16 0.426407 1.5571
1154.98 -0.0525751 1.45257 993.513 0.937359 -0.886524 2311.72 1906.38 0.487267 0.185371 0.412279 0.200346 202.049 -0.834162 0.0476903 3336.88 0.603391 1.5571
1131.71 0.258583 1.27247 -1 -1 -1 -1 325.292 0.228018 -1 0.482819 -1 942.638 -1.71972 0.566355 1403.19 0.423002 1.5571
1053.43 1.31025 1.13913 824.897 -0.0521331 -3.09768 2126.84 2059.88 0.283219 0.759237 0.640817 0.693653 488.693 -1.84338 0.152093 2546.13 0.88677 1.5571
1132.24 0.616144 2.72212 657.833 -0.280261 -0.423939 1913.96 1938.6 0.0272052 0.0675024 0 0.663709 55.5556 1.62245 1.0987 2664.91 0.692189 1.5571
889.363 -0.0591081 1.38082 865.464 -1.29871 3.08538 1761.75 1767.58 0.657494 0.594419 0.683785 0.617263 242.037 -1.87437 0.95376 2797.65 0.513341 1.5571
584.585 0.134582 1.98341 510.846 1.07871 1.36109 766.411 529.909 0.298671 0.669371 0.485288 0.707521 1193.84 -1.22116 0.391613 1467.14 0.893512 1.5571
-1 -1 -1 -1 -1 -1 -1 254.51 -1 -1 -1 -1 141.964 1.67832 0.434099 480.347 0.14303 1.5571
851.966 0.577942 1.28804 804.763 -0.578523 -1.67337 1953.12 1867.59 0.491504 0.259757 0.732151 0.577443 46.3355 -2.25612 0.597742 1694.21 0.102559 1.5571
-1 -1 -1 -1 -1 -1 -1 337.369 -1 -1 -1 -1 98.2474 -2.93792 1.25489 332.41 0.257617 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10.4567 2.85172 -1 0 -1 1.5571
1153.01 -0.0402297 1.15174 -1 -1 -1 -1 621.42 0.438626 -1 0.730725 -1 1080.93 -1.95331 0.0211971 1242.17 0.869293 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 48.9635 1.19246 3.01214 21.3806 1 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 227.659 -2.36758 3.03497 205.115 1 1.5571
2379.5 0.0508466 1.5788 1992.52 0.746523 -1.73829 4625.27 4674.71 0.317789 0.381425 0.586 0.392791 134.383 -0.936552 0.355674 4731.42 0.775176 1.5571
1329.85 1.36258 -2.51605 1163.78 0.587542 0.114521 2684.4 2156.54 0.550545 0.445373 0.581906 0.640379 130.728 -1.09936 0.62473 3431.07 0.351397 1.5571
1120.8 0.963298 -1.99751 576.275 -0.580014 1.25908 2131.21 1756.47 0.356184 0.358691 0.422825 0 118.58 1.61036 0.35256 2130.32 0.312987 1.5571
1042.19 0.869028 -1.94001 838.807 0.0979864 0.989474 2053.08 1807.67 0.530708 0.46333 0.389861 0.794279 265.748 1.76141 0.00845432 2146.34 0.363798 1.5571
1340.56 1.03148 0.742918 811.565 -0.529182 -2.61104 2754.25 2748.21 0.721841 0.679512 0.617708 0.779313 556.752 -1.94249 0.676537 2191.52 0.278734 1.5571
1675.41 0.842681 3.0126 -1 -1 -1 -1 720.532 0.136386 -1 0.380916 -1 1667.98 -0.0955467 1.6781 1791.73 0.94992 1.5571
1648.73 -0.454259 -3.0086 1043.03 0.165121 -1.02414 2381.15 2339.16 0.579883 0.615323 0.625978 0.560929 729.058 1.01585 0.0606268 3605.04 0.880827 1.5571
2612.26 0.431549 -1.07759 1545.07 0.823719 2.76604 3895.7 3811.69 0.402645 0.701362 0.336759 0.694124 1709.17 1.46465 0.329618 4227.87 0.954 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 121.903 -1.70845 2.92959 87.4584 1 1.5571
-1 -1 -1 -1 -1 -1 -1 18.5636 -1 -1 -1 -1 52.8367 1.23357 1.00687 132.741 0.11289 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 77.0047 -2.01372 2.98692 77.8895 1 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 23.5708 0.428693 -1 0 -1 1.5571
730.887 0.0289375 -3.0484 -1 -1 -1 -1 136.653 0.555546 -1 0.663311 -1 727.81 0.11547 2.86911 731.739 0.998975 1.5571
977.812 0.699803 2.22001 794.954 1.32202 -1.97619 1631.03 1643.91 0.37378 0.201801 0.36408 0.418696 866.576 -0.140501 1.43808 1903.6 0.962236 1.5571
1048.64 1.12741 -1.01303 624.294 1.21969 0.910007 1336.88 1343.12 0.385283 0.613303 0.552087 0.857139 789.381 2.56994 0.887522 1903.93 0.805678 -1.5571
1348.93 -0.0408621 -0.18882 784.13 -0.192 -2.6877 2257.59 637.182 0.0612907 0.315133 0.535074 0.567103 795.372 2.49686 0.328476 2347.89 0.946196 1.5571
847.084 0.0649611 2.70805 753.39 -0.891893 -0.89201 1759.01 1752.14 0.676126 0.42442 0.654163 0.652618 406.226 0.684579 1.57314 1603.35 0.238515 1.5571
1155.33 -1.12228 -0.802358 404.36 0.241382 -2.30211 1465.49 446.95 0.320779 -1 0.452234 -1 1361.63 1.98102 0.00791395 1820.26 0.903219 1.5571
1153.86 0.438586 1.96731 719.157 1.01035 -1.17258 1911.94 1877.96 0.63746 0.549805 0.58781 0.655292 695.893 -1.15296 0.0501125 2275.52 0.252822 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5.57904 -0.820444 -1 0 -1 1.5571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10.5672 1.52039 -1 0 -1 1.5571
