pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance weight
2555.99 0.0683406 -1.64519 2094.78 1.26788 1.75852 5733.58 4728.57 0.138858 0.652862 0.697136 0.478543 69.9729 -1.11527 0.506118 5430.85 0.17847 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 13.5947 -0.542188 1.82244 31.5228 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 7.52607 -2.10258 0.27171 22.1339 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 215.419 -1.55307 3.02149 210.183 1 0.0996691
1397.36 0.750107 2.24189 868.891 -1.2033 -0.376812 3302.1 3320.02 0.253421 0.233547 0.794367 0.257734 591.407 -0.843949 0.467317 2789.04 0.338912 -0.0996691
-1 -1 -1 -1 -1 -1 -1 381.974 -1 -1 -1 -1 15.1361 -3.12621 0.17747 346.944 0.043396 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 7.3339 -2.27171 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 51.9563 -2.25841 3.05201 33.7792 1 0.0996691
1483.76 0.400703 -1.75325 1217.87 -0.52808 1.14629 2982.11 2976.04 0.397217 0.617947 0.151798 0.597774 75.1946 2.78309 0.336454 3216.52 0.651232 0.0996691
674.407 0.0195063 0.96433 378.415 -2.53857 1.5051 1725.27 1417.81 0.511692 0.33834 0.777737 0.687023 999.676 -1.94627 2.23754 1060.82 0.938432 0.0996691
-1 -1 -1 -1 -1 -1 -1 395.788 -1 -1 -1 -1 19.3596 0.302725 0.229993 246.322 0.0508595 0.0996691
1149.81 0.994883 -1.35685 849.007 -0.366504 -2.14447 1693.6 1490.08 0.75601 0.532803 0.4868 0.475026 871.243 1.53206 0.058059 3459.84 0.489243 0.0996691
-1 -1 -1 -1 -1 -1 -1 283.464 -1 -1 -1 -1 59.144 -0.00214755 0.119052 266.13 0.255667 0.0996691
-1 -1 -1 -1 -1 -1 -1 340.248 -1 -1 -1 -1 38.2278 2.41048 0.00631499 296.565 0.0230995 0.0996691
1471.77 -0.255922 -3.03736 1335.6 -0.535587 -1.41041 2284.46 1598.85 0.318066 0.0531114 0.759819 0.833722 1187.35 1.10772 0.0680121 4173.79 0.264434 -0.0996691
250.222 -0.870696 -1.84383 -1 -1 -1 -1 771.547 0.548739 -1 0.640758 -1 111.709 1.29559 0.0318159 348.363 0.438016 0.0996691
368.261 -2.03163 1.86505 254.208 -0.995123 -0.517884 691.642 564.166 0.732224 0.475188 0.778061 0.774204 4.68475 0.166626 0.203723 1044.61 0.528571 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2.6574 0.881764 -1 0 -1 0.0996691
2267.63 0.443822 -1.48111 2088.37 0.109296 0.754882 4239.54 3106.96 0.181919 0.489909 0.580316 0.537462 387.149 2.7764 0.102585 5898.8 0.950516 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15.5505 -0.0737598 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 768.78 -1 -1 -1 -1 17.2233 2.09376 0.489079 336.937 0.715026 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3.55698 1.81032 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 18.311 -1 -1 -1 -1 13.3284 0.161873 0.127977 101.228 0.0260797 0.0996691
-1 -1 -1 -1 -1 -1 -1 179.047 -1 -1 -1 -1 19.6896 -0.197769 0.925022 83.3285 0.45424 0.0996691
-1 -1 -1 -1 -1 -1 -1 357.993 -1 -1 -1 -1 285.518 -2.92014 1.57976 589.685 0.861273 0.0996691
-1 -1 -1 -1 -1 -1 -1 74.47 -1 -1 -1 -1 6.27771 2.73688 0.341778 71.0491 0.078105 0.0996691
457.517 0.897362 0.557397 410.616 -0.558707 -3.04675 1117.49 878.327 0.525416 0.455078 0.642163 0.531317 120.661 1.2968 0.745325 1249.54 0.399629 0.0996691
547.551 0.479936 -0.80197 -1 -1 -1 -1 636.687 0.393869 -1 0.646836 -1 571.153 2.87292 0.151999 976.12 0.907702 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 8.37994 -1.52358 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 121.81 -2.54202 3.10644 132.183 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6.74771 2.5776 2.42 23.0809 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6.72003 0.968409 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 25.4646 2.50072 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.2377 -2.36699 2.45238 37.727 1 0.0996691
282.171 -1.32019 -2.49445 -1 -1 -1 -1 170.654 0.610334 -1 0.706451 -1 287.172 0.522627 0.993368 304.654 0.870091 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3.63324 -0.796824 0.178136 31.0105 1 0.0996691
334.046 -1.77858 2.09331 -1 -1 -1 -1 -1 0.392402 -1 0.590734 -1 362.327 -1.057 3.12533 334.373 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 275.168 -1 -1 -1 -1 174.612 -2.68145 0.157757 316.751 0.527732 0.0996691
374.658 0.170043 -0.630773 -1 -1 -1 -1 -1 0.615058 -1 0.68739 -1 383.043 2.48697 3.11789 366.404 1 0.0996691
1460.87 -1.29087 -1.1393 1110.28 -0.603734 2.03293 2718.93 2689.69 0.421516 0.529837 0.448031 0.685083 176.213 2.51253 0.119867 2830.09 0.53144 -0.0996691
-1 -1 -1 -1 -1 -1 -1 114.224 -1 -1 -1 -1 13.333 3.06555 1.21487 153.245 0.319864 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 175.994 -0.612057 3.12925 178.332 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15.1059 -0.310249 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 7.26119 -0.983043 -1 0 -1 0.0996691
868.754 1.73606 0.264282 809.723 0.550917 -2.89844 2009.72 1972.07 0.764151 0.73686 0.585491 0.708712 57.3152 3.11138 0.218013 1687.62 0.925172 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6.17271 -0.896399 1.11368 23.3278 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 191.912 2.59734 3.1165 184.191 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 19.1908 -1.86146 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5.3343 -1.86282 1.95238 26.6098 1 0.0996691
569.638 0.0565533 3.11114 564.631 0.872733 -0.0295176 1242.78 1227.03 0.498315 0.239202 0.703395 0.71179 20.4812 -3.0926 0.071482 1150.89 0.0104935 0.0996691
658.9 -0.0730911 -2.20973 581.846 -1.03125 0.929286 1396.52 1379.28 0.699637 0.568358 0.718004 0.81464 52.139 0.920419 0.0119328 1233.18 0.058493 0.0996691
-1 -1 -1 -1 -1 -1 -1 107.015 -1 -1 -1 -1 94.2383 3.07011 0.154148 138.269 0.652366 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 49.2966 -1.91296 2.8154 39.8901 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 586.021 -1 -1 -1 -1 11.6521 -2.01022 0.476075 279.088 0.14288 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 79.081 1.62294 3.10897 63.6875 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 8.21009 -0.105983 -1 0 -1 0.0996691
376.08 -1.07149 2.88578 -1 -1 -1 -1 452.275 0.171066 -1 0 -1 154.639 -0.564837 0.0982732 593.122 0.895757 0.0996691
1079.59 0.686363 1.87757 873.63 -0.297616 -1.99811 2102.49 2214.93 0.078131 0.446804 0.452138 0.50601 147.19 1.70063 0.171815 3065.63 0.832873 0.0996691
-1 -1 -1 -1 -1 -1 -1 90.8559 -1 -1 -1 -1 131.25 2.60329 1.43731 180.187 0.812693 0.0996691
1020.86 0.814467 0.641205 712.081 -1.40982 3.07625 2824.44 2816.25 0.572697 0.324203 0.263152 0.748776 130.306 -2.59628 0.462634 2439.64 0.942058 0.0996691
1983.62 -0.749406 -1.72727 1112.35 -0.0585858 1.81505 3165.68 2748.31 0.418046 0.382969 0.596367 0.57169 1097.21 1.1607 0.264809 3307.53 0.742895 0.0996691
-1 -1 -1 -1 -1 -1 -1 267.997 -1 -1 -1 -1 25.8782 -2.4001 1.40577 251.625 0.0304099 0.0996691
-1 -1 -1 -1 -1 -1 -1 520.084 -1 -1 -1 -1 8.41539 -2.6319 1.01589 269.403 0.657771 0.0996691
1315.6 -1.08193 3.07416 598.694 2.24018 0.465148 4819.13 4881.31 0 0.519374 -1 0.674576 807.832 -0.365524 0.756428 2199.81 0.449849 0.0996691
-1 -1 -1 -1 -1 -1 -1 405.626 -1 -1 -1 -1 45.4611 -2.44071 0.198585 189.291 0.187609 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.8036 2.14038 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 59.4545 -1 -1 -1 -1 226.021 0.793452 0.160257 225.386 0.730018 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 25.5628 -2.56814 -1 0 -1 0.0996691
428.949 -1.27012 2.74908 295.36 0.768009 -0.636489 1112.42 1121.76 0.198501 0.629115 0.367512 0.632498 30.9537 -0.714221 0.0740911 974.344 0.222869 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 8.71565 0.012861 -1 0 -1 0.0996691
1600.41 0.164743 2.20424 1462.31 1.12923 -0.127386 3221.54 3238.95 0.531175 0.350581 0.379394 0.495628 1443.81 -2.97759 0.150422 4436.84 0.944077 0.0996691
370.503 1.13361 0.296225 326.262 -0.229824 -2.89629 876.891 814.459 0.659701 0.367829 0.710175 0.640176 51.2353 -2.87851 0.0151296 661.03 0.045722 0.0996691
824.182 -0.855942 -1.26855 596.245 1.64636 1.51592 2654.18 2346.5 0.158864 0.386651 0.551128 0.847647 418.062 2.85833 0.822249 1435.79 0.770202 0.0996691
973.241 -1.57871 1.12021 837.496 -0.258239 0.0523832 1603.43 1573.06 0.673903 0.230052 0.580208 0.786347 1484.41 -2.18669 1.32684 2557.04 0.705056 0.0996691
-1 -1 -1 -1 -1 -1 -1 152.707 -1 -1 -1 -1 59.0385 -0.546898 0.250707 129.657 0.481804 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5.40234 1.96362 0.211647 24.625 1 0.0996691
1674.92 0.218906 -1.3252 1609.69 0.73039 0.808864 3040.08 3038.65 0.433516 0.407069 0.328595 0.727208 647.691 -2.82705 0.133285 5376.96 0.943325 0.0996691
-1 -1 -1 -1 -1 -1 -1 79.6446 -1 -1 -1 -1 3.45087 -2.29112 0.20023 76.5251 0.201018 0.0996691
-1 -1 -1 -1 -1 -1 -1 625.856 -1 -1 -1 -1 133.744 -0.916704 1.88795 233.424 0.511029 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 26.1615 -0.163229 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 388.299 -1 -1 -1 -1 17.9023 2.13313 0.887273 384.442 0.0505345 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 12.9957 -2.5187 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 286.719 -1 -1 -1 -1 22.6203 0.0738076 1.03518 117.197 0.232789 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 194.134 -0.142318 3.07447 184.629 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 206.09 -1 -1 -1 -1 29.764 2.05698 0.41349 150.053 0.136288 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.0861 -2.62335 2.99732 27.7379 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 16.8727 1.56227 3.10337 27.3431 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 251.087 -1 -1 -1 -1 77.1845 2.31706 0.483732 150.941 0.444347 0.0996691
3005.95 0.547241 -2.32829 1395.64 -1.3491 0.0240196 5880.02 5941.12 0.770932 0.420096 0.671595 0.380445 785.468 1.21877 0.132226 5870.29 0.463964 0.0996691
2442.25 -0.0708824 -1.00742 1910.05 -0.86504 2.62307 4763.47 3565.13 0.115307 0.663681 0.728138 0.679034 340.174 -1.63575 0.552954 5988.66 0.381203 0.0996691
1628.03 -1.35609 0.992707 1369.35 -1.1021 -2.30613 3160.03 2712.54 0.283036 0.459914 0.731103 0.566129 12.514 -2.38546 0.0582194 3847.53 0.227145 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 45.0351 1.81412 3.00942 25.3828 1 0.0996691
456.765 -2.34631 1.60654 -1 -1 -1 -1 684.904 0.625792 -1 0.640074 -1 250.54 -1.50713 0.343585 633.459 0.594727 0.0996691
-1 -1 -1 -1 -1 -1 -1 221.588 -1 -1 -1 -1 10.1508 1.52149 0.515345 241.525 0.726161 0.0996691
1995.59 0.447312 -1.12548 1508.85 1.15412 0.995712 3289.99 3334.04 0.25363 0.473123 0.385772 0.604993 162.382 -1.187 0.0622686 5842.84 0.261139 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 93.688 0.78828 2.83923 103.574 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 262.947 -1 -1 -1 -1 73.5924 2.52384 1.36698 183.333 0.693831 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10.773 -0.11732 -1 0 -1 0.0996691
342.437 -2.18558 -0.0638517 334.881 -0.920659 3.14067 831.06 767.103 0.734996 0.278692 0.669455 0.584011 16.9565 -2.78185 0.373583 633.48 0.062582 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 11.5707 -0.640569 -1 0 -1 0.0996691
1341.06 -0.205085 -1.51836 1311.59 -0.35251 2.067 2603.09 2631.9 0.675353 0.302449 0.55816 0.344653 549.994 0.310293 1.75364 2684.03 0.218835 0.0996691
2298.05 0.618831 0.540372 1766.34 0.840664 -2.28719 4119.38 3371.5 0.332095 0.282346 0.710393 0.733983 438.245 -2.11479 0.108665 4932.01 0.653258 0.0996691
-1 -1 -1 -1 -1 -1 -1 325.642 -1 -1 -1 -1 41.6261 -3.09007 0.28375 319.548 0.268398 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 45.5333 3.0692 2.48166 24.7926 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 248.082 -1.71915 3.0781 215.72 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 226.571 0.422935 3.12235 235.029 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 11.1873 0.250291 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 28.7128 0.239369 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 81.5039 -1 -1 -1 -1 89.5036 0.311759 1.08078 102.181 0.622811 0.0996691
389.919 1.31423 2.18157 -1 -1 -1 -1 -1 0.566211 -1 0.51798 -1 377.772 -0.924623 3.10812 388.815 1 0.0996691
2048.41 -1.18615 -2.06173 1212.59 0.0593424 2.74032 3011.63 3055.6 0.079977 0.167407 0.379681 0.505826 1954.29 0.648607 0.123064 3824.04 0.976447 0.0996691
2494.08 -1.00947 1.80808 1696.25 1.23394 -1.96946 6885.36 6874.12 0.626654 0.467741 0.470822 0.60262 442.65 -1.14524 0.395613 5240.12 0.96982 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 53.6287 -2.74927 2.98322 71.7769 1 0.0996691
1534.66 -0.705183 -0.490825 1296.04 -0.327294 2.98754 2898.47 2442.1 0.624729 0.394238 0.875569 0.383491 25.2316 -2.04911 0.238255 3401.21 0.897518 0.0996691
-1 -1 -1 -1 -1 -1 -1 574.329 -1 -1 -1 -1 25.6033 0.867724 0.204953 85.0473 0.119781 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 210.28 -2.01319 3.13733 173.591 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 96.159 1.03531 3.01491 110.34 1 0.0996691
1239.33 0.597776 2.65894 777.347 1.85453 -1.32911 2227.64 2242.03 0.649893 0.447584 0.71887 0.373558 103.503 1.86022 0.798713 3258.55 0.46045 -0.0996691
546.224 1.41087 2.21821 -1 -1 -1 -1 216.337 0.755151 -1 0.666896 -1 539.904 -0.747513 0.57499 620.365 0.911302 0.0996691
-1 -1 -1 -1 -1 -1 -1 265.865 -1 -1 -1 -1 56.956 -0.15486 0.173661 274.646 0.447544 0.0996691
-1 -1 -1 -1 -1 -1 -1 289.305 -1 -1 -1 -1 91.4709 2.03555 1.23241 304.967 0.416358 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 45.3378 -0.920651 2.62949 36.1117 1 0.0996691
299.598 -1.4318 -0.681565 273.141 -0.469448 2.3904 650.418 611.918 0.7418 0.667234 0.705254 0.600103 21.7762 3.00227 0.619193 570.039 0.0420534 0.0996691
1453.61 0.113848 -0.865302 697.486 -0.0231923 1.27638 1879.31 1351.38 0.606676 0.248226 0.84639 0.704706 1226.33 2.81236 1.22647 2170.96 0.957398 0.0996691
-1 -1 -1 -1 -1 -1 -1 191.476 -1 -1 -1 -1 195.623 0.368898 0.299571 248.986 0.69409 0.0996691
-1 -1 -1 -1 -1 -1 -1 253.38 -1 -1 -1 -1 184.88 0.258093 0.157509 419.112 0.627375 0.0996691
2218.5 -0.533782 2.40765 2160.22 1.28015 -0.851408 6402.21 5174.19 0.0778052 0.373881 0.46139 0.522348 125.594 0.497978 1.34423 4425.24 0.124099 0.0996691
1676.59 0.65282 0.186465 1349.54 0.495017 2.64492 2870.52 2831.38 0.530976 0.631072 0.459984 0.613608 200.439 -0.320692 0.509627 4307.26 0.363183 0.0996691
264.42 1.86581 -1.01377 -1 -1 -1 -1 -1 0.625547 -1 0.638693 -1 264.52 2.16248 3.11912 261.077 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 158.02 -1 -1 -1 -1 7.79698 0.0428278 0.602743 128.234 0.115418 0.0996691
1565.91 -0.362608 -2.86155 1119.34 0.725064 1.01472 2912.45 2899.23 0.705519 0.577306 0.755958 0.631619 36.136 -2.09019 0.772326 3696.14 0.389826 0.0996691
-1 -1 -1 -1 -1 -1 -1 29.4548 -1 -1 -1 -1 157.227 -2.43852 3.01373 143.621 0.998955 0.0996691
1281.18 -0.998308 3.00282 1258.4 0.274358 -0.76296 2980.3 2966.46 0.594124 0.452474 0.446966 0.522855 124.102 1.07602 0.00707531 3217.16 0.945118 0.0996691
313.013 -0.251803 3.03014 -1 -1 -1 -1 -1 0.650785 -1 0.753598 -1 319.967 -0.0335748 3.04291 302.433 1 0.0996691
976.614 -0.982742 2.16813 612.934 0.385771 -0.0455789 1831.92 1750.24 0.381939 0.487967 0.50676 0.622355 832.701 -1.77101 1.72434 1656.46 0.892716 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 83.8129 1.0677 2.97758 69.6134 1 0.0996691
1853.82 -0.675263 -0.899972 1245.16 -1.24517 1.45562 2952.86 2960.52 0.62439 0.728289 0.772663 0.817106 79.1777 -2.20483 0.311538 5192.83 0.415901 0.0996691
892.701 -0.941157 -1.94259 -1 -1 -1 -1 586.243 0.232515 -1 0.466105 -1 799.326 1.12101 0.0158389 981.869 0.808531 0.0996691
1302.96 0.301345 2.88327 1179 -0.273583 0.616484 2433.55 2219.97 0.499869 0.459821 0.23438 0.443881 1009.47 -1.3268 0.402803 2612.97 0.866645 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 16.0424 1.03696 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 408.665 -1 -1 -1 -1 2.05697 0.0762983 0.043341 320.519 0.514324 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9.53611 -1.82798 1.40886 22.8166 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 19.7973 -2.00912 -1 0 -1 0.0996691
1446.49 0.348944 -0.542549 524.484 -1.04986 -2.13552 1840.25 1557.07 0.594978 0.471122 0.620813 0.745758 1096.2 2.2231 0.0101283 2393.68 0.652186 0.0996691
-1 -1 -1 -1 -1 -1 -1 15.194 -1 -1 -1 -1 50.0069 -0.956003 3.02119 61.8087 0.995512 0.0996691
-1 -1 -1 -1 -1 -1 -1 360.158 -1 -1 -1 -1 24.4243 1.32146 0.501853 303.459 0.664424 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3.44378 2.50428 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.1706 1.86729 -1 0 -1 0.0996691
1533.84 0.235106 -2.19194 961.015 -0.854296 1.43117 2814.52 2319.81 0.618089 0.238248 0.743702 0.749152 663.876 0.406632 0.0501752 2645.65 0.900258 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 50.8532 1.21107 3.01408 45.9269 1 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15.0522 1.50432 -1 0 -1 0.0996691
430.607 -0.332127 0.449016 341.614 1.0186 -2.68621 953.511 924.658 0.6397 0.232252 0.238485 0.410842 92.0289 -2.68673 0.000243664 785.655 0.0804624 0.0996691
-1 -1 -1 -1 -1 -1 -1 132.715 -1 -1 -1 -1 13.034 -3.08005 0.126396 88.3381 0.162462 0.0996691
580.361 -2.52176 -0.612875 250.477 0.844329 2.53666 2124.78 2153.98 0.148067 0.261196 0.69668 0.45467 334.135 2.51913 0.017529 842.374 0.396401 0.0996691
-1 -1 -1 -1 -1 -1 -1 385.957 -1 -1 -1 -1 13.1695 2.19463 0.735051 385.48 0.0597787 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15.3293 -2.38329 -1 0 -1 0.0996691
-1 -1 -1 -1 -1 -1 -1 262.217 -1 -1 -1 -1 77.9791 -3.07015 0.0311389 238.212 0.252452 -0.0996691
766.978 -1.06224 -2.55359 668.312 -0.477167 0.567747 1515.63 1447.34 0.642336 0.675591 0.517945 0.794914 114.143 0.693081 0.117884 1385.33 0.101738 0.0996691
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.6222 -1.39675 -1 0 -1 0.0996691
