pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
577.02 0.441421 0.0229682 504.393 -0.822728 -2.86516 1303.6 0.608699 0.689526 0.661476 0.776696 538.568 1.47949 1.45652 1543.73 92.9047 6.51963
537.595 -1.09671 0.69048 505.956 0.855523 -0.79314 1413.17 0.406222 0.251272 0.603405 0.590795 698.5 3.12913 2.36091 1136.14 92.9047 7.87328
706.622 1.14258 1.51696 499.796 2.36527 -2.17957 1385.4 0.377048 0.722819 0.459983 0.748673 189.451 -0.0952977 1.61226 1497.5 92.9047 9.50161
771.445 0.613185 -0.249717 435.644 -0.171147 -2.74058 1196.37 0.580721 0.796449 0.748625 0.745622 346.736 2.5872 0.9554 1410.16 92.9047 10.4387
730.234 0.636368 -1.65367 684.411 -0.0221582 1.33412 1491.09 0.561251 0.283343 0.645858 0.668938 109.494 2.73707 1.40295 1416.66 92.9047 8.56568
1363.36 -0.715406 0.802154 1246.22 0.472935 -2.66143 3055.27 0.483541 0.42121 0.53446 0.582922 235.235 -0.0793083 0.881462 3022.29 92.9047 8.44588
645.457 0.388205 1.70677 564.272 1.39007 -1.5411 1371.27 0.455547 0.658046 0.688457 0.720855 97.5377 -1.04295 0.498154 1226.86 92.9047 8.32636
779.477 1.38181 -0.916901 436.479 -0.37315 2.94037 1601.89 0.308384 0.542932 0.651716 0.348904 447.23 1.78415 1.15622 1319.27 92.9047 8.44588
567.887 0.411728 -0.363809 372.691 -1.09662 1.38334 1044.05 0.61181 0.632931 0.742375 0.743039 560.636 -2.25114 1.88733 1307.4 92.9047 8.12104
1039.31 -0.35737 1.00522 654.637 1.33825 -2.29668 2279.58 0.64557 0.430338 0.345431 0.663426 390.314 -1.87309 0.423594 1805.19 92.9047 8.33364
880.297 0.480213 3.06212 804.572 -0.428881 0.464331 1815.52 0.341886 0.451558 0.346848 0.639353 196.864 -2.77981 0.441263 2268.43 92.9047 8.27045
481.936 -0.762427 2.77451 298.046 0.261713 -2.45017 563.273 0.557835 0.741145 0.359622 0.824959 532.665 0.224466 2.55004 1104.1 92.9047 8.51418
888.334 -1.3294 -0.746806 765.426 0.717344 2.91713 2565.67 0.317081 0.27948 0.395647 0.608941 572.975 1.05364 1.80045 1869.89 92.9047 8.78531
817.141 -0.246472 -2.10027 415.432 0.543473 1.20254 1262.19 0.429759 0.593825 0.73885 0.60439 414.491 0.923458 0.279087 1257.33 92.9047 8.24598
1194.46 0.0817266 1.67173 968.717 -1.53051 -1.02566 2861.06 0.40185 0.256099 0.699076 0.790337 466.944 -2.36383 1.33817 2210.27 92.9047 8.38104
690.243 1.02689 0.491778 419.102 -0.466134 2.78451 1354.27 0.248574 0.477225 0.735658 0.533208 352.589 -1.97937 1.51931 1291.08 92.9047 8.21257
830.186 -0.81737 -1.80746 663.576 -0.768782 1.06966 1549.29 0.230572 0.584745 0.558763 0.706389 252.793 2.09155 1.02188 1537.43 92.9047 8.62338
1044.98 0.688431 0.106972 727.919 0.734969 2.68946 1679.94 0.275745 0.729423 0.141918 0.477635 403.342 -2.40946 1.18427 1972.52 -92.9047 8.55906
1030.75 0.0602443 1.6832 521.055 0.574001 -2.84642 1202.88 0.579379 0.569619 0.724489 0.565992 1008.59 -0.957511 1.88891 1594.15 92.9047 8.59967
743.138 -0.0463641 1.53806 579.022 -0.713498 -1.68795 1391.88 0.30067 0.683335 0.59481 0.525713 158.428 -1.22544 0.462515 1349.49 92.9047 8.57156
521.815 0.42031 -1.01461 473.281 -0.372306 2.77033 1047.66 0.294201 0.471629 0.832112 0.732438 297.301 0.433744 1.44836 2157.08 92.9047 8.69687
843.446 0.0620574 -1.0898 567.319 -1.02918 1.62388 1612.79 0.0957001 0.122646 0.799691 0.752806 167.89 2.74317 1.11928 1579.43 92.9047 8.82181
892.262 -0.939251 0.654391 807.115 0.0677163 -1.64867 1796.42 0.269363 0.523687 0.499482 0.634186 451.438 2.80349 1.83103 1961.6 92.9047 8.76706
718.917 1.06615 1.06427 381.604 2.70431 -1.45383 1515.53 0.133 0.137598 0.658627 0.789022 182.4 -2.48484 1.03101 1470.02 92.9047 8.9285
847.938 0.530296 -2.91144 519.526 1.72463 1.48318 1423.45 0.346796 0.24413 0.580668 0.828209 656.77 -0.333732 1.81691 1593.51 92.9047 9.01404
712.24 -0.929979 -1.83583 651.022 -1.55348 1.34462 1436.77 0.672342 0.364928 0.325437 0.71573 390.888 -0.360987 1.47484 1731.34 92.9047 8.98315
783.377 0.711908 0.876909 577.208 -0.203571 -2.88952 1440.29 0.392831 0.598813 0.60387 0.601651 450.252 -1.49225 1.39728 1392.3 92.9047 9.17314
708.901 -0.931466 2.65519 570.687 -0.16603 -1.25462 1320.44 0.461129 0.20469 0.557579 0.767023 394.383 0.876638 1.77856 1510.94 92.9047 8.87078
428.154 -1.23182 0.188134 408.872 0.303911 0.283374 713.423 0.65105 0.557487 0.747516 0.656519 370.098 3.10418 2.82081 1528.21 92.9047 8.93314
622.533 1.93102 0.0417583 468.754 0.485916 3.01987 1509.28 0.537944 0.461709 0.604189 0.559597 58.9946 -1.29089 1.33265 1740.13 92.9047 8.86565
811.384 1.92275 -1.59208 480.607 1.0395 2.32275 1296.61 0.425684 0.473782 0.802477 0.349467 517.669 0.916756 1.40599 1352.09 92.9047 8.93655
941.498 -0.873538 -2.93155 371.252 -0.373937 -1.15412 975.582 0.547415 0.611239 0.524596 0.814519 858.745 0.746957 1.90107 1438.25 92.9047 8.93481
