pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
565.852 0.434908 0.00885377 506.025 -0.880649 -2.88514 1310.99 0.574465 0.63131 0.74167 0.691655 550.686 1.45573 1.44687 1527.25 92.9047 6.51963
511.388 -1.11815 0.793585 467.319 0.889231 -0.760669 1377.74 0.386112 0.190784 0.658333 0.59467 624.978 -3.0711 2.31043 1087.18 92.9047 7.87328
701.916 1.18172 1.46456 566.582 2.33044 -2.23234 1442.76 0.427541 0.699886 0.676783 0.860471 208.237 0.0515223 1.41304 1539.45 92.9047 9.50161
760.139 0.594761 -0.267749 438.22 -0.167796 -2.76407 1187.5 0.389284 0.771639 0.496443 0.730125 329.83 2.51689 1.00223 1388.4 92.9047 10.4387
700.293 -0.0529937 1.30852 698.149 0.654863 -1.64143 1483.37 0.333669 0.585719 0.794557 0.385536 132.301 -3.05792 1.41649 1405.67 92.9047 8.56568
1340.14 -0.726735 0.825406 1241.63 0.484571 -2.65282 3040.01 0.229825 0.597419 0.625819 0.374768 248.15 -0.0099587 0.835365 3000.43 92.9047 8.44588
798.438 1.37681 -0.88515 442.726 -0.358388 2.91205 1628.37 0.29587 0.56665 0.643087 0.471619 427.854 1.86055 1.0515 1363.45 92.9047 8.44588
569.44 0.402395 -0.363522 376.426 -0.338654 2.29208 972.484 0.512175 0.791542 0.603799 0.642508 508.718 -2.22411 1.76699 1266.54 92.9047 8.12104
521.155 -0.691097 -1.42261 300.468 0.113129 3.07743 711.852 0.545217 0.323747 0.426436 0.543873 530.314 1.11588 1.96155 834.318 92.9047 8.32938
1015.16 -0.364501 0.92733 609.765 1.34193 -2.29932 2186.96 0.145306 0.313014 0.629651 0.621187 400.082 -2.06651 0.232815 1730.26 92.9047 8.33364
892.117 0.506019 3.07435 770.98 -0.428632 0.546922 1783.93 0.320474 0.41579 0.466757 0.527147 159.091 -2.28704 0.921798 2212.49 92.9047 8.27045
468.122 -0.766061 2.7813 293.717 0.236304 -2.44654 543.324 0.649017 0.491029 0.417486 0.828889 522.34 0.220027 2.56127 1042.55 92.9047 8.51418
737.192 0.120617 -0.87241 493.694 0.967373 2.51505 1333.31 0.329865 0.648027 0.672716 0.827317 408.013 1.33578 1.17927 1414.94 92.9047 8.58598
927.205 -1.29769 -0.766497 795.843 0.698041 2.94622 2614.67 0.348903 0.233098 0.43106 0.798607 636.651 1.07448 1.84098 1938.75 92.9047 8.78531
1122.41 0.0632999 1.68787 949.715 -1.5731 -1.01709 2768.7 0.467283 0.269188 0.547973 0.549814 415.781 -2.45511 1.43802 2121.63 92.9047 8.38104
700.356 1.04863 0.455819 433.395 -0.476014 2.74863 1402.95 0.212054 0.447623 0.788419 0.627492 361.005 -1.98962 1.54494 1293.68 92.9047 8.21257
1035.45 0.654383 0.0913602 712.359 0.795697 2.68606 1661.44 0.162397 0.349403 0.117145 0.678504 394.571 -2.4615 1.13563 1930.89 -92.9047 8.55906
987.715 0.0674281 1.64424 541.788 0.560391 -2.8221 1226.01 0.479452 0.468733 0.773059 0.419197 934.012 -0.940328 1.88178 1570.67 92.9047 8.59967
513.661 0.44902 -1.08521 487.114 -0.34328 2.7177 1048.6 0.532029 0.450587 0.699943 0.668697 351.175 0.327355 1.41257 2148.86 92.9047 8.69687
868.925 0.072183 -1.09791 588.89 -0.996075 1.60951 1657.76 0.294261 0.158181 0.452603 0.710174 161.523 2.78013 1.17063 1628.52 92.9047 8.82181
871.039 -0.941357 0.649779 819.651 0.048684 -1.66888 1784.93 0.329315 0.563904 0.53479 0.571021 426.01 2.72166 1.89265 1954.29 92.9047 8.76706
696.555 1.03042 1.0405 387.796 2.74893 -1.67369 1571.54 0.137976 0.355851 0.761082 0.726519 121.743 -2.07531 0.401615 1439.79 92.9047 8.9285
782.573 0.538332 -2.90666 502.582 1.74492 1.50865 1340.9 0.428576 0.204386 0.739942 0.813345 610.776 -0.365243 1.87389 1519.44 92.9047 9.01404
701.705 -0.940565 -1.76296 673.713 -1.58024 1.30975 1449.64 0.253796 0.47424 0.470015 0.859667 326.14 -0.479232 1.28373 1747.65 92.9047 8.98315
707.769 -0.958847 2.74391 555.605 -0.1619 -1.21472 1289.45 0.221474 0.199186 0.418328 0.597457 429.463 0.91511 1.8288 1492.92 92.9047 8.87078
437.126 -1.23793 0.173301 404.132 0.288017 0.277942 715.77 0.767363 0.699218 0.66129 0.795599 381.661 3.04112 2.76318 1509.71 92.9047 8.93314
599.738 1.93676 0.0399475 370.444 1.84209 3.07926 945.551 0.389464 0.213194 0.503309 0.602076 80.5846 -1.43197 1.47192 1732.84 92.9047 8.86565
825.173 1.90296 -1.55884 525.495 1.09836 2.40027 1334.95 0.402504 0.357088 0.774219 0.567201 545.838 0.898683 1.50159 1400.5 92.9047 8.93655
971.811 -0.837759 -2.90678 349.088 -0.360251 -1.10024 963.161 0.447242 0.567073 0.712755 0.74994 886.479 0.729182 1.82942 1436.23 92.9047 8.93481
