pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
408.964 -0.882685 0.479572 405.359 -0.666672 -1.76149 754.249 0.514487 0.667045 0.735932 0.596385 98.4626 1.36534 0.885767 1524.16 92.9047 7.43237
846.62 -1.05937 0.953752 722.239 -0.623221 3.08413 1422.56 0.53358 0.420078 0.652507 0.67251 116.218 -1.1155 2.06926 2195.01 92.9047 8.44588
604.502 -0.170702 1.25446 571.045 0.657574 -0.579968 1078.9 0.781885 0.19882 0.899929 0.647392 58.9964 2.96392 1.70946 1827.68 92.9047 7.83533
872.477 0.732412 -0.70235 705.143 -0.101743 2.33913 1715.71 0.466166 0.519329 0.678902 0.60277 227.357 1.0751 1.26403 1969.66 92.9047 8.25819
484.248 1.18165 -0.452269 372.193 -1.40649 1.64756 1614.58 0.244888 0.535871 0.699996 0.763782 21.545 0.652566 0.994996 1735.42 92.9047 8.89513
1010.22 0.814608 2.67852 697.087 0.938905 -1.299 1557.87 0.567712 0.449461 0.62837 0.680414 99.3935 0.0907613 1.38976 2342.08 92.9047 9.67757
436.679 0.51706 2.37333 386.868 -2.44344 0.184094 1869.87 0.366568 0.513696 0.736119 0.790889 149.488 -2.74495 1.16491 1428.15 92.9047 10.4281
617.13 -0.101881 -2.03722 521.695 -1.07286 1.48094 1277.25 0.574117 0.550863 0.56185 0.760712 221.132 0.908211 0.572733 1323.4 92.9047 11.2612
562.546 0.778679 1.26915 317.939 1.1264 -0.889257 774.529 0.668726 0.720541 0.734585 0.793627 400.005 -2.48949 1.60023 950.131 92.9047 10.5944
565.052 0.286826 -2.84138 482.845 -0.271013 -0.943731 914.131 0.710999 0.498795 0.671627 0.728276 26.2392 -0.588426 0.355305 1778.18 92.9047 9.56372
467.053 2.3123 -1.75648 277.815 -0.136863 1.09864 1338.23 0.726573 0.546177 0.667159 0.762252 163.764 0.997141 0.101497 1117.55 92.9047 9.74525
713.723 -0.33033 2.33973 474.813 0.704483 -1.07744 1408.43 0.362113 0.257235 0.786159 0.849356 80.808 -1.18869 0.111252 1462.72 92.9047 9.77944
782.608 -0.745219 1.93426 501.189 -0.642754 -0.473914 1202.99 0.281273 0.512593 0.698935 0.805567 90.1625 -0.0421771 0.431737 1934.22 92.9047 9.63036
778.556 -0.697721 1.30926 510.387 -0.045878 -1.16565 1318.58 0.580467 0.349778 0.478426 0.486329 164.406 -2.53651 1.37086 1646.08 92.9047 9.95407
912.819 -0.0377861 2.46117 728.6 -2.06407 -0.636682 2552.11 0.459338 0.580707 0.753941 0.459032 41.0697 0.397941 1.03462 2040.59 92.9047 9.48007
483.935 -0.664252 2.59426 398.108 -0.16018 -1.04265 891.234 0.728555 0.765276 0.72226 0.642316 42.9585 0.684795 1.72744 1404.33 92.9047 9.61083
600.15 -1.11522 1.84371 457.789 -0.193757 0.43278 854.702 0.633557 0.372211 0.65625 0.794228 339.986 -1.59562 2.0284 1588.41 92.9047 9.46251
