pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
829.197 -0.992693 -0.0244721 550.863 -0.573195 1.7974 1150.94 0.231365 0.502989 0.790061 0.685119 602.544 -2.51597 1.96982 1657.66 92.9047 6.19365
441.456 -0.675036 -1.81125 402.936 -0.882553 0.486668 790.45 0.760085 0.567885 0.720454 0.709306 153.988 0.873744 0.387076 1564.07 92.9047 7.43237
843.166 -1.04152 0.931602 696.538 -0.62564 3.02259 1372.44 0.660573 0.577763 0.637795 0.56553 123.423 -1.55755 1.70304 2190.15 92.9047 8.44588
557.997 -0.178857 1.3043 524.534 0.679491 -0.565157 1005.65 0.602785 0.16887 0.766892 0.641837 10.8791 -1.09547 0.530316 1737.7 92.9047 7.83533
887.846 0.730528 -0.705969 709.576 -0.0891524 2.32539 1730.73 0.425384 0.418468 0.73374 0.662652 221.076 1.15449 1.1709 1974.88 92.9047 8.25819
1002.32 0.872588 2.67894 682.46 0.963338 -1.2887 1539.59 0.63864 0.425576 0.456821 0.571753 137.54 0.141519 1.43022 2304.38 92.9047 9.67757
416.742 0.52553 2.34457 396.502 -2.44384 0.197736 1854.58 0.415294 0.520609 0.636389 0.706088 190.401 -2.72384 1.21477 1420.38 92.9047 10.4281
522.697 0.744698 1.28897 329.356 1.11378 -0.887264 767.201 0.730159 0.669817 0.835391 0.715568 347.914 -2.56014 1.67287 927.059 92.9047 10.5944
476.562 2.30922 -1.72735 281.298 -0.118678 1.10535 1348.95 0.541914 0.492121 0.487556 0.742466 146.128 1.1591 0.0537562 1121.25 92.9047 9.74525
727.789 -0.35398 2.35438 513.888 0.727216 -1.0673 1473.91 0.434056 0.204073 0.764623 0.685129 44.1638 -1.20212 0.134817 1534.93 92.9047 9.77944
751.883 -0.760796 1.9028 497.68 -0.622764 -0.449506 1160.23 0.436112 0.518996 0.518535 0.813642 27.1973 0.809027 1.09377 1894.15 92.9047 9.63036
798.962 -0.685727 1.35085 499.818 -0.0522837 -1.14785 1313.76 0.643266 0.35347 0.624445 0.37408 155.568 -2.25053 1.10268 1653.97 92.9047 9.95407
881.262 -0.0178298 2.48513 754.604 -2.05882 -0.662628 2563.82 0.464435 0.615875 0.709964 0.604906 81.1693 1.24966 1.23547 1991.19 92.9047 9.48007
493.147 -0.688425 2.5596 426.741 -0.141298 -1.00396 943.626 0.824237 0.61496 0.678105 0.532626 15.3087 -0.0060791 0.997884 1391.49 92.9047 9.61083
581.343 -1.12829 1.77774 450.373 -0.174041 0.434404 823.098 0.503043 0.461066 0.671326 0.81721 363.811 -1.6142 2.0486 1528.91 92.9047 9.46251
511.958 0.655826 -2.02714 432.303 0.203258 0.13061 875.824 0.697064 0.443998 0.625432 0.440015 260.211 2.7411 1.51495 1384.82 92.9047 8.90337
