pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
629.965 0.369036 0.0194584 542.448 1.31233 -1.88316 1158.74 0.611783 0.850177 0.734885 0.810961 575.921 1.51414 1.49468 1612.67 92.9047 6.51963
601.301 -1.18529 0.754347 568.972 0.792168 -0.785275 1641.79 0.63125 0.267445 0.776183 0.764083 693.64 -3.13191 2.34663 1222.66 92.9047 7.87328
508.618 1.15423 -1.21387 299.326 -0.869343 0.688833 1157.98 0.781584 0.846096 0.750934 0.805351 406.203 2.47755 1.78872 807.898 92.9047 7.93089
574.718 0.00047857 1.37985 346.549 -2.50277 -2.71851 1717.96 0.712985 0.835992 0.812681 0.828237 403.866 -1.50393 1.21458 1006.79 92.9047 8.95467
814.825 1.1287 1.51195 621.6 2.45359 -2.10639 1781.15 0.743559 0.783532 0.85791 0.777937 246.469 0.0322104 1.47973 1751.21 92.9047 9.50161
811.164 0.670884 -0.21768 514.87 -0.118648 -2.71181 1371.5 0.813309 0.806864 0.77145 0.842817 329.544 2.46569 1.10569 1479.05 92.9047 10.4387
786.091 -0.286012 0.796719 515.365 0.686821 2.37479 1145.14 0.543546 0.791183 0.79172 0.815134 884.805 -1.7605 2.14789 1392.5 92.9047 8.02055
657.119 -0.879049 -0.549804 361.235 2.5102 0.827919 2677.67 0.294602 0.746723 0.896337 0.852612 703.879 2.94105 2.11313 991.33 92.9047 8.6423
1396.01 -0.785681 0.772831 1361.71 0.451651 -2.70205 3302.79 0.532539 0.514374 0.733621 0.808495 293.951 0.0195853 0.753246 3152.93 92.9047 8.44588
739.633 1.31299 -2.88598 639.122 -0.177531 1.95959 1522.01 0.79063 0.771868 0.82352 0.831274 608.629 -0.444519 2.40411 1495.98 92.9047 8.8015
705.552 0.399141 1.72808 646.237 1.42065 -1.5213 1581.55 0.59616 0.811042 0.903483 0.804256 130.073 -0.820241 0.701059 1430.31 92.9047 8.32636
983.645 1.39899 -0.962171 581.512 -0.400891 2.98088 2160.58 0.800399 0.715941 0.854319 0.775519 455.247 1.59777 1.38311 1616.84 92.9047 8.44588
435.013 1.84561 0.954245 299.663 0.558743 -2.1851 921.601 0.728315 0.781549 0.768499 0.750158 115.639 -0.634645 1.55046 897.095 92.9047 8.27491
618.948 0.441188 -0.362436 432.044 -0.313853 2.34002 1124.17 0.613491 0.832799 0.796183 0.776438 528.048 -2.20325 1.73991 1364.85 92.9047 8.12104
593.844 -0.782232 -1.42683 386.427 0.0437123 3.11668 912.089 0.77857 0.702632 0.780904 0.820898 571.644 1.05128 2.0654 947.928 92.9047 8.32938
1257.39 -0.376789 0.971348 758.746 1.40877 -2.29016 2845.36 0.880619 0.610491 0.728679 0.834671 389.016 -1.92404 0.366118 2147.1 92.9047 8.33364
1001.08 0.549117 3.02755 953.376 -0.480045 0.422748 2234.57 0.766065 0.738099 0.793485 0.761797 277.181 -2.79976 0.455871 2538.74 92.9047 8.27045
882.872 0.733647 2.60125 255.425 1.13406 -0.408711 1128.45 0.311021 0.786786 0.895532 0.787866 586.114 -0.470305 0.0615942 1236.82 92.9047 8.2287
874.03 -0.749191 1.31492 303.706 -0.585717 -2.97964 968.543 0.579578 0.592068 0.847607 0.692622 622.483 -1.70642 1.27322 1400.76 92.9047 8.14507
597.924 -0.737531 2.73339 414.036 0.296964 -2.50188 811.011 0.691525 0.766868 0.895547 0.866551 586.276 0.222859 2.51054 1334.84 92.9047 8.51418
1021.61 1.13443 0.353702 553.949 0.343922 2.53575 1634.46 0.192197 0.732515 0.819733 0.852023 751.865 -2.31041 1.43702 1563.24 92.9047 8.35903
765.535 -0.996676 -2.54023 360.307 1.71708 2.34289 2047.11 0.774509 0.79168 0.80647 0.842745 726.789 0.189187 2.1537 1158.76 92.9047 8.17743
650.887 -0.165331 -0.458756 549.091 -0.70623 0.989477 934.472 0.806418 0.772224 0.781101 0.775621 478.299 2.97664 1.98716 1571.6 92.9047 8.32318
571.514 0.474044 2.92993 330.541 -2.39868 -0.579632 1976.79 0.488343 0.79115 0.86876 0.857277 175.509 -0.757594 0.177962 957.011 92.9047 8.46613
791.965 0.0777788 -0.837305 562.359 0.964049 2.46265 1531.34 0.442571 0.877115 0.754602 0.646742 365.461 1.13957 1.32308 1599.13 92.9047 8.58598
1051.51 -1.39081 -0.707481 878.274 0.767667 2.9332 3191.12 0.849858 0.473635 0.861922 0.770993 566.822 0.900952 1.60843 2144.22 92.9047 8.78531
536.603 1.1671 -0.781867 296.686 1.30722 0.71445 633.121 0.558719 0.770728 0.822774 0.931531 534.688 2.74998 2.03553 942.643 92.9047 8.26694
891.813 -0.0408502 1.88518 888.448 1.79617 -0.275257 2561.19 0.455516 0.451636 0.895005 0.776677 743.166 -2.30047 2.02521 1706.33 92.9047 8.44588
880.106 -0.309545 -2.09725 521.164 0.627654 1.16725 1568.17 0.686034 0.854496 0.47561 0.716453 393.583 0.994234 0.173013 1384.31 92.9047 8.24598
1229.57 0.467918 -1.73458 571.261 0.75481 0.651139 1643.96 0.636501 0.813389 0.725349 0.748265 972.681 1.68593 1.03479 1791.2 92.9047 8.23433
830.972 1.00851 0.443072 520.327 -0.532131 2.82144 1752.22 0.362729 0.749912 0.846745 0.802294 336.201 -1.98068 1.48107 1440.85 92.9047 8.21257
823.563 -1.14773 1.05946 760.407 0.286654 -2.99765 1966.71 0.690655 0.855877 0.811627 0.664694 561.875 -1.00256 1.99509 1654.14 92.9047 8.36825
543.327 -1.19396 -2.22393 417.151 0.271285 -2.87921 914.559 0.768532 0.537542 0.835321 0.800626 759.123 0.642235 2.76174 983.707 92.9047 8.36979
921.716 -0.876281 -1.291 298.565 -0.609236 1.8494 1116 0.767579 0.735881 0.799376 0.749872 572.803 1.74442 0.104979 1587.66 92.9047 8.4761
926.651 -0.801574 -1.79552 764.036 -0.759193 1.14398 1792.43 0.264464 0.709929 0.689816 0.744668 235.989 2.1161 0.972128 1684.72 92.9047 8.62338
617.529 -0.774691 -0.329678 519.926 0.365771 -2.55418 1263.28 0.833139 0.746069 0.77785 0.824949 607.058 1.48557 1.81525 1407.26 92.9047 8.56118
1133.54 0.728762 0.146176 821.568 0.762744 2.69353 1884.39 0.716699 0.864979 0.691642 0.835943 354.307 -2.02491 1.56475 2100.54 -92.9047 8.55906
1087.59 0.121214 1.66097 572.882 0.575434 -2.91291 1310.8 0.643103 0.74476 0.783273 0.868091 1012.91 -0.993726 1.91919 1718.01 92.9047 8.59967
813.833 -0.050781 1.55746 648.557 -0.818598 -1.74246 1588.59 0.449665 0.728534 0.764173 0.741346 276.723 -1.33846 0.404 1539 92.9047 8.57156
623.845 0.490274 -1.05152 548.483 -0.399074 2.76813 1302.55 0.578863 0.77266 0.895317 0.861661 394.881 0.327701 1.37923 2281.96 92.9047 8.69687
914.651 0.0709939 -1.20669 650.02 -0.981272 1.58641 1798.13 0.618537 0.197287 0.811035 0.854947 67.1593 1.72467 0.138262 1752.23 92.9047 8.82181
742.906 -0.918832 -0.052253 520.028 0.521869 1.79755 1453.45 0.69998 0.783805 0.82483 0.819457 712.06 -2.54672 1.93891 1184.49 92.9047 8.91995
396.566 0.791468 2.63919 352.552 -0.72439 2.17985 713.287 0.853298 0.836803 0.833104 0.854894 575.925 -0.679755 2.85961 743.757 92.9047 8.75958
980.651 -0.928905 0.632675 858.312 -0.00183051 -1.7011 1958.89 0.451229 0.738104 0.799722 0.683417 324.684 2.88876 1.69332 2131.79 92.9047 8.76706
624.695 -0.567474 1.12652 511.271 -1.6656 -3.0754 1233.9 0.785809 0.815414 0.782678 0.82672 648.341 -1.24665 1.82875 1151.33 92.9047 8.76216
1284.36 -0.616239 -1.70299 308.614 -0.811465 -3.04819 871.862 0.856024 0.728784 0.808848 0.690542 1261.41 1.29885 1.93614 1604.01 92.9047 8.86642
515.487 -0.171415 1.12599 460.915 -0.999957 -0.0585564 727.06 0.811293 0.747602 0.704255 0.89015 727.714 -2.53873 2.48017 990.023 92.9047 8.97871
1056.17 -1.39448 2.21115 532.454 -2.16631 -0.665234 1679.33 0.74856 0.831332 0.773668 0.809452 611.155 -1.21082 0.545584 1596.09 92.9047 8.9355
918.48 0.490746 -2.96883 672.482 1.75557 1.45591 1777.31 0.64198 0.362465 0.857241 0.830299 662.103 -0.381902 1.83781 1777.5 92.9047 9.01404
794.52 -1.01782 -1.8191 767.206 -1.64837 1.25582 1707.55 0.783676 0.743303 0.752714 0.829246 359.845 -0.533282 1.28582 1936.01 92.9047 8.98315
1172.33 -0.8336 -0.187403 1089.77 -0.453716 2.48058 2316.25 0.742283 0.799452 0.827026 0.771536 436.542 -2.33121 1.47139 2205.84 92.9047 9.04382
855.693 0.0747603 1.26519 712.795 0.267647 -2.06872 1610.76 0.771044 0.716326 0.762407 0.822207 231.431 -1.07934 0.98938 1637.56 92.9047 9.0469
464.261 -0.399698 -1.42096 350.141 1.63584 -0.751145 1049.05 0.717521 0.787779 0.815547 0.830957 555.704 2.07759 2.78464 809.63 92.9047 8.93739
1047.17 -0.00553963 0.214857 977.359 -0.505671 -2.84228 2142 0.392463 0.504377 0.707295 0.804336 305.255 2.93664 0.504258 2276.35 92.9047 8.97682
915.029 0.198537 -2.71058 334.112 -1.84553 1.95732 1619.41 0.775954 0.812673 0.822018 0.853212 723.417 0.251188 1.70613 1243.26 92.9047 9.06387
766.036 0.778348 0.883723 651.711 -0.146871 -2.83372 1546 0.403612 0.745969 0.681288 0.742223 408.538 -1.45126 1.38246 1408.47 92.9047 9.17314
892.584 -0.833543 -0.122287 618.038 -1.78875 -2.8376 1680.74 0.853714 0.777765 0.856099 0.803362 378.156 2.72322 0.72236 1631.41 92.9047 8.94861
883.576 -0.840228 2.72045 698.013 -0.112546 -1.28406 1653.09 0.817945 0.370426 0.739674 0.857719 449.885 0.996588 1.72386 1823.52 92.9047 8.87078
945.742 0.625333 0.230302 428.8 0.766031 3.00576 1299.58 0.794524 0.717644 0.795912 0.80865 576.454 -2.62277 0.654654 1298.75 92.9047 8.85704
522.298 -1.32557 0.189288 484.906 0.305553 0.203672 986.897 0.618339 0.769811 0.850943 0.82381 329.525 2.89297 2.6893 1748.52 92.9047 8.93314
577.875 -1.9299 -2.35273 264.316 -0.0129 -2.76313 960.199 0.785079 0.765864 0.848634 0.762998 690.435 0.627663 2.8924 843.16 92.9047 8.83505
886.803 -0.252955 -1.16077 277.557 -1.60955 1.21416 1229.06 0.792593 0.654927 0.730819 0.840372 555.727 2.15515 0.940985 1292.74 92.9047 8.98498
884.353 1.93406 -1.54353 561.404 1.09265 2.40298 1482.02 0.525415 0.67157 0.831551 0.794514 568.918 0.929846 1.47314 1498.24 92.9047 8.93655
1103.34 -0.770636 -2.86157 470.047 -0.311746 -1.16025 1223.01 0.794944 0.858974 0.831875 0.852632 715.955 0.819668 1.97992 1646.47 92.9047 8.93481
791.909 0.446612 -2.42327 409.93 -1.57671 0.0804429 1821.39 0.729103 0.794218 0.805294 0.803794 492.158 1.09193 1.01149 1158.39 92.9047 8.94638
545.827 0.271089 -1.18466 386.702 -1.3308 -2.49885 1031.6 0.807301 0.74437 0.802229 0.799344 612.551 1.47834 2.30599 1093.3 92.9047 8.99078
746.883 -0.726181 3.0185 587.812 -0.556386 -1.07326 1264.09 0.789677 0.828705 0.752592 0.819449 744.646 0.0590814 1.13234 1685.18 92.9047 9.13816
560.154 1.28871 1.58562 515.243 0.298791 -2.22386 1215.77 0.811268 0.657693 0.809338 0.663414 451.581 -0.218624 1.80424 1156.6 92.9047 9.1893
619.632 -0.029697 0.119562 261.169 1.41791 -1.04356 852.581 0.809896 0.737058 0.833401 0.790589 489.259 3.08118 2.15845 917.718 92.9047 9.20752
561.001 -1.19213 0.903971 481.054 -1.10215 2.10721 680.24 0.780222 0.56993 0.774032 0.798836 786.344 -1.73576 2.44022 1118.48 92.9047 9.20011
790.199 -1.72736 -0.762367 459.62 -1.13573 1.55002 1276.52 0.841687 0.84496 0.841701 0.801967 590.439 2.96551 1.41549 1324.59 92.9047 9.2742
804.053 0.500565 -2.28162 554.446 -0.745197 1.39172 1617.1 0.215276 0.580392 0.777006 0.72414 282.188 0.284659 1.10707 929.484 92.9047 9.33919
655.353 1.16309 -2.23617 593.245 -0.0343336 0.830425 1534.85 0.792633 0.767604 0.793993 0.81797 49.5058 2.7908 1.25622 1353.14 92.9047 9.39577
1206.43 -0.912492 -1.97125 1038.22 -0.846096 1.45193 2314.77 0.658125 0.827782 0.543647 0.812922 300.679 0.529672 0.922256 2255.32 92.9047 9.47515
742.95 0.433176 3.10017 592.095 -1.42752 -0.276303 2001.18 0.665263 0.674446 0.808093 0.764921 146.151 -0.138993 0.137309 1447.94 92.9047 9.53074
852.879 0.267193 2.88036 380.991 -1.0361 1.35189 1164.81 0.724162 0.734543 0.81876 0.846307 912.156 -0.678539 2.03043 1266.52 92.9047 9.36067
1165.17 -0.367374 -2.0259 336.445 0.910352 1.55127 1536.12 0.462045 0.77536 0.78616 0.854433 813.056 0.93149 0.619775 1510.14 92.9047 9.2613
802.03 -0.0582109 1.52552 785.284 0.83431 -1.79248 1855.69 0.498577 0.443139 0.804951 0.839864 170.656 -0.48774 1.30474 1740.9 92.9047 9.24746
631.364 -1.15119 2.24398 410.949 1.34467 2.30233 1659.4 0.829771 0.608067 0.825215 0.805898 702.696 -0.953628 3.02723 1208.15 92.9047 9.22708
683.029 0.443559 2.62289 523.747 -1.45479 -1.65689 1691.73 0.833634 0.765788 0.779496 0.819907 499.944 0.245545 1.90243 1313.79 92.9047 9.0305
894.827 0.966039 1.54244 302.039 2.22966 -1.03563 1293.43 0.416939 0.854468 0.895597 0.780515 654.37 -1.82212 0.786494 1401.09 92.9047 9.04083
798.752 0.325616 -0.409497 325.597 -0.489205 -1.77895 821.221 0.791712 0.725975 0.739998 0.827981 602.262 2.47075 2.03348 1282.26 92.9047 9.12397
463.74 -0.251734 1.3457 399.663 -2.25789 3.09702 1308.08 0.679309 0.851503 0.786393 0.808873 369.997 -1.25223 1.93394 951.9 92.9047 9.22411
461.732 -0.244214 -2.41149 267.944 -1.02219 1.86114 699.731 0.823254 0.682836 0.840571 0.790285 426.264 0.310342 1.5508 753.041 92.9047 9.28384
840.288 0.64458 -0.404792 519.665 0.628869 1.97961 1281.85 0.608034 0.724072 0.853884 0.807103 281.788 -2.6744 1.62917 1588.96 92.9047 9.2255
1072.67 -1.05429 -0.743831 422.887 -0.134218 -2.47833 1291.28 0.821844 0.757621 0.774886 0.847849 1025.85 2.09729 1.70756 1525.47 92.9047 9.08091
607.83 0.892533 0.0910863 467.351 -2.49191 -2.3325 3006.46 0.698238 0.831022 0.78858 0.829093 236.149 3.07832 0.872372 1340.23 92.9047 9.0367
735.679 0.888983 -2.86777 423.056 0.110536 1.1736 1155.75 0.636133 0.721119 0.726652 0.752594 682.514 -0.423722 1.59733 1349.9 92.9047 9.00451
906.612 -0.0607943 -0.0893205 777.585 -1.07988 3.12729 1940.75 0.748218 0.715688 0.930571 0.857515 173.628 3.00391 0.123383 1670.14 92.9047 9.02987
802.54 -1.02076 -1.59798 733.623 -0.31434 1.57374 1697.73 0.759878 0.654285 0.812193 0.680759 42.1396 2.21423 0.64049 1595.16 92.9047 9.07272
619.098 -0.772053 -2.62003 402.132 0.595662 2.09221 1049.6 0.729983 0.833591 0.753857 0.725138 628.7 0.0123159 2.0799 1075.32 92.9047 9.12726
642.463 -0.740873 1.79283 599.222 -1.04261 0.379967 891.986 0.781273 0.770116 0.780433 0.821401 353.033 -2.17668 2.31368 1668.65 92.9047 9.16548
528.692 -0.454571 2.44733 277.111 -1.08143 -1.34314 821.51 0.734863 0.684839 0.716446 0.789238 338.474 -0.353139 0.990001 765.559 92.9047 9.24337
494.88 1.71986 -1.58557 298.863 1.06514 0.454329 780.837 0.809561 0.663499 0.84061 0.757388 318.359 2.155 1.70067 843.275 92.9047 9.26701
414.002 0.692537 -2.72996 348.555 -2.01147 -0.213812 1566.48 0.768107 0.698525 0.801622 0.865463 228.494 1.44899 1.6628 770.727 92.9047 9.29047
577.129 -0.362179 2.95838 420.157 -1.27635 2.23487 714.396 0.431529 0.795098 0.915272 0.792891 727.416 -0.348894 2.58376 1112.28 92.9047 9.30188
773.07 0.136685 2.28808 563.045 -0.774834 0.48799 1270.57 0.70736 0.818525 0.809843 0.787203 604.716 -1.6777 2.16569 1459.01 92.9047 9.32458
888.741 -0.733365 -2.18423 501.475 0.906369 0.437547 1826.49 0.800033 0.715136 0.698273 0.882604 462.77 1.49372 1.05618 1353.37 92.9047 9.32437
541.399 -0.0855838 1.05386 262.009 1.16287 -1.84394 954.066 0.700411 0.792497 0.749593 0.831694 279.922 -2.13736 0.293417 880.891 92.9047 9.29607
941.054 -0.341121 -1.80312 677.664 -0.224429 1.12621 1652.22 0.718586 0.75398 0.732811 0.779179 335.605 2.03674 0.910523 1756.39 92.9047 9.32357
689.809 -0.636771 0.798935 603.965 -1.42076 -1.01464 1196.2 0.676118 0.742384 0.8551 0.84167 817.947 2.89391 2.09497 1621.83 92.9047 9.30141
697.241 1.19711 -0.524381 626.74 0.395137 -1.94643 1082.57 0.665642 0.817671 0.869364 0.841986 898.16 1.90555 2.42993 1370.3 92.9047 9.32318
554.04 1.41498 -2.5507 504.643 0.0957445 -0.870553 1159.1 0.492767 0.785939 0.844344 0.809704 724.522 1.40392 2.27447 1065.23 92.9047 9.27968
506.348 -1.15916 0.602807 403.313 1.79761 1.0632 1956.11 0.432564 0.692841 0.881041 0.75853 633.146 -2.35175 2.86823 947.919 92.9047 9.2851
708.441 1.35172 -2.47865 406.302 0.446891 1.9621 1069.93 0.767073 0.779148 0.826706 0.840792 589.236 0.329361 1.63274 1251.29 92.9047 9.31187
667.035 0.513229 0.489056 550.809 -0.410235 -2.0768 1365.42 0.65187 0.585153 0.834419 0.766695 268.563 3.00317 1.20322 1260.23 92.9047 9.25387
719.162 0.992166 -0.00942606 270.717 -1.92427 -0.80037 1865.49 0.547353 0.648007 0.651049 0.788744 788.486 2.99562 2.4872 1052.36 92.9047 9.22311
447.285 -1.62772 0.228485 311.073 -0.383766 2.03057 825.6 0.803551 0.810229 0.819028 0.855719 242.536 -2.70725 1.54536 926.995 92.9047 9.16755
585.245 -1.02902 0.933696 400.774 0.893337 -2.36655 1483.23 0.656451 0.75425 0.700054 0.883471 173.65 -1.8412 0.52535 1137.2 92.9047 9.25468
