pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
836.471 -1.03058 -0.0966991 556.418 -0.564154 1.82976 1214.41 0.240186 0.604036 0.786411 0.530061 557.851 -2.60111 1.85232 1633.65 92.9047 6.19365
437.573 -0.653494 -1.85415 429.088 -0.893678 0.404993 814.983 0.828591 0.38624 0.616426 0.575873 152.142 0.873555 0.468562 1530.28 92.9047 7.43237
867.771 -1.01588 0.927364 731.194 -0.617243 3.11166 1463.87 0.462578 0.246004 0.554935 0.799617 78.907 -1.30155 1.86998 2236.7 92.9047 8.44588
550.219 0.664791 -0.555671 545.008 -0.166478 1.33678 1016.69 0.19093 0.515883 0.645697 0.708964 17.052 0.505099 0.831681 1728.71 92.9047 7.83533
865.467 0.739775 -0.693825 704.349 -0.0811969 2.29978 1701.13 0.675122 0.227882 0.6157 0.530695 184.604 1.05581 1.24397 1921.97 92.9047 8.25819
998.605 0.812146 2.72809 687.957 0.951518 -1.29716 1519.98 0.399502 0.371889 0.646204 0.851054 107.282 0.30079 1.59795 2320.34 92.9047 9.67757
405.652 0.558768 2.33929 401.459 -2.45707 0.164864 1884.72 0.206886 0.572014 0.588943 0.594989 195.276 -2.82658 1.11731 1391.89 92.9047 10.4281
659.132 -0.175519 -2.01027 525.066 -1.02717 1.53519 1311.07 0.581305 0.661661 0.551694 0.712978 251.901 0.853049 0.682139 1292.96 92.9047 11.2612
563.32 0.784192 1.35041 352.528 1.1155 -0.838603 825.764 0.677043 0.703834 0.78702 0.644735 388.149 -2.50634 1.66773 945.595 92.9047 10.5944
455.376 2.33457 -1.72914 291.78 -0.124029 1.15599 1359.56 0.475516 0.36217 0.548686 0.679456 142.838 1.19107 0.0350851 1115.78 92.9047 9.74525
759.244 -0.776409 1.9665 531.513 -0.668536 -0.428816 1222.4 0.0913396 0.514292 0.653842 0.87804 19.2158 1.0513 0.915199 1902.71 92.9047 9.63036
804.466 -0.699952 1.36084 503.619 -0.0714826 -1.17944 1330.14 0.446804 0.345753 0.701083 0.476557 140.566 -1.96972 0.79028 1643.04 92.9047 9.95407
858.047 -0.0200811 2.54701 732.235 -2.08833 -0.562043 2523.5 0.592538 0.416633 0.416474 0.778389 74.248 1.37307 1.17395 1947.85 92.9047 9.48007
569.642 -1.14397 1.78532 497.031 -0.125543 0.433616 885.475 0.401675 0.538746 0.375785 0.821128 344.707 -1.79417 2.22779 1532.04 92.9047 9.46251
501.917 0.655208 -2.03627 469.934 0.221913 0.203946 922.487 0.653147 0.418759 0.808589 0.49246 291.296 2.79865 1.44826 1356.14 92.9047 8.90337
690.332 1.0726 2.50116 578.446 0.0493585 -0.517973 1446.17 0.710194 0.353265 0.640239 0.664461 36.3983 -0.234978 0.282995 1820.04 92.9047 8.88332
546.162 1.43103 -1.14962 426.427 -0.920518 1.05521 1679.92 0.618987 0.372665 0.693454 0.66157 11.6248 2.20526 1.15005 1344.89 92.9047 8.81577
