pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
581.606 0.412804 0.0368808 493.609 -0.873549 -2.84222 1300.72 0.575426 0.662717 0.435753 0.694113 550.102 1.51802 1.48114 1548.7 92.9047 6.51963
503.963 0.849002 -0.827463 493.999 -1.14421 0.800521 1406.45 0.182994 0.304215 0.51074 0.449611 611.788 3.11328 2.31276 1104.09 92.9047 7.87328
706.763 1.16146 1.47336 511.645 2.36514 -2.1646 1401.33 0.384749 0.69729 0.521276 0.821085 146.367 0.0479631 1.4254 1508.97 92.9047 9.50161
746.157 0.637282 -0.225801 415.542 -0.138775 -2.75305 1155.61 0.228223 0.724907 0.557104 0.705544 317.487 2.67066 0.859475 1364.43 92.9047 10.4387
730.224 0.631923 -1.62736 699.346 -0.0568549 1.26731 1508.82 0.608645 0.498412 0.559269 0.666993 172.323 2.91817 1.65085 1430.74 92.9047 8.56568
790.513 1.39723 -0.925711 445.482 -0.371396 2.92855 1639.63 0.294247 0.49618 0.684649 0.378703 440.863 1.76738 1.16117 1351.22 92.9047 8.44588
564.988 0.402853 -0.376361 372.722 -0.351143 2.30076 971.266 0.416458 0.713812 0.618722 0.695273 521.448 -2.21257 1.76986 1282.09 92.9047 8.12104
1083.17 -0.353772 0.92501 644.614 1.34596 -2.25601 2317.73 0.107965 0.505295 0.70384 0.552966 427.694 -2.13111 0.124902 1837.34 92.9047 8.33364
914.608 0.52243 3.06967 756.583 -0.44408 0.480259 1817.82 0.35096 0.428672 0.409024 0.630181 110.794 -2.58608 0.627427 2240.18 92.9047 8.27045
479.511 -0.739942 2.74246 304.842 0.263759 -2.46553 568.256 0.398589 0.678093 0.578686 0.754795 526.779 0.186976 2.55548 1066.48 92.9047 8.51418
735.328 0.103279 -0.91544 488.847 0.969228 2.52534 1323.86 0.298378 0.625309 0.662532 0.775134 429.028 1.32268 1.20266 1421.02 92.9047 8.58598
916.59 -1.33223 -0.758669 766.723 0.703229 2.91305 2598.28 0.335443 0.302303 0.31409 0.694962 575.56 1.06409 1.82276 1883.9 92.9047 8.78531
699.755 1.01143 0.448343 433.883 -0.481211 2.76771 1393.11 0.249901 0.471501 0.804599 0.634228 342.931 -2.03524 1.48023 1308.99 92.9047 8.21257
1055.69 0.651003 0.0467433 717.278 0.766061 2.67651 1691.28 0.269482 0.608984 0.0993602 0.659512 395.59 -2.5526 1.05408 1959.86 -92.9047 8.55906
1023.33 0.0578358 1.61897 521.771 0.558096 -2.85554 1222.52 0.540816 0.640205 0.766276 0.676444 981.668 -1.01782 1.83773 1572.47 92.9047 8.59967
521.44 0.432532 -1.0406 468.594 -0.340329 2.78188 1031.19 0.260166 0.590321 0.848459 0.594006 335.378 0.602851 1.64345 2115 92.9047 8.69687
784.196 0.0550179 -1.12141 577.759 -1.01274 1.62207 1565.14 0.129898 0.163944 0.703284 0.686775 45.8793 -2.41967 1.29826 1599.7 92.9047 8.82181
906.957 -0.915977 0.643655 810.259 0.0502345 -1.70267 1807.99 0.245737 0.58036 0.503758 0.816608 422.478 2.77015 1.81037 1979.09 92.9047 8.76706
682.988 1.05385 1.09539 376.171 2.72368 -1.45532 1482.56 0.155062 0.167417 0.692928 0.812906 150.298 -2.35032 0.895005 1424.16 92.9047 8.9285
789.717 0.518446 -2.87449 509.718 1.72394 1.51181 1365.78 0.342902 0.226806 0.636719 0.748462 604.213 -0.330111 1.84192 1525.01 92.9047 9.01404
760.062 -0.950666 -1.77232 738.939 -1.55963 1.32693 1573.14 0.330664 0.342173 0.587457 0.793054 361.181 -0.472894 1.29943 1875.13 92.9047 8.98315
673.025 -0.612685 -1.39277 581.107 0.0535095 1.98636 1326.52 0.167541 0.713852 0.539104 0.589898 181.635 0.873197 1.11316 1249.05 92.9047 9.11241
688.139 -0.927964 2.69279 554.527 -0.184439 -1.25942 1257.06 0.509424 0.188528 0.536009 0.661972 397.771 0.897974 1.79481 1475.15 92.9047 8.87078
434.451 -1.24453 0.18489 421.074 0.287649 0.342272 735.26 0.665366 0.623363 0.580787 0.551391 368.201 3.09919 2.75691 1555.72 92.9047 8.93314
646.822 1.92268 0.0401151 490.55 0.494345 2.97789 1573.53 0.471111 0.513069 0.513143 0.508572 60.7432 -1.46013 1.50025 1776.41 92.9047 8.86565
805.861 1.92973 -1.58612 481.713 1.05188 2.34338 1289.94 0.338771 0.509493 0.826115 0.522261 522.158 0.895841 1.44754 1333.76 92.9047 8.93655
938.121 -0.868581 -2.88891 381.019 -0.360331 -1.1289 984.593 0.4033 0.630089 0.61723 0.901757 846.997 0.835335 1.96423 1455.37 92.9047 8.93481
615.14 -0.430295 -0.656195 481.832 0.385852 1.28993 1085.35 0.753592 0.238636 0.560726 0.743212 241.721 2.71304 1.4231 1540.58 92.9047 9.04306
437.583 1.25326 1.63035 432.596 0.278788 -2.24762 939.307 0.289745 0.58638 0.8524 0.650785 385.755 -0.148399 1.77875 975.147 92.9047 9.1893
666.458 -1.64028 -0.769046 337.376 -1.11025 1.52957 931.109 0.625494 0.694219 0.762883 0.759841 612.473 2.94972 1.42015 1088.8 92.9047 9.2742
753.944 0.508994 -2.34659 478.078 -0.695637 1.33034 1410.54 0.095118 0.434141 0.173977 0.22604 356.956 0.12902 1.20132 1341.8 92.9047 9.33919
548.191 1.12593 -2.10017 512.937 0.041329 0.784758 1219.95 0.741759 0.558816 0.615648 0.529704 111.889 2.74206 1.44095 1108.42 92.9047 9.39577
567.226 -0.522596 2.25134 560.621 -0.377308 -1.4449 1149.91 0.153876 0.681973 0.729332 0.478571 165.864 2.36933 0.117984 1612.96 92.9047 9.29047
1078.37 -0.35645 -2.11379 275.832 0.874827 1.46396 1288.43 0.383214 0.537714 0.402529 0.467353 795.817 0.930768 0.533191 1414.48 92.9047 9.2613
738.762 -0.0182178 1.50588 658.517 0.847387 -1.82158 1581.37 0.34254 0.241961 0.74254 0.736882 163.419 -0.69672 1.12486 1421.34 92.9047 9.24746
