pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
663.106 0.493372 0.0875481 595.315 -0.910356 -2.82631 1625.96 0.679319 0.818955 0.853683 0.862536 603.72 1.47064 1.38309 1514.19 92.9047 6.51963
587.065 -1.16172 0.718518 554.893 0.864949 -0.794323 1638.93 0.709161 0.316979 0.777765 0.77611 684.268 -3.11653 2.32221 1070.49 92.9047 7.87328
575.298 0.0801061 1.4004 329.057 -2.51856 -2.63968 1731.8 0.770548 0.737054 0.831134 0.910757 430.273 -1.62983 1.00985 835.165 92.9047 8.95467
773.107 1.18145 1.45221 603.83 2.39184 -2.1437 1635.88 0.645252 0.808394 0.719896 0.843798 176.068 -0.079942 1.53215 1526.2 92.9047 9.50161
811.041 0.746398 -0.178951 547.908 -0.279694 -2.68125 1517.01 0.718492 0.808913 0.802008 0.783575 326.451 2.75345 0.848486 1350.85 92.9047 10.4387
455.294 -1.28702 -2.57387 269.435 -0.127814 -1.24113 687.235 0.880206 0.728218 0.788483 0.863682 416.737 0.85484 2.09597 608.938 92.9047 7.984
743.988 0.0123084 1.32372 714.806 0.672552 -1.60247 1558.09 0.513951 0.680682 0.693918 0.699599 193.872 -2.96298 1.36051 1404.32 92.9047 8.56568
736.05 -0.628121 1.74853 532.932 -0.266767 -1.17036 1326.59 0.822176 0.805476 0.794783 0.807195 522.383 -2.31105 1.14068 1382.21 92.9047 8.29506
726.1 1.25773 -2.84136 606.202 -0.269984 1.93 1492.84 0.804358 0.873396 0.886499 0.802816 739.977 -0.363905 2.29391 1257.16 92.9047 8.8015
817.565 1.51094 -0.941679 555.668 -0.336133 2.81302 1976.05 0.778875 0.712359 0.832159 0.736844 347.107 1.66168 1.15134 1352.37 92.9047 8.44588
496.211 1.86796 0.94146 314.821 0.453024 -2.23747 1054.72 0.845366 0.755733 0.839787 0.733219 110.086 -0.970766 1.2667 777.848 92.9047 8.27491
421.077 1.18215 2.91044 287.351 -0.0564902 0.462746 876.168 0.756739 0.72711 0.825467 0.794327 264.937 -1.13974 1.60248 641.938 92.9047 8.13764
640.376 0.49078 -0.294041 434.23 -0.309572 2.36161 1153.09 0.59143 0.76838 0.781045 0.806232 557.357 -2.13322 1.78836 1266.64 92.9047 8.12104
585.914 -0.832497 -1.48511 384.546 0.191571 3.10091 940.437 0.73169 0.640954 0.787071 0.720815 533.202 1.12775 1.97317 822.87 92.9047 8.32938
1067.65 -0.377047 0.955143 693.392 1.36561 -2.21942 2441.1 0.780897 0.579906 0.830224 0.907721 217.843 -1.85592 0.363497 1756.49 92.9047 8.33364
542.887 -0.213453 3.01381 374.092 -1.62661 -1.83235 956.998 0.668531 0.761329 0.73865 0.790541 539.618 0.282668 2.11502 866.974 92.9047 8.41949
1005.64 0.478639 3.02152 853.687 -0.496365 0.573266 2046.29 0.816387 0.666934 0.73645 0.751674 174.846 -2.28833 0.973329 2225.43 92.9047 8.27045
805.937 0.759542 2.5422 277.422 1.18471 -0.392885 1132.85 0.323551 0.814739 0.707475 0.801272 458.275 -0.641121 0.248235 964.916 92.9047 8.2287
870.182 -0.877212 1.20231 265.224 2.07427 -1.00591 2216.86 0.7613 0.80295 0.781293 0.775487 630.569 -1.67769 0.67178 1037.05 92.9047 8.14507
427.331 -0.258826 -2.54933 279.693 0.681066 2.18174 675.142 0.763855 0.732661 0.797387 0.752478 352.234 0.404698 1.77704 544.24 92.9047 8.28609
548.171 -0.771233 2.69099 383.323 0.339973 -2.40778 811.235 0.684935 0.833263 0.844825 0.764513 531.63 0.126175 2.53395 1037.74 92.9047 8.51418
634.023 -0.237651 -0.452965 527.397 -0.711157 0.960806 876.271 0.735544 0.624962 0.788786 0.751802 381.913 -3.14083 2.18155 1388.29 92.9047 8.32318
586.948 0.497695 2.98271 333.427 -2.33699 -0.618151 1963.79 0.490787 0.803322 0.867492 0.8688 189.686 -0.583108 0.0350424 835.631 92.9047 8.46613
858.34 0.0917264 -0.930298 655.4 0.999193 2.50643 1748.34 0.457275 0.765152 0.777503 0.838597 452.68 0.995451 1.51098 1472.98 92.9047 8.58598
1200.25 -1.28508 -0.756505 929.35 0.755946 2.93514 3346.83 0.762673 0.585437 0.859141 0.839126 587.384 1.25442 1.68072 2030.92 92.9047 8.78531
529.775 0.0100823 1.55742 466.475 2.14796 -2.71843 1623.16 0.663371 0.758496 0.72181 0.899476 386.529 -0.736774 1.98166 839.317 92.9047 8.31679
612.317 1.11119 -0.839441 339.029 1.20254 0.695267 750.138 0.796958 0.76091 0.812097 0.913377 541.983 2.8158 2.12053 769.695 92.9047 8.26694
709.725 1.09514 0.457883 465.877 -0.455642 2.78855 1507.96 0.250429 0.633706 0.78877 0.793318 335.401 -1.93019 1.56444 1263.58 92.9047 8.21257
816.374 -1.13499 1.07847 692.705 0.321529 -2.91343 1903.95 0.76079 0.764692 0.763234 0.753886 556.16 -1.10249 1.81093 1302.43 92.9047 8.36825
867.22 -0.878333 -1.31171 278.128 -0.628777 1.72811 1048.07 0.770302 0.793689 0.808005 0.786226 564.66 1.79926 0.0711497 1256.59 92.9047 8.4761
677.497 -0.699909 -0.318311 536.337 0.458855 -2.53695 1361.33 0.779231 0.745684 0.753319 0.815134 628.684 1.42078 1.73909 1391.67 92.9047 8.56118
1125.35 0.698709 0.0860654 904.505 0.72853 2.69248 2025.04 0.843369 0.833737 0.775066 0.770816 353.791 -2.41157 1.17913 1950.17 -92.9047 8.55906
815.708 -0.0490941 2.15291 284.11 2.58132 2.74801 1738.17 0.793455 0.760942 0.780286 0.826745 754.608 -0.937202 2.59798 960.926 92.9047 8.68681
686.178 -0.33253 1.84953 313.14 1.10584 1.43327 846.055 0.592567 0.759682 0.662597 0.840883 687.188 -1.39032 2.82359 1028.06 92.9047 8.62892
1115.52 0.0502543 1.69595 578.651 0.592848 -2.9221 1345.96 0.58626 0.796091 0.870758 0.835801 1015.29 -0.972845 1.94925 1569.87 92.9047 8.59967
930.455 -0.151351 1.53593 696.58 -0.853701 -1.72571 1788.57 0.742389 0.780289 0.860114 0.803072 109.663 -0.195094 1.53061 1406.9 92.9047 8.57156
620.146 0.378087 -1.0294 521.136 -0.398192 2.69694 1234.93 0.576027 0.581187 0.865455 0.752425 307.234 0.445181 1.47458 2123.97 92.9047 8.69687
943.427 0.048074 -1.17141 715.918 -1.09441 1.58153 2013.1 0.738696 0.336596 0.826518 0.806886 34.1745 2.62636 1.04484 1583.83 92.9047 8.82181
695.268 -0.919431 -0.0364993 505.635 0.338849 1.73164 1271.21 0.670124 0.728688 0.808614 0.864652 589.652 -2.53572 2.01582 1054.33 92.9047 8.91995
912.243 -0.972854 0.718654 896.398 -0.0465062 -1.636 1927.27 0.594772 0.643724 0.750958 0.846984 357.904 2.82355 1.82363 1946.72 92.9047 8.76706
672.261 -0.509063 1.07323 546.392 -1.74226 -2.97215 1424.98 0.823501 0.812542 0.818238 0.80801 535.384 -1.12842 1.84373 1070.56 92.9047 8.76216
646.956 -0.545907 0.758907 314.103 1.95889 0.222006 1524.24 0.629658 0.753915 0.772421 0.800364 720.7 -2.8323 2.69198 951.488 92.9047 8.8659
783.82 1.0375 1.08655 476.01 2.70605 -1.49687 1839.54 0.308415 0.874041 0.862552 0.787423 236.295 -2.51612 1.01925 1406.42 92.9047 8.9285
846.457 0.542079 -2.95754 580.296 1.7149 1.51434 1493.23 0.515548 0.274014 0.777068 0.822771 613.887 -0.397886 1.91223 1546.93 92.9047 9.01404
364.151 0.789619 2.50647 273.437 -0.272359 -0.79145 778.183 0.733525 0.607509 0.824031 0.914316 66.2519 -2.12466 1.33321 568.821 92.9047 9.00548
462.421 -0.423949 -1.41907 350.161 1.63467 -0.809157 1064.24 0.815467 0.816132 0.745422 0.833229 667.779 2.06392 2.80019 669.673 92.9047 8.93739
1064.06 -0.44601 -2.86554 996.153 0.0505768 0.311566 2189.65 0.46635 0.37188 0.743529 0.791169 181.654 2.96841 0.449229 2175.62 92.9047 8.97682
655.284 0.09115 0.491871 257.635 3.25004 -1.69954 2089.64 0.796119 0.561434 0.846139 0.8792 433.192 -2.78262 1.08307 776.403 92.9047 9.16113
822.61 0.731005 0.849996 695.021 -0.207087 -2.87754 1675.73 0.56408 0.746611 0.719481 0.821577 341.066 -1.42257 1.45497 1360.86 92.9047 9.17314
716.464 0.318015 1.62642 309.079 -0.517261 0.156577 862.181 0.764089 0.801085 0.850571 0.729474 661.547 -1.70177 1.85835 837.777 92.9047 9.02385
563.695 -1.2876 0.193673 453.62 0.374027 0.29526 999.251 0.758242 0.730808 0.834819 0.790786 420.134 2.99407 2.69881 1509.25 92.9047 8.93314
756.643 1.92661 0.043551 525.719 1.92915 3.07336 1329.43 0.855933 0.835221 0.860656 0.826589 73.2269 -1.98963 1.2202 1820.93 92.9047 8.86565
536.641 -1.94629 -2.35045 277.122 -0.0841334 -2.80981 933.994 0.803038 0.785249 0.847452 0.747735 586.135 0.638032 2.83535 679.311 92.9047 8.83505
927.701 -0.38891 -1.15792 316.382 -1.75629 1.2702 1380.15 0.671169 0.876177 0.784063 0.773562 530.069 2.01021 0.740008 1140.2 92.9047 8.98498
916.545 1.92416 -1.62434 581.924 1.09731 2.30237 1539.76 0.520611 0.740278 0.865569 0.807089 542.739 0.86878 1.43359 1390.96 92.9047 8.93655
996.721 -0.895418 -2.80417 419.969 -0.361127 -1.13021 1093.14 0.819858 0.705122 0.799607 0.866684 1030.68 0.621284 1.75149 1379.77 92.9047 8.93481
697.947 0.576229 -2.44225 333.647 -1.56631 0.124497 1591.01 0.779185 0.87352 0.81021 0.751502 473.501 0.96809 0.843593 854.686 92.9047 8.94638
584.63 0.240329 -1.08321 428.587 -1.3477 -2.32309 1115.77 0.762523 0.820949 0.858485 0.808814 601.631 1.4308 2.51401 891.662 92.9047 8.99078
718.287 -0.391826 -0.64885 609.966 0.434997 1.26377 1362.34 0.676655 0.349473 0.829951 0.801253 318.404 2.91253 1.64876 1503.75 92.9047 9.04306
586.946 1.26251 1.69332 511.422 0.298877 -2.23112 1221.68 0.79765 0.716909 0.84063 0.782832 436.089 -0.138495 1.83181 1026.19 92.9047 9.1893
827.81 0.952125 -1.52338 267.824 -0.377463 0.757028 1156.65 0.619194 0.707017 0.660852 0.701382 589.617 1.79425 1.03722 1062.86 92.9047 9.18195
595.466 -0.0750424 0.108447 272.354 1.31653 -1.02068 825.743 0.780766 0.760515 0.823539 0.818845 502.206 3.00696 2.25554 703.041 92.9047 9.20752
560.818 -1.13807 0.917035 492.032 -1.14581 2.0798 665.258 0.654547 0.534506 0.844608 0.852137 740.57 -1.72283 2.48056 954.898 92.9047 9.20011
837.847 -1.67003 -0.708534 460.222 -1.15586 1.53158 1288.5 0.80484 0.752683 0.837781 0.81448 633.261 3.03004 1.49846 1111.35 92.9047 9.2742
802.927 0.583106 -2.31858 558.804 -0.729353 1.35947 1655.06 0.322913 0.771926 0.659065 0.832719 314.897 0.106695 1.25278 724.11 92.9047 9.33919
1264.54 -0.870785 -1.88296 1126.92 -0.843468 1.40269 2521.4 0.636768 0.829575 0.673011 0.854613 227.368 0.418433 0.984255 2111.94 92.9047 9.47515
747.436 0.407414 3.03601 581.771 -1.41652 -0.250021 1961.17 0.654728 0.523327 0.825227 0.743609 229.287 -0.410274 0.160253 1251.32 92.9047 9.53074
708.4 -0.462584 2.28414 663.472 -0.371898 -1.55217 1430.55 0.299988 0.84867 0.849251 0.776142 269.102 2.85513 0.570987 1622.15 92.9047 9.29047
701.918 0.634518 -3.03819 311.67 2.17716 0.271481 1283.79 0.819703 0.822319 0.815445 0.802163 348.996 -0.250877 0.522358 893.029 92.9047 9.32078
1165.9 -0.376679 -2.0816 396.343 0.971132 1.56323 1705.54 0.405341 0.741627 0.769444 0.852682 789.258 0.832123 0.731103 1394.43 92.9047 9.2613
