pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
480.852 1.55673 -2.21189 293.461 0.163862 0.540772 935.496 0.444615 0.490997 0.687964 0.775258 112.479 0.597399 0.0566267 960.69 92.9047 5.16137
703.997 0.462576 0.160305 605.758 -1.978 2.85433 2393.38 0.396201 0.549358 0.602527 0.696604 389.072 -1.8309 1.59795 1472.9 92.9047 8.44588
679.14 -1.48125 -1.18212 520.89 -1.09773 -2.84898 932.101 0.624897 0.551045 0.766096 0.691418 486.102 1.35949 2.07471 1544.35 92.9047 7.74206
930.781 0.516625 1.99739 673.721 -1.1992 -1.1078 2206.19 0.634851 0.568307 0.584337 0.690124 50.3366 -0.178951 0.928847 1930.5 92.9047 9.48007
537.234 -0.205406 1.25486 470.51 -1.43354 3.04271 1033.47 0.527219 0.723375 0.626165 0.851125 521.358 -0.53404 1.7889 1502.9 92.9047 10.074
479.306 -1.4358 0.309708 299.221 0.207684 -2.29198 1025.54 0.798466 0.478743 0.803997 0.703506 518.837 3.13255 0.858651 1033.96 92.9047 9.1083
1257.14 -0.404591 -1.08199 616.309 -0.00196951 2.53296 1786.93 0.79191 0.342139 0.48426 0.764561 242.665 1.63694 0.896021 2402.88 92.9047 8.51035
537.854 1.78348 -2.75512 458.118 -0.724304 0.559787 1898.85 0.667716 0.526998 0.678985 0.747571 81.459 1.23758 0.677794 1345.64 92.9047 8.65571
770.719 0.621114 -0.326722 287.143 -1.15317 2.15213 1305.42 0.732522 0.580367 0.611534 0.587315 633.066 2.71044 0.558307 1376 92.9047 9.03937
705.95 -0.08065 1.56561 535.822 -1.17828 -2.78336 1248.58 0.411767 0.722389 0.623055 0.73414 598.368 -0.773768 2.0096 1353.78 92.9047 8.80613
852.317 -0.857399 -2.53685 566.695 -0.183638 -0.229908 1371.72 0.609258 0.175559 0.719859 0.544822 95.9037 1.60082 1.83072 1953.8 92.9047 8.16317
436.884 -0.201197 -0.787843 329.85 -0.334337 1.4393 689.851 0.777636 0.493603 0.61481 0.743159 335.646 3.05621 1.61691 811.923 92.9047 8.34246
709.553 0.333618 0.103504 466.943 -1.08131 2.7274 1439.26 0.637383 0.624338 0.475873 0.825078 261.754 -2.19758 1.35821 1395.12 92.9047 8.41528
986.904 -0.236088 1.70038 303.858 -0.693502 -3.10721 783.016 0.666195 0.786221 0.444502 0.691907 807.014 -1.15189 1.95532 1561.02 92.9047 8.68268
534.087 -1.72334 1.15842 396.262 0.396445 -2.76541 1466.93 0.529718 0.792448 0.715636 0.533017 333.357 -1.16129 1.60413 979.967 -92.9047 8.26453
638.359 -0.754928 2.91882 612.711 -1.33861 -0.0582319 1308.7 0.414234 0.383989 0.627006 0.488186 84.8804 -1.40155 1.34332 1237.05 92.9047 8.24154
1008.49 0.654361 2.67771 584.122 1.34664 -0.762876 1615.5 0.314693 0.4607 0.111441 0.660931 421.13 -0.45224 0.310636 1769.56 -92.9047 8.29506
559.401 -0.197311 -0.402284 400.362 0.423002 3.08524 985.944 0.638016 0.811895 0.729355 0.624507 26.8823 0.542468 0.944752 1691.54 92.9047 8.32318
873.52 -1.47293 -2.7866 493.762 -1.38602 -0.678389 1149.18 0.605214 0.507063 0.425179 0.674056 77.4958 0.791511 1.4699 2058.43 92.9047 7.88031
852.212 0.667734 1.60363 743.865 -0.166431 -1.63811 1743.65 0.193987 0.368358 0.777194 0.739871 143.651 -1.12683 0.511282 1606.92 92.9047 8.08724
769.407 -0.0436296 1.87069 627.485 1.73286 -0.467128 1918.17 0.0601418 0.557344 0.380249 0.700904 533.7 -2.1879 1.72077 1445.97 92.9047 8.24946
639.179 -1.61946 -1.74106 274.864 1.1892 2.01132 1804.41 0.25121 0.618435 0.675679 0.586885 237.678 0.616958 1.39436 1172.9 92.9047 8.37505
1049.55 -0.228756 1.48092 969.1 -0.964142 -1.96387 2143.23 0.235369 0.397582 0.462575 0.756936 167.537 -1.17211 0.791757 2232.24 92.9047 8.77539
881.915 -0.622069 0.790554 344.691 -1.68758 -2.23031 1311.6 0.264163 0.426833 0.751901 0.802006 375.831 -2.43759 0.207273 1386.36 92.9047 8.82125
496.69 0.072914 2.55451 314.51 -0.494483 0.942601 633.058 0.54594 0.464226 0.475422 0.779797 546.904 -1.01838 1.96098 909.09 92.9047 8.97268
