pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
423.276 -0.681135 -1.79841 387.74 -0.901216 0.45249 753.551 0.792533 0.551183 0.625635 0.744916 151.284 1.1237 0.671213 343.875 92.9047 7.43237
776.143 -0.709002 1.33622 511.343 -0.0445387 -1.15849 1320.07 0.532567 0.329201 0.527037 0.455148 137.249 -2.28488 1.1264 463.632 92.9047 9.95407
691.554 1.03499 2.52204 558.7 0.0295724 -0.536558 1419.24 0.482732 0.317248 0.817008 0.753703 80.3303 -0.535365 0.00119317 801.565 92.9047 8.88332
840.37 0.0444952 -1.20098 483.743 -1.04779 1.71936 1506.99 0.189515 0.296166 0.278024 0.658596 136.765 1.52935 0.190007 514.957 92.9047 9.78669
616.059 1.10165 2.40897 382.037 -0.328452 0.235544 1169.08 0.523148 0.744777 0.685507 0.599771 418.539 -1.24465 1.48019 504.658 92.9047 10.1374
413.37 1.46267 -2.2905 374.002 0.747253 1.01505 850.731 0.629774 0.341217 0.469479 0.701176 40.7306 -2.85811 0.567606 591.47 92.9047 10.1556
318.23 -0.15562 -2.19037 315.603 -0.211351 1.2911 631.32 0.331583 0.607835 0.516299 0.647466 120.266 -2.34238 0.152013 600.744 92.9047 10.4135
363.408 -1.94239 -2.41493 351.094 -0.914232 -0.304027 806.618 0.51534 0.502781 0.547472 0.751647 270.693 1.85213 2.01613 328.364 92.9047 9.88083
964.403 1.2144 3.07303 913.363 -0.36103 -0.555755 2465.76 0.478579 0.628559 0.506231 0.647772 51.7379 -0.405887 0.149868 528.622 92.9047 9.46833
434.557 0.388766 0.580056 272.955 -2.77145 -2.22479 1779.09 0.084213 0.603658 0.681344 0.734381 54.8085 1.43492 0.854869 404.57 92.9047 9.58687
466.181 -1.11454 2.03071 441.115 1.1 -1.62354 1518.89 0.634124 0.557531 0.787548 0.662223 101.81 3.01774 0.987033 571.733 92.9047 9.60766
619.942 0.700058 -0.206484 526.452 -0.0644929 -2.97589 1215.09 0.547552 0.33617 0.763264 0.271102 39.0873 -1.66737 1.30852 708.882 92.9047 9.45803
841.805 0.791427 -0.943707 650.389 0.993446 2.46693 1485.67 0.799167 0.407955 0.756693 0.778455 37.5334 2.34509 0.121842 473.618 92.9047 9.5128
761.433 1.2689 -0.784351 488.171 -1.65419 1.98539 2773.65 0.719036 0.366575 0.797209 0.670287 159.956 2.8389 0.853518 611.361 92.9047 9.48298
746.168 1.1778 1.07744 332.958 1.03073 -1.64162 984.885 0.809342 0.656298 0.705612 0.690241 517.987 -2.38538 0.743762 471.17 92.9047 9.51046
934.623 0.552253 2.73963 751.951 -0.26073 -1.04615 1768.57 0.394402 0.530254 0.676431 0.623936 72.381 -1.09479 0.0486392 787.58 92.9047 9.48346
972.026 -0.207875 0.0877 691.806 0.404535 -2.82413 1709.42 0.214905 0.392173 0.470539 0.329092 145.865 1.72684 1.63914 1044.86 92.9047 9.38431
687.95 0.755245 2.39534 346.324 0.222899 0.197777 979.274 0.578785 0.735489 0.519214 0.612386 16.9982 -0.42111 0.618886 757.034 92.9047 9.37683
539.492 0.313525 2.39347 449.414 0.408897 -0.755937 996.147 0.597533 0.464484 0.739621 0.469019 29.131 0.108156 0.864093 515.86 92.9047 9.48007
713.785 0.357311 -2.5525 478.044 0.304803 0.0540628 1144.49 0.194402 0.468791 0.507259 0.603817 21.0157 -0.233679 0.287742 564.236 92.9047 9.51938
814.019 0.470308 2.70859 502.366 0.843664 -0.948338 1322.16 0.582407 0.360233 0.804129 0.793762 16.0532 -0.899112 0.0492254 425.399 92.9047 9.47295
625.92 -0.742573 -1.47492 595.673 -0.767247 0.967453 1201.42 0.643361 0.156763 0.62988 0.779916 28.8167 1.91422 0.946769 772.172 92.9047 9.5924
694.303 -0.0684316 0.685185 590.709 0.233556 -1.77917 1261.73 0.517572 0.573427 0.501193 0.569174 17.583 -1.03099 0.748171 713.722 92.9047 9.69574
553.405 0.52072 0.936055 527.737 0.442819 -2.38256 1128.23 0.668882 0.681385 0.809676 0.754451 24.8136 3.01214 0.88849 832.885 92.9047 9.7819
388.652 -0.977717 2.36496 281.185 2.54248 0.296874 1952.38 0.614241 0.668148 0.578482 0.798246 42.728 -2.57511 1.34312 516.313 92.9047 9.7941
548.896 -0.0634626 1.93869 400.61 -1.10507 0.176116 895.15 0.531305 0.406903 0.745869 0.496748 126.38 2.1339 0.19521 737.076 92.9047 9.77944
927.192 -0.490222 -1.78505 288.795 0.402411 0.817841 1125.82 0.571926 0.521172 0.692966 0.764559 519.196 1.69241 0.874573 468.815 92.9047 9.78792
852.432 0.246972 -2.3068 760.079 0.213238 1.55364 1639.51 0.209128 0.158678 0.523332 0.643695 71.6365 0.177281 1.37636 368.461 92.9047 9.7568
494.226 0.369524 0.454215 309.818 0.95268 2.07284 632.082 0.638944 0.727098 0.830052 0.752637 350.657 -2.29902 1.91133 604.007 92.9047 9.90366
537.648 1.73506 0.0932524 518.645 0.980829 2.27788 1034.03 0.585844 0.609339 0.690517 0.551474 60.8498 -2.80942 1.19589 682.943 92.9047 9.90255
663.862 -0.167631 0.950565 534.655 1.02669 -1.37231 1409.07 0.29386 0.585949 0.766762 0.738089 151.919 1.56658 0.616013 804.068 92.9047 9.93773
542.194 1.25374 -0.615373 447.526 -0.458447 2.51242 1418.51 0.363564 0.227143 0.688469 0.628202 63.8215 2.90163 0.389209 816.314 92.9047 9.92415
622.672 -0.66141 -2.72491 587.383 -1.84788 -1.35749 1104.01 0.235712 0.31494 0.65493 0.778657 847.332 1.04658 2.40406 709.119 92.9047 9.98886
1122.06 -0.113725 -1.70519 1082.25 -0.121046 1.74276 2263.28 0.360384 0.343307 0.495561 0.696416 103.169 0.182169 1.56059 1214.46 92.9047 9.99697
429.686 -0.751218 0.0605516 351.271 0.333596 2.94815 916.785 0.624357 0.744929 0.56759 0.679876 90.0467 -3.03872 0.296322 464.936 92.9047 9.99236
722.563 0.681894 -1.87463 568.493 -0.55781 2.25728 1451.73 0.776145 0.461788 0.500103 0.560229 129.084 0.299576 1.95771 558.526 92.9047 9.78343
730.659 -0.463319 1.49621 678.143 -0.742794 -2.37689 1344.49 0.743042 0.210225 0.760772 0.65987 94.3595 0.555967 0.940244 1262.62 92.9047 9.85126
765.692 0.383874 -0.611765 406.983 -0.804123 3.12066 1295.04 0.770349 0.50194 0.751858 0.706634 127.501 2.3741 0.746553 811.772 92.9047 9.81948
502.068 1.15104 -2.55107 385.398 0.712673 0.67929 907.87 0.306356 0.565015 0.82129 0.428009 67.4019 -1.25092 1.30015 1113.11 92.9047 9.72219
686.915 -0.306085 -0.626041 340.981 -2.3652 3.12657 1513.22 0.566883 0.511436 0.490135 0.680353 138.796 2.96772 0.158843 444.283 92.9047 9.71758
587.035 0.730342 1.95374 478.081 0.925332 -2.17664 942.311 0.754288 0.606874 0.768783 0.659882 9.11608 -0.864134 1.3125 623.926 92.9047 9.75801
337.079 -0.780185 1.29316 269.127 -0.237203 -1.57169 631.85 0.664713 0.734863 0.74327 0.897007 156.942 -0.0678461 1.361 602.103 92.9047 9.7736
366.596 1.16379 0.442293 334.676 -1.6641 2.19144 1479.16 0.454784 0.673167 0.792237 0.522186 42.5964 -1.0278 1.47009 543.525 -92.9047 9.74458
484.461 0.241022 1.6076 378.647 -0.3983 -1.68232 935.067 0.141255 0.754019 0.7518 0.701818 98.5418 -1.39765 0.284665 413.202 92.9047 9.80789
650.085 0.376322 1.21974 275.305 -2.15584 -1.84018 1625.88 0.594599 0.654236 0.628229 0.738345 229.49 -2.7524 0.912214 323.326 92.9047 9.82763
505.563 -0.886089 -2.54045 431.515 -1.17359 0.933385 969.415 0.519817 0.632971 0.444493 0.757804 22.9181 1.86248 0.929097 453.658 92.9047 9.84844
900.348 -1.41098 2.2263 615.843 -1.7778 -0.300529 1457.85 0.528719 0.472737 0.660574 0.73263 308.494 -1.93093 1.6304 891.623 92.9047 9.87407
856.922 -0.296562 2.05702 576.337 1.3422 -1.40234 1893.25 0.60054 0.410688 0.52227 0.721838 34.9067 -1.16473 0.237607 366.611 92.9047 9.8359
1178.22 0.480169 -2.08826 1143.33 0.279095 1.52194 2289.75 0.794233 0.657185 0.816357 0.63838 59.8822 -0.403802 1.68446 468.988 92.9047 9.83047
465.471 -0.144252 -1.35509 392.477 0.260091 2.90958 754.056 0.421651 0.70876 0.638986 0.652648 666.466 0.677964 2.03306 384.356 92.9047 9.79341
576.124 0.806173 -0.020298 310.805 0.168454 2.5871 876.3 0.619547 0.452326 0.572968 0.677973 45.344 -2.13193 1.56416 405.459 92.9047 9.80268
661.101 0.683904 -0.445519 397.679 -1.72059 1.84353 1815.89 0.337722 0.635112 0.45035 0.655741 348.764 -2.66148 1.77818 428.411 92.9047 9.73301
641.666 0.352375 -0.44265 460.306 -0.523736 -2.46196 1045.28 0.386104 0.557806 0.295752 0.61411 119.896 3.07571 0.745523 628.106 92.9047 9.78091
291.064 -0.864339 1.86129 287.672 -1.24869 -1.27051 598.895 0.665852 0.438608 0.573507 0.656415 15.3302 -2.35306 1.08255 590.593 92.9047 9.70341
635.101 0.181234 -3.10716 619.198 1.15714 -0.179493 1473.87 0.203637 0.525376 0.631444 0.707066 51.3634 -0.549913 0.37042 825.414 92.9047 9.7388
451.974 0.818112 -0.195636 395.021 -0.716245 -1.88946 984.539 0.432204 0.415116 0.463454 0.712367 525.666 2.58324 1.81048 497.136 92.9047 9.8169
499.733 1.85816 2.35791 421.143 0.709474 -1.69571 1062.5 0.671308 0.329105 0.643076 0.751483 26.2015 3.06794 0.710031 466.746 92.9047 9.86801
580.285 1.04137 -0.629425 441.118 0.502776 0.896944 756.363 0.637891 0.598155 0.632888 0.721457 252.372 3.10799 2.21104 1074.44 92.9047 9.86464
524.385 -1.32213 2.596 332.371 0.212714 0.708869 991.485 0.3828 0.466509 0.72765 0.727043 18.8257 -0.855719 1.56459 513.777 92.9047 9.86132
712.063 0.870045 -0.172434 579.635 0.259678 1.67357 1124.42 0.718796 0.689555 0.813718 0.743868 481.994 -2.98314 1.62648 576.593 92.9047 9.56198
758.348 0.497708 -2.79626 533.191 -0.576349 0.898343 1456.31 0.494877 0.286075 0.504692 0.733306 198.063 1.04765 0.149302 567.509 92.9047 9.55682
593.782 -0.0385738 -2.43891 512.622 1.48249 -1.28882 1124.6 0.715405 0.431231 0.641029 0.541624 221.591 1.03086 2.31968 1033.85 92.9047 9.59806
747.198 0.238533 -0.626574 542.944 1.22767 2.05501 1407.19 0.213283 0.624373 0.205308 0.700141 29.8056 -2.99907 1.2291 879.251 92.9047 9.54772
1415.59 1.32222 2.38515 859.925 -0.384762 -0.281791 3033.33 0.163698 0.466578 0.781645 0.503984 519.448 -1.29459 1.01279 1529.51 92.9047 9.55776
857.768 -0.235741 -2.44512 433.673 -1.02596 1.38236 1297.04 0.452427 0.330919 0.655677 0.817159 481.407 0.956717 0.425641 663.909 92.9047 9.55123
748.82 0.731097 2.84201 362.494 1.10393 -0.364911 1060.62 0.425624 0.529131 0.415193 0.637693 140.468 -0.839335 0.474424 737.684 92.9047 9.60913
584.768 -1.26522 1.3556 422.993 0.480782 -2.84989 1320.69 0.718957 0.672345 0.803248 0.590808 127.339 -0.329577 1.68517 685.393 92.9047 9.63401
425.087 -0.122299 1.78221 336.433 1.73073 0.170653 999.386 0.573138 0.672926 0.638958 0.736236 287.443 -2.2296 2.27138 664.111 92.9047 9.6604
625.102 -0.31385 -1.87111 612.177 0.637525 0.481551 1402.2 0.581676 0.27617 0.850116 0.562893 51.2116 0.364632 0.11692 553.053 92.9047 9.6132
526.282 0.407731 -3.10139 473.077 0.649257 -0.340245 998.993 0.486005 0.481321 0.798078 0.654815 459.886 1.63179 1.55 559.281 92.9047 9.60881
843.489 0.246469 0.371927 739.761 0.853886 3.00644 1663.59 0.247733 0.721771 0.55932 0.81886 18.3026 1.74592 1.26053 641.492 92.9047 9.5224
697.58 0.516634 -3.099 332.739 0.283108 -0.421628 1056.2 0.199 0.659307 0.693162 0.654534 232.194 -0.226275 0.195353 651.69 92.9047 9.59198
650.052 1.08976 1.47977 598.082 -0.0372613 -2.55027 1367.88 0.569556 0.641393 0.826281 0.544193 60.2413 -2.68901 0.138745 359.926 92.9047 9.56245
