pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
594.02 0.401671 0.108902 542.628 -0.80845 -2.89349 1363.52 0.436472 0.756643 0.726876 0.707168 545.609 1.50853 1.39963 1658.73 92.9047 6.51963
508.301 -1.13903 0.805485 493.494 0.849877 -0.83915 1418.6 0.28503 0.189364 0.607612 0.714147 636.521 3.12943 2.3146 1192.58 92.9047 7.87328
690.276 1.18892 1.45205 511.518 2.34172 -2.21404 1363.18 0.334137 0.819078 0.485299 0.742803 165.263 -0.107434 1.55949 1578.95 92.9047 9.50161
774.592 0.62632 -0.253857 442.217 -0.148015 -2.64022 1191.93 0.226359 0.700623 0.363301 0.869178 336.248 2.5887 1.05426 1500.34 92.9047 10.4387
721.821 -0.0960365 1.34625 713.69 0.670203 -1.63512 1543.54 0.72068 0.567039 0.649321 0.528805 142.717 -3.09052 1.4554 1537.52 92.9047 8.56568
628.823 0.384577 1.65608 577.859 1.41277 -1.55833 1385.6 0.461433 0.75428 0.761324 0.719639 90.9624 -1.04191 0.516418 1284.08 92.9047 8.32636
802.819 1.3778 -0.934738 454.465 -0.388999 2.83494 1678.85 0.430766 0.418401 0.651623 0.6744 416.224 1.80504 1.02989 1454.93 92.9047 8.44588
584.457 0.410745 -0.35489 372.066 -1.0491 1.45892 1056.26 0.333342 0.708963 0.691057 0.772482 538.088 -2.3004 1.94551 1366.46 92.9047 8.12104
506.508 -0.742161 -1.48338 335.005 0.141075 3.13989 731.258 0.488297 0.426251 0.412309 0.531448 554.726 1.03324 2.10664 926.89 92.9047 8.32938
1082.18 -0.354102 0.886781 644.926 1.33237 -2.23394 2307.23 0.75121 0.430349 0.789168 0.673159 420.164 -2.12357 0.110373 1961.39 92.9047 8.33364
892.821 0.505739 3.03287 797.528 -0.431663 0.471903 1827.75 0.114716 0.384155 0.338558 0.582441 203.815 -2.6257 0.624622 2391.66 92.9047 8.27045
481.995 -0.772541 2.70912 316.284 0.28165 -2.48348 604.059 0.319697 0.42625 0.419567 0.783486 518.283 0.197723 2.5114 1145.92 92.9047 8.51418
924.602 -1.30187 -0.682563 773.766 0.720354 2.93185 2613.21 0.296925 0.353253 0.683544 0.303542 553.696 1.07712 1.75968 2056.16 92.9047 8.78531
671.811 1.02819 0.439826 443.776 -0.478168 2.72773 1388.95 0.305272 0.459318 0.505625 0.665994 317.697 -1.95347 1.60198 1343.91 92.9047 8.21257
669.321 0.273947 -2.99822 639.419 -1.16162 1.03218 1593.16 0.59107 0.447955 0.643296 0.47057 560.9 -0.940031 1.97221 1407.83 92.9047 8.36825
983.133 0.708803 0.0798418 712.348 0.77338 2.67764 1615.41 0.0373188 0.522095 0.103002 0.664427 358.269 -2.34553 1.26002 2024.49 -92.9047 8.55906
753.681 -0.0623764 1.53598 632.665 -0.757819 -1.68187 1473.72 0.128466 0.738474 0.630472 0.498335 157.083 -0.867228 0.814639 1499.14 92.9047 8.57156
593.016 -0.909014 -0.0663583 402.624 0.34886 1.86453 1046.91 0.344694 0.295898 0.468232 0.699546 569.671 -2.48391 1.93475 1093.19 92.9047 8.91995
856.482 -0.976193 0.667764 804.094 0.0274663 -1.67181 1765.58 0.301239 0.509938 0.23081 0.381593 357.61 2.79852 1.81286 2073.08 92.9047 8.76706
1196.46 -0.669585 -1.74591 259.76 -0.729197 -3.09536 720.974 0.751648 0.700632 0.664476 0.671973 1243.42 1.2263 1.96152 1569.62 92.9047 8.86642
814.239 0.521819 -2.89295 509.83 1.73346 1.49643 1386.23 0.351199 0.188166 0.712895 0.838866 611.827 -0.33021 1.82664 1627.31 92.9047 9.01404
762.99 0.148232 1.34964 622.815 0.360327 -2.07491 1388.9 0.613947 0.424278 0.725286 0.75013 250.447 -0.886748 1.18816 1481.99 92.9047 9.0469
793.426 0.736549 0.848191 601.251 -0.123535 -2.92384 1466.98 0.37316 0.546695 0.767745 0.668574 423.051 -1.52377 1.40007 1474.42 92.9047 9.17314
667.167 -0.996796 2.73299 549.167 -0.176022 -1.23571 1255.75 0.481031 0.179266 0.680205 0.577627 416.019 1.03245 1.70054 1556.94 92.9047 8.87078
823.256 1.89276 -1.60763 474.39 1.04077 2.34704 1287.94 0.229775 0.44344 0.623884 0.222123 545.483 0.931654 1.41539 1433.13 92.9047 8.93655
596.341 -0.427218 -0.62939 542.329 0.385763 1.24456 1118.28 0.481297 0.263428 0.531326 0.787903 264.614 2.9872 1.74263 1711.3 92.9047 9.04306
455.249 1.24602 1.64686 445.519 0.271844 -2.19424 977.32 0.661763 0.63077 0.501313 0.701888 403.579 -0.0930513 1.73991 1083.84 92.9047 9.1893
658.815 -1.68334 -0.832165 334.663 -1.10707 1.49006 941.045 0.747676 0.640054 0.845494 0.775098 604.257 2.89841 1.40834 1126.78 92.9047 9.2742
753.3 0.562991 -2.23883 501.429 -0.698462 1.30432 1477.04 0.0420983 0.109249 0.681496 0.595091 273.151 0.298485 1.00584 1443.34 92.9047 9.33919
571.542 -0.333582 -1.45688 529.096 -0.543514 2.27267 1134.35 0.546823 0.149307 0.823931 0.727333 223.235 2.42824 0.155569 1714.63 92.9047 9.29047
1092.97 -0.387913 -2.13648 281.366 0.859146 1.4675 1319.31 0.120795 0.507 0.662946 0.801902 815.696 0.90459 0.562911 1531.38 92.9047 9.2613
626.064 0.499115 2.62807 470.751 -1.44496 -1.58736 1552.43 0.536377 0.561071 0.544089 0.837805 489.485 0.181722 1.76909 1275.26 92.9047 9.0305
748.739 0.281807 -0.34152 271.48 -0.532816 -1.81191 727.936 0.593249 0.687673 0.425635 0.58113 702.334 2.51884 1.95244 1213.82 92.9047 9.12397
383.929 -0.327875 1.32934 251.386 -2.21875 3.02068 861.485 0.608106 0.258578 0.651388 0.757448 367.283 -1.33845 1.92405 807.919 92.9047 9.22411
761.123 0.568761 -0.400479 431.867 0.590345 1.99277 1072.45 0.0259713 0.736254 0.739884 0.76192 297.697 -2.74263 1.54779 1546.64 92.9047 9.2255
1035.27 -0.924026 -0.822191 349.249 -0.0357498 -2.49523 1056.72 0.796688 0.602331 0.84843 0.732175 1025.29 2.01837 1.76958 1504.39 92.9047 9.08091
458.98 0.89088 0.134521 341.739 -2.46651 -2.31771 2182.83 0.196 0.5984 0.759539 0.83459 116.965 1.58574 1.45122 1054.62 92.9047 9.0367
782.568 0.132136 -2.95254 716.33 1.1144 -0.0699599 1701.84 0.213671 0.417341 0.765546 0.627503 196.699 1.22555 1.29551 1610.55 92.9047 9.06839
