pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
543.802 1.54489 -2.23505 278.83 0.974384 1.80646 802.479 0.836235 0.793951 0.807097 0.785504 378.724 0.47876 1.3277 1064.67 92.9047 5.16137
642.538 0.514122 -0.00280722 560.585 -0.843027 -2.79151 1502.6 0.699427 0.755861 0.700161 0.817519 569.361 1.52869 1.5315 1733.49 92.9047 6.51963
584.312 0.837761 -0.822946 558.49 -1.12281 0.773767 1605.08 0.256696 0.535644 0.780968 0.755589 682 3.06586 2.29209 1298.47 92.9047 7.87328
490.072 1.08103 -1.27862 252.68 -0.933326 0.647568 1031 0.792532 0.746433 0.744517 0.721055 407.267 2.30888 1.66131 735.122 92.9047 7.93089
529.194 0.0567788 1.35058 297.544 -2.507 -2.62143 1551.39 0.722194 0.748051 0.807388 0.781052 433.526 -1.70012 0.921305 1202.13 92.9047 8.95467
731.557 1.16447 1.54094 557.507 2.32533 -2.26151 1469.16 0.821057 0.761271 0.797483 0.776275 223.012 -0.00335273 1.54429 1525.65 92.9047 9.50161
819.127 0.628403 -0.244537 452.946 -0.200477 -2.72466 1290.17 0.454338 0.723541 0.829015 0.844914 347.602 2.66881 0.889718 1518.48 92.9047 10.4387
806.856 0.561013 -1.67348 761.17 0.000634511 1.29687 1658.62 0.623093 0.680723 0.680301 0.647962 114.926 -3.13339 1.45991 1733.44 92.9047 8.56568
1387.42 -0.713511 0.849023 1371.03 0.416462 -2.73556 3175.48 0.780198 0.722179 0.808564 0.715285 370.058 -0.0817769 0.9308 3223.91 92.9047 8.44588
706.743 1.2911 -2.92844 608.474 -0.246128 1.85143 1498.2 0.78633 0.662612 0.821327 0.855226 704.716 -0.431092 2.28253 2373.55 92.9047 8.8015
696.688 0.443884 1.73989 643.056 1.45712 -1.44412 1579.94 0.772688 0.790169 0.849427 0.799998 122.246 -1.168 0.276122 2046.98 92.9047 8.32636
824.471 1.40686 -1.04157 503.226 -0.414993 2.89698 1827.54 0.838316 0.690043 0.859183 0.77253 496.937 1.66142 1.23556 1562.39 92.9047 8.44588
452.842 1.84979 0.920716 268.51 0.413311 -2.15653 914.742 0.636396 0.724064 0.680315 0.807477 106.727 -1.30013 0.856408 808.59 92.9047 8.27491
386.802 1.12562 2.92852 258.328 -0.182586 0.464595 793.928 0.76281 0.607864 0.867764 0.825667 292.901 -1.18196 1.64655 1002.56 92.9047 8.13764
646.338 0.334239 -0.342423 427.315 -0.432879 2.39677 1166.07 0.750551 0.50772 0.860916 0.740944 523.911 -2.27598 1.61043 1616.7 92.9047 8.12104
572.606 -0.694158 -1.43938 366.37 0.11762 3.1068 840.593 0.579255 0.711543 0.805112 0.862051 545.948 1.02049 2.08631 909.724 92.9047 8.32938
1105.39 -0.315382 0.955689 603.871 1.44353 -2.31165 2340.18 0.311142 0.500001 0.764346 0.741117 393.222 -2.1657 0.145954 2052.61 92.9047 8.33364
533.982 -0.174139 3.0458 346.032 -1.47036 -1.89516 835.44 0.642702 0.808505 0.798725 0.769572 530.972 0.230863 2.12603 1128.04 92.9047 8.41949
956.05 0.452579 3.0372 859.066 -0.444572 0.483552 1966.34 0.59993 0.319732 0.661478 0.675903 186.616 -2.55893 0.687057 2342.29 92.9047 8.27045
572.394 -0.740043 2.71762 330.429 0.290003 -2.50967 686.141 0.643893 0.723271 0.782303 0.864667 524.161 0.199036 2.51859 1224.84 92.9047 8.51418
914.929 1.18657 0.315498 494.808 0.51527 2.60017 1435.62 0.142903 0.839867 0.713529 0.784919 655.805 -2.22044 1.46257 1722.57 92.9047 8.35903
721.661 -1.04818 -2.62332 301.668 1.74643 2.33574 1876.33 0.863561 0.832805 0.795151 0.79717 740.444 0.136203 2.19954 1054.98 92.9047 8.17743
988.453 -1.28481 -0.71821 801.148 0.766582 2.90395 2797.99 0.660319 0.39681 0.77155 0.797555 587.374 1.06738 1.78559 2046.69 92.9047 8.78531
488.735 0.0608282 1.56059 430.993 2.15065 -2.77621 1449.25 0.585104 0.859794 0.693895 0.74046 420.205 -0.688626 2.08758 1138.3 92.9047 8.31679
778.684 1.82477 -0.238844 773.072 0.0477634 1.83533 2142.98 0.314575 0.436179 0.75478 0.629361 775.785 -2.36846 2.0794 1629.09 92.9047 8.44588
906.584 -0.130901 -2.14718 554.267 0.599128 1.13559 1576.71 0.570339 0.829949 0.697183 0.794385 395.496 0.790173 0.345415 2611.58 92.9047 8.24598
1157.25 0.480354 -1.59893 498.868 0.795132 0.575082 1384.29 0.750408 0.782635 0.821884 0.731618 907.862 1.90312 1.32804 1665.74 92.9047 8.23433
1112.97 0.0955524 1.67509 956.968 -1.59572 -1.02355 2828.41 0.464351 0.454109 0.801365 0.795548 379.986 -2.45197 1.42842 2152.12 92.9047 8.38104
