pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
415.592 -0.726493 -1.89792 387.2 -0.912531 0.440896 758.872 0.824547 0.538146 0.703609 0.748655 150.441 0.714576 0.27368 1560.64 92.9047 7.43237
1036.47 -0.190827 2.43647 833.273 0.108559 -0.987841 1942.71 0.182194 0.576727 0.790805 0.757495 93.0868 0.241861 1.2297 2510.29 92.9047 8.44588
554.447 -0.154483 1.28873 546.603 0.639393 -0.507806 976.264 0.612855 0.293429 0.743176 0.455276 40.3316 -2.35208 1.84427 1769.76 92.9047 7.83533
854.949 0.758785 -0.707342 701.618 -0.059495 2.34092 1689.92 0.498096 0.491555 0.814202 0.400461 219.092 0.967662 1.37325 1932.03 92.9047 8.25819
952.138 0.860234 2.70535 681.863 0.941174 -1.267 1500.22 0.644945 0.356941 0.384009 0.53021 77.954 0.631887 1.89888 2283.87 92.9047 9.67757
408.816 0.504383 2.35178 403.981 -2.44593 0.178948 1838.94 0.608187 0.500614 0.668793 0.707478 187.539 -2.94071 0.990696 1413.49 92.9047 10.4281
642.944 -0.125284 -2.07065 519.695 -1.06099 1.51668 1278.45 0.610094 0.586035 0.835674 0.775694 267.645 0.887374 0.629307 1324.79 92.9047 11.2612
573.714 0.731155 1.24759 308.278 1.11732 -0.838527 755.297 0.576469 0.601312 0.759901 0.851466 410.004 -2.48644 1.64792 942.944 92.9047 10.5944
476.078 2.31679 -1.71614 284.739 -0.125112 1.10564 1363.9 0.590558 0.422685 0.604236 0.762807 144.368 1.28185 0.176215 1120.34 92.9047 9.74525
714.752 -0.360725 2.38194 521.487 0.714112 -1.0876 1472.52 0.404684 0.218249 0.768072 0.709363 39.7933 -0.582702 0.504898 1535.81 92.9047 9.77944
804.704 -0.734668 1.96549 516.695 -0.664776 -0.40988 1236.58 0.29411 0.488828 0.620439 0.827084 85.5827 -0.526739 0.116858 1968.05 92.9047 9.63036
799.161 -0.721631 1.3551 502.208 -0.0598049 -1.15257 1321.68 0.641059 0.330542 0.516199 0.496082 157.934 -2.07396 0.921389 1670.5 92.9047 9.95407
888.672 -0.0386208 2.47318 747.484 -2.07146 -0.636408 2556.82 0.522746 0.619661 0.660369 0.547929 56.1844 0.993317 1.47986 2035.87 92.9047 9.48007
477.511 -0.697509 2.53581 436.033 -0.177368 -0.974004 941.696 0.804952 0.605919 0.819583 0.516829 49.513 2.53749 0.00168443 1473.25 92.9047 9.61083
592.134 -1.11057 1.78946 483.926 -0.161374 0.365501 882.605 0.710977 0.757252 0.506883 0.809248 340.733 -1.81656 2.18206 1570.72 92.9047 9.46251
502.297 0.639631 -2.02241 430.933 0.226706 0.17864 868.014 0.821934 0.489106 0.597336 0.305411 260.257 2.85603 1.40475 1339.52 92.9047 8.90337
449.486 -0.351626 -2.41443 345.465 -0.790475 0.888499 812.92 0.748171 0.672025 0.61413 0.539287 43.6967 -1.25599 1.15845 995.682 92.9047 9.14416
514.047 1.45485 -1.14258 434.234 1.02222 2.89801 896.594 0.565811 0.657366 0.828504 0.64642 20.2483 1.02583 1.87218 1345.58 92.9047 8.81577
580.898 -0.0595018 1.18078 376.702 0.801397 -1.50803 1018.73 0.573381 0.60249 0.737637 0.747664 245.397 -2.554 1.04597 977.901 92.9047 9.15962
553.871 -0.314737 2.64831 528.095 0.142753 0.566827 976.79 0.537829 0.639112 0.719311 0.697399 35.5698 -1.95698 1.67789 1576.77 92.9047 9.45346
594.496 -0.748875 -0.883998 502.565 -1.24775 1.15119 983.644 0.556129 0.747681 0.751406 0.808548 23.1875 1.61206 0.460865 1764.36 92.9047 9.48007
702.114 0.325095 -0.217888 553.151 0.222735 2.43326 1284.41 0.361456 0.713608 0.738871 0.874835 47.7222 2.12059 0.312669 1819.42 92.9047 9.76286
829.057 -0.0374311 -0.884982 486.651 -0.352912 2.66353 1272.58 0.491505 0.76149 0.523124 0.828887 114.134 2.52632 0.137207 1942.57 92.9047 9.64105
518.587 -1.88056 1.75343 325.201 -1.42559 -1.01421 843.672 0.69119 0.672305 0.870025 0.749275 143.555 -1.37249 0.358276 953.274 92.9047 9.90207
411.887 1.23064 -3.07181 345.399 1.08144 -1.23068 621.421 0.725422 0.659997 0.797068 0.701421 322.112 1.63739 1.57398 1104.64 92.9047 9.91361
635.864 0.906649 2.1318 602.728 0.514223 0.269201 1028.57 0.175299 0.606886 0.780359 0.482754 477.326 -1.38851 1.65771 1651.7 92.9047 9.98379
634.372 -0.979207 -1.27078 549.622 -1.19031 1.1765 1164.77 0.242397 0.301629 0.410713 0.699041 161.16 1.89908 0.722578 1525.17 92.9047 10.2353
970.412 -1.16353 -0.327908 634.154 -0.783298 2.8796 1708.27 0.349618 0.737318 0.664614 0.629358 27.8408 -1.25398 0.926074 2011.67 92.9047 10.2395
692.769 0.895243 -2.70431 493.006 0.236251 -0.475974 1127.27 0.654261 0.464802 0.568928 0.559648 126.262 -0.107029 0.368945 1758.07 92.9047 9.79142
1032.23 -1.76777 1.11113 615.748 -0.588256 -2.49245 1858.91 0.623356 0.769493 0.81499 0.640647 440.14 -1.98982 0.502633 1908.06 92.9047 9.76801
520.745 -1.13725 -2.82321 349.869 1.39719 -0.321018 1619.18 0.364151 0.694171 0.671698 0.63901 302.973 0.222891 0.54391 1154.44 92.9047 9.35146
532.085 -0.400234 3.00729 358.293 0.366848 0.792171 863.848 0.736939 0.757369 0.715906 0.667573 53.7814 -2.27874 0.997157 1414.85 92.9047 9.39036
681.744 -0.568619 0.389799 674.765 0.278334 -3.04804 1472.01 0.750572 0.691306 0.598617 0.580546 247.618 1.56003 1.17023 1817.81 92.9047 9.25192
1056.62 -1.00555 -1.97266 1035.37 -0.306493 1.5192 2358.7 0.659187 0.17099 0.731748 0.63137 99.1222 -0.681352 1.29131 2394.91 92.9047 9.3477
1114.36 0.317502 1.30879 517.964 -0.902274 -1.70348 1857.18 0.230605 0.642759 0.762054 0.829262 507.07 -1.53878 0.164704 1879.08 92.9047 9.79928
755.426 -0.715149 0.836794 608.816 -0.100952 -2.41256 1484.73 0.157333 0.718568 0.686506 0.645865 81.919 0.650794 0.186 1632.12 92.9047 9.94737
656.774 -1.31882 2.2032 422.788 -1.42016 -1.44469 1039.35 0.389848 0.554347 0.661351 0.651429 209.893 -0.385708 1.05899 1229.25 92.9047 9.85629
501.823 -0.673113 0.967615 382.97 -0.909042 -1.82242 919.296 0.375002 0.518833 0.749525 0.50275 224.013 -2.09933 0.276904 1130.19 92.9047 9.55403
538.257 0.0725864 -0.515885 508.794 -0.632314 1.78412 1038.62 0.68808 0.580187 0.518082 0.666336 44.0072 0.736264 1.04786 1523.15 92.9047 9.40202
608.674 -0.662671 -0.34375 567.517 -1.13953 1.42753 961.226 0.516343 0.766697 0.650697 0.628224 142.654 1.40937 0.018163 2025.74 92.9047 9.51242
509.653 -0.853791 1.29359 456.367 -1.15115 -1.49118 970.666 0.604123 0.315014 0.656475 0.783946 107.639 0.254395 1.03919 1497.66 92.9047 9.58915
666.663 0.885224 -0.395279 292.158 -2.13738 2.20927 2089.05 0.553494 0.757031 0.737285 0.815906 158.973 -2.46177 1.61215 1481.32 92.9047 9.56826
749.877 -0.645252 -1.35902 550.18 -0.227973 2.81246 1156.37 0.278644 0.332799 0.488007 0.441701 116.97 1.19001 1.62245 1811.92 92.9047 9.74001
665.391 1.37315 2.8843 580.034 0.584176 -0.352707 1376.28 0.383055 0.322498 0.603505 0.764997 46.8407 0.151181 0.503887 1665.14 92.9047 9.818
1042.61 0.55048 -3.04356 972.562 0.169188 0.522838 2091.09 0.419903 0.212658 0.498149 0.715862 53.034 -1.51177 1.53179 2464.49 92.9047 9.88657
511.388 0.532687 1.39034 407.503 -0.207415 -2.55187 914.85 0.460565 0.621509 0.713878 0.652495 60.7026 2.31005 0.91971 1429.9 92.9047 9.80894
829.251 0.0902443 -1.18171 483.796 -1.05136 1.69314 1508.79 0.205159 0.243707 0.305553 0.687967 125.669 1.72155 0.0284107 1677.19 92.9047 9.78669
694.297 -1.64399 0.906524 430.008 -1.013 2.7418 939.355 0.624573 0.455756 0.551093 0.642456 620.701 -1.32434 2.21705 1458.14 92.9047 9.70847
539.522 0.831787 2.52149 443.92 -0.368555 -2.33652 905.313 0.666174 0.455064 0.667388 0.678865 535.866 -0.0519021 2.28462 1222.81 92.9047 9.81482
