pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
835.514 -0.987141 -0.0883971 585.244 -0.521401 1.76874 1218.35 0.23844 0.469455 0.80619 0.476605 559.022 -2.54539 1.96905 1683.19 92.9047 6.19365
432.065 -0.661112 -1.84953 410.433 -0.869391 0.424563 787.847 0.727404 0.394656 0.567672 0.74129 135.619 1.01095 0.586387 1491.18 92.9047 7.43237
852.941 -1.06547 0.948813 731.228 -0.59281 3.06673 1445.68 0.28702 0.309425 0.664177 0.584243 103.655 -1.65281 1.56364 2232.06 92.9047 8.44588
536.655 -0.15895 1.33052 523.312 0.677573 -0.554003 986.816 0.569754 0.147415 0.69623 0.52651 13.4375 0.673617 0.656903 1721.36 92.9047 7.83533
915.836 0.726328 -0.701672 724.054 -0.0537208 2.31381 1765.42 0.356393 0.189419 0.662099 0.378163 190.366 1.20941 1.1044 2004.08 92.9047 8.25819
964.594 0.809925 2.76242 715.919 0.958739 -1.2568 1541.78 0.250699 0.38401 0.548112 0.482525 243.164 0.0158352 1.27263 2337.42 92.9047 9.67757
420.228 0.537024 2.40381 401.861 -2.43799 0.193196 1891.48 0.565661 0.458749 0.554049 0.601017 130.964 -2.59796 1.28142 1414.63 92.9047 10.4281
652.987 -0.174643 -2.01135 541.799 -1.03654 1.51149 1316.27 0.619224 0.692436 0.47226 0.708437 240.949 1.00372 0.507772 1369.98 92.9047 11.2612
555.692 0.739299 1.27723 341.729 1.1082 -0.915126 813.791 0.619118 0.607792 0.727989 0.782181 299.872 -2.69053 1.77541 985.474 92.9047 10.5944
577.19 0.300493 -2.91863 526.685 -0.253558 -0.901808 1004.25 0.633484 0.553387 0.444337 0.847229 42.7636 -2.23305 0.685575 1840.67 92.9047 9.56372
478.654 2.31936 -1.78946 283.809 -0.118848 1.1852 1368.32 0.514494 0.574645 0.445576 0.554211 168.736 1.11252 0.0726823 1102.4 92.9047 9.74525
