pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
577.869 0.423983 0.0140557 514.927 -0.835148 -2.82602 1311.13 0.69299 0.719413 0.669429 0.875396 591.347 1.51221 1.49815 1550.46 92.9047 6.51963
536.672 0.834736 -0.826884 532.769 -1.15044 0.736692 1491.69 0.177794 0.360183 0.763933 0.596576 682.975 3.08975 2.35306 1178.59 92.9047 7.87328
696.443 1.18059 1.46259 503.565 2.39422 -2.23351 1380.21 0.396855 0.794259 0.342837 0.857331 178.911 -0.102499 1.56509 1476.2 92.9047 9.50161
746.236 0.623615 -0.274057 456.605 -0.176663 -2.76669 1211.89 0.363917 0.775259 0.548449 0.793692 299.313 2.43676 1.07973 1397.82 92.9047 10.4387
734.102 -0.0225862 1.28683 726.596 0.615536 -1.66454 1534.6 0.56805 0.430473 0.740079 0.701387 146.938 -3.04245 1.37791 1461.07 92.9047 8.56568
643.801 -0.778687 -0.545561 259.693 2.46816 0.832705 2081.51 0.190127 0.728956 0.904066 0.604679 681.188 2.87533 2.04263 949.648 92.9047 8.6423
635.068 0.405321 1.71568 565.574 1.39812 -1.54466 1362.15 0.437707 0.712713 0.811049 0.685291 90.5234 -1.03794 0.506714 1208.61 92.9047 8.32636
779.456 1.40399 -0.939828 450.521 -0.359166 2.94819 1629.54 0.281808 0.379791 0.74707 0.561817 437.504 1.72317 1.22502 1356.65 92.9047 8.44588
567.861 0.393547 -0.363991 355.286 -0.343611 2.27631 945.816 0.532208 0.80688 0.650756 0.661434 539.687 -2.28526 1.72162 1260.66 92.9047 8.12104
535.896 -0.699438 -1.45528 315.815 0.0731812 3.12233 713.213 0.513605 0.377199 0.470152 0.518039 577.685 1.09132 2.03102 886.516 92.9047 8.32938
1120.42 -0.329847 0.941588 632.53 1.34265 -2.25922 2311.85 0.206207 0.430465 0.571306 0.781921 474.855 -2.12007 0.13915 1862.46 92.9047 8.33364
923.532 0.492157 3.08834 774.477 -0.436221 0.512805 1835.27 0.366667 0.476318 0.416323 0.56691 122.321 -2.3488 0.846044 2231.49 92.9047 8.27045
478.127 -0.751636 2.77698 302.806 0.268627 -2.45077 566.505 0.479112 0.664782 0.364999 0.790479 519.261 0.265204 2.51178 1102.63 92.9047 8.51418
748.965 0.08084 -0.85298 506.707 0.989275 2.53529 1380.49 0.506354 0.644836 0.624782 0.673858 409.389 1.31855 1.21674 1470.71 92.9047 8.58598
928.867 -1.3352 -0.767937 760.624 0.732767 2.96118 2635.03 0.310633 0.249936 0.428908 0.750248 625.505 1.11622 1.84496 1901.74 92.9047 8.78531
700.785 1.01737 0.425383 405.696 -0.480346 2.75183 1355.78 0.310269 0.27359 0.673457 0.522099 349.714 -2.13046 1.4009 1265.86 92.9047 8.21257
1083.09 0.648094 0.115792 693.637 0.761075 2.63771 1658.05 0.424464 0.603311 0.0794069 0.608237 479.538 -2.48846 1.15701 1968.15 -92.9047 8.55906
1013.67 0.0978521 1.67302 556.64 0.556246 -2.83737 1236.43 0.517591 0.631871 0.68365 0.524998 979.8 -0.923636 1.91374 1607.57 92.9047 8.59967
787.416 -0.0639555 1.56941 622.326 -0.717898 -1.71356 1477.42 0.278431 0.628956 0.627708 0.451458 183.373 -0.989901 0.723664 1428.06 92.9047 8.57156
517.082 0.464346 -1.0745 504.974 -0.376883 2.76519 1079.86 0.430037 0.611626 0.753395 0.675907 377.706 0.343435 1.41793 2142.33 92.9047 8.69687
956.666 -0.913985 0.692331 824.877 0.0424765 -1.69375 1876.99 0.33231 0.587748 0.782575 0.777899 395.346 2.89907 1.69036 2060.55 92.9047 8.76706
1197.78 -0.66699 -1.71167 255.881 -0.747224 -3.05986 719.886 0.578427 0.349893 0.719062 0.718067 1232.29 1.26182 1.96151 1465.85 92.9047 8.86642
854.637 0.50387 -2.87926 498.102 1.73524 1.52939 1414.63 0.399441 0.237939 0.647088 0.869107 671.685 -0.258758 1.78815 1562.73 92.9047 9.01404
1055.56 -0.74262 -0.209771 971.506 -0.413499 2.55742 2034.21 0.635145 0.605871 0.558937 0.75282 370.552 -2.21146 1.51431 2020.22 92.9047 9.04382
