pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
614.384 1.60649 -2.15303 327.026 0.814491 1.89956 990.988 0.858126 0.782932 0.793918 0.822278 237.168 0.605649 0.00475943 953.968 92.9047
584.239 -0.767855 -1.78391 556.466 -0.90708 0.483915 1152.3 0.805966 0.84354 0.755501 0.786268 137.466 0.705846 0.112054 1740.74 92.9047
971.465 -1.02934 0.881512 802.27 -0.614296 3.03215 1665.84 0.709129 0.800934 0.880175 0.786488 123.085 -1.89087 0.185496 2405.65 92.9047
1109.45 -0.246178 2.47518 975.321 0.0475121 -0.990266 2208.61 0.33336 0.740521 0.884689 0.830273 85.1444 1.56821 0.773984 2615.46 92.9047
668.384 -0.159526 1.32427 645.124 0.663568 -0.558719 1283.81 0.81045 0.638769 0.797433 0.718716 26.3745 2.40519 0.255625 1989.28 92.9047
907.825 0.768675 -0.6688 849.163 -0.0688694 2.306 1959.38 0.730734 0.730872 0.805166 0.730975 152.884 0.739345 0.0691277 2227.65 92.9047
1050.06 0.84237 2.78632 808.798 0.995423 -1.29276 1725.51 0.791608 0.553333 0.805542 0.833788 552.313 -0.231768 0.309366 2495.5 92.9047
578.316 -2.48104 0.168544 518.534 0.586806 2.29754 2662.16 0.727751 0.630052 0.851935 0.816123 181.107 -2.72728 0.041466 1705.19 92.9047
708.467 -0.167394 -2.08514 584.674 -1.08242 1.4912 1468.76 0.801721 0.626129 0.798431 0.757518 251.784 0.893789 0.136035 1448.58 92.9047
663.341 0.767485 1.33735 389.596 1.16211 -0.815395 989.541 0.842255 0.711767 0.804812 0.829125 404.81 -2.5985 0.0361407 1113.48 92.9047
551.602 2.34187 -1.77832 383.347 -0.177314 1.12874 1811.92 0.748208 0.715385 0.872713 0.824986 161.135 1.19935 0.0625597 1320.08 92.9047
873.759 -0.762137 2.00666 587.908 -0.683767 -0.44871 1445.66 0.492695 0.64501 0.834304 0.801417 15.169 -0.343537 0.0480623 2126.05 92.9047
866.399 -0.693167 1.35276 555.738 0.0243914 -1.108 1476.09 0.847906 0.49162 0.827692 0.621784 180.507 -2.15836 0.0895183 1827.2 92.9047
956.797 -0.0469286 2.51945 901.007 -2.11769 -0.592636 3008.22 0.739057 0.770108 0.842169 0.7702 55.0586 1.92449 0.185828 2212.4 92.9047
546.418 -0.748298 2.54471 510.206 -0.204154 -0.923562 1135.09 0.773017 0.817704 0.810266 0.78389 17.7001 -0.394948 0.540368 1522.63 92.9047
545.911 0.683395 -2.04242 517.971 0.329886 0.121445 1026.98 0.823071 0.756312 0.734382 0.679879 351.46 -3.13513 0.159315 1448.96 92.9047
765.278 1.10688 2.44466 688.722 -0.0128961 -0.59417 1742.97 0.799344 0.641668 0.788267 0.879423 34.5856 -1.49605 0.175635 1951 92.9047
676.556 -0.338609 -2.36058 514.937 -0.856423 0.943843 1312.58 0.806755 0.736573 0.774858 0.761793 59.1663 0.0433195 0.0357675 1464.19 92.9047
659.907 1.45971 -1.19455 605.869 0.949062 2.82716 1286.18 0.740695 0.84239 0.796833 0.760964 60.7214 -0.217202 0.336689 1578.12 92.9047
663.08 -1.11838 2.94535 611.668 0.191708 -2.16656 1202.79 0.837224 0.728206 0.834716 0.839933 664.711 0.338671 0.0106525 1759.54 92.9047
678.119 -0.0445083 1.15778 516.813 0.791267 -1.61489 1350.86 0.858273 0.830326 0.737787 0.707376 212.949 -2.90791 0.0288651 1206.37 92.9047
644.667 -0.390713 2.61905 622.563 0.0530788 0.607087 1185.24 0.728342 0.714137 0.742397 0.756816 20.6164 -1.06078 0.0863511 1363.04 92.9047
670.025 -0.761316 -0.953202 568.015 -1.32084 1.09103 1174.6 0.655668 0.833783 0.748444 0.849998 40.8481 2.01532 0.00168872 1885.55 92.9047
798.991 0.267911 -0.165835 625.896 0.255726 2.33862 1458.91 0.29258 0.755081 0.749242 0.819978 57.4498 2.96865 0.0931685 1870.34 92.9047
905.785 -0.052893 -0.857311 850.966 -0.00210919 2.73008 1860.13 0.269592 0.344373 0.837221 0.899764 64.2317 2.38399 0.250368 2118.14 92.9047
603.247 -1.94459 1.72561 401.413 -1.46085 -1.04807 1058.28 0.828295 0.771285 0.853128 0.848974 120.399 -1.0193 0.00326216 1112.1 92.9047
763.435 -0.943028 -1.21402 631.773 -1.28583 1.17935 1419.16 0.642185 0.470654 0.79992 0.834957 765.493 1.83561 0.0555837 1736.83 92.9047
770.514 -1.4233 -2.16371 717.522 0.451636 0.507972 2232.3 0.718205 0.811909 0.858806 0.775229 244.689 1.09488 0.00501227 2072.8 92.9047
724.701 0.927662 -2.78238 537.568 0.314648 -0.377953 1252.19 0.780341 0.704709 0.79775 0.660792 98.8426 -0.123714 0.251116 1867.99 92.9047
1112.14 -1.81787 1.07609 708.868 -0.592981 -2.49727 2174.91 0.847036 0.840979 0.791448 0.833178 432.141 -2.12702 0.156599 2010.98 92.9047
572.098 -0.460543 3.0523 415.094 1.10855 -0.84193 1289.32 0.766631 0.77442 0.82219 0.885934 15.5091 -0.65307 0.14246 1421.56 92.9047
1109.07 0.0699502 -0.276842 770.338 0.890184 3.11168 2088.31 0.652076 0.569916 0.648571 0.645885 48.6831 0.407544 0.0750787 2532.54 92.9047
921.492 1.35227 0.507372 452.438 1.78973 3.05671 1344.97 0.540547 0.855281 0.788397 0.840817 532.156 -2.32705 0.113993 1367.11 92.9047
1175.82 0.34335 1.35285 604.749 -0.903678 -1.62566 2120.16 0.41796 0.766186 0.842158 0.87348 462.022 -1.37243 0.0686339 1960.41 92.9047
798.258 -0.783466 0.850215 701.074 -0.123345 -2.32134 1679.01 0.277966 0.724661 0.706684 0.788545 91.3 1.34703 0.0970154 1827.26 92.9047
790.818 -1.2648 2.11898 518.318 -1.38911 -1.48481 1316.41 0.696559 0.69349 0.817418 0.824359 195.15 -0.64382 0.260259 1555.27 92.9047
