pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
1913.86 -0.317076 1.36702 1551.8 0.196916 -2.22375 3517.08 0.779629 0.719307 0.842301 0.6854 327.193 -0.561889 0.118114 4177.12 1.5571
788.528 -0.993666 -3.0326 580.256 1.04969 1.41461 1995.02 0.558069 0.291997 0.825503 0.802501 536.104 -0.533617 0.0502007 1610.99 1.5571
985.145 0.422165 1.445 604.482 -0.412479 -0.602005 1525.11 0.781927 0.646298 0.736001 0.791258 723.034 -2.38038 0.292027 1781.64 1.5571
1330.48 0.108841 -0.357945 950.03 1.06248 -2.60495 2465.74 0.428753 0.688949 0.730454 0.785186 889.154 2.18591 0.156345 2730.23 1.5571
1459.67 -1.15167 -2.78514 1066.24 0.618385 -0.740042 3325.39 0.596471 0.830423 0.734962 0.802896 527.462 0.839243 0.409997 3399.63 1.5571
931.431 -0.244049 -2.33601 398.563 1.60493 2.04674 1661.04 0.638187 0.644441 0.742759 0.828622 738.858 0.455993 0.0570676 1508.5 1.5571
1758.43 -0.175031 0.136989 1083.32 -0.116877 2.59578 2729.1 0.0828248 0.622331 0.665944 0.602686 1158.2 -2.39884 0.265197 3002.59 1.5571
1485.76 0.233982 -1.50583 1428.94 0.260916 2.28223 2873.9 0.679068 0.272666 0.805599 0.733751 628.981 1.05845 0.0389657 3452.65 1.5571
732.873 -1.43835 0.0910246 669.921 -0.159792 -1.35125 1389.72 0.77211 0.678622 0.814174 0.649148 356.504 2.1934 0.421583 2082.7 -1.5571
1152.78 -0.663002 -1.16408 435.95 -1.10035 2.83266 1390.06 0.819339 0.685531 0.819169 0.736591 968.049 1.60299 0.381033 1930.81 -1.5571
2170.3 -0.0753354 -2.13033 687.628 0.668135 0.864934 2627.08 0.328168 0.68551 0.744287 0.720128 1629.4 0.950576 0.0951924 3134 1.5571
1810.92 -0.646815 0.602349 1746.9 -0.52149 2.98521 3444.43 0.230424 0.790317 0.789187 0.832988 59.304 -1.7909 0.129513 4948.5 1.5571
1328.89 -0.419868 -1.1558 1170.22 -0.0384312 0.781124 2187.33 0.180977 0.662458 0.85353 0.738793 1284.69 2.86969 0.621938 2543.15 1.5571
1863.52 -1.07508 2.23816 945.799 -1.10982 -2.20013 2300.14 0.459296 0.656289 0.546389 0.50483 1579.04 -0.391011 0.087344 3224.28 1.5571
1363.4 0.945442 1.24816 1183.66 -1.19881 -2.30458 4150.11 0.774881 0.544406 0.783178 0.429966 236.924 -2.00285 0.307365 2947.71 1.5571
764.765 0.183613 -0.162726 422.396 0.637534 -2.95423 1202 0.58755 0.748344 0.665924 0.728238 394.354 2.73333 0.343271 1188.9 1.5571
1663.73 -0.805563 3.05059 1119.36 0.973889 -0.434971 3902.75 0.640074 0.86173 0.784305 0.768484 244.292 0.884147 0.129493 3514.09 -1.5571
929.39 0.698927 1.27433 304.336 0.918723 0.0623321 688.356 0.736198 0.541931 0.720401 0.71772 1007.53 -2.11106 0.0189602 1331.3 1.5571
381.118 -1.56187 -2.51547 325.981 -0.767478 0.535749 829.314 0.788368 0.748253 0.830755 0.803449 108.024 0.258625 0.0624245 1363.96 1.5571
