pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
353.55 0.984449 1.53751 342.046 -1.08953 -1.68618 1134.3 0.63753 0.702404 0.776373 0.757176 27.662 -0.510054 0.118723 674.363 0.0996691
1818.13 -0.36123 -1.06443 1339.14 -0.441861 1.24666 2940.02 0.742935 0.779223 0.816908 0.819992 653.988 -3.12917 0.00231862 3674.06 -0.0996691
1231.06 0.0916156 -1.93494 1215.17 0.542367 -0.49469 1838.1 0.722208 0.20127 0.813208 0.863334 873.519 1.98379 0.194671 3301.22 0.0996691
1832.97 0.288712 -0.608239 1221.85 -0.332705 3.06436 3086.59 0.792994 0.674651 0.666052 0.777477 601.498 1.40117 0.042194 3474.17 0.0996691
2199.79 -0.133996 -0.0577941 2129.42 0.0390719 -2.68269 4406.64 0.636849 0.161598 0.802869 0.722537 116.391 -0.485381 0.00301445 5701.25 0.0996691
2158.1 -1.06916 -2.48036 1745.86 0.350451 0.285571 4945.68 0.631981 0.670288 0.560079 0.852184 687.477 1.6397 0.170317 4044.04 0.0996691
2638.21 0.0523455 -1.67239 2283.97 1.20131 1.764 5981.12 0.157308 0.823526 0.600108 0.805672 166.138 -1.82798 0.0250391 5701.03 0.0996691
1447.55 0.708799 2.2085 909.972 -1.26336 -0.514983 3498.18 0.816262 0.843554 0.69946 0.811175 558.08 -0.859898 0.171829 2834.06 -0.0996691
1588.58 0.437064 -1.74487 1372.99 -0.472215 1.17157 3322.48 0.729121 0.747338 0.913516 0.801531 40.1688 -2.67626 0.107318 3447.88 0.0996691
831.974 0.0703193 0.956965 551.655 -2.68867 1.54602 2659.58 0.579085 0.595753 0.838972 0.796874 974.087 -1.87475 0.0256355 1408.24 0.0996691
1641.46 -0.149321 -3.13708 1549.58 -0.434648 -1.38749 2803.71 0.640881 0.248116 0.872345 0.763478 1141.7 1.08665 0.0868516 4432.98 -0.0996691
424.823 -2.17417 1.78428 314.976 -2.35398 -1.35012 800.586 0.733163 0.846873 0.811062 0.839277 37.4522 -2.15843 0.028862 1252.86 0.0996691
2386.66 0.45633 -1.48318 2150.16 0.138318 0.72855 4507.91 0.172269 0.674822 0.753309 0.799576 281.93 2.61802 0.00339031 6089.2 0.0996691
550.38 0.92513 0.603294 475.665 -0.590068 -3.06606 1358.3 0.777267 0.507109 0.822832 0.770477 151.064 1.5242 0.0154186 1412.05 0.0996691
654.214 0.515641 -0.809007 274.009 1.94868 0.600745 927.231 0.778567 0.877222 0.727598 0.838987 611.826 2.89057 0.110026 1111.49 0.0996691
