pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
1203.6 0.640493 -0.626379 420.779 -0.495879 2.33368 1770.79 0.599802 0.793221 0.780995 0.718701 798.594 2.5573 0.0935061 1804.02 0.0996691
1912.69 0.0729193 1.32733 1659.46 0.64105 2.91163 2824.32 0.625766 0.247705 0.748808 0.840657 1389.37 -1.38677 0.182328 4734.61 -0.0996691
2029.16 -0.91363 -2.54474 542.213 0.956134 1.5333 3103.53 0.492969 0.86618 0.736819 0.838062 1923.17 0.406728 0.210272 2607.47 0.0996691
355.363 -1.17433 -0.622835 345.617 -1.97766 3.00568 801.953 0.801612 0.74721 0.780859 0.734422 93.1623 1.73176 0.172062 707.619 0.0996691
573.668 -0.885203 -0.726371 283.032 -2.71091 1.14738 1137.63 0.72193 0.782943 0.721142 0.838361 560.87 2.70938 0.70189 951.204 0.0996691
443.599 -1.82902 -2.54799 389.251 -0.963525 0.655417 970.166 0.863119 0.832639 0.758668 0.790393 43.0028 -0.704488 0.709928 738.823 0.0996691
453.88 0.532057 -0.646081 311.815 0.0212893 0.909884 659.385 0.665527 0.699849 0.757334 0.858901 301.389 -2.87525 0.00975823 1176.07 0.0996691
1150.59 0.499642 -2.04805 679.609 -1.22872 2.62923 2202.67 0.763169 0.463806 0.829014 0.812793 895.462 0.25101 0.465553 2346.8 -0.0996691
1510.51 0.362066 1.20021 320.442 -2.32987 0.633287 2564.9 0.547282 0.815036 0.840985 0.872425 1773.04 -2.02143 0.0444746 1835.84 0.0996691
1960.43 -0.602203 -2.17813 1195.54 1.13327 -1.24228 3359.03 0.519689 0.629195 0.834987 0.892376 2711.58 1.28702 0.172459 3207.41 0.0996691
2070.29 0.962691 -2.75386 1019.08 -0.863711 0.456825 4228.53 0.575327 0.76893 0.61951 0.695209 986.701 0.340983 0.101602 3237.07 0.0996691
1121.94 0.850441 0.611812 292.753 0.392818 -1.09416 1039.51 0.672898 0.778158 0.759011 0.787435 1076.15 -2.88686 0.126711 1639.47 0.0996691
803.854 -0.572652 2.84143 713.512 0.922964 -0.195867 1991.29 0.817615 0.809622 0.728556 0.816385 106.224 -0.741695 0.103376 1544.71 0.0996691
1230.93 0.160887 0.0357225 1146.38 -1.51738 1.0933 2612.06 0.743162 0.812875 0.794811 0.83824 1846.7 -2.63835 0.054631 2282.04 0.0996691
3171.6 0.544967 -2.30505 1464.34 -1.34353 -0.00585025 6186.95 0.535109 0.612929 0.689671 0.692198 2138.25 1.23339 0.122617 4848.25 0.0996691
2056.08 0.243907 2.71816 1540.58 1.13989 0.994867 3624.17 0.0983154 0.797523 0.737302 0.796251 2141.72 -1.12587 0.391679 3900.05 0.0996691
2473.89 0.588444 0.576653 1287.32 0.583168 -2.31368 3706.07 0.471977 0.542414 0.49795 0.795633 1212.87 -2.84302 0.0179257 3839.04 0.0996691
747.229 1.94362 -2.74335 686.618 -0.440591 1.42366 2535.67 0.802575 0.773227 0.82655 0.810009 874.946 -0.173904 0.130792 1889.37 0.0996691
1203.69 -0.539802 -2.30844 578.882 -1.92223 -2.32793 1286.11 0.777989 0.781994 0.802295 0.776614 821.522 0.841544 0.0118405 2147.49 0.0996691
1182.42 0.727077 0.447117 672.263 -0.424104 -0.501909 1451.81 0.591911 0.739708 0.812019 0.800021 1548.68 -2.97671 0.0598066 1883.95 0.0996691
2244.8 -0.496711 2.34405 1996.66 1.29067 -0.797557 6175.95 0.24347 0.332642 0.851404 0.835265 77.7822 -1.16587 0.00288212 4192.7 0.0996691
1446.41 -0.957648 2.59958 395.963 -0.244679 -0.798179 1662.58 0.723275 0.754182 0.787273 0.86173 1039.22 -0.66977 0.122756 2052.58 0.0996691
1823.49 -0.813028 -0.942099 1142.76 1.03779 1.74357 4233.28 0.656995 0.741547 0.631013 0.791878 1272.85 2.62624 0.234625 3012.2 0.0996691
1480.74 0.334151 -0.582072 525.967 -1.25787 -1.95023 1997.94 0.29983 0.855993 0.732485 0.736251 1544.71 2.24479 0.0247953 2031.06 0.0996691
1211.1 -0.918994 -0.870482 436.72 0.395086 2.28393 1927.54 0.610742 0.845492 0.792512 0.776346 790.675 2.23894 0.00220132 1732.86 0.0996691
1926.1 0.055782 -2.39165 1784.79 -0.226957 -0.105733 3469.76 0.719807 0.356662 0.802882 0.800487 1027.8 2.12429 0.0394518 4279.58 -0.0996691
1025.52 -0.611487 -3.10378 737.477 1.07542 -1.0577 2291.08 0.664398 0.601919 0.809244 0.859529 1008.86 0.738205 0.0302052 1910.77 -0.0996691
2318.3 -0.313824 -1.42646 2201.92 -0.859107 2.00933 4728.43 0.78049 0.40696 0.834584 0.854289 900.921 0.0741347 0.219084 4541.01 0.0996691
535.439 -0.769806 0.610446 524.823 0.897321 0.53988 1048.12 0.614483 0.770391 0.78648 0.773257 753.283 -2.51838 0.0605686 1425.91 0.0996691
1153.84 -0.00356374 0.872842 1009.58 0.293352 2.67496 1808.12 0.538637 0.807637 0.641699 0.759624 1278.34 -1.42183 0.0298669 2209.67 -0.0996691
810.446 1.38238 1.08392 589.315 2.48924 -1.5551 1657.68 0.809622 0.621126 0.843686 0.865316 647.43 2.81555 0.693697 1646.09 0.0996691
2186.12 0.217763 1.49558 1731.71 -0.44284 -1.4234 4228.75 0.79721 0.468845 0.842645 0.581078 698.997 -2.46526 0.414598 3935.87 0.0996691
1081.61 0.229172 0.204421 317.014 -1.68899 -2.94652 1793.92 0.796793 0.794291 0.825809 0.890845 515.052 -2.93276 0.00288582 1366.71 0.0996691
1177.71 -0.289879 0.391436 733.599 1.22789 0.42445 1602.49 0.755638 0.763379 0.842348 0.735061 1763.43 -2.70411 0.376148 1951.6 -0.0996691
2270.7 -0.084482 -0.687122 1004.13 1.0417 0.355795 2444.7 0.666655 0.710481 0.850433 0.789651 2179.42 2.86974 0.278629 3827.43 0.0996691
3295.02 0.401898 -0.265499 2198.56 0.61853 2.716 5426.31 0.675439 0.613382 0.755606 0.764433 5590.44 3.02511 0.166459 5531.22 0.0996691
