pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
1284.35 -0.148598 1.75624 816.057 -0.254433 3.1168 1343.03 0.572378 0.352557 0.824694 0.713428 1234.24 -0.848186 0.00946045 2294.33 1.5571
1214.36 0.125402 -0.293473 946.822 1.13265 -2.57951 2295.57 0.75883 0.841789 0.819764 0.769575 885.163 1.95342 0.526739 2223.09 1.5571
1508.35 -1.18192 -2.86522 1021.53 0.610772 -0.784417 3391.84 0.501054 0.763465 0.803136 0.779818 1140.62 0.960062 0.154169 2672.02 1.5571
857.936 0.0380839 -2.64079 534.681 0.385929 -0.907704 1155 0.852389 0.745036 0.85835 0.771948 1413.27 0.971742 0.10563 1781.8 1.5571
1294.85 -0.851691 -1.3146 1202.85 0.625972 1.50342 3251.37 0.737836 0.636047 0.69643 0.724253 475.524 3.03164 0.0540895 2742.5 1.5571
860.387 -0.708245 -2.40907 738.214 0.583258 0.306956 1955.31 0.818195 0.721591 0.82009 0.763208 207.316 0.550468 0.00660145 1922.61 1.5571
1149.93 -1.43094 0.911183 1080.4 1.8858 -3.0772 6022.03 0.774317 0.719242 0.804238 0.829075 635.698 -0.431368 0.0326857 2770 1.5571
472.089 -0.40991 -1.13436 433.449 -1.15021 -0.225291 635.798 0.719415 0.762446 0.758768 0.864491 656.166 2.43988 0.0196717 878.925 1.5571
1133.97 -1.00149 -1.17333 1087.85 1.23381 1.36654 3746.38 0.554788 0.786682 0.842175 0.730009 695.565 3.12038 0.0581257 2245.9 1.5571
852.605 -0.720475 1.44999 730.395 -0.162362 -1.0244 1631.17 0.800189 0.706621 0.787734 0.789573 306.817 1.8502 0.109597 2180.54 1.5571
1297.68 -0.800204 -1.05787 1265.83 -0.211827 1.35315 2593.31 0.720665 0.637593 0.803413 0.662718 733.805 -2.89904 0.0268545 2743.57 1.5571
1176.24 0.460684 -0.49043 1015.13 0.841808 1.67584 2037.48 0.738275 0.811675 0.784786 0.823874 965.594 -2.86796 0.208172 2286.54 -1.5571
1268.64 -0.547411 -1.1872 471.861 -0.977104 2.93064 1497.08 0.67303 0.816557 0.877659 0.842092 785.139 1.73404 0.0803673 1851.5 -1.5571
2169.36 -0.0740482 -2.10186 317.964 2.62666 -1.94588 3025.17 0.822376 0.685839 0.715711 0.90136 1675.77 0.981953 0.145152 2509.77 1.5571
1002.66 0.595575 1.28433 672.31 -0.472091 -1.78966 1990.15 0.362331 0.683135 0.588662 0.720443 387.352 -2.33488 0.271229 2060.64 1.5571
1330.9 0.817017 2.4467 1323.95 -0.97944 -1.83539 3580.88 0.523645 0.74804 0.679087 0.57357 581.879 0.120074 0.234527 3781.17 1.5571
1203.09 1.21741 2.72105 643.556 0.462902 -2.79685 1090.03 0.610018 0.758906 0.736056 0.704687 1559.19 -0.265853 0.136631 1996.61 1.5571
881.564 0.626528 0.944371 525.703 -1.47443 -1.81306 2231.09 0.690225 0.799981 0.779809 0.86596 566.533 -2.59024 0.0358875 1539.09 1.5571
1236.61 0.89975 -1.34346 795.595 -0.397146 0.61407 2190.1 0.785469 0.719566 0.840043 0.831864 480.191 1.78051 0.00640643 3061.67 1.5571
1499.34 -0.837899 0.0516514 1303.54 -0.0120981 -2.02289 2764.71 0.64024 0.773039 0.778623 0.818443 742.042 1.73063 0.0948088 3895.35 1.5571
