pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
1301.23 0.129033 0.164846 963.574 0.170763 2.51518 2109.36 0.763541 0.869033 0.739353 0.754055 841.383 -2.20258 0.713112 2262.02 1.5571
1358.7 0.465162 1.53126 1171.59 -0.894679 -1.24683 3170.39 0.541687 0.728697 0.608116 0.578014 695.068 -0.970767 0.0713779 3851.21 1.5571
469.508 -0.905205 -2.21687 367.442 0.289142 0.557318 987.74 0.516425 0.710768 0.615794 0.725863 333.553 0.576699 0.00737083 1097.27 1.5571
1583.35 -0.538409 1.95944 1051.57 0.595461 -1.09566 3160.72 0.198209 0.680221 0.859305 0.844966 192.048 1.92425 0.08648 3765.93 1.5571
912.629 0.349833 2.01896 629.17 0.254094 -0.716569 1515.58 0.38846 0.375307 0.767178 0.815002 457.291 -1.74431 0.366248 1664.57 1.5571
1256.99 0.224338 -2.84404 1002.75 -0.365374 0.514245 2408.98 0.423391 0.789948 0.708451 0.78968 43.563 -0.540963 0.133836 3882.6 1.5571
1163.67 -0.275814 2.35631 874.819 -0.658008 -1.15486 2054.51 0.450703 0.821109 0.806091 0.759097 28.1952 -2.49844 0.623482 2721.21 1.5571
1466.35 0.0144017 1.97278 799.123 -1.00307 3.0669 1633.93 0.727966 0.47771 0.70497 0.717536 1253.39 -1.04607 0.20008 3201.63 1.5571
1311.54 -0.497896 -1.12803 1109.5 -0.107399 0.826498 2103.4 0.514101 0.718342 0.68534 0.7139 379.137 2.33703 0.462723 3498.3 1.5571
1379.88 -0.164668 0.659308 1251.66 0.0468758 -2.70145 2803.26 0.147781 0.624327 0.751874 0.835998 134.458 2.80586 0.0641251 3636.77 -1.5571
1723.97 -0.645584 1.91103 924.731 -1.04978 -1.23109 2790.41 0.194356 0.448261 0.659084 0.814673 834.184 -1.32508 0.0342568 2865.78 1.5571
1308.13 0.0899685 -0.289874 1282.92 -1.27116 2.03635 3129.16 0.739978 0.192181 0.763351 0.633456 188.043 2.93909 0.401037 3617.55 1.5571
955.615 -0.861901 -1.33285 890.825 -1.4099 1.75049 1965.77 0.80455 0.601824 0.786976 0.753288 64.3421 2.17235 0.434854 1904.15 1.5571
858.567 0.532386 0.720994 382.578 -1.54702 -1.86305 1819.06 0.818938 0.69274 0.87167 0.73435 560.863 -2.63007 0.123924 1511.95 1.5571
1145.25 1.52466 -1.1472 701.287 -0.939218 1.79864 3358.51 0.67017 0.591196 0.744045 0.640428 49.3283 -2.86897 0.267389 2895.15 -1.5571
1609.96 -0.481744 3.00817 970.237 -0.331472 -0.98555 2316.65 0.16071 0.541489 0.658156 0.776144 331.492 0.726839 0.111432 3391 1.5571
539.549 -1.21191 -0.256931 513.842 -0.55243 2.60757 1161.92 0.702047 0.721953 0.819809 0.749919 36.8774 -1.93657 0.0939575 1773.03 1.5571
2331.27 0.111437 -0.79868 1932.73 -0.270592 2.9915 4312.17 0.560515 0.512332 0.826226 0.591023 332.479 1.5279 0.0752043 5388.52 -1.5571
1377.98 0.919788 -3.13166 941.587 0.997981 -0.195695 2387.74 0.402407 0.135948 0.815175 0.715697 262.885 0.675879 0.399602 2611.4 1.5571
2208.58 -0.270197 1.79211 1403.03 0.245849 -2.78009 3014.37 0.650068 0.303893 0.766241 0.413489 1392.64 -0.745445 0.00747669 4753.87 1.5571
1319.4 -0.00304096 2.96009 1049.25 1.47997 -0.975861 2928.34 0.861388 0.672003 0.779605 0.847291 232.161 0.573234 0.185316 2966.46 1.5571
2018.2 0.462362 1.3286 1458.09 0.425188 -1.59753 3660.99 0.105114 0.639627 0.486164 0.703345 557.159 -2.27609 0.324526 3539.69 -1.5571
1425.3 -0.00835881 -2.25399 1140.93 0.0160631 2.53075 1793.78 0.526948 0.558505 0.657817 0.771938 1487.1 0.363819 0.467588 2903.64 -1.5571
1011.97 -1.39579 -2.1591 1007.16 -0.58887 0.625332 2187.52 0.545462 0.79996 0.777097 0.712023 77.5434 -2.75937 0.137425 3892.02 1.5571
1605.2 0.287013 -1.14005 1524.55 0.51221 1.29985 3147.16 0.850319 0.238386 0.796281 0.805613 415.689 2.76438 0.0363686 4194.69 1.5571
1232.42 0.353492 -2.8336 1079.79 0.241094 1.15739 2143.46 0.657993 0.789221 0.744937 0.704699 331.068 -0.0132349 0.261762 3162.39 1.5571
1259.65 -0.900903 1.98098 787.428 0.734186 -1.04254 2836.84 0.724641 0.376292 0.854409 0.854182 303.015 -1.42808 0.0246805 2325.48 1.5571
737.976 1.43737 3.10435 447.321 -1.08898 0.674926 2178.8 0.283846 0.656756 0.654044 0.711818 473.69 -0.232323 0.884229 1457.71 -1.5571
1851.53 1.23701 -1.47727 824.767 -0.162029 1.49231 3223.63 0.304808 0.684042 0.632186 0.754382 435.074 1.72877 0.0823503 3384.86 1.5571
1967.7 0.354793 2.21372 1153.78 -0.30423 -1.56916 3083.42 0.678811 0.672684 0.727231 0.735972 628.583 -0.34182 0.0870619 3847.71 1.5571
462.818 -1.3862 -0.891539 444.671 -1.77033 2.21664 977 0.778745 0.649041 0.827217 0.809841 32.3148 2.24569 0.031842 1006.33 1.5571
1249.74 0.21655 -3.10749 260.086 -0.713379 0.0156018 1307.2 0.510414 0.801622 0.634979 0.791806 937.447 -0.0201432 0.0600676 1555.82 1.5571
1132.24 -0.716299 -0.11475 1022.68 -0.235483 -2.85349 2224.85 0.838681 0.76493 0.714747 0.851374 749.398 2.27363 0.0533695 3320.74 1.5571
404.919 0.746751 -1.69873 282.472 -0.689568 -0.100221 779.261 0.773397 0.597599 0.792338 0.717579 266.018 2.02119 0.11612 1100.56 1.5571
1410.4 -1.08873 2.88564 1388.14 0.353762 -0.755462 3527.31 0.503489 0.526786 0.335738 0.565911 104.598 -1.67551 0.242742 3578.59 1.5571
402.999 -1.07194 -2.13899 363.335 2.24939 2.31554 2051.48 0.70718 0.720727 0.721878 0.81837 297.99 0.270538 0.048292 936.097 1.5571
1022.57 -1.09638 2.13881 1003.05 -0.78353 -0.0662055 1861.47 0.757615 0.659168 0.783454 0.802246 228.422 -1.7386 0.0853347 3427.38 1.5571
