pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
316.473 0.959285 1.53398 271.943 -1.12256 -1.64573 946.356 0.743704 0.641918 0.809841 0.762933 32.4017 -2.66778 1.00794 550.681 0.0996691
1768.58 -0.380311 -1.17659 1335.37 -0.445997 1.3723 2981.62 0.662156 0.704116 0.795334 0.744054 540.758 2.99865 0.204878 3613.36 -0.0996691
1201.38 0.590874 -0.578513 1184.65 0.148984 -2.0855 1812.65 0.218791 0.751993 0.776106 0.867464 797.048 1.8258 0.0407323 3655.95 0.0996691
1839.16 -1.0082 -1.70659 1339.53 -0.974878 2.17519 2976.94 0.805241 0.736904 0.660299 0.770756 312.999 -1.40642 0.289415 5136.79 0.0996691
1918.8 0.141193 1.28706 1835.28 0.194622 -1.09553 3681.28 0.733085 0.172137 0.699998 0.857706 530.088 -1.17072 0.11981 5492.66 -0.0996691
2104.09 -0.738955 1.60994 1580.36 -0.33702 -2.0263 3769.39 0.370883 0.759227 0.464148 0.733563 518.176 -0.908424 0.281728 4584.96 0.0996691
2049.12 -0.198719 -0.0763101 1991.03 0.0949022 -2.66475 4160.72 0.449448 0.112722 0.903048 0.615119 100.399 -0.817666 0.308431 5457.84 0.0996691
2333.25 -0.947599 -2.51062 1620.04 0.333538 0.295002 4796.78 0.460457 0.619959 0.326342 0.866745 901.837 1.19977 0.050498 4028.28 0.0996691
390.075 1.03537 1.39861 260.83 1.92248 -1.19152 720.443 0.843597 0.866042 0.829786 0.673498 53.7528 1.69754 0.305629 968.304 0.0996691
2550.56 0.131624 -1.70904 2034.38 1.26834 1.83946 5517.52 0.105837 0.560286 0.614037 0.717778 151.233 0.0865312 0.67299 5261.34 0.0996691
1522.35 0.682587 2.21879 863.533 -1.25879 -0.465296 3456.78 0.562509 0.781407 0.686936 0.794596 661.58 -0.811318 0.273094 3100.06 -0.0996691
1543.18 0.411838 -1.81847 1296.14 -0.455906 1.20174 3120.14 0.555394 0.670497 0.703218 0.748023 44.2211 -0.648868 1.17028 3355.39 0.0996691
796.574 -0.0024823 0.997022 390.107 -2.67309 1.36366 2048.39 0.784568 0.678407 0.863652 0.826297 1007.86 -1.97546 0.0611523 2040.31 0.0996691
1509.51 -0.262425 -3.05352 1048.61 -0.646032 -1.73474 1683.27 0.489306 0.812511 0.821741 0.792631 1195.47 1.08147 0.0579687 4219.05 -0.0996691
393.184 -2.10186 1.80069 276.81 -1.02365 -0.538773 766.937 0.79096 0.585023 0.767954 0.800081 8.95957 0.648504 0.177126 1222.32 0.0996691
2335.5 0.418328 -1.49909 2009.38 0.122671 0.704983 4266.07 0.163181 0.729611 0.678981 0.742544 249.447 2.2766 0.0834148 5912 0.0996691
560.306 0.916986 0.570865 476.851 -0.496232 -3.03472 1338.45 0.751406 0.594579 0.86346 0.709901 79.6147 1.43656 0.136284 1801.56 0.0996691
1423.87 -1.3483 -1.11189 1151.58 -0.582258 1.99284 2790.18 0.412969 0.602271 0.754101 0.794254 155.642 2.93016 0.048928 2891.91 -0.0996691
650.769 -0.0380626 -2.14135 636.682 -1.03681 0.93187 1481.02 0.744536 0.815227 0.739775 0.756084 35.8259 -2.87022 0.733 1287.07 0.0996691
1099.39 0.722612 1.89775 886.038 -0.19134 -1.89124 2136.01 0.238359 0.516908 0.664897 0.565646 195.917 2.31722 0.420053 3184.79 0.0996691
976.678 0.944108 0.616783 773.967 -1.41045 3.09176 3064.49 0.608521 0.773159 0.587316 0.837194 102.554 2.9665 0.049036 2411.47 0.0996691
2037.62 -0.720836 -1.6992 1169.32 -0.0572546 1.79423 3275.81 0.545244 0.498391 0.700459 0.425976 1082.62 1.17546 0.0188892 3429.35 0.0996691
1421.77 -1.10457 3.11169 701.859 2.27174 0.46164 5582.12 0.7761 0.781986 0.75152 0.883214 859.268 -0.366194 0.520148 2582.88 0.0996691
450.141 -1.2737 2.69812 350.629 0.769655 -0.622789 1259.47 0.588815 0.742672 0.758781 0.804374 11.3359 -2.22232 1.18712 1010.1 0.0996691
1600.36 0.0958121 2.19995 1516.42 1.18967 -0.095523 3400.83 0.715551 0.479311 0.718946 0.683296 1497.21 -3.0375 0.0784099 4697.61 0.0996691
795.382 -0.979714 -1.25499 667.977 1.59518 1.44487 2859.51 0.447316 0.42438 0.845134 0.91341 437.255 2.89188 0.510835 1540.84 0.0996691
978.935 -1.58901 1.18142 916.008 -0.267919 -0.0306599 1781.11 0.859131 0.627003 0.778357 0.811763 1476.14 -2.23621 0.71671 2580.66 0.0996691
1727.22 0.217259 -1.24124 1581.93 0.784616 0.839073 3075.62 0.344068 0.408357 0.830164 0.771856 682.846 -2.68691 0.356299 5307.68 0.0996691
2486.17 -0.141145 -1.04004 1955.78 -0.881789 2.76067 4800.19 0.149131 0.802183 0.639645 0.765421 123.535 -1.35144 0.235485 5972.95 0.0996691
2073.91 0.365233 -1.11004 1712.86 0.338409 2.52447 3894.14 0.708484 0.267415 0.687418 0.777934 179.154 -0.65567 0.335781 6012.43 0.0996691
1353.24 -0.370948 -1.55291 1268.64 -0.409563 2.01825 2590.08 0.438935 0.513656 0.84481 0.636822 524.122 0.431032 0.275643 2605.78 0.0996691
2132.22 -1.18013 -2.09963 1197.31 0.0538934 2.73381 3065.15 0.248773 0.593628 0.583696 0.597535 1915.21 0.69142 0.014376 3982.66 0.0996691
1263.72 0.606335 2.74995 766.206 1.89424 -1.33686 2248.98 0.714266 0.750439 0.70733 0.83589 54.5207 1.91032 0.834615 3302.72 -0.0996691
339.572 -1.47572 -0.776744 324.212 -0.52671 2.36757 772.404 0.652845 0.629446 0.748544 0.777217 35.9228 3.00487 0.30528 694.369 0.0996691
2150.46 1.25476 -0.810783 2068.72 -0.627619 2.39186 6316.98 0.344083 0.188007 0.761732 0.485753 139.618 1.17715 1.18002 4251.9 0.0996691
1611.27 0.686225 0.285544 1308.79 0.499544 2.66305 2752.39 0.44418 0.676603 0.74562 0.72023 261.454 -0.337002 0.547989 4172.16 0.0996691
