pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
1281.1 0.248201 0.00753976 1043.46 0.270359 2.59274 2295.34 0.794654 0.799446 0.787163 0.798953 652.367 -2.27087 0.0667777 2327.71 1.5571
1466.56 -0.337897 -0.402587 1438.56 -0.450204 2.53812 3017.19 0.405022 0.435668 0.830066 0.862976 358.756 -2.51078 0.0697114 2926.15 1.5571
1062.34 0.381106 1.4566 670.26 -0.560244 -0.640318 1771.83 0.749198 0.664677 0.773196 0.773792 759.488 -2.28641 0.175466 1784.13 1.5571
1365.69 0.151282 -0.378722 951.184 1.05256 -2.51563 2400.7 0.550601 0.839906 0.850003 0.903138 907.913 2.15312 0.0466609 2425.24 1.5571
1433.54 -1.20484 -2.86054 1105.69 0.576223 -0.857303 3365.17 0.437596 0.787688 0.79637 0.866676 506.482 0.72791 0.316573 3408.47 1.5571
1007.88 -0.260269 -2.39708 449.815 1.68028 1.9865 1933.81 0.747978 0.806186 0.708318 0.855093 624.662 0.394254 0.0602011 1574.02 1.5571
1587.48 0.471769 2.95429 895.831 0.394629 -2.07232 1450.04 0.610868 0.644534 0.815549 0.744516 1850.76 0.14283 0.0238732 2827.78 1.5571
1742.23 -0.202812 0.135616 1086.87 -0.175596 2.52536 2677.44 0.121736 0.814969 0.725705 0.822093 1111.24 -2.38163 0.0626299 2853.53 1.5571
1497.23 0.205506 -1.47558 1362.05 0.2802 2.23172 2840.05 0.844745 0.292181 0.742069 0.772673 669.195 1.26181 0.113636 3415.18 1.5571
791.245 -0.128737 -1.36501 761.326 -1.4451 0.10886 1615.14 0.752797 0.843308 0.748886 0.773814 347.808 2.07402 0.131211 2166.35 -1.5571
1195.1 -0.646794 -1.1304 442.424 -1.13778 2.90332 1421.81 0.662296 0.731115 0.767308 0.805393 891.046 1.57857 0.0562664 1658.11 -1.5571
2062.92 0.0378815 -2.22193 756.487 0.670153 0.783202 2685.66 0.567658 0.881256 0.706762 0.697781 1421.5 0.950125 0.0692649 3195.17 1.5571
1741.63 -0.71435 0.643788 1678.33 -0.605883 3.02641 3288.93 0.279283 0.585378 0.76358 0.815876 162.66 -1.17689 0.279151 4617.37 1.5571
1833.25 -1.12298 2.16346 982.037 -1.12927 -2.24042 2369.13 0.483074 0.780131 0.688411 0.756896 1504.61 -0.44991 0.0575197 3012.07 1.5571
1381.98 0.463529 2.43139 663.215 0.660925 -1.23617 1916.03 0.791483 0.721223 0.832683 0.700351 447.579 0.161535 0.173872 2489.85 1.5571
1495.71 0.899839 1.28867 1237.68 -1.2309 -2.32526 4417.9 0.808481 0.726845 0.882619 0.882184 317.776 -2.05672 0.0186148 3189.31 1.5571
1314.18 0.0588098 -1.35369 520.084 1.1739 1.11176 1888.06 0.791332 0.699154 0.795627 0.804371 877.315 1.75143 0.230803 2176.31 1.5571
1190 1.22635 2.70437 1099.59 -1.0294 -0.751144 3932.35 0.652879 0.594764 0.738684 0.791298 305.314 0.274278 0.139666 3616.58 1.5571
797.244 0.0757768 -0.272824 510.283 0.663292 -2.87873 1362.11 0.701876 0.753692 0.803746 0.861762 458.784 2.58359 0.0887942 1286.82 1.5571
952.756 -0.676581 -1.30056 601.03 -0.971771 2.01745 1611.38 0.812246 0.661662 0.798592 0.858095 249.874 1.31982 0.0344537 2030.48 1.5571
1831.07 0.573807 0.93207 261.56 -0.676213 -2.54347 1784.85 0.542164 0.752144 0.847025 0.725813 1599.66 -2.2059 0.0561233 2008.59 1.5571
387.103 -1.49708 -2.5419 290.92 -0.941562 0.631441 752.976 0.85636 0.767625 0.802908 0.856705 97.2593 0.547737 0.0688041 765.795 1.5571
2117.69 -0.377992 2.41445 2070.64 0.705642 -0.404431 4816.61 0.73167 0.790411 0.826301 0.717713 238.755 -2.08657 0.086904 4734.09 1.5571
1189.63 0.942054 2.31176 1054.99 -0.392943 0.809633 2274.95 0.770947 0.700662 0.912891 0.860959 1579.87 -1.53876 0.00458348 3195.86 -1.5571
1107.05 1.16974 1.38504 722.045 -2.06963 -2.71057 4647.82 0.763867 0.700086 0.812052 0.77036 896.366 -1.10675 0.106626 2185.64 1.5571
2137.66 0.141051 -1.82746 2100.8 0.580091 0.870234 4318.9 0.800863 0.796654 0.784147 0.815264 785.695 2.68447 0.184142 4174.4 1.5571
1015.19 -0.480255 1.77034 698.405 -0.294632 -1.38495 1803.67 0.300415 0.762999 0.668085 0.839755 439.666 -1.48762 0.0857897 2020.09 1.5571
1080.24 -0.438826 -2.26784 636.828 1.29202 2.53437 2068.91 0.396992 0.760755 0.783165 0.855028 693.145 0.292308 0.00489837 2226.39 1.5571
1615.92 1.14887 -0.508035 1397.15 -1.09538 -2.67914 5004.41 0.425614 0.886147 0.775011 0.879905 476.804 1.37777 0.123744 3884.29 -1.5571
