pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
1217.83 0.17525 0.123093 601.69 0.191314 2.61465 1646.07 0.825163 0.627279 0.761644 0.75202 815.979 -2.67844 0.495429 1820.64 1.5571
1275.75 -0.15611 1.83654 832.221 -0.277459 -3.11599 1316.74 0.710814 0.537541 0.791959 0.84205 1466.5 -0.893792 0.101227 2384.69 1.5571
1140.5 0.0316573 -0.268671 872.506 1.15912 -2.50098 2181.8 0.720914 0.699652 0.772098 0.849785 917.894 2.00609 0.23305 2102.58 1.5571
1449.77 -1.13549 -2.77149 937.818 0.565112 -0.868872 2968.35 0.428118 0.708691 0.805083 0.737106 1144.92 1.08276 0.281744 2610.69 1.5571
754.415 0.111318 -2.77899 473.419 0.387887 -0.831244 1044.03 0.789215 0.551305 0.850843 0.627226 861.585 1.38603 0.36112 1570.08 1.5571
1266.01 -0.806254 -1.21346 1170.96 0.586013 1.45504 3063.4 0.484223 0.781165 0.536691 0.690432 563.546 -3.06787 0.718231 2770.52 1.5571
1917.1 0.0545226 -2.20217 1326.62 0.572439 0.632581 3316.6 0.719851 0.46852 0.805905 0.774502 582.413 0.402769 0.00467163 4582.07 1.5571
893.544 -0.560786 -2.31076 731.206 0.602094 0.27293 1887.07 0.769463 0.670371 0.745012 0.784555 304.874 0.866993 0.106509 2326.14 1.5571
1041.29 -1.45891 1.01062 1028.33 1.81725 -2.98818 5466.1 0.587237 0.649504 0.717877 0.831835 640.16 -0.225613 1.22806 2596.86 1.5571
407.597 -0.511577 -1.15291 406.87 -1.2071 -0.220798 542.341 0.728037 0.724465 0.652031 0.845924 656.718 2.43513 0.258944 920.179 1.5571
1088.54 -1.01136 -1.20314 1027.32 1.21005 1.36109 3538.97 0.530518 0.288916 0.767452 0.685324 651.498 3.04009 1.19469 2110.7 1.5571
682.448 -0.730059 1.42364 604.138 -0.207639 -1.01251 1281.37 0.677804 0.696509 0.702046 0.640415 358.575 1.90264 0.465559 1846.74 1.5571
1208.11 -0.819694 -1.14985 1187.53 -0.186479 1.31786 2427.67 0.647904 0.277898 0.664357 0.791311 635.152 -2.97398 0.145499 2555.19 1.5571
1204.3 -0.106975 0.162069 761.163 0.299144 -1.59606 1562.26 0.476954 0.689655 0.155951 0.862118 726.169 2.94681 0.38663 2695.4 1.5571
1155.07 -0.490656 -1.06684 419.046 -0.965895 2.93714 1341.9 0.604301 0.793611 0.63561 0.869081 754.664 1.7953 0.256917 1845.52 -1.5571
2196.52 -0.0411776 -2.15049 317.887 2.60623 -1.91981 2972.15 0.689413 0.671162 0.859932 0.869239 2324.28 0.989602 0.059769 2780.48 1.5571
1331.09 0.79105 2.48777 1303.75 -1.0379 -1.78878 3589.18 0.401432 0.674196 0.817469 0.520018 602.517 0.219931 0.501628 3823.5 1.5571
811.949 0.574319 0.867155 383.86 -1.64025 -1.83807 1884.93 0.653316 0.875817 0.736706 0.793245 609.325 -2.60454 0.728213 1429.4 1.5571
735.906 1.16235 2.15623 594.842 0.703666 0.38598 1184.07 0.583189 0.762771 0.717568 0.844417 744.384 -1.7532 0.103868 1598.57 1.5571
1684.9 -0.538912 -1.84752 525.799 -1.65802 -0.767924 1614.81 0.679716 0.576794 0.853268 0.837554 1870.47 1.5249 0.121955 2771.89 1.5571
1297.7 0.844038 -1.30475 775.694 -0.363964 0.640542 2132.98 0.740874 0.703512 0.821722 0.81665 477.948 1.80204 0.210921 3156.93 1.5571
1425.8 -0.846931 0.116141 1212.99 0.137632 -1.93963 2653 0.568386 0.663025 0.707704 0.752149 753.403 1.81185 0.153271 3703.4 1.5571
1195.14 0.135977 -0.794666 885.937 -0.678247 2.07089 2288.75 0.586318 0.769856 0.757605 0.754362 400.792 -3.06966 0.398617 2576.11 1.5571
1172.24 -0.847947 -0.904681 714.289 1.08133 -0.532471 2115.46 0.767312 0.715237 0.830006 0.677007 1811.64 2.3257 0.652297 2000.55 1.5571
