pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
615.267 1.57885 -2.28082 284.231 0.997974 1.89863 872.379 0.797561 0.698423 0.73004 0.750401 380.056 0.616652 0.0139602 920.977 92.9047
674.522 0.451442 0.0203133 621.774 -0.861023 -2.87863 1631.96 0.849244 0.788891 0.816644 0.884197 628.916 1.58034 0.106595 1820.36 92.9047
621.241 -1.16333 0.745885 610.696 0.829814 -0.823384 1757.39 0.710175 0.362245 0.805144 0.818825 702.771 3.13835 0.110509 1321.48 92.9047
529.29 1.13065 -1.23479 290.098 -0.867137 0.614681 1150.04 0.651306 0.836272 0.8542 0.768755 415.836 2.53086 0.0613611 855.518 92.9047
594.026 0.0698153 1.34895 379.959 -2.4421 -2.80779 1829.65 0.812604 0.875453 0.787363 0.784975 388.182 -1.65541 0.0116917 1162.59 92.9047
790.609 1.22943 1.51184 610.329 2.36338 -2.14353 1641.57 0.821916 0.847665 0.864642 0.810986 235.68 0.0699343 0.210637 1685.39 92.9047
823.53 0.626103 -0.235032 528.489 -0.222011 -2.67113 1409.07 0.410082 0.757072 0.778124 0.83284 265.867 2.43423 0.019557 1605.82 92.9047
841.052 -0.277874 0.70169 559.931 0.645149 2.40328 1271.98 0.823517 0.77513 0.811302 0.837939 893.175 -1.79502 0.3432 1367.93 92.9047
825.78 -0.104473 1.28216 797.592 0.653654 -1.62674 1783.1 0.76188 0.718508 0.777423 0.736383 142.051 -3.09606 0.172116 1693.19 92.9047
725.409 -0.710618 1.84577 521.547 -0.156917 -1.1433 1333.57 0.743714 0.877476 0.809143 0.823139 467.861 -2.43907 0.235349 1554.61 92.9047
679.334 -0.855201 -0.507493 388 2.45974 0.79164 2715.24 0.279177 0.799697 0.894723 0.828319 772.247 2.89035 0.0555871 1063.9 92.9047
1539.45 -0.62619 0.822011 1283.79 0.541595 -2.7634 3273.51 0.757057 0.545177 0.806602 0.722023 265.57 -0.554035 0.309509 3243.73 92.9047
815.378 1.35466 -2.96244 592.811 -0.267331 1.86496 1649.07 0.836258 0.591689 0.75598 0.779864 691.412 -0.367136 0.221736 1532.65 92.9047
711.205 1.38224 -1.4275 701.022 0.391117 1.65812 1644.96 0.779989 0.650749 0.802717 0.798698 25.3706 -1.59891 0.0194101 1403.03 92.9047
883.175 1.42554 -0.884333 553.963 -0.419709 2.84871 2052.54 0.839873 0.72758 0.824215 0.74711 368.361 1.76678 0.184299 1509.83 92.9047
454.244 1.84 0.946911 301.152 0.508384 -2.18197 961.432 0.786386 0.7868 0.848583 0.803224 71.5807 -0.95323 0.290583 859.006 92.9047
404.983 1.02116 2.93026 275.21 -0.233393 0.558719 820.986 0.797069 0.635874 0.85227 0.786103 298.936 -1.04619 0.139166 820.359 92.9047
696.752 0.367473 -0.288512 449.972 -0.394626 2.3676 1238.19 0.649529 0.731467 0.763288 0.817997 539.463 -2.35223 6.4373e-06 1500.17 92.9047
1147.37 -0.352582 1.04311 704.84 1.35095 -2.25713 2514.76 0.705939 0.603712 0.809974 0.755626 328.069 -1.74454 0.117139 2050.89 92.9047
649.64 -0.172669 -3.13902 475.449 -1.6004 -1.83332 1198.85 0.69993 0.7581 0.82437 0.819859 579.981 0.278658 0.0361129 1163.02 92.9047
934.386 0.462892 2.97976 806.276 -0.475483 0.486603 1880.19 0.72999 0.686842 0.730414 0.795775 216.119 -2.49778 0.805727 2306.46 92.9047
