pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
432.344 -1.53136 -1.5868 411.604 -2.21258 1.55484 1007.02 0.840816 0.78291 0.722292 0.829626 66.9469 0.587627 0.136598 749.595 0.0996691
2163.89 -0.405422 -1.08475 1269.44 -0.449626 1.32864 3173.62 0.699709 0.791292 0.822167 0.753743 241.477 2.01575 0.0015347 4817.49 -0.0996691
1563.91 0.271808 -1.02474 1514.62 0.248021 2.09277 3166.38 0.812332 0.38289 0.807906 0.801576 135.175 0.585054 0.20525 3518.51 0.0996691
765.343 -0.584948 -0.446608 465.915 1.06531 2.64373 1697.84 0.744031 0.620144 0.814812 0.825763 315.802 2.55875 0.122845 1177.77 0.0996691
459.005 2.4046 -1.83563 456.269 1.00535 1.42239 1231.02 0.81075 0.78929 0.705937 0.849149 39.2017 -0.0644084 0.167928 887.383 0.0996691
1924.59 -0.677256 3.02453 949.651 -0.336613 -1.23819 2443.35 0.557652 0.3964 0.559918 0.766464 562.427 0.580774 0.0186928 3997.75 0.0996691
1410.21 -0.81045 -0.12433 1030.62 0.667129 -3.1036 3129.12 0.630403 0.591401 0.796033 0.727973 129.213 2.27597 0.0341272 2761.71 0.0996691
1749.84 -0.570678 -1.86704 1707.3 0.806471 0.316052 4034.02 0.655037 0.806858 0.850703 0.829033 532.463 0.606286 0.0292299 6014.89 -0.0996691
516.183 -0.464063 -1.60637 389.654 -1.66709 1.53224 1140.25 0.719711 0.865411 0.76461 0.829203 144.339 1.03931 0.00837827 916.792 0.0996691
565.872 -1.44338 1.25257 558.34 -1.54846 -1.81568 1234.36 0.730384 0.873058 0.824388 0.776928 45.223 -1.77311 0.0488652 1008.13 0.0996691
504.813 0.671937 1.93054 469.068 0.40301 -1.16467 1036.34 0.815216 0.807761 0.814696 0.732381 60.7594 -0.942095 0.0132652 999.491 0.0996691
587.107 1.07018 0.740139 531.471 -0.256729 -3.10723 1365.24 0.671046 0.657907 0.760076 0.806243 21.4962 1.77152 0.173066 1537.76 0.0996691
692.565 0.50113 -0.851377 448.123 -1.74355 2.8815 1924.69 0.804426 0.815541 0.914427 0.81452 421.009 2.8966 0.00323558 1352.57 0.0996691
1229.56 -1.28397 -0.340115 617.427 1.29118 1.87718 3362.73 0.867356 0.576024 0.71062 0.819311 654.46 2.9571 0.232692 2365.77 0.0996691
1600.7 0.320768 2.57151 282.171 0.175856 -0.20461 1429.43 0.786771 0.726755 0.853922 0.781499 1324.54 -0.616892 0.0499352 1793.89 0.0996691
358.653 1.78027 -0.028321 352.619 0.296894 -3.05019 980.092 0.755165 0.627884 0.887262 0.700922 24.0931 1.86316 0.168157 679.723 0.0996691
474.049 -2.18174 -2.28591 466.245 -0.563674 0.976513 1348.59 0.79755 0.854878 0.842856 0.797639 52.3836 -1.5817 0.000208735 1065.87 0.0996691
360.073 -0.0173091 -2.30107 303.786 -1.50371 1.44626 876.293 0.722475 0.828079 0.774557 0.805888 30.8205 0.970765 0.225379 777.483 0.0996691
