pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight
351.88 -2.26689 1.55703 335.454 -1.56786 -1.57454 774.589 0.844228 0.753331 0.862354 0.76714 74.1556 1.39621 0.0612015 1132.19 0.0996691
1517.71 0.353525 2.90182 1506.32 -0.711129 -1.78699 2815.06 0.691628 0.668245 0.81871 0.634888 367.916 0.68488 0.00978369 4772.4 -0.0996691
1515.78 0.220191 -0.975925 1353.71 0.287351 2.14676 2930.37 0.791114 0.332837 0.858419 0.804966 101.04 0.656865 0.224688 3365.35 0.0996691
715.687 -0.455225 -0.484834 394.912 1.12149 2.6082 1459.85 0.728413 0.574684 0.800904 0.781744 335.613 2.66987 0.0482035 1192.7 0.0996691
397.111 1.41502 0.294012 361.633 -0.0245844 -2.92632 1012.74 0.831093 0.682652 0.874058 0.79822 24.9921 0.706931 0.118383 1005.63 0.0996691
476.683 2.45706 -1.86822 431.241 1.07505 1.37797 1217.3 0.829037 0.544727 0.75295 0.835602 49.0583 0.408894 0.0531501 1850.6 0.0996691
1899.13 -0.560669 3.00863 920.5 -0.258367 -1.30642 2338.24 0.516309 0.414304 0.518897 0.741249 672.855 0.635862 0.0639223 3902.69 0.0996691
1494.92 -0.787723 -0.0199347 1010.92 0.764994 -3.09772 3282.79 0.627248 0.73173 0.803866 0.782852 226.986 -2.88387 0.0448411 3324.69 0.0996691
1825.11 -0.515879 -1.82517 1818.87 0.783624 0.272965 4121.05 0.784937 0.743277 0.756489 0.793272 147.494 -2.3297 0.137767 6964.71 -0.0996691
519.379 -1.50409 -1.86799 477.35 -1.41639 1.26267 1057.41 0.670188 0.692556 0.827919 0.830468 33.7504 -1.68295 0.102208 1133.49 0.0996691
592.719 1.00879 0.669875 531.581 -0.310863 -3.1164 1362.23 0.737534 0.598961 0.605662 0.724829 49.5137 -0.545734 0.233888 1547.33 0.0996691
1182.35 -1.29557 -0.243988 547.103 1.38389 1.86517 3224.53 0.696172 0.433905 0.79577 0.806976 667.395 3.04515 0.11147 2272.42 0.0996691
352.051 0.505663 -3.06147 339.582 1.85225 0.0175282 916.415 0.787029 0.684077 0.748483 0.834384 35.1461 0.0930772 0.0560116 1122.86 0.0996691
1467.85 0.0732752 -0.682443 424.014 1.84828 -0.537086 1694.98 0.550001 0.643817 0.601029 0.816286 1649.59 2.48103 0.120992 2166.13 0.0996691
1371.89 -0.252099 -1.54683 1307.32 0.654541 1.24808 2966.04 0.57647 0.753242 0.36582 0.763203 127.404 1.8501 0.047677 3078.13 0.0996691
1728.51 0.272508 -1.91275 1218.74 -0.580077 1.3521 3204.65 0.798045 0.213008 0.831199 0.844851 220.475 0.096533 0.700285 3398.86 0.0996691
2892.77 -0.453284 1.39128 2148.14 -0.474 -2.20168 5171.87 0.127742 0.506931 0.770868 0.846911 131.037 1.04312 0.0384007 6966.26 0.0996691
305.145 1.95878 -1.4527 268.808 1.37274 1.75518 638.071 0.818775 0.638737 0.782938 0.701438 65.9905 1.07483 0.348659 564.827 0.0996691
2083.73 -0.47151 0.797534 1865.72 0.830809 -2.2124 4840.98 0.668038 0.77149 0.828167 0.863014 243.322 0.290407 0.144831 5227.16 0.0996691
453.436 1.36539 -0.912408 378.474 0.85564 2.18464 895.054 0.789407 0.760648 0.769875 0.804225 178.447 -1.22009 0.182917 786.075 0.0996691
789.257 -0.48607 2.62731 768.155 -0.643199 -0.464712 1604.46 0.473139 0.647825 0.832933 0.819996 32.4421 -0.186018 0.0310664 1656.64 0.0996691
357.299 -0.364565 0.825239 346.004 -1.00067 -2.40672 778.522 0.76067 0.733622 0.81773 0.738188 1.95816 1.99154 0.0507486 719.181 0.0996691
1718.6 -0.0680316 -2.12069 1223.91 -0.753107 0.723369 3119.35 0.18703 0.631061 0.8334 0.879176 21.675 0.712528 0.00466627 3732.59 0.0996691
309.993 -2.84692 1.02013 296.746 -0.641916 -2.05401 1051.33 0.640087 0.625675 0.814004 0.594856 49.5506 -0.0773633 1.08189 582.355 0.0996691
