pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5.07135 2.07842 1e+06 90.797 0.0996691 0.00766685
340.254 -1.16643 0.0753068 -1 -1 -1 -1 0.745667 -1 0.790467 -1 260.813 -2.98264 3.05795 427.163 0.0996691 0.0142384
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 26.8534 1.66534 1e+06 801.598 0.0996691 0.0175887
316.473 0.959285 1.53398 271.943 -1.12256 -1.64573 946.356 0.743704 0.641918 0.809841 0.762933 32.4017 -2.66778 1.02205 550.681 0.0996691 0.0181217
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 56.1175 -2.02753 1e+06 490.139 0.0996691 0.0155733
1768.58 -0.380311 -1.17659 1335.37 -0.445997 1.3723 2981.62 0.662156 0.704116 0.795334 0.744054 540.758 2.99865 1.62635 3613.36 -0.0996691 0.00724866
1201.38 0.590874 -0.578513 1184.65 0.148984 -2.0855 1812.65 0.218791 0.751993 0.776106 0.867464 797.048 1.8258 2.37188 3655.95 0.0996691 0.00844653
1587.76 -0.538845 -2.23157 1030.08 -0.543851 0.559535 2673.25 0.301914 0.636795 0.667151 0.486972 864.08 0.0926403 0.466895 3695.83 0.0996691 0.00920022
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 176.809 -0.81837 1e+06 358.6 0.0996691 0.00969005
1781.54 0.294991 -0.554901 1210.44 -0.335562 2.99654 3073.45 0.774797 0.696882 0.806958 0.749214 732.191 1.84659 1.14996 3909.08 0.0996691 0.0109226
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 34.143 -0.15956 1e+06 90.6021 0.0996691 0.0121219
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 18.8551 -2.68728 1e+06 275.255 0.0996691 0.0131144
1839.16 -1.0082 -1.70659 1339.53 -0.974878 2.17519 2976.94 0.805241 0.736904 0.660299 0.770756 312.999 -1.40642 0.300172 5136.79 0.0996691 0.0124586
253.943 -0.822781 -1.73675 -1 -1 -1 -1 0.75869 -1 0.710824 -1 221.526 1.31319 3.04994 259.984 0.0996691 0.0130003
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 66.2683 -0.322015 1e+06 113.894 0.0996691 0.0133577
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 118.236 -1.25861 1e+06 201.346 0.0996691 0.0140946
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 24.9716 2.86746 1e+06 775.699 0.0996691 0.0141041
1918.8 0.141193 1.28706 1835.28 0.194622 -1.09553 3681.28 0.733085 0.172137 0.699998 0.857706 530.088 -1.17072 0.0751905 5492.66 -0.0996691 0.0128015
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.2008 -2.85256 1e+06 262.424 0.0996691 0.0135912
2104.09 -0.738955 1.60994 1580.36 -0.33702 -2.0263 3769.39 0.370883 0.759227 0.464148 0.733563 518.176 -0.908424 1.11788 4584.96 0.0996691 0.0131794
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 38.6439 2.5154 1e+06 336.877 0.0996691 0.0123677
400.709 1.2163 -2.53269 -1 -1 -1 -1 0.72365 -1 0.783127 -1 208.826 0.230304 2.76299 621.959 0.0996691 0.0127237
2049.12 -0.198719 -0.0763101 1991.03 0.0949022 -2.66475 4160.72 0.449448 0.112722 0.903048 0.615119 100.399 -0.817666 0.741356 5457.84 0.0996691 0.0124586
498.768 -1.65392 2.87996 -1 -1 -1 -1 0.656711 -1 0.669757 -1 264.199 -0.315805 3.08742 856.751 0.0996691 0.012944
2333.25 -0.947599 -2.51062 1620.04 0.333538 0.295002 4796.78 0.460457 0.619959 0.326342 0.866745 901.837 1.19977 0.904764 4028.28 0.0996691 0.0135036
390.075 1.03537 1.39861 260.83 1.92248 -1.19152 720.443 0.843597 0.866042 0.829786 0.673498 53.7528 1.69754 0.298927 968.304 0.0996691 0.0139664
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 19.4863 -0.225055 1e+06 77.173 0.0996691 0.0143274
