pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
535.63 1.63216 -2.11283 441.155 0.245219 0.524811 1267.05 0.800128 0.750432 0.750416 0.873379 54.326 -1.6479 0.464933 1535.52 92.9047 5.16137
670.452 -1.0196 -0.077931 650.231 -0.599959 1.85829 1214.76 0.463029 0.743709 0.80179 0.79554 251.179 -2.20254 2.12461 1848.53 92.9047 4.1291
807.943 -0.974756 1.22389 588.35 0.781301 -1.38347 1961.3 0.638031 0.627106 0.780421 0.811066 20.3094 -3.09763 1.71416 1887.75 92.9047 6.059
746.043 -1.48438 -1.31472 667.488 -1.30085 1.26671 1432.59 0.670342 0.763029 0.813031 0.563402 266.965 1.16985 0.096854 1985.21 92.9047 7.74206
809.826 -0.76438 -2.42621 730.316 0.588338 0.501664 1929.16 0.761761 0.563873 0.799591 0.61657 59.8323 2.31828 1.5387 2168.9 92.9047 8.29506
789.01 1.18261 1.5788 637.923 2.40993 -2.12739 1716.24 0.776349 0.82542 0.819984 0.824295 74.7782 -0.381477 1.74591 2353.34 92.9047 6.33441
624.556 1.11343 -1.99194 -1 -1 -1 -1 0.707898 -1 0.825147 -1 407.624 0.471222 2.46316 1297.28 92.9047 6.0216
804.43 1.08654 -1.76228 -1 -1 -1 -1 0.536873 -1 0.379673 -1 645.409 1.49876 3.02215 1079.1 92.9047 6.24569
482.423 0.671127 -0.785497 301.744 -1.88518 2.99849 1471.54 0.585436 0.776454 0.71283 0.80138 53.5755 -2.63224 0.652462 1221.33 92.9047 6.74308
501.841 -1.2959 -2.56404 290.329 -1.45148 0.844092 845.591 0.647822 0.767527 0.777447 0.813643 236.153 0.860855 0.0167629 1785.47 92.9047 7.25818
775.991 -0.0873492 1.39261 708.462 0.538755 -1.61776 1591.91 0.788151 0.708269 0.823276 0.75172 167.765 1.17479 0.217825 1949.19 92.9047 7.24788
921.826 0.747235 1.83855 489.39 1.93295 -0.893109 1727.21 0.346297 0.870638 0.723323 0.795313 44.0044 2.85447 1.01591 2305.62 92.9047 7.8511
434.467 0.989039 2.99204 428.05 0.441398 -0.182122 929.151 0.762265 0.652744 0.793774 0.764975 316.603 -0.292463 0.110341 1187.66 92.9047 7.45531
666.103 0.592526 1.21643 273.07 -1.89131 2.42924 1457.36 0.811566 0.624416 0.783997 0.820224 554.122 -1.4151 2.43885 1186.72 92.9047 7.10746
1627.51 -0.60361 0.793786 608.535 0.683173 -2.59075 2445.93 0.640885 0.616637 0.555812 0.653495 764.984 -2.4347 0.15605 2572.1 92.9047 7.45225
1046.22 -0.109246 -3.00003 529.455 0.283888 0.521776 1597.49 0.603632 0.825342 0.827057 0.683079 385.449 0.0804449 0.441331 2818.71 92.9047 7.66224
580.764 0.237854 -0.636449 551.943 1.84842 2.22716 1564.76 0.730766 0.495977 0.650767 0.854728 138.513 -2.47386 1.58217 1268.78 92.9047 7.85761
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 50.3006 0.353638 1e+06 294.615 92.9047 8.15748
345.396 -0.254041 -3.06399 313.674 -2.60486 0.0156778 1226.67 0.80751 0.440588 0.761344 0.832889 93.0128 0.790998 0.775321 708.501 92.9047 8.28727
1128.77 0.754358 2.07538 980.342 -0.0875575 -0.24757 2173.89 0.700813 0.698454 0.776479 0.756867 108.857 -1.72075 1.47318 3003.77 92.9047 8.52337
662.231 0.195905 0.429026 -1 -1 -1 -1 0.802424 -1 0.760178 -1 488.74 -2.651 3.08003 879.221 92.9047 8.70981
822.581 0.51623 0.881362 490.984 -0.63277 -0.74716 1273.52 0.646748 0.723688 0.806104 0.808359 725.972 -2.8243 2.07714 1646.34 92.9047 8.96449
732.949 -1.41657 -2.42004 517.999 -0.239912 -0.743285 1273.77 0.832905 0.666686 0.832563 0.80812 160.136 0.850979 1.59426 2208.72 92.9047 8.72166
645.085 1.86609 0.983481 616.617 1.16528 -2.0532 1438.97 0.77706 0.598771 0.780594 0.698996 88.2958 0.994052 0.0105712 1490.61 92.9047 9.02717
508.927 1.78173 1.20434 398.366 -0.223149 -0.210752 1282.67 0.775924 0.434191 0.757991 0.692883 418.014 -2.39421 2.18346 1294.6 92.9047 9.36539
462.064 0.85313 0.678417 432.996 1.06152 -2.56101 934.995 0.849089 0.681075 0.733377 0.826624 317.165 1.80435 1.12593 1433.97 92.9047 9.54752
916.453 0.337243 0.882532 524.362 0.450432 -2.44767 1420.66 0.58966 0.725165 0.838342 0.839797 403.779 -2.71933 0.271654 1850.85 92.9047 9.83697
601.683 -0.388606 3.07063 581.218 -1.82401 1.15018 1361.16 0.856538 0.659762 0.866565 0.818289 48.954 0.110616 1.03957 1872.96 92.9047 9.89099
574.539 -0.232313 -0.424453 505.522 -0.381968 1.84006 1024.49 0.758546 0.692753 0.801526 0.785386 215.668 -1.01064 0.586183 1568.83 92.9047 9.97865
491.58 0.942359 2.86482 344.878 -0.931565 1.02178 1126.65 0.693916 0.588942 0.785834 0.671629 135.33 -0.420731 1.44251 1256.01 92.9047 10.172
467.664 -0.364122 -0.161631 355.185 1.48176 0.436541 923.421 0.581061 0.732188 0.697581 0.797864 413.124 -2.99504 2.83341 1120.74 92.9047 10.4729
531.068 0.393715 -0.430099 510.9 -2.38249 -2.2926 2146.48 0.608339 0.675371 0.730672 0.823145 150.179 2.38913 1.60146 1482.08 92.9047 10.3949
708.568 1.78628 2.83314 671.387 -0.256632 0.28953 2141.56 0.822711 0.675521 0.771043 0.624042 253.554 -1.15341 1.44294 1752.48 -92.9047 9.32053
718.383 -0.245448 -1.90658 396.872 -1.44406 0.62168 1279.01 0.649337 0.714136 0.704965 0.748103 349.515 1.84548 1.2238 1645.06 92.9047 9.55932
559.98 -0.296575 0.420061 268.887 0.855118 -1.74888 911.987 0.56108 0.624281 0.681985 0.809475 269.901 -2.41969 0.670813 1429.6 92.9047 9.73287
714.45 0.356057 0.266897 649.373 -0.23799 -1.45463 1197.43 0.14156 0.710958 0.62138 0.634848 876.748 2.60538 2.22318 1383.36 92.9047 9.51433
693.767 -1.30152 -2.06621 471.276 0.540028 0.4501 1641.05 0.596656 0.698323 0.773818 0.77727 450.843 1.00954 0.559444 1652.22 92.9047 8.9825
1050.17 -1.09628 -0.292416 502.098 -0.930906 -3.06509 1558.85 0.195995 0.503792 0.831018 0.768831 81.5184 2.82918 0.388914 1974.87 92.9047 8.99078
746.34 1.31578 -2.40402 513.318 -0.32666 0.0943015 1701.03 0.245686 0.747042 0.805102 0.7674 339.483 1.24599 1.15169 1497.84 92.9047 8.90537
511.094 -0.0653498 -2.11295 381.174 1.23492 -2.26983 726.927 0.320831 0.722561 0.803399 0.770769 703.763 1.02842 2.98494 1980.28 92.9047 8.24855
438.581 0.923997 0.651759 254.005 -2.64422 2.66539 2030.83 0.812827 0.699978 0.723055 0.797704 129.65 -2.084 1.5338 878.527 92.9047 8.42624
741.824 -0.00420535 -0.0312826 548.712 0.813455 -2.19553 1315.97 0.755306 0.479495 0.779185 0.846382 423.391 2.39528 1.69237 1970.8 92.9047 8.42673
1082.31 1.18538 -2.91873 632.277 0.0127476 0.83258 1927.85 0.645009 0.498882 0.666481 0.79086 358.078 -0.026594 0.859174 2063.45 92.9047 8.61785
530.469 -1.20105 -2.88321 407.485 1.52382 -0.302991 1936 0.731658 0.85893 0.834375 0.798239 141.425 1.25484 1.55783 1199.58 92.9047 8.53829
978.677 -0.991443 1.47005 767.37 0.922229 -2.21205 2567.19 0.638369 0.574654 0.823961 0.821598 206.352 -1.09466 1.11739 2123.31 92.9047 8.66573
687.592 -0.36393 0.965473 667.061 -0.417303 -2.20791 1391.84 0.711776 0.790319 0.860877 0.680213 175.513 -2.03963 0.168278 2072.59 92.9047 8.77212
597.642 -0.565513 -0.375865 552.449 -0.54985 2.55844 1202.02 0.742623 0.774981 0.870573 0.787098 27.8451 -2.33734 1.3874 2385.38 92.9047 8.95227
1035.21 -0.542299 1.98729 389.473 1.10062 -1.0097 1751.05 0.423747 0.782202 0.803036 0.725687 624.463 -1.15272 0.14302 1452.51 92.9047 9.11219
878.991 1.72328 -0.225715 809.63 -0.0264453 1.79992 2258.66 0.252944 0.560082 0.796997 0.82032 546.47 -2.51403 1.96923 1941.66 92.9047 9.23154
670.179 0.336736 0.102624 571.262 0.963216 3.03965 1308.02 0.411885 0.762461 0.814143 0.821377 43.2483 2.59051 0.449138 1865.38 92.9047 9.17577
901.3 1.34369 0.43279 595.821 -0.452473 -2.10507 2105.25 0.433497 0.483436 0.821428 0.777169 120.153 2.64708 1.53104 2155.55 92.9047 9.27155
667.582 0.979126 -0.522437 428.665 0.946318 1.25698 885.887 0.560792 0.350733 0.770658 0.733867 575.766 2.8873 1.63032 1412.08 92.9047 9.25345
1085.28 0.49909 -1.72987 693.913 -0.297557 1.9035 1855.98 0.494727 0.720411 0.778099 0.765196 110.18 1.44065 0.462856 2230.85 92.9047 9.12936
804.053 -0.935048 1.73868 713.17 -0.222716 -2.22836 1664.05 0.56954 0.459513 0.763943 0.444289 402.784 -0.497472 1.73089 2045.88 92.9047 9.21955
689.855 -1.11989 1.12322 652.039 0.339763 -2.90162 1634.19 0.52352 0.828595 0.815844 0.743445 441.994 -1.70095 1.20067 1930.11 92.9047 9.05137
1081.84 0.193176 -0.491764 1037.81 0.453717 2.8432 2292.47 0.425512 0.324421 0.769001 0.54087 29.846 2.32028 0.522922 2516.02 92.9047 9.07207
1172.4 -0.19559 0.938208 927.479 0.214097 -1.37074 2007.74 0.753607 0.750573 0.833606 0.800925 303.754 1.98876 1.05056 3665.06 92.9047 8.91755
927.47 0.651373 -1.32841 665.817 -0.390293 1.71313 1894.03 0.407708 0.326961 0.869473 0.799371 87.3352 -0.495087 0.833321 1675.61 92.9047 8.90867
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 33.5407 2.20605 1e+06 107.862 92.9047 8.82594
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 119.596 -0.487152 1e+06 1208.11 92.9047 8.8191
