pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
576.757 1.58493 -2.12662 477.32 0.325182 0.58526 1353.15 0.813277 0.841078 0.813288 0.716316 74.5095 -2.38115 0.254527 1214.12 92.9047 5.16137
608.534 -0.594765 1.83376 596.644 -1.08317 -0.0522035 1084.69 0.666553 0.591593 0.723443 0.634219 147.195 -2.20843 2.15623 1715.23 92.9047 4.1291
810.53 -1.0608 1.27497 670.814 0.718778 -1.4159 2145.12 0.689775 0.650287 0.770673 0.84229 44.117 -0.44962 0.966283 1787.82 92.9047 6.059
754.789 -1.52527 -1.3178 705.382 -1.30022 1.28832 1502.02 0.744527 0.798302 0.726668 0.557185 300.941 1.35778 0.0694597 2006.63 92.9047 7.74206
868.302 -0.720823 -2.60238 693.138 0.719585 0.529589 2018.42 0.775459 0.414717 0.797565 0.676578 15.3372 -0.169032 0.698621 2196.89 92.9047 8.29506
857.259 1.21325 1.65753 708.949 2.38346 -2.17701 1872.32 0.782042 0.808096 0.846886 0.787842 57.3667 -1.07397 1.10304 1979.12 92.9047 6.33441
678.434 1.13327 -1.98639 323.075 -0.393354 1.51906 1282.77 0.720445 0.653423 0.792613 0.840053 342.185 0.555512 0.963552 1180.63 92.9047 6.0216
877.851 1.18957 -1.77275 -1 -1 -1 -1 0.569379 -1 0.498295 -1 687.328 1.56067 2.94976 1099.1 92.9047 6.24569
506.114 0.742777 -0.76753 314.323 -1.94399 2.98618 1639.01 0.609175 0.843701 0.842729 0.79339 73.082 -3.06604 0.230963 1107.59 92.9047 6.74308
483.342 -1.29961 -2.5193 258.011 -1.36428 0.851822 771.219 0.726717 0.736781 0.677484 0.7654 237.82 0.933687 0.0818649 956.232 92.9047 7.25818
813.839 0.0402004 1.2655 689.959 0.635323 -1.59708 1608.24 0.76749 0.778276 0.764885 0.828475 100.662 1.4514 0.185906 1860.25 92.9047 7.24788
914.221 0.707479 1.86532 490.514 0.309949 -1.53155 1510.74 0.370291 0.838473 0.834103 0.806122 58.9102 -1.39019 0.141359 1793.05 92.9047 7.8511
469.326 1.05971 -3.11795 453.524 0.574542 -0.165394 1011.32 0.720458 0.670387 0.827123 0.808043 335.762 -0.05474 0.110654 1320.07 92.9047 7.45531
700.445 0.685134 1.19998 349.447 -1.99041 2.35449 1883.17 0.757429 0.833244 0.806164 0.768886 520.22 -1.41135 2.51735 1315.15 92.9047 7.10746
1635.26 -0.782579 0.822757 680.602 0.702438 -2.65813 2782.25 0.476578 0.678009 0.782092 0.79549 678.57 -2.44914 0.208987 2639.84 92.9047 7.45225
1058.34 -0.17849 -3.02863 516.322 0.193916 0.600784 1560.93 0.712537 0.833656 0.802419 0.763692 487.553 0.0755695 0.525214 1628.26 92.9047 7.66224
602.171 1.89571 2.16424 588.923 0.330586 -0.636278 1626.08 0.495771 0.742631 0.8616 0.611817 185.55 -2.62267 1.49628 1161.62 92.9047 7.85761
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 126.017 -0.894549 1e+06 379.289 92.9047 8.15748
