pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
614.384 1.60649 -2.15303 327.026 0.814491 1.89956 990.989 0.858126 0.782932 0.793918 0.822278 237.168 0.605649 1.29391 953.968 92.9047 5.16137
387.213 -1.98031 -0.327267 254.89 -1.37876 2.86426 736.003 0.765642 0.813874 0.805277 0.848925 84.9031 -3.0217 0.397225 1004.75 92.9047 7.43237
878.682 -1.02903 -0.0542082 607.896 -0.658711 1.90764 1351.19 0.3999 0.73547 0.888501 0.733921 586.24 -2.5574 1.81815 1667.18 92.9047 6.19365
584.239 -0.767855 -1.78391 556.466 -0.90708 0.483915 1152.3 0.805966 0.84354 0.755501 0.786268 137.466 0.705846 0.221931 1740.74 92.9047 7.43237
971.465 -1.02934 0.881512 802.27 -0.614296 3.03215 1665.84 0.709129 0.800934 0.880175 0.786488 123.085 -1.89087 1.36016 2405.65 92.9047 8.44588
1109.45 -0.246178 2.47518 975.321 0.0475121 -0.990266 2208.61 0.33336 0.740521 0.884689 0.830273 85.1444 1.56821 0.906968 2615.46 92.9047 8.44588
668.384 -0.159526 1.32427 645.124 0.663568 -0.558719 1283.81 0.81045 0.638769 0.797433 0.718716 26.3745 2.40519 1.08091 1989.28 92.9047 7.83533
907.825 0.768675 -0.6688 849.163 -0.0688694 2.306 1959.38 0.730734 0.730872 0.805166 0.730975 152.884 0.739345 1.40814 2227.65 92.9047 8.25819
570.874 1.23372 -0.398326 459.499 -1.46447 1.57674 2053.2 0.8768 0.729996 0.7161 0.799446 11.1907 2.61177 1.03503 1833.07 92.9047 8.89513
1050.06 0.84237 2.78632 808.798 0.995423 -1.29276 1725.51 0.791608 0.553333 0.805542 0.833788 552.313 -0.231768 1.06099 2495.5 92.9047 9.67757
578.316 -2.48104 0.168544 518.534 0.586806 2.29754 2662.16 0.727751 0.630052 0.851935 0.816123 181.107 -2.72728 1.25837 1705.19 92.9047 10.4281
708.467 -0.167394 -2.08514 584.674 -1.08242 1.4912 1468.76 0.801721 0.626129 0.798431 0.757518 251.784 0.893789 0.597409 1448.58 92.9047 11.2612
663.341 0.767485 1.33735 389.596 1.16211 -0.815395 989.541 0.842255 0.711767 0.804812 0.829125 404.81 -2.5985 1.78311 1113.48 92.9047 10.5944
649.172 0.272369 -2.87954 562.101 -0.312144 -1.00377 1098.46 0.775599 0.772517 0.719587 0.897164 30.6571 2.71529 0.688358 1931.13 92.9047 9.56372
551.602 2.34187 -1.77832 383.347 -0.177314 1.12874 1811.92 0.748208 0.715385 0.872713 0.824986 161.135 1.19935 0.0706058 1320.08 92.9047 9.74525
797.818 -0.412178 2.33887 590.523 0.406981 -0.0632126 1522.93 0.577516 0.532674 0.744292 0.837732 85.5268 -2.48609 1.45823 1634.73 92.9047 9.77944
873.759 -0.762137 2.00666 587.908 -0.683767 -0.44871 1445.66 0.492695 0.64501 0.834304 0.801417 15.169 -0.343537 0.105173 2126.05 92.9047 9.63036
866.399 -0.693167 1.35276 555.738 0.0243914 -1.108 1476.09 0.847906 0.49162 0.827692 0.621784 180.507 -2.15836 1.05036 1827.2 92.9047 9.95407
960.636 0.0955094 -1.88871 749.116 -1.27935 1.32458 2163.64 0.616336 0.59416 0.630879 0.721527 61.7004 1.23148 0.0931022 1911.09 92.9047 9.05225
956.797 -0.0469286 2.51945 901.007 -2.11769 -0.592636 3008.22 0.739057 0.770108 0.842169 0.7702 55.0586 1.92449 0.594955 2212.4 92.9047 9.48007
546.418 -0.748298 2.54471 510.206 -0.204154 -0.923562 1135.09 0.773017 0.817704 0.810266 0.78389 17.7001 -0.394948 0.528614 1522.63 92.9047 9.61083
681.13 -1.11889 1.76731 520.653 -0.17349 0.450845 996.954 0.720313 0.770191 0.770693 0.887504 325.828 -1.48252 1.93336 1688.64 92.9047 9.46251
545.911 0.683395 -2.04242 517.971 0.329886 0.121445 1026.98 0.823071 0.756312 0.734382 0.679879 351.46 -3.13513 1.09271 1448.96 92.9047 8.90337
765.278 1.10688 2.44466 688.722 -0.0128961 -0.59417 1742.97 0.799344 0.641668 0.788267 0.879423 34.5856 -1.49605 0.901883 1951 92.9047 8.88332
676.556 -0.338609 -2.36058 514.937 -0.856423 0.943843 1312.58 0.806755 0.736573 0.774858 0.761793 59.1663 0.0433195 0.900524 1464.19 92.9047 9.14416
659.907 1.45971 -1.19455 605.869 0.949062 2.82716 1286.18 0.740695 0.84239 0.796833 0.760964 60.7214 -0.217202 0.977347 1578.12 92.9047 8.81577
663.08 -1.11838 2.94535 611.668 0.191708 -2.16656 1202.79 0.837224 0.728206 0.834716 0.839933 664.711 0.338671 2.50523 1759.54 92.9047 8.95866
678.119 -0.0445083 1.15778 516.813 0.791267 -1.61489 1350.86 0.858273 0.830326 0.737787 0.707376 212.949 -2.90791 1.29302 1206.37 92.9047 9.15962
644.667 -0.390713 2.61905 622.563 0.0530788 0.607087 1185.24 0.728342 0.714137 0.742397 0.756816 20.6164 -1.06078 1.66787 1363.04 92.9047 9.45346
670.025 -0.761316 -0.953202 568.015 -1.32084 1.09103 1174.6 0.655668 0.833783 0.748444 0.849998 40.8481 2.01532 0.924292 1885.55 92.9047 9.48007
798.991 0.267911 -0.165835 625.896 0.255726 2.33862 1458.91 0.29258 0.755081 0.749242 0.819978 57.4498 2.96865 0.630035 1870.34 92.9047 9.76286
791.896 -0.811881 -2.88867 326.581 -0.681672 1.90299 804.284 0.632302 0.733337 0.890748 0.801598 582.126 -0.208488 2.11147 1227.97 92.9047 9.71552
