pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 49.4105 -1.37801 1e+06 190.588 0.0996691 0.00766685
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 144.744 2.92793 1e+06 261.777 0.0996691 0.0142384
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 95.5574 1.10746 1e+06 189.983 0.0996691 0.0175887
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 58.165 -1.73133 1e+06 197.655 0.0996691 0.0166115
667.405 0.9113 -1.54937 -1 -1 -1 -1 0.648863 -1 0.813672 -1 589.825 1.56718 3.11655 813.87 0.0996691 0.0184572
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.7315 1.41208 1e+06 300.263 0.0996691 0.018688
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 21.2658 1.76217 1e+06 203.256 0.0996691 0.0211419
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9.44824 2.48368 1e+06 159.938 0.0996691 0.0156344
1203.6 0.640493 -0.626379 420.779 -0.495879 2.33368 1770.79 0.599802 0.793221 0.780995 0.718701 798.594 2.5573 0.223625 1804.02 0.0996691 0.0152038
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 19.4992 -0.164117 1e+06 239.959 0.0996691 0.0138429
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 39.5291 0.729747 1e+06 244.708 0.0996691 0.013878
277.477 -1.62271 0.467148 -1 -1 -1 -1 0.733323 -1 0.834068 -1 166.952 -2.48442 2.95156 361.445 0.0996691 0.0125898
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 4.57856 2.75683 1e+06 223.136 0.0996691 0.0133577
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 74.3353 2.94106 1e+06 319.834 0.0996691 0.0140946
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10.3531 1.98534 1e+06 176.243 0.0996691 0.0145149
1912.69 0.0729193 1.32733 1659.46 0.64105 2.91163 2824.32 0.625766 0.247705 0.748808 0.840657 1389.37 -1.38677 1.98479 4734.61 -0.0996691 0.0128015
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 16.6991 -0.132752 1e+06 319.579 0.0996691 0.0135912
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 19.4132 0.796412 1e+06 238.133 0.0996691 0.0141124
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 28.4131 0.716218 1e+06 201.174 0.0996691 0.0133415
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 71.0899 1.983 1e+06 240.868 0.0996691 0.0138003
1610.24 0.293046 0.51439 1172.48 -0.065642 -2.69608 2872.76 0.289052 0.615696 0.624064 0.740743 425.73 -2.46649 0.229588 2912.26 0.0996691 0.0141322
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 31.122 1.76794 1e+06 142.918 0.0996691 0.0145502
1564.3 -0.357209 -1.20665 -1 -1 -1 -1 0.546462 -1 0.782071 -1 1408.04 1.92778 3.13442 1761.59 0.0996691 0.0147398
3691 0.501382 -1.79081 -1 -1 -1 -1 0.377627 -1 0.789443 -1 4275.13 1.34875 3.13956 3782.37 0.0996691 0.0153337
2029.16 -0.91363 -2.54474 542.213 0.956134 1.5333 3103.53 0.492969 0.86618 0.736819 0.838062 1923.17 0.406728 1.12657 2607.47 0.0996691 0.0147896
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 82.959 -1.06327 1e+06 271.371 0.0996691 0.0153337
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 111.212 -2.08593 1e+06 286.217 0.0996691 0.0115358
355.363 -1.17433 -0.622835 345.617 -1.97766 3.00568 801.953 0.801612 0.74721 0.780859 0.734422 93.1623 1.73176 1.27392 707.62 0.0996691 0.0104072
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.4677 2.55481 1e+06 225.766 0.0996691 0.0105532
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.9153 1.36248 1e+06 146.929 0.0996691 0.0106517
461.591 -0.71147 -2.39438 -1 -1 -1 -1 0.671478 -1 0.805396 -1 391.867 0.753617 3.13519 537.566 0.0996691 0.0109485
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 90.314 -1.13971 1e+06 267.149 0.0996691 0.0112833
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 58.7828 2.6969 1e+06 209.869 0.0996691 0.0112354
1292.77 -0.182606 -2.50428 -1 -1 -1 -1 0.61754 -1 0.765441 -1 1116.17 0.71342 3.06549 1678.48 0.0996691 0.0115558
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.0891 -3.01993 1e+06 174.691 0.0996691 0.0116222
573.668 -0.885203 -0.726371 283.032 -2.71091 1.14738 1137.63 0.72193 0.782943 0.721142 0.838361 560.87 2.70938 1.562 951.204 0.0996691 0.0116452
443.599 -1.82902 -2.54799 389.251 -0.963525 0.655417 970.166 0.863119 0.832639 0.758668 0.790393 43.0028 -0.704488 1.35991 738.823 0.0996691 0.0116281
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.4229 1.22769 1e+06 241.805 0.0996691 0.0118419
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 28.9064 3.09496 1e+06 183.534 0.0996691 0.0114883
352.067 0.0491897 -1.83623 313.889 1.01618 0.524107 768.347 0.791857 0.867953 0.730616 0.849208 284.522 2.09166 1.56755 881.284 0.0996691 0.0115823
