pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
1293.26 0.0684425 0.000604544 1004.75 0.061665 2.50462 2220.61 0.788869 0.779049 0.843274 0.811837 683.752 -2.36543 1.41314 2335.99 1.5571 0.111221
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 42.1974 3.04628 1e+06 170.042 1.5571 0.107386
1378.5 0.392648 1.48048 1255.1 -0.904334 -1.2899 3255.27 0.508025 0.734786 0.681944 0.82665 612.044 -0.983619 0.306284 3784.14 1.5571 0.093426
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 91.6276 2.86635 1e+06 280.079 1.5571 0.117517
567.321 -0.81341 -2.24691 425.05 0.601446 0.585024 1273.41 0.704521 0.798421 0.838156 0.767502 403.366 0.630998 0.0459739 1389.63 1.5571 0.141555
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 51.2998 -0.702089 1e+06 266.398 1.5571 0.145978
896.38 -1.30661 0.14338 375.904 0.072794 -0.0666709 973.643 0.836672 0.694815 0.829474 0.804232 858.444 2.83809 2.69471 1841.19 1.5571 0.157967
1618.05 -0.441381 1.98336 1075.48 0.645086 -1.09475 3282.61 0.208254 0.773446 0.808112 0.803505 245.866 1.98939 0.00602674 3577.7 1.5571 0.177954
1429.26 -1.47295 0.981553 1216.01 1.85553 -3.04096 7149.41 0.832985 0.76426 0.816957 0.831893 297.731 -0.434889 1.41644 3486.23 1.5571 0.161079
1038.96 -0.792403 1.58615 836.596 0.0278604 -2.47524 1940.63 0.673024 0.679532 0.760345 0.806891 137.3 2.58363 0.997482 3108.55 1.5571 0.173011
1005.19 0.379978 1.96693 699.151 0.18711 -0.672048 1700.2 0.793084 0.650352 0.802894 0.774013 539.807 -1.86195 1.1899 1738.85 1.5571 0.161586
1213.18 0.181731 -2.83764 939.075 -0.460236 0.397224 2300.65 0.334767 0.571158 0.812508 0.527116 33.2805 -0.149413 0.546637 3569.95 1.5571 0.149482
279.982 0.247917 1.80033 -1 -1 -1 -1 0.760893 -1 0.780053 -1 36.6753 -0.378965 2.17929 528.32 1.5571 0.144588
1379.47 -0.841642 -0.895468 802.003 -1.07824 -2.98264 1924.6 0.490752 0.656739 0.773573 0.907239 483.388 1.39922 1.90133 2887.81 1.5571 0.136246
1250.34 -0.16967 2.41442 920.768 -0.645511 -1.03955 2245.72 0.662035 0.811736 0.783449 0.80008 46.1119 -0.184916 0.854637 2661.33 1.5571 0.126938
1563.77 0.0104586 1.95593 878.035 -0.983574 3.05678 1792.5 0.805261 0.802562 0.853739 0.695069 1228.07 -1.07871 2.1477 3297.92 1.5571 0.131124
1298.5 -0.484098 -1.16907 1153.57 -0.0596754 0.752072 2125.02 0.612545 0.741072 0.755138 0.76794 346.814 2.37723 1.62516 3440.66 1.5571 0.13369
1030.35 1.14743 -0.419289 452.397 -1.8943 -1.91847 3151.83 0.790628 0.576059 0.82929 0.821079 953.804 2.22278 2.14194 1814.76 -1.5571 0.125194
1346.91 -0.146597 0.653132 1240.9 0.0757464 -2.74578 2792.61 0.247073 0.720606 0.686817 0.842122 126.862 2.78821 0.749189 3415.82 -1.5571 0.116202
1774.87 -0.690114 1.96889 892.41 -1.1094 -1.15486 2841.95 0.30051 0.545756 0.725374 0.711309 939.665 -1.2806 0.125739 2663.59 1.5571 0.118636
986.999 0.279137 2.6469 588.508 -2.0461 -0.797375 2719.47 0.761434 0.851516 0.808646 0.806227 190.327 1.53073 1.11617 2234.65 1.5571 0.124276
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 64.515 -0.444389 1e+06 126.302 1.5571 0.120291
1361.34 0.0900919 -0.221048 1339.09 -1.34573 2.06624 3356.31 0.780646 0.247197 0.800822 0.647226 192.705 -3.0274 1.18954 3574.53 1.5571 0.125893
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 33.585 -2.1164 1e+06 165.902 1.5571 0.131401
1221.43 -1.23838 2.20335 455.318 0.952004 0.144064 2473.84 0.763828 0.52477 0.748073 0.841361 737.858 -0.708788 0.852851 2230.7 1.5571 0.128232
982.901 -0.804046 -1.35103 982.131 -1.3815 1.80277 2118.77 0.68426 0.523215 0.76145 0.75644 30.5204 -2.34973 0.998699 2039.55 1.5571 0.133813
916.663 0.554514 0.80246 399.921 -1.55773 -1.89562 1967.67 0.729127 0.815564 0.825696 0.82794 526.764 -2.58468 0.689059 1562.39 1.5571 0.138275
1262.23 1.40437 -1.17837 748.013 -0.943847 1.77615 3492.52 0.610981 0.795127 0.847777 0.801362 142.632 2.97453 1.19838 2929.9 -1.5571 0.127822
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 64.4497 -2.02497 1e+06 335.983 1.5571 0.126103
1640.36 -0.535822 3.125 1018.14 -0.457182 -0.903899 2398.49 0.767085 0.771282 0.804588 0.770146 404.93 0.77388 1.67778 3356.64 1.5571 0.112902
524.16 -1.40292 1.02548 -1 -1 -1 -1 0.724961 -1 0.734475 -1 493.085 -2.11754 3.14017 676.417 1.5571 0.112507
1283.34 -0.968931 -2.16864 923.555 0.627964 1.25368 2947.41 0.696921 0.783497 0.846621 0.814974 363.075 -2.53437 0.365734 2952.6 1.5571 0.113402
621.219 0.996624 -0.15629 593.427 -0.997883 1.69093 1777.32 0.352098 0.784643 0.705323 0.751079 602.132 -2.21011 2.05382 2119.38 1.5571 0.117108
488.21 -0.555822 2.60831 480.64 -1.16008 -0.323321 1048.44 0.805452 0.759345 0.781647 0.819536 62.0422 -1.63769 1.31437 971.723 1.5571 0.120439
1480.95 -0.0343785 -2.7592 1015.07 -0.0774034 1.58784 2094.74 0.584907 0.793005 0.770542 0.804698 1024.22 -0.252881 1.84073 2785.98 1.5571 0.122043
1272.67 -0.771325 -1.03873 923.197 0.252019 2.18563 2519.83 0.39177 0.827902 0.792825 0.821869 784.378 2.342 0.156366 3007.91 1.5571 0.125911
2210.13 0.150892 -0.748194 1912.26 -0.298576 2.97532 4244.27 0.646327 0.533873 0.891711 0.545163 625.659 2.05606 0.919259 5035 -1.5571 0.119777
1417.96 0.90488 3.12376 1030.08 0.89855 -0.251752 2532.24 0.817884 0.199041 0.83327 0.679154 243.767 0.612936 0.864688 2732.44 1.5571 0.123579
1799.71 -0.279939 -2.02159 1787.22 -1.00019 1.22188 3905.7 0.440968 0.356503 0.888297 0.759914 292.717 -2.04031 0.0187254 4733.93 1.5571 0.125703
913.195 0.177087 -0.494435 -1 -1 -1 -1 0.563906 -1 0.849746 -1 782.886 2.67319 3.11556 1062.34 1.5571 0.129421
323.236 2.07254 2.39789 305.23 1.93533 -0.72135 692.679 0.830033 0.689935 0.85174 0.861735 34.9397 -3.04818 0.837117 638.508 1.5571 0.131755
