pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2.48339 2.1164 1e+06 214.237 0.0996691 0.00766685
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 45.0782 2.28002 1e+06 488.535 0.0996691 0.0142384
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 51.5435 1.18686 1e+06 201.663 0.0996691 0.0175887
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.3188 -0.332055 1e+06 237.456 0.0996691 0.0166115
543.085 0.848499 -1.60485 -1 -1 -1 -1 0.717265 -1 0.733847 -1 528.708 1.54483 3.1335 642.6 0.0996691 0.0184572
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 76.7071 -1.82999 1e+06 174.006 0.0996691 0.018688
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.2725 -1.76105 1e+06 124.294 0.0996691 0.0211419
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9.93834 2.88876 1e+06 470.572 0.0996691 0.0156344
1162.04 0.65122 -0.59749 450.343 -0.464185 2.31683 1787.19 0.550638 0.809347 0.728624 0.784528 802.257 2.62398 0.307148 2021.49 0.0996691 0.0152038
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 8.60287 -3.11946 1e+06 66.0818 0.0996691 0.0138429
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 76.7055 0.698366 1e+06 272.702 0.0996691 0.013878
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 141.952 -2.78165 1e+06 288.278 0.0996691 0.0125898
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 23.8114 0.113289 1e+06 652.281 0.0996691 0.0133577
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 62.9504 2.9295 1e+06 160.821 0.0996691 0.0140946
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.9068 -1.01286 1e+06 121.885 0.0996691 0.0145149
1839.96 0.132933 1.2739 1642.04 0.692548 2.91608 2812 0.726382 0.238546 0.618324 0.718334 1397.85 -1.39963 1.96748 4573.74 -0.0996691 0.0128015
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 57.5007 2.95052 1e+06 363.411 0.0996691 0.0135912
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 88.0208 1.02312 1e+06 97.546 0.0996691 0.0141124
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 39.0505 -2.00716 1e+06 344.357 0.0996691 0.0133415
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.3799 -2.36038 1e+06 242.935 0.0996691 0.0138003
1629.39 0.403707 0.551723 1191.5 0.047699 -2.71701 2911.6 0.378061 0.819172 0.641392 0.794051 503.454 -2.24553 0.471477 3174.92 0.0996691 0.0141322
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 23.6309 2.2131 1e+06 94.5137 0.0996691 0.0145502
1504.72 -0.352228 -1.24794 -1 -1 -1 -1 0.38778 -1 0.716554 -1 1459.3 1.88285 3.13079 1488.18 0.0996691 0.0147398
3470.29 0.59426 -1.84796 -1 -1 -1 -1 0.246663 -1 0.800598 -1 3530.86 1.3077 3.12752 3476.04 0.0996691 0.0153337
2034.69 -0.998554 -2.48119 526.005 0.98094 1.46541 3224.42 0.620749 0.594699 0.700449 0.796061 1680.47 0.468666 0.996747 2818.96 0.0996691 0.0147896
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 48.0104 -0.747112 1e+06 643 0.0996691 0.0153337
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 131.24 -2.47552 1e+06 135.409 0.0996691 0.0115358
336.457 -1.13654 -0.60718 290.486 -2.03919 3.02406 717.26 0.813372 0.711235 0.72628 0.849218 124.058 1.62116 1.4029 834.392 0.0996691 0.0104072
