pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
428.686 1.58848 -2.26002 -1 -1 -1 -1 0.723092 -1 0.656086 -1 224.043 0.318228 2.57825 760.949 92.9047 5.16137
301.399 -1.84149 -0.18303 -1 -1 -1 -1 0.377427 -1 0.658607 -1 70.2529 3.12251 2.97764 725.111 92.9047 7.43237
829.606 -0.9859 -0.0767205 567.364 -0.550201 1.88115 1226.92 0.19718 0.583371 0.788982 0.621942 550.233 -2.53483 1.86721 1671.39 92.9047 6.19365
435.431 -0.696507 -1.79497 391.886 -0.912758 0.480566 775.137 0.762886 0.532339 0.676595 0.611588 195.182 0.830097 0.349532 1508.34 92.9047 7.43237
850.279 -1.0252 0.94825 715.541 -0.62746 3.04712 1400.27 0.389957 0.241094 0.62159 0.724908 89.803 -1.53177 1.70429 2235.34 92.9047 8.44588
1020.56 -0.225687 2.54277 887.767 0.17069 -1.01003 1985.82 0.240481 0.598033 0.722658 0.718014 54.2788 1.10926 1.4335 2551.93 92.9047 8.44588
556.609 0.652212 -0.537594 528.185 -0.164199 1.36368 1001.66 0.358999 0.456906 0.552552 0.725407 100.862 1.60904 0.245358 1746.53 92.9047 7.83533
880.357 0.749604 -0.718161 701.245 -0.0532756 2.3188 1710.18 0.462491 0.175387 0.667769 0.64546 232.332 1.39372 0.925087 1978.32 92.9047 8.25819
518.479 1.10303 -0.500014 369.113 -1.42196 1.62269 1617.44 0.657691 0.417684 0.62829 0.658391 53.4732 2.02374 0.401052 1778.9 92.9047 8.89513
998.764 0.867715 2.77388 660.116 0.977007 -1.26887 1491.26 0.52916 0.336662 0.66009 0.625486 310.109 -0.150646 1.11823 2302.05 92.9047 9.67757
426.065 0.531988 2.30251 403.031 -2.44088 0.132307 1895.6 0.328981 0.375551 0.54822 0.769036 176.439 -2.79117 1.18951 1429.58 92.9047 10.4281
731.888 -0.23094 -1.82668 524.819 -1.03478 1.51644 1430.22 0.347633 0.743099 0.596197 0.777355 259.317 0.889404 0.627033 1316.24 92.9047 11.2612
548.726 0.794833 1.37739 340.236 1.11135 -0.90239 818.409 0.733388 0.536724 0.78045 0.707258 357.252 -2.47959 1.5772 986.638 92.9047 10.5944
574.55 0.34665 -2.88326 506.494 -0.268955 -1.02516 948.119 0.57129 0.58023 0.551128 0.689456 15.6348 -0.47018 0.554984 1802.87 92.9047 9.56372
454.686 2.32473 -1.76452 288.971 -0.1264 1.09438 1347.2 0.607542 0.598096 0.690464 0.666522 130.516 1.13395 0.0395771 1112.68 92.9047 9.74525
713.773 -0.363186 2.37236 435.702 0.425206 -0.122176 1211.77 0.397007 0.352158 0.685108 0.704395 71.6766 -1.27307 1.15089 1508.16 92.9047 9.77944
758.92 -0.738358 1.98708 554.324 -0.620683 -0.463594 1265.9 0.162089 0.551071 0.614286 0.828642 67.8434 1.50418 0.482906 1933.47 92.9047 9.63036
757.678 -0.738295 1.32216 482.233 -0.141979 -1.1483 1241.21 0.464616 0.359085 0.554745 0.460353 54.6871 2.85279 1.53064 1634.63 92.9047 9.95407
963.936 0.106509 -1.88376 672.398 -1.27339 1.30142 2035.62 0.551706 0.464023 0.61934 0.509835 10.7178 2.35766 1.05624 1875.95 92.9047 9.05225
876.586 -0.0605253 2.52755 800.099 -2.01327 -0.623629 2548.47 0.594269 0.443738 0.407564 0.859143 122.413 1.64133 0.886213 2089.63 92.9047 9.48007
481.085 -0.693056 2.53773 436.772 -0.13578 -0.958512 951.697 0.745141 0.526567 0.73568 0.485609 20.3464 1.93801 0.599716 1461.99 92.9047 9.61083
593.655 -1.14582 1.74982 454.152 -0.132151 0.465406 841.181 0.570582 0.386212 0.456879 0.612772 355.847 -1.72461 2.19001 1541.4 92.9047 9.46251
512.744 0.637486 -2.04168 473.948 0.180183 0.185961 937.659 0.674345 0.577985 0.626897 0.368882 287.979 2.88278 1.35872 1376.75 92.9047 8.90337
696.125 1.02612 2.54192 566.88 0.0197497 -0.515856 1432.07 0.765692 0.493467 0.523324 0.690158 62.2027 -0.430834 0.0850215 1872.84 92.9047 8.88332
474.773 -0.35295 -2.39962 345.911 -0.760838 0.951889 834.044 0.594925 0.686339 0.496553 0.607498 33.0004 -0.939811 1.45981 1038.13 92.9047 9.14416
527.779 1.44805 -1.14472 435.389 -0.921332 0.962929 1674.13 0.577834 0.3587 0.794341 0.775393 27.1234 -1.47354 0.328816 1361.01 92.9047 8.81577
581.101 -1.10225 2.95587 529.491 0.16919 -2.15282 982.965 0.697438 0.669269 0.649681 0.546461 673.026 0.328599 2.48141 1586.6 92.9047 8.95866
592.118 -0.0422059 1.24047 419.622 0.742962 -1.47956 1073.95 0.687162 0.588691 0.769448 0.605687 226.048 -2.63512 1.15556 1033.48 92.9047 9.15962
565.274 -0.306861 2.64175 539.254 0.197094 0.667142 976.443 0.388353 0.578424 0.634708 0.335204 85.7791 -1.08055 1.7477 1076.26 92.9047 9.45346
608.042 -0.725042 -0.894261 528.121 -1.22179 1.15595 1028.94 0.67259 0.694164 0.465449 0.690572 30.441 1.43146 0.275507 1845.07 92.9047 9.48007
669.824 0.295457 -0.172032 536.681 0.249679 2.3902 1221.19 0.234778 0.538682 0.653781 0.690287 56.1622 2.04963 0.340575 1746.12 92.9047 9.76286
