pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
454.625 1.56758 -2.10336 -1 -1 -1 -1 0.652121 -1 0.590725 -1 359.084 0.619606 2.72297 686.435 92.9047 5.16137
1337.6 -0.409137 -0.099791 -1 -1 -1 -1 0.716267 -1 0.5764 -1 1330.95 2.90738 3.00717 1590.01 92.9047 4.76434
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 418.501 0.96116 1e+06 486.493 92.9047 6.7979
594.02 0.401671 0.108902 542.628 -0.80845 -2.89349 1363.52 0.436472 0.756643 0.726876 0.707168 545.609 1.50853 1.39963 1658.73 92.9047 6.51963
508.301 -1.13903 0.805485 493.494 0.849877 -0.83915 1418.6 0.28503 0.189364 0.607612 0.714147 636.521 3.12943 2.3146 1192.58 92.9047 7.87328
394.338 -0.959035 -0.206742 -1 -1 -1 -1 0.668528 -1 0.808591 -1 428.662 3.03373 3.04271 809.492 92.9047 9.29047
457.183 1.11197 -1.23182 -1 -1 -1 -1 0.420315 -1 0.698992 -1 452.92 2.47613 2.57523 730.335 92.9047 7.93089
505.54 0.0353823 1.41558 -1 -1 -1 -1 0.536861 -1 0.786096 -1 422.582 -1.63602 3.05161 853.476 92.9047 8.95467
690.276 1.18892 1.45205 511.518 2.34172 -2.21404 1363.18 0.334137 0.819078 0.485299 0.742803 165.263 -0.107434 1.55949 1578.95 92.9047 9.50161
774.592 0.62632 -0.253857 442.217 -0.148015 -2.64022 1191.93 0.226359 0.700623 0.363301 0.869178 336.248 2.5887 1.05426 1500.34 92.9047 10.4387
371.064 -1.20307 -2.49194 -1 -1 -1 -1 0.240881 -1 0.629575 -1 435.036 1.02517 2.76607 615.589 92.9047 7.984
695.457 -0.359337 0.850978 462.764 0.661043 2.31886 974.969 0.401055 0.49976 0.621177 0.835369 882.529 -1.75063 2.2137 1244.96 92.9047 8.02055
721.821 -0.0960365 1.34625 713.69 0.670203 -1.63512 1543.54 0.72068 0.567039 0.649321 0.528805 142.717 -3.09052 1.4554 1537.52 92.9047 8.56568
717.205 0.0944567 -2.31264 -1 -1 -1 -1 0.330531 -1 0.358329 -1 776.511 0.873105 3.09744 862.68 92.9047 7.97954
653.413 -0.68703 1.74372 421.445 -0.20052 -1.13637 1084.13 0.65642 0.709864 0.780389 0.80894 507.151 -2.38687 1.2505 1476.29 92.9047 8.29506
616.404 -0.827628 -0.55956 277.762 2.42146 0.823384 2109.38 0.235201 0.651183 0.709334 0.726514 701.228 2.88591 2.06252 956.131 92.9047 8.6423
1332.04 -0.754719 0.73988 1322.69 0.448948 -2.65245 3139.75 0.0674112 0.177309 0.403321 0.59934 284.888 0.15374 0.58614 3294.06 92.9047 8.44588
647.128 1.20524 -2.91934 513.896 -0.219745 1.90249 1187.72 0.655292 0.582238 0.646099 0.502265 711.125 -0.379733 2.28223 1366.09 92.9047 8.8015
628.823 0.384577 1.65608 577.859 1.41277 -1.55833 1385.6 0.461433 0.75428 0.761324 0.719639 90.9624 -1.04191 0.516418 1284.08 92.9047 8.32636
802.819 1.3778 -0.934738 454.465 -0.388999 2.83494 1678.85 0.430766 0.418401 0.651623 0.6744 416.224 1.80504 1.02989 1454.93 92.9047 8.44588
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 170.93 2.06122 1e+06 191.274 92.9047 8.06198
354.171 1.78105 0.962668 -1 -1 -1 -1 0.444133 -1 0.0485686 -1 76.0874 -0.734378 1.69705 788.298 92.9047 8.27491
