pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
472.376 1.59968 -2.10994 -1 -1 -1 -1 0.77957 -1 0.747202 -1 217.104 0.619496 2.72944 862.29 92.9047 5.16137
325.936 -1.76535 -0.0617441 -1 -1 -1 -1 0.450273 -1 0.659012 -1 73.1972 -2.64695 2.58521 790.69 92.9047 7.43237
818.037 -0.982607 -0.0788209 593.156 -0.521334 1.79766 1220.34 0.239377 0.52697 0.807413 0.543686 552.454 -2.51478 1.97074 1803.55 92.9047 6.19365
428.754 -0.715207 -1.82284 394.243 -0.934749 0.416062 772.899 0.66135 0.63818 0.755039 0.647981 183.145 1.06232 0.646262 1583.49 92.9047 7.43237
851.757 -1.03758 0.92538 764.898 -0.578542 3.02519 1465.53 0.379594 0.363331 0.722394 0.657568 144.336 -1.1243 2.04968 2407.97 92.9047 8.44588
987.972 -0.221458 2.40767 901.173 0.162015 -0.979667 1972.15 0.20602 0.595103 0.869124 0.876248 33.3539 1.64756 0.760109 2669.65 92.9047 8.44588
569.904 -0.143704 1.23622 542.917 0.685855 -0.509395 992.004 0.644208 0.248917 0.813945 0.594031 17.8104 -1.6764 1.167 1902.12 92.9047 7.83533
881.425 0.756715 -0.651042 690.102 -0.0630737 2.32205 1702.98 0.396457 0.203768 0.731179 0.558793 197.757 1.18801 1.13403 2093.46 92.9047 8.25819
541.515 1.12148 -0.468149 408.292 -1.38586 1.60306 1719.52 0.666446 0.651341 0.844813 0.675947 33.2836 2.17701 0.573945 2007.57 92.9047 8.89513
1011.03 0.853368 2.67251 711.521 0.940631 -1.29776 1581.62 0.223272 0.397243 0.57392 0.595403 97.8311 0.321171 1.61893 2537.27 92.9047 9.67757
429.045 0.52573 2.32805 392.964 -2.46542 0.129638 1897.29 0.418044 0.460866 0.710358 0.715013 172.661 -2.74367 1.21146 1477.41 92.9047 10.4281
703.729 -0.218085 -1.86027 521.944 -1.05498 1.4922 1402.32 0.44856 0.60966 0.481215 0.664924 240.392 1.06703 0.425176 1407.3 92.9047 11.2612
551.197 0.791046 1.24949 323.146 1.13626 -0.813105 754.479 0.784717 0.603813 0.739105 0.734198 388.325 -2.49109 1.67799 1007.94 92.9047 10.5944
587.988 0.297957 -2.87013 522.589 -0.263789 -0.973133 980.945 0.590319 0.571486 0.566567 0.706339 21.2903 1.48031 1.93275 1923.86 92.9047 9.56372
467.358 2.32361 -1.72693 297.765 -0.144582 1.14196 1397.03 0.40867 0.665802 0.684943 0.603369 140.442 1.10587 0.0360882 1230.76 92.9047 9.74525
738.029 -0.310963 2.30205 439.344 0.414188 -0.0715035 1197.19 0.366875 0.386891 0.772161 0.762995 118.117 -1.49125 1.41975 1584.63 92.9047 9.77944
774.415 -0.745943 1.88651 549.335 -0.617108 -0.491172 1250.69 0.203453 0.55339 0.70751 0.804892 31.327 1.60172 0.284797 2094.59 92.9047 9.63036
805.786 -0.682866 1.31006 513.385 -0.0763587 -1.22919 1347.36 0.254109 0.34608 0.836881 0.54724 119.802 -2.04491 0.81572 1802.82 92.9047 9.95407
937.409 0.110587 -1.8863 668.893 -1.24252 1.28277 1995.57 0.684436 0.501339 0.352405 0.533101 9.40567 3.08105 1.31584 1996.55 92.9047 9.05225
902.733 -0.0698953 2.48974 755.884 -2.03951 -0.602989 2529.7 0.619774 0.433678 0.59179 0.818845 54.4702 1.35582 1.13392 2211.67 92.9047 9.48007
483.115 -0.677385 2.59211 404.134 0.172829 0.517549 883.877 0.841681 0.712927 0.683866 0.686858 41.9809 -2.1072 1.58387 1471.39 92.9047 9.61083
582.327 -1.12035 1.80842 456.475 -0.15679 0.426905 850.023 0.415071 0.587221 0.418332 0.799729 322.387 -1.69284 2.11974 1622.47 92.9047 9.46251
513.567 0.643147 -2.05298 449.116 0.20593 0.174473 915.891 0.7313 0.356521 0.579797 0.401942 252.786 2.7609 1.4693 1436.63 92.9047 8.90337
874.497 1.17941 2.22346 582.575 0.0367948 -0.494886 1720.78 0.130811 0.562597 0.661138 0.556624 36.3239 0.457012 0.951899 2091.29 92.9047 8.88332
479.575 -0.346714 -2.37408 339.923 -0.762502 0.99623 834.684 0.502949 0.462617 0.657279 0.621989 31.486 -0.619483 1.61571 1086.17 92.9047 9.14416
545.013 1.43595 -1.17831 437.656 -0.914985 1.08939 1708.13 0.701633 0.363187 0.607928 0.710598 10.5979 1.67336 0.583966 1443.37 92.9047 8.81577
588.68 -1.08137 2.94732 531.766 0.149724 -2.19112 961.259 0.588403 0.383725 0.714685 0.718415 694.308 0.304095 2.49522 1684.65 92.9047 8.95866
583.266 -0.0122593 1.16479 405.949 0.792676 -1.54978 1052.39 0.625388 0.68119 0.813634 0.637026 229.725 -2.67305 1.12327 1057.51 92.9047 9.15962
562.266 -0.313973 2.60735 541.474 0.119593 0.533368 997.904 0.336357 0.414844 0.568595 0.262083 37.409 -1.37834 1.91171 1735.28 92.9047 9.45346
