pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
438.51 1.56275 -2.197 -1 -1 -1 -1 0.334374 -1 0.808382 -1 240.667 0.410216 2.60721 761.206 92.9047 5.16137
313.108 -1.84758 -0.103206 -1 -1 -1 -1 0.477845 -1 0.547403 -1 80.0298 -3.05288 2.94968 759.068 92.9047 7.43237
822.47 -0.987627 -0.0209269 621.725 -0.562622 1.80233 1219.29 0.234669 0.369843 0.780876 0.553462 640.953 -2.38232 2.09853 1707.08 92.9047 6.19365
420.256 -0.671594 -1.78374 376.56 -0.894873 0.469953 739.742 0.702401 0.540251 0.609946 0.682646 153.095 0.99257 0.522617 1480.24 92.9047 7.43237
856.281 -1.03259 0.921639 738.448 -0.625074 3.06396 1446.15 0.675599 0.435623 0.603189 0.61726 108.374 -1.39592 1.82331 2243 92.9047 8.44588
1023.49 -0.206556 2.52106 821.279 0.0988869 -0.997754 1896.76 0.235365 0.52178 0.728575 0.759639 109.656 0.205733 1.20349 2489.27 92.9047 8.44588
588.293 0.668487 -0.550074 548.84 -0.149803 1.25255 1021.37 0.655948 0.730553 0.649126 0.654926 82.6628 2.47971 1.22716 1798.58 92.9047 7.83533
883.168 0.749331 -0.650613 714.436 -0.056234 2.3018 1723.48 0.440939 0.283929 0.769535 0.554086 156.147 1.14203 1.15978 1973.68 92.9047 8.25819
502.301 1.17994 -0.425755 396.22 -1.39129 1.61656 1675.7 0.343204 0.692301 0.867924 0.741419 28.7291 -3.02498 1.64165 1758.58 92.9047 8.89513
941.83 0.860959 2.75011 718.189 0.960185 -1.27609 1517.04 0.258476 0.400185 0.62768 0.550324 148.157 1.14429 1.60583 2305.4 92.9047 9.67757
419.913 0.537332 2.30262 398.496 -2.4514 0.160292 1881.79 0.619137 0.504218 0.60638 0.676595 184.911 -2.7187 1.26186 1414.23 92.9047 10.4281
589.122 -0.139072 -2.04023 528.2 -1.04257 1.483 1235.64 0.615546 0.586324 0.597458 0.793313 192.946 0.92598 0.557016 1316.43 92.9047 11.2612
532.64 0.762231 1.3246 309.85 1.14939 -0.845542 744.331 0.807938 0.568051 0.707705 0.813442 343.68 -2.47434 1.6288 918.946 92.9047 10.5944
560.922 0.340369 -2.88134 514.429 -0.30162 -0.954373 961.49 0.542045 0.468175 0.687616 0.830896 19.1585 0.783815 1.73819 1735.97 92.9047 9.56372
475.412 2.31258 -1.76183 289.538 -0.12911 1.15766 1372.86 0.563774 0.481681 0.627084 0.743834 155.582 1.01969 0.137971 1115.7 92.9047 9.74525
749.442 -0.353751 2.37177 504.637 0.736632 -1.10703 1483.93 0.410166 0.240653 0.781555 0.71504 138.23 -1.00493 0.102108 1556.33 92.9047 9.77944
790.36 -0.766334 1.94695 496.346 -0.65052 -0.426898 1195.38 0.373407 0.455372 0.475204 0.815756 75.2756 -0.478721 0.0518235 1917.9 92.9047 9.63036
786.915 -0.703825 1.33117 525.417 -0.039964 -1.164 1349.33 0.509507 0.362979 0.841219 0.459139 134.371 -2.47658 1.31258 1671.71 92.9047 9.95407
915.992 0.0847644 -1.91446 680.036 -1.20465 1.28849 1938.66 0.655165 0.539718 0.439184 0.553289 17.6129 1.82314 0.534652 1827.61 92.9047 9.05225
882.52 -0.0247773 2.51324 754.722 -2.07877 -0.632489 2583.69 0.405667 0.608689 0.661657 0.45055 63.8861 1.07054 1.4427 2037.68 92.9047 9.48007
460.123 -0.674526 2.51791 427.269 -0.17411 -1.00194 910.29 0.730101 0.667513 0.735146 0.505336 60.3233 2.15898 0.358931 1392.81 92.9047 9.61083
577.488 -1.13725 1.76574 456.451 -0.168262 0.461211 821.734 0.505003 0.467901 0.567743 0.749311 370.316 -1.68998 2.15119 1524.2 92.9047 9.46251
539.366 0.658116 -2.03744 453.638 0.221056 0.191045 940.646 0.716147 0.725763 0.592123 0.507135 282.035 2.84572 1.40002 1372.28 92.9047 8.90337
679.377 1.07732 2.46721 571.674 0.0272061 -0.477126 1425.4 0.732027 0.382 0.755247 0.747147 55.7327 -1.4859 1.00877 1845.83 92.9047 8.88332
475.678 -0.361049 -2.40553 336.221 -0.791525 0.904087 826.798 0.784047 0.769545 0.622835 0.440842 35.5734 -0.559642 1.46373 1004.3 92.9047 9.14416
512.558 1.46134 -1.19028 423.944 1.00205 2.84046 891.088 0.740801 0.685653 0.716874 0.587189 8.34644 -0.804394 0.385883 1329.79 92.9047 8.81577
563.169 -1.11433 2.91774 526.663 0.156807 -2.16479 969.512 0.559416 0.611871 0.652736 0.528452 663.297 0.328574 2.49336 1570.12 92.9047 8.95866
586.024 -0.0546351 1.17747 386.636 0.754736 -1.52003 1024.05 0.712863 0.624445 0.78928 0.671897 248.603 -2.60041 1.08038 986.334 92.9047 9.15962
563.372 -0.342864 2.62854 539.433 0.151209 0.565987 998.406 0.616182 0.588835 0.543624 0.564475 39.7175 -1.65493 1.99971 1640.35 92.9047 9.45346
592.78 -0.715448 -0.91005 479.929 -1.29519 1.16996 986.727 0.556866 0.695065 0.820497 0.778173 39.5938 0.836508 0.333453 1739.94 92.9047 9.48007
694.998 0.297362 -0.189762 552.116 0.211964 2.42214 1268.91 0.252781 0.665068 0.639001 0.833888 39.935 2.41369 0.00844908 1817.69 92.9047 9.76286
628.723 -0.865016 -2.96848 252.009 -0.777617 1.83767 572.005 0.582061 0.687598 0.731508 0.697416 548.51 -0.322186 2.15986 1025.09 92.9047 9.71552
817.396 -0.0621803 -0.876943 526.169 -0.325383 2.64926 1310.46 0.289309 0.788308 0.728991 0.792501 52.3418 2.51786 0.131399 1956.72 92.9047 9.64105
518.464 -1.88726 1.74143 313.55 -1.41952 -1.04916 829.178 0.798665 0.629699 0.797702 0.692992 147.856 -1.38179 0.33263 951.452 92.9047 9.90207
415.546 1.18482 -3.03199 372.213 1.09184 -1.22704 637.773 0.663414 0.670165 0.635586 0.700407 388.228 1.5947 1.65649 1118.14 92.9047 9.91361
