pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
482.308 1.50838 -2.15195 302.943 0.171519 0.506854 931.914 0.368608 0.369172 0.76109 0.480019 72.9519 0.896968 0.390114 1042.11 92.9047 5.16137
756.804 0.441275 0.0867996 583.45 -1.97983 2.87841 2428.43 0.688116 0.53047 0.813759 0.603496 365.547 -2.10608 1.2987 1604.03 92.9047 8.44588
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 163.85 -1.91096 1e+06 196.077 92.9047 7.53281
686.202 -1.50271 -1.17178 543.685 -1.0927 -2.82566 964.642 0.604358 0.516122 0.653148 0.625657 528.915 1.35385 2.10367 1664.39 92.9047 7.74206
874.942 0.544193 1.94386 698.881 -1.20096 -1.1447 2203.55 0.612108 0.136126 0.408048 0.745747 76.2669 1.73972 0.204135 2049.89 92.9047 9.48007
769.088 0.270944 2.26038 -1 -1 -1 -1 0.286347 -1 0.374157 -1 869.628 -0.691408 2.95179 1127.28 92.9047 8.99078
802.762 -0.610588 2.44329 503.198 0.413371 -0.113972 1444.66 0.632326 0.261031 0.664221 0.777356 177.159 -0.446969 0.332996 1977.38 92.9047 8.3376
713.636 -1.16603 -1.15663 -1 -1 -1 -1 0.274382 -1 0.73237 -1 853.152 1.84172 2.99834 1054.71 92.9047 9.17577
561.622 -0.191099 1.26522 477.445 -1.42581 3.079 1077.41 0.403531 0.773778 0.498394 0.780213 520.963 -0.558053 1.82327 1619.8 92.9047 10.074
459.077 -1.43002 0.327313 288.575 0.206613 -2.33756 988.708 0.807316 0.411211 0.720163 0.580285 503.344 3.13846 0.807169 1072.48 92.9047 9.1083
520.028 -0.464101 3.07291 455.342 -1.59096 1.93917 794.309 0.664428 0.398567 0.630623 0.744989 808.263 -0.596404 2.53557 1037.12 92.9047 8.17561
1312.28 -0.362379 -1.13662 605.8 -0.0110445 2.56553 1781.47 0.506427 0.358285 0.494423 0.703557 300.517 1.61658 0.948951 2642.08 92.9047 8.51035
