pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
445.068 1.54659 -2.21451 290.842 0.159494 0.564343 893.061 0.709778 0.417964 0.666096 0.591559 71.4915 0.162069 0.402274 931.175 92.9047 5.16137
724.222 0.485303 0.0296043 574.482 -2.01487 2.81945 2433.68 0.691823 0.512663 0.665327 0.565303 340.115 -1.98517 1.47857 1436.35 92.9047 8.44588
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 162.488 -1.90682 1e+06 185.02 92.9047 7.53281
683.749 -1.51828 -1.15706 534.844 -1.09817 -2.89367 993.281 0.548251 0.453348 0.596951 0.594723 510.504 1.37764 2.01187 1567.1 92.9047 7.74206
945.348 0.50885 1.9895 679.314 -1.19291 -1.12127 2221.11 0.418885 0.113569 0.460197 0.559681 28.0034 -0.0133967 1.10787 1962.93 92.9047 9.48007
753.358 0.248188 2.2702 -1 -1 -1 -1 0.225857 -1 0.497617 -1 865.949 -0.760309 3.03051 1074.12 92.9047 8.99078
808.039 -0.637905 2.43884 489.869 0.456093 -0.177575 1471.62 0.581259 0.608953 0.653438 0.608791 228.47 -0.413126 0.235551 1857.09 92.9047 8.3376
739.346 -1.15426 -1.11221 -1 -1 -1 -1 0.285654 -1 0.698133 -1 885.138 1.87859 2.9908 1020.78 92.9047 9.17577
541.124 -0.210872 1.28456 465.445 -1.48001 -3.12107 1069.53 0.435148 0.670887 0.511917 0.81528 529.536 -0.517977 1.80254 1490.51 92.9047 10.074
454.378 -1.44807 0.308852 305.237 0.208241 -2.33472 1017.68 0.74431 0.452132 0.754324 0.760621 478.338 3.08087 0.867594 975.599 92.9047 9.1083
537.171 -0.431901 3.05534 436.171 -1.62058 1.94085 818.266 0.692039 0.212935 0.637939 0.758451 809.703 -0.558336 2.49919 981.421 92.9047 8.17561
1278.67 -0.359712 -1.16896 596.434 0.00377474 2.60545 1734.11 0.503066 0.332847 0.505387 0.695523 331.535 1.41129 1.19416 2427.87 92.9047 8.51035
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 57.7483 -2.59353 1e+06 41.2424 92.9047 7.89386
531.317 -1.78208 2.18277 -1 -1 -1 -1 0.252206 -1 0.741927 -1 432.19 -0.938203 3.12097 601.947 92.9047 8.3376
463.649 -0.70931 0.58097 449.273 1.85431 -2.8116 1782.75 0.785258 0.627879 0.708857 0.461153 42.4615 0.516297 0.0646734 1284.62 92.9047 8.65571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 116.188 -1.35797 1e+06 284.542 92.9047 8.90105
697.306 1.08803 -1.26254 -1 -1 -1 -1 0.333869 -1 0.728806 -1 779.255 2.15866 2.86199 947.48 92.9047 9.07689
772.069 0.64066 -0.204143 327.608 -1.0917 2.23633 1370.04 0.353207 0.649291 0.642796 0.795265 607.312 2.69805 0.461724 1454.15 92.9047 9.03937
1053.35 -1.94402 -0.513315 -1 -1 -1 -1 0.237883 -1 0.635048 -1 924.528 2.51661 3.02992 1200.98 92.9047 9.00607
735.145 -0.109661 1.60556 563.33 -1.20946 -2.6444 1347.61 0.384447 0.60809 0.598172 0.699805 561.931 -0.767894 1.8765 1446.08 92.9047 8.80613
870.787 -0.885504 -2.54098 556.6 -0.139229 -0.178551 1405.47 0.461516 0.462115 0.734879 0.407695 133.299 1.37147 1.55002 1950.79 92.9047 8.16317
422.253 -0.181563 -0.771244 326.237 -0.31636 1.4147 665.039 0.345166 0.662905 0.460469 0.654792 311.171 3.12691 1.71221 756.369 92.9047 8.34246
402.938 1.62468 -2.15955 -1 -1 -1 -1 0.556741 -1 0.807739 -1 249.885 1.13069 2.99295 916.522 92.9047 8.54723
852.412 -0.554351 -2.9311 -1 -1 -1 -1 0.214466 -1 0.536597 -1 517.777 0.183328 3.11443 1249.81 92.9047 8.31982
754.004 0.342318 0.170877 480.086 -1.09883 2.72839 1508.21 0.543786 0.639544 0.569177 0.742515 287.101 -2.07211 1.48269 1446.65 92.9047 8.41528
885.932 -0.640472 0.241204 444.144 -1.59536 1.22045 881.258 0.30784 0.427418 0.631071 0.770922 950.089 -2.51289 2.54984 1471.29 92.9047 8.65778
539.09 0.153172 0.590683 523.574 -0.292283 2.56494 926.131 0.639324 0.437385 0.725001 0.679272 63.6223 2.94705 0.382101 1633.13 92.9047 8.8015
716.382 -0.841781 -2.87255 542.489 0.375152 -0.668933 1402.97 0.11485 0.693357 0.816123 0.61766 491.138 1.28049 1.94943 1396.22 92.9047 8.50108
558.681 -0.245259 -1.99424 255.813 -2.0635 -0.811145 924.037 0.718921 0.685571 0.749597 0.733315 670.467 1.50992 2.32107 832.802 92.9047 8.66314
1026.25 -0.255561 1.60928 338.568 -0.679694 -2.98894 924.13 0.314623 0.788246 0.484907 0.69461 808.731 -1.19299 1.79595 1630.95 92.9047 8.68268
538.092 -1.71456 1.13663 408.308 0.395755 -2.71474 1493 0.787447 0.728365 0.726784 0.581092 268.873 -1.07397 1.64077 943.844 -92.9047 8.26453
697.896 0.0767448 -1.44438 683.603 0.722501 0.693899 1318.15 0.102903 0.519046 0.792664 0.703282 240.023 2.75661 2.06271 1916 92.9047 7.98608
640.521 -1.36089 -2.01135 438.905 0.406515 0.437971 1464.93 0.643288 0.678756 0.725672 0.622232 84.2394 1.69484 1.25687 1696.77 92.9047 7.95593
724.023 -0.823079 1.3175 -1 -1 -1 -1 0.3952 -1 0.709119 -1 603.73 -1.72571 3.04321 1003.14 92.9047 8.14507
621.357 -0.762974 2.86992 613.625 -1.29882 -0.0484148 1283.08 0.419092 0.169643 0.498394 0.681406 91.8032 -1.70865 1.66023 1217.29 92.9047 8.24154
653.784 0.850656 -1.85666 477.447 -0.773121 1.83541 1482.44 0.619674 0.693123 0.669562 0.736439 206.919 0.132228 1.70318 1302.18 92.9047 8.33446
947.719 -0.410966 2.10663 582.309 -0.576431 -1.32585 1481.71 0.483895 0.308825 0.321359 0.475618 675.843 0.129602 1.45545 2023.82 92.9047 8.44588
753.729 1.29019 -2.35171 -1 -1 -1 -1 0.477622 -1 0.759923 -1 420.876 0.980607 2.95087 1214.08 92.9047 8.66469
973.28 0.659748 2.75142 562.347 1.39248 -0.734472 1567.22 0.269885 0.0444447 0.182487 0.498963 400.091 -0.365285 0.369187 1752.86 -92.9047 8.29506
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 347.853 -0.632106 1e+06 472.401 92.9047 8.31982
543.932 -0.131244 -0.427383 415.282 0.425046 3.08713 983.542 0.463334 0.649363 0.73263 0.824713 172.487 0.847988 1.27537 1701.47 92.9047 8.32318
851.308 -1.48661 -2.89565 518.564 -1.37671 -0.552596 1233.5 0.192909 0.574443 0.405423 0.601119 31.3721 0.785539 1.33813 2064.09 92.9047 7.88031
507.96 -1.1069 -2.94369 349.039 1.49205 -0.201823 1651.51 0.300562 0.61613 0.653238 0.611706 201.919 2.58127 0.75822 1167.58 92.9047 7.92841
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 169.858 0.712162 1e+06 474.1 92.9047 7.94057
