pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
599.912 1.6091 -2.1726 252.538 0.936276 1.87854 823.21 0.839389 0.777465 0.732209 0.747811 237.867 0.60762 1.27092 894.604 92.9047 5.16137
498.861 -1.89792 -0.152245 263.617 -0.126255 -2.86347 1140.79 0.65702 0.895998 0.818384 0.711712 104.082 -2.70961 0.153861 635.136 92.9047 7.43237
958.763 -0.968923 -0.0459878 663.974 -0.494023 1.89392 1491.07 0.382462 0.67258 0.866259 0.825534 626.371 -2.52992 1.85934 1685.21 92.9047 6.19365
527.772 -0.795632 -1.84715 475.561 -2.26403 -2.48158 979.821 0.792702 0.781456 0.866407 0.7735 151.042 0.786915 2.63407 1443.59 92.9047 7.43237
931.767 -1.07618 0.911529 855.88 -0.652865 3.04292 1679.45 0.840618 0.810046 0.747631 0.806898 117.326 -0.768219 1.67975 2183.99 92.9047 8.44588
1182.71 -0.0776755 2.52067 970.015 0.22095 -0.996053 2270.93 0.475535 0.751903 0.718638 0.853235 29.8402 2.56804 0.0473764 2538.95 92.9047 8.44588
655.389 -0.145573 1.27597 616.799 0.698387 -0.494253 1199.66 0.630773 0.657061 0.838482 0.750649 33.7642 -0.800798 0.306545 1798.81 92.9047 7.83533
967.935 0.683505 -0.727416 728.881 -0.218129 2.4 1895.16 0.674469 0.734212 0.753866 0.775693 201.819 1.34652 1.05348 1957.25 92.9047 8.25819
597.736 1.17302 -0.349977 446.988 -1.51863 1.63016 2066.56 0.728387 0.833895 0.818258 0.768248 19.1152 1.55497 0.0751944 1754.65 92.9047 8.89513
978.47 0.861072 2.70486 794.102 0.971689 -1.24636 1670.32 0.625033 0.458016 0.778051 0.858664 53.5055 0.117131 1.36349 2374.41 92.9047 9.67757
544.302 -2.47546 0.15674 536.628 0.510114 2.28772 2530.47 0.81233 0.75182 0.859185 0.787791 113.221 -2.61049 1.38498 1441.03 92.9047 10.4281
804.61 -0.247082 -1.80623 592.043 -1.1022 1.49897 1660.12 0.455955 0.695247 0.672429 0.775538 249.771 1.04112 0.45785 1316.67 92.9047 11.2612
620.492 0.804041 1.34336 396.262 1.18299 -0.861173 964.428 0.706168 0.739703 0.833888 0.86183 408.914 -2.5254 1.66422 945.468 92.9047 10.5944
668.517 0.461652 -2.83066 618.37 -0.184167 -1.00226 1182.38 0.72898 0.770944 0.812732 0.843907 92.1931 -1.85069 0.848432 1846.8 92.9047 9.56372
563.333 2.3516 -1.77378 356.962 1.99456 2.59225 821.039 0.755692 0.805698 0.856621 0.818065 174.256 0.786494 1.80575 1129.06 92.9047 9.74525
