pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
485.768 1.51122 -2.19734 293.949 0.166037 0.549036 925.736 0.346485 0.472053 0.729937 0.555765 103.559 0.555283 0.00624716 973.325 92.9047 5.16137
728.667 0.433688 0.154507 594.618 -2.0107 2.83549 2417.71 0.615702 0.63459 0.558119 0.757486 403.752 -1.93974 1.50796 1457.71 92.9047 8.44588
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 160.61 -1.9611 1e+06 196.443 92.9047 7.53281
721.07 -1.48185 -1.21338 525.776 -1.08585 -2.80877 943.018 0.609668 0.545728 0.672708 0.689489 527.166 1.41881 2.0556 1621.91 92.9047 7.74206
963.448 0.529662 1.99157 685.986 -1.20036 -1.07014 2274.26 0.577967 0.462134 0.770246 0.602261 63.9549 -1.2971 0.226961 2003.73 92.9047 9.48007
773.491 0.258764 2.1995 -1 -1 -1 -1 0.203593 -1 0.685564 -1 854.477 -0.755861 2.95536 1048.94 92.9047 8.99078
781.717 -0.629195 2.42069 487.934 0.460508 -0.180968 1433.38 0.645316 0.570902 0.678579 0.926862 201.982 -0.446399 0.265431 1802.29 92.9047 8.3376
718.057 -1.15977 -1.13457 -1 -1 -1 -1 0.324711 -1 0.77833 -1 861.932 1.85906 2.99363 995.363 92.9047 9.17577
538.698 -0.178963 1.27411 469.983 -1.44191 3.05329 1047.51 0.469035 0.731623 0.728146 0.797457 515.095 -0.529247 1.80336 1488.29 92.9047 10.074
460.303 -1.4616 0.307974 295.129 0.227237 -2.33789 1016.53 0.863881 0.411342 0.70944 0.713607 506.422 3.10204 0.843248 1026.26 92.9047 9.1083
526.603 -0.444312 3.04743 460.119 -1.60412 1.93815 810.174 0.507776 0.475271 0.603334 0.73116 831.006 -0.621171 2.55932 988.993 92.9047 8.17561
1277.89 -0.38661 -1.10844 625.667 -0.000584161 2.58784 1804.07 0.673747 0.31862 0.557087 0.763753 307.176 1.43548 1.15235 2429.47 92.9047 8.51035
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 48.5948 -2.46276 1e+06 40.7024 92.9047 7.89386
502.461 -1.80129 2.20621 -1 -1 -1 -1 0.419784 -1 0.6152 -1 408.474 -0.948636 3.12834 551.47 92.9047 8.3376
492.339 1.82507 -2.81165 462.323 -0.722705 0.581533 1849.33 0.655697 0.614043 0.458265 0.579919 74.422 0.186169 0.395364 1348.35 92.9047 8.65571
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 114.257 -1.13104 1e+06 274.74 92.9047 8.90105
644.193 1.12784 -1.32018 -1 -1 -1 -1 0.247532 -1 0.75728 -1 734.403 2.12493 2.83808 885.225 92.9047 9.07689
778.281 0.609494 -0.284861 325.56 -1.09971 2.24716 1371.34 0.348273 0.687697 0.648272 0.715475 617.177 2.71658 0.46942 1435.6 92.9047 9.03937
1048.14 -1.94568 -0.506561 -1 -1 -1 -1 0.288942 -1 0.790991 -1 936.547 2.55361 3.06017 1202.16 92.9047 9.00607
703.226 -0.130117 1.57756 521.554 -1.22469 -2.72958 1244.44 0.409157 0.701292 0.570942 0.784514 539.936 -0.754358 1.97522 1360 92.9047 8.80613
