pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
447.41 1.57895 -2.2329 -1 -1 -1 -1 0.357408 -1 0.641979 -1 382.364 0.465298 2.6982 638.105 92.9047 5.16137
1247.32 -0.432243 -0.0907351 -1 -1 -1 -1 0.691358 -1 0.613441 -1 1232.21 2.93415 3.02489 1387.99 92.9047 4.76434
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 386.369 1.01939 1e+06 442.835 92.9047 6.7979
587.838 0.416475 0.0345486 498.14 -0.849718 -2.90325 1311.75 0.628672 0.550454 0.518456 0.776619 526.522 1.54075 1.5062 1532.73 92.9047 6.51963
535.423 0.85077 -0.802014 488.356 -1.14216 0.790045 1435.27 0.199129 0.299276 0.701584 0.471374 644.751 3.08298 2.29294 1128.4 92.9047 7.87328
400.194 -0.926683 -0.24926 -1 -1 -1 -1 0.60478 -1 0.686906 -1 430.623 3.03138 3.00254 783.434 92.9047 9.29047
422.336 1.1531 -1.27995 -1 -1 -1 -1 0.608091 -1 0.475945 -1 371.213 2.46358 2.53966 653.932 92.9047 7.93089
493.137 0.0802699 1.39599 -1 -1 -1 -1 0.619073 -1 0.736599 -1 412.533 -1.59591 2.9919 811.393 92.9047 8.95467
684.641 1.14634 1.56083 528.121 2.32734 -2.16 1378.96 0.662949 0.583285 0.60377 0.776918 223.88 0.106229 1.45461 1487.67 92.9047 9.50161
762.37 0.624518 -0.259891 435.594 -0.164358 -2.66617 1178.91 0.303071 0.625817 0.482352 0.771847 350.633 2.51444 1.10257 1399 92.9047 10.4387
366.123 -1.22708 -2.50793 -1 -1 -1 -1 0.391156 -1 0.364178 -1 383.842 0.938404 2.83685 564.529 92.9047 7.984
728.362 -0.326362 0.782894 448.276 0.633375 2.33516 985.31 0.659784 0.363702 0.760332 0.732227 876.175 -1.80204 2.14599 1181.99 92.9047 8.02055
723.249 0.640628 -1.59819 699.763 -0.0480335 1.28467 1499.97 0.490146 0.454012 0.646465 0.743014 189.746 3.05567 1.62933 1427.55 92.9047 8.56568
768.19 0.0999838 -2.30079 -1 -1 -1 -1 0.292293 -1 0.61397 -1 732.117 0.892197 3.0902 861.092 92.9047 7.97954
632.523 -0.629527 1.80824 407.123 -0.251132 -1.16064 1038.85 0.581376 0.646492 0.486723 0.692417 429.866 -2.29799 1.13735 1321.52 92.9047 8.29506
618.178 -0.806432 -0.55262 273.241 2.40824 0.784575 2054.55 0.273611 0.621747 0.755798 0.849287 713.584 2.91156 2.12699 903.875 92.9047 8.6423
1346.77 -0.701744 0.770364 1269.31 0.478868 -2.6492 3065.97 0.179207 0.499897 0.753541 0.468221 252.258 0.257748 0.512616 3049.77 92.9047 8.44588
629.402 1.24249 -2.85396 506.675 -0.187368 1.90011 1183.38 0.452572 0.626012 0.774324 0.593896 712.975 -0.351381 2.25149 1259.44 92.9047 8.8015
630.856 0.367363 1.68488 565.132 1.39712 -1.50884 1365.75 0.434866 0.508699 0.554563 0.744487 80.1487 -1.22793 0.280911 1186.44 92.9047 8.32636
791.629 1.40093 -0.904298 450.159 -0.364509 2.94028 1647.68 0.497336 0.438734 0.599884 0.446489 438.104 1.79081 1.14947 1360.76 92.9047 8.44588
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 162.271 2.01601 1e+06 201.09 92.9047 8.06198
350.637 1.79353 0.902268 -1 -1 -1 -1 0.508301 -1 0.600741 -1 44.5219 -0.774522 1.67679 711.624 92.9047 8.27491
356.496 1.68033 -2.16402 -1 -1 -1 -1 0.827222 -1 0.846337 -1 447.722 0.814206 2.97822 675.726 92.9047 8.54723
320.442 0.99624 2.91333 -1 -1 -1 -1 0.556103 -1 0.882521 -1 263.159 -1.11391 2.25595 596.199 92.9047 8.13764
581.876 0.392517 -0.359996 350.593 -1.06981 1.4366 1018.43 0.577714 0.729096 0.595135 0.599786 546.435 -2.30849 1.94849 1266.19 92.9047 8.12104
506.145 -0.744173 -1.4847 287.77 0.0861862 3.09133 675.451 0.442845 0.272972 0.593189 0.625141 538.963 1.07714 2.01418 809.015 92.9047 8.32938
1028.61 -0.331758 0.979334 652.519 1.31881 -2.26208 2232.65 0.296011 0.343031 0.640424 0.774019 379.633 -1.94783 0.314253 1790.93 92.9047 8.33364
831.827 -0.180405 1.73988 -1 -1 -1 -1 0.0921925 -1 0.37554 -1 742.59 -1.36869 3.10857 998.201 92.9047 8.3376
490.301 -0.243436 3.08398 300.848 -1.49545 -1.81478 711.697 0.214029 0.391687 0.488272 0.641108 553.431 0.320984 2.13576 905.155 92.9047 8.41949
900.191 0.518224 3.07506 798.349 -0.438065 0.526724 1845.16 0.403772 0.441314 0.39887 0.628865 175.894 -2.36607 0.842052 2238.79 92.9047 8.27045
695.442 0.73168 2.57629 -1 -1 -1 -1 0.13746 -1 0.661934 -1 505.35 -0.5022 3.07849 944.957 92.9047 8.2287
743.846 -0.876732 1.29953 -1 -1 -1 -1 0.63165 -1 0.608087 -1 606.28 -1.79284 3.09237 1056.48 92.9047 8.14507
316.395 -0.289598 -2.41456 -1 -1 -1 -1 0.517409 -1 0.577479 -1 365.599 0.564023 2.97858 506.492 92.9047 8.28609
460.3 -0.772671 2.785 316.864 0.258285 -2.46305 563.885 0.600393 0.608989 0.631307 0.784923 514.469 0.225802 2.55919 1091.67 92.9047 8.51418
834.734 1.19106 0.271327 453.809 0.449398 2.54198 1293.26 0.0912341 0.475653 0.489794 0.763862 661.274 -2.27493 1.46628 1363.41 92.9047 8.35903
660.982 -1.02701 -2.55255 257.498 1.6929 2.38303 1590.5 0.400474 0.731069 0.610299 0.78874 735.35 0.259784 2.12325 913.406 92.9047 8.17743
529.786 -0.204081 -0.484314 471.823 -0.616584 1.04367 728.669 0.647289 0.236118 0.553421 0.545745 362.807 -3.12076 2.11875 1377.84 92.9047 8.32318
