pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
567.218 1.5939 -2.19919 272.091 0.966673 1.82929 831.948 0.753302 0.752842 0.841112 0.903105 260.989 0.541451 1.28784 978.957 92.9047 5.16137
352.714 -2.02515 -0.27979 -1 -1 -1 -1 0.67445 -1 0.748383 -1 108.389 -3.02405 2.74426 882.511 92.9047 7.43237
965.672 -1.03158 -0.00303104 727.376 -0.62805 1.79277 1506.8 0.421978 0.769054 0.865462 0.836221 578.265 -2.51386 1.97655 1970.1 92.9047 6.19365
482.274 -1.03598 0.496166 453.423 -0.830168 -1.89235 927.968 0.817201 0.727793 0.757667 0.768965 166.996 0.989602 0.493436 1637.06 92.9047 7.43237
902.187 -1.06764 0.961132 767.711 -0.643713 3.11379 1560.27 0.479432 0.819772 0.765658 0.838364 111.109 -1.18141 1.98799 2284.67 92.9047 8.44588
1058.12 -0.220179 2.52842 949.147 0.045869 -0.948242 2121.02 0.322967 0.761278 0.851947 0.878583 48.0889 -2.21557 1.26733 2606.98 92.9047 8.44588
659.174 0.704443 -0.575003 652.777 -0.222016 1.37805 1325.48 0.717003 0.772346 0.819734 0.763329 48.378 -0.389504 0.1855 1920.05 92.9047 7.83533
1005.55 0.729675 -0.736507 818.412 -0.151518 2.37121 2067.13 0.802678 0.791872 0.833284 0.861315 184.426 0.231912 0.968419 2170.61 92.9047 8.25819
667.082 1.16754 -0.469105 553.81 -1.47111 1.6696 2416.06 0.84624 0.6894 0.799237 0.866649 73.9736 2.28428 0.614678 2070.8 92.9047 8.89513
1142.2 0.815766 2.75138 911.578 0.9287 -1.29351 1955.25 0.859936 0.629068 0.817028 0.822778 162.167 1.18183 1.56955 2666.33 92.9047 9.67757
500.332 0.567112 2.27307 492.487 -2.49643 0.181909 2399.16 0.711859 0.738466 0.836697 0.88263 192.556 -2.54591 1.46421 1542.69 92.9047 10.4281
667.267 -0.158532 -2.05196 584.312 -1.06119 1.55554 1411.65 0.629421 0.712895 0.742856 0.742005 240.469 0.946743 0.608798 1357.27 92.9047 11.2612
610.638 0.798674 1.31616 381.136 1.22356 -0.911073 945.426 0.760221 0.698411 0.81215 0.755437 353.799 -2.50597 1.5949 1189.36 92.9047 10.5944
607.971 0.169419 -2.88986 540.589 -0.358924 -1.05334 1008.2 0.595563 0.746 0.615591 0.823425 28.6132 1.69051 1.70282 1868.4 92.9047 9.56372
579.924 2.34113 -1.76675 402.023 -0.150012 1.19516 1885.4 0.76239 0.805214 0.828453 0.842331 104.087 1.01712 0.178041 1335.51 92.9047 9.74525
880.201 -0.348048 2.31276 530.979 0.417327 -0.0780665 1499.43 0.517788 0.467168 0.787905 0.798767 131.696 -1.60503 1.52696 1685.15 92.9047 9.77944
911.21 -0.694493 1.99483 639.742 -0.62544 -0.447099 1535.32 0.498805 0.723466 0.820899 0.83615 51.4506 -0.814622 0.367523 2159.32 92.9047 9.63036
884.932 -0.674027 1.29814 634.027 0.0291307 -1.15739 1620.33 0.773973 0.537085 0.847037 0.732345 176.982 -2.44119 1.2838 1819.07 92.9047 9.95407
978.796 0.101227 -1.91352 777.758 -1.28755 1.3265 2238.67 0.588001 0.596945 0.635226 0.632532 90.0619 -1.07145 0.842067 1955.03 92.9047 9.05225
