pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
442.002 1.54934 -2.15488 -1 -1 -1 -1 0.634448 -1 0.660163 -1 365.589 0.53605 2.69093 0 92.9047 5.16137
1311.16 -0.42106 -0.143614 -1 -1 -1 -1 0.744556 -1 0.640262 -1 1306.25 2.90055 3.04417 0 92.9047 4.76434
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 387.933 1.02461 1e+06 0 92.9047 6.7979
568.749 0.461558 0.0122997 495.109 -0.84873 -2.8993 1299.17 0.701151 0.500515 0.532086 0.808442 542.681 1.49162 1.47932 0 92.9047 6.51963
499.163 0.871886 -0.785024 496.053 -1.11767 0.764257 1381.91 0.214698 0.32174 0.582512 0.811968 634.825 3.13476 2.3634 261.182 92.9047 7.87328
393.871 -0.90684 -0.23062 -1 -1 -1 -1 0.731994 -1 0.734708 -1 422.826 3.06689 2.98567 113.795 92.9047 9.29047
441.28 1.12346 -1.34077 -1 -1 -1 -1 0.562498 -1 0.291897 -1 390.812 2.36629 2.57613 237.675 92.9047 7.93089
466.782 0.0442164 1.40518 -1 -1 -1 -1 0.551477 -1 0.819882 -1 385.259 -1.53794 2.94311 0 92.9047 8.95467
662.646 1.1744 1.46023 523.221 2.33726 -2.19481 1355.73 0.387122 0.668563 0.543345 0.758348 162.453 0.197202 1.26303 26.1063 92.9047 9.50161
700.529 0.643554 -0.244977 428.249 -0.159974 -2.68116 1126.66 0.301696 0.671483 0.504394 0.688059 288.869 2.55108 1.05094 0 92.9047 10.4387
369.975 -1.20851 -2.49819 -1 -1 -1 -1 0.351893 -1 0.292195 -1 409.807 0.954709 2.83028 32.6421 92.9047 7.984
697.457 -0.363907 0.811519 474.948 0.633661 2.35414 1005.58 0.396488 0.375638 0.532195 0.575376 851.73 -1.72331 2.20573 0 92.9047 8.02055
709.316 0.648462 -1.64998 696.096 -0.033045 1.33904 1487.38 0.727062 0.219367 0.389583 0.695473 105.023 3.07813 1.55508 0 92.9047 8.56568
763.411 0.089039 -2.31657 -1 -1 -1 -1 0.255911 -1 0.661626 -1 733.563 0.873853 3.09276 0 92.9047 7.97954
636.147 -0.677465 1.84221 420.463 -0.213486 -1.15525 1066.52 0.550865 0.727494 0.523736 0.736395 455.022 -2.33342 1.17817 331.827 92.9047 8.29506
626.805 -0.792062 -0.560775 302.348 2.4083 0.867932 2165.94 0.250998 0.704951 0.795189 0.694072 694.26 2.94926 2.08133 320.275 92.9047 8.6423
1431.98 -0.699241 0.761668 1273.55 0.480844 -2.66019 3166.2 0.207118 0.445884 0.570386 0.492535 175.413 -0.0348163 0.796484 0 92.9047 8.44588
623.184 1.22661 -2.89495 495.504 -0.202582 1.89641 1153.72 0.266023 0.623086 0.769202 0.636712 706.515 -0.374236 2.27065 116.519 92.9047 8.8015
618.785 0.370354 1.69692 567.829 1.42776 -1.52037 1366.54 0.403822 0.600556 0.47216 0.622278 74.5856 -1.17143 0.348936 27.5742 92.9047 8.32636
798.234 1.3932 -0.912247 448.929 -0.368687 2.9327 1650.09 0.354143 0.50723 0.633177 0.429742 441.622 1.78298 1.14972 0 92.9047 8.44588
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 163.54 2.09659 1e+06 197.548 92.9047 8.06198
365.356 1.78479 0.907164 -1 -1 -1 -1 0.600143 -1 0.424158 -1 51.6483 -1.07365 1.98082 244.53 92.9047 8.27491
364.431 1.68551 -2.20057 -1 -1 -1 -1 0.776959 -1 0.739803 -1 460.677 0.798819 2.99939 172.636 92.9047 8.54723
324.325 1.01475 2.88716 -1 -1 -1 -1 0.577401 -1 0.545428 -1 294.888 -1.1611 2.23492 115.409 92.9047 8.13764
564.28 0.400626 -0.372253 359.01 -1.07039 1.49099 1027.07 0.467353 0.609211 0.669334 0.599399 503.682 -2.22809 1.85584 0 92.9047 8.12104
517.594 -0.731655 -1.46573 298.803 0.0809524 3.12065 690.362 0.502591 0.509007 0.488936 0.595697 560.231 1.09657 2.02408 307.387 92.9047 8.32938
1069.53 -0.327245 0.965859 623.43 1.32609 -2.21871 2228.1 0.277314 0.336422 0.635327 0.69579 439.15 -2.10235 0.116364 112.021 92.9047 8.33364
845.386 -0.156682 1.77256 -1 -1 -1 -1 0.120263 -1 0.499506 -1 752.162 -1.34426 3.11682 138.679 92.9047 8.3376
484.003 -0.234556 3.05407 292.399 -1.46038 -1.80637 695.854 0.275693 0.368733 0.531163 0.402436 540.132 0.299617 2.10598 400.95 92.9047 8.41949
902.292 0.498819 3.03512 802.024 -0.45714 0.530663 1841.08 0.38169 0.411397 0.332086 0.64308 174.241 -2.27937 0.968701 29.2104 92.9047 8.27045
705.273 0.728801 2.5266 -1 -1 -1 -1 0.124556 -1 0.812627 -1 503.332 -0.566523 3.09312 105.207 92.9047 8.2287
733.665 -0.819834 1.31624 -1 -1 -1 -1 0.546008 -1 0.791683 -1 601.88 -1.77529 3.09153 0 92.9047 8.14507
324.459 -0.246112 -2.4322 -1 -1 -1 -1 0.705235 -1 0.676077 -1 378.792 0.568425 3.00062 73.3138 92.9047 8.28609
463.706 -0.768586 2.78219 287.238 0.259229 -2.4742 537.33 0.553739 0.572655 0.277332 0.7221 521.796 0.200826 2.58136 302.683 92.9047 8.51418
