pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
481.204 1.50387 -2.24785 -1 -1 -1 -1 0.681322 -1 0.677411 -1 411.697 0.495477 2.74333 719.416 92.9047 5.16137
1260.76 -0.42764 -0.169235 -1 -1 -1 -1 0.532048 -1 0.576912 -1 1258.72 2.86956 3.03879 1518.81 92.9047 4.76434
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 389.954 0.989773 1e+06 466.138 92.9047 6.7979
585.273 0.396496 0.0413849 536.717 -0.79451 -2.95554 1339.22 0.503381 0.687932 0.70684 0.69132 543.37 1.4427 1.40131 1685.8 92.9047 6.51963
521.664 0.843408 -0.852081 479.584 -1.14982 0.721833 1405.6 0.157315 0.261334 0.553631 0.601403 648.14 3.00879 2.28696 1174.62 92.9047 7.87328
400.293 -0.915541 -0.332324 -1 -1 -1 -1 0.793634 -1 0.740885 -1 386.882 2.9837 2.96716 798.846 92.9047 9.29047
407.132 1.16975 -1.2279 -1 -1 -1 -1 0.488615 -1 0.67808 -1 381.384 2.48817 2.56712 663.872 92.9047 7.93089
492.926 0.0527442 1.33829 -1 -1 -1 -1 0.617249 -1 0.776324 -1 406.91 -1.65458 2.99287 870.985 92.9047 8.95467
717.621 1.15211 1.49216 511.609 2.33421 -2.17231 1401.33 0.284876 0.809917 0.36449 0.712596 204.2 -0.166214 1.65837 1610.49 92.9047 9.50161
735.906 0.640048 -0.306291 464.836 -0.163523 -2.64096 1186.47 0.227726 0.654276 0.163578 0.735159 292.92 2.52782 1.11441 1504.36 92.9047 10.4387
378.401 -1.23353 -2.48242 -1 -1 -1 -1 0.211017 -1 0.450343 -1 432.341 0.965382 2.83538 597.172 92.9047 7.984
708.532 -0.382812 0.699444 459.279 0.693729 2.4299 1085.32 0.516618 0.474798 0.686004 0.693729 827.426 -1.78018 2.07311 1254.18 92.9047 8.02055
720.393 -0.0435784 1.35178 719.817 0.632579 -1.64788 1525.7 0.763228 0.454047 0.662493 0.658104 125.182 -3.12123 1.47335 1541.29 92.9047 8.56568
759.336 0.10135 -2.29373 -1 -1 -1 -1 0.316203 -1 0.455448 -1 790.038 0.872149 3.11731 890.102 92.9047 7.97954
671.7 -0.619728 1.79287 448.558 -0.213406 -1.09101 1127.32 0.596549 0.747936 0.794185 0.679745 517.079 -2.41914 1.32813 1538.35 92.9047 8.29506
639.389 -0.78761 -0.576996 280.699 2.43427 0.762968 2124.17 0.248266 0.647335 0.827934 0.825901 707.806 2.86654 2.10358 993.343 92.9047 8.6423
1325.48 -0.745175 0.76748 1277.97 0.457229 -2.70077 3065.21 0.0351433 0.249485 0.673375 0.50804 272.994 -0.0746927 0.842173 3256.25 92.9047 8.44588
616.697 1.23298 -2.83213 516.588 -0.210753 1.92449 1189.04 0.806352 0.539621 0.584992 0.584309 699.915 -0.366785 2.29128 1315.43 92.9047 8.8015
608.21 0.409369 1.69037 561.153 1.42415 -1.5004 1335.86 0.311628 0.528733 0.74985 0.502752 65.7454 -1.00192 0.498478 1257.43 92.9047 8.32636
788.508 1.3739 -0.932385 477.858 -0.349764 2.85982 1680.43 0.609325 0.44906 0.696335 0.635165 412.775 1.74248 1.11735 1473.2 92.9047 8.44588
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 174.798 2.08692 1e+06 191.513 92.9047 8.06198
359.075 1.82006 0.925475 250.769 0.455284 -2.16691 748.122 0.268846 0.641561 0.110749 0.659803 61.9042 -0.834396 1.33252 791.648 92.9047 8.27491
382.338 1.64672 -2.16093 -1 -1 -1 -1 0.715525 -1 0.683101 -1 523.56 0.817937 2.97887 728.737 92.9047 8.54723
