pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
464.505 1.52662 -2.11797 -1 -1 -1 -1 0.745322 -1 0.788911 -1 227.283 0.588295 2.70627 781.292 92.9047 5.16137
272.844 -1.89084 -0.147321 -1 -1 -1 -1 0.43026 -1 0.646971 -1 78.5791 -2.87439 2.72706 696.049 92.9047 7.43237
820.013 -0.998563 -0.0750085 550.599 -0.597158 1.9189 1210.5 0.227253 0.651437 0.78714 0.5157 557.151 -2.55039 1.81389 1634.81 92.9047 6.19365
432.624 -0.672716 -1.78108 422.744 -0.89341 0.438238 793.401 0.711156 0.597098 0.520168 0.613788 187.631 1.07732 0.639078 1491.83 92.9047 7.43237
852.526 -1.02749 0.907618 705.733 -0.621245 3.05374 1416.83 0.434371 0.211059 0.640397 0.650267 105.12 -1.57365 1.6558 2179.69 92.9047 8.44588
982.941 -0.207714 2.41471 904.991 0.0956186 -0.924815 1965.87 0.172647 0.756638 0.833295 0.825747 21.3117 -2.96371 0.904767 2463.37 92.9047 8.44588
548.594 0.662894 -0.508129 545.712 -0.156981 1.23955 965.324 0.333561 0.717792 0.431758 0.685274 11.105 2.44699 1.20743 1760.74 92.9047 7.83533
934.566 0.725905 -0.658036 689.184 -0.121473 2.37552 1766.44 0.394273 0.451803 0.651464 0.17094 195.454 1.30649 1.06903 1975.87 92.9047 8.25819
514.543 1.13355 -0.374147 395.135 -1.37337 1.61095 1638.48 0.700687 0.35336 0.630595 0.702516 36.8954 2.99841 1.38745 1720.88 92.9047 8.89513
933.486 0.886077 2.79249 708.991 0.94889 -1.28647 1476.25 0.403393 0.362904 0.522484 0.767581 127.577 0.923061 1.86943 2246.41 92.9047 9.67757
414.215 0.563111 2.31587 397.509 -2.45694 0.190725 1893.79 0.389131 0.519315 0.575094 0.755526 149.663 -2.5833 1.38402 1404.27 92.9047 10.4281
617.768 -0.183062 -2.02972 522.635 -1.04028 1.51279 1265.94 0.640042 0.765914 0.503173 0.792104 228.127 0.802514 0.71028 1255.69 92.9047 11.2612
559.506 0.775354 1.33734 337.247 1.14563 -0.931904 819.743 0.691338 0.633519 0.820138 0.755391 369.875 -2.49749 1.56558 954.71 92.9047 10.5944
577.883 0.28479 -2.81307 501.95 -0.272424 -0.996166 927.292 0.52576 0.71498 0.67701 0.696658 21.6479 1.3765 2.09361 1733.33 92.9047 9.56372
460.303 2.32809 -1.75255 298.525 -0.148645 1.1337 1391.95 0.449981 0.55096 0.567365 0.596824 123.866 1.10939 0.0243108 1113.06 92.9047 9.74525
716.927 -0.360532 2.30886 454.856 0.397562 -0.070628 1215.03 0.368837 0.330324 0.764725 0.757397 107.75 -1.72807 1.65744 1291.93 92.9047 9.77944
805.189 -0.721585 1.91453 510.618 -0.659285 -0.433499 1219.2 0.340504 0.527563 0.488818 0.783718 47.7463 -0.872441 0.438942 1912.17 92.9047 9.63036
805.511 -0.702031 1.30571 512.905 -0.0416659 -1.23488 1357.19 0.488766 0.379033 0.687732 0.432818 101.224 -1.94579 0.710913 1668.89 92.9047 9.95407
932.932 0.0981824 -1.92228 722.75 -1.23178 1.28607 2046.36 0.580253 0.533006 0.355091 0.590845 29.8308 -1.22135 0.700933 1854.21 92.9047 9.05225
879.137 -0.05211 2.48349 762.665 -2.06217 -0.708593 2547.67 0.638418 0.490775 0.549006 0.706409 82.265 1.30973 1.17376 1994.85 92.9047 9.48007
486.277 -0.64505 2.60645 421.456 -0.170477 -0.94355 927.398 0.760306 0.488265 0.714569 0.627649 3.63439 -2.40957 1.26717 1496.25 92.9047 9.61083
577.989 -1.14296 1.86862 465.56 -0.176647 0.390214 883.912 0.380125 0.436657 0.425734 0.728998 322.458 -1.70691 2.09713 1514.41 92.9047 9.46251
497.721 0.648395 -1.98344 442.23 0.21935 0.166361 871.65 0.677111 0.645325 0.692513 0.460813 268.355 2.77202 1.52773 1311.31 92.9047 8.90337
647.763 1.10319 2.51341 585.028 0.0656272 -0.530598 1410.44 0.700818 0.416096 0.668896 0.699405 12.3188 0.874425 1.40502 1812.47 92.9047 8.88332
