pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
543.242 -1.79969 1.54665 535.702 -0.848364 -1.64667 1323.69 0.605668 0.297058 0.606605 0.77093 533.572 -1.4776 0.169072 1653.3
693.086 0.764206 0.499455 537.801 0.941399 -0.97002 935.245 0.448953 0.375354 0.794946 0.654934 1069.84 3.00409 2.30907 1500.43
1068.3 -0.0207337 1.75625 864.292 -0.189139 -3.14063 1257.7 0.686894 0.665254 0.656851 0.689561 1105.11 -0.829413 2.31121 2431.43
1170.61 -0.60144 2.569 939.031 0.0752849 1.47813 1320.11 0.472074 0.499662 0.636531 0.835353 482.645 -0.947546 2.42567 3696.74
818.858 -0.346694 2.85525 659.939 -1.36911 1.78832 1097.83 0.732064 0.429402 0.614438 0.461341 525.378 -0.588187 2.37651 2232.5
1264.97 -0.468571 2.51634 761.201 0.195218 -0.249602 2148.08 0.494159 0.235791 0.369478 0.600238 906.65 -0.451252 0.20165 2583.21
1076.21 0.460007 -0.495539 644.619 -1.32956 -2.0228 2088.4 0.387503 0.561628 0.469801 0.685441 886.92 1.7593 2.25484 2424.89
1128.62 0.326042 -2.68565 627.575 -0.762666 -1.60805 1305.99 0.45936 0.322196 0.731095 0.859911 1299.12 0.840273 2.44832 1955.42
1236.8 -0.138746 2.93048 954.889 -0.0950414 -1.47725 1768.34 0.802548 0.794226 0.779553 0.738333 719.297 0.897637 2.03285 3259.84
539.196 -0.458389 1.37244 396.529 -0.361482 0.156552 637.982 0.190546 0.363579 0.790419 0.727158 496.044 -2.29362 2.45017 1225.16
714.095 -0.057456 -2.63203 490.589 0.368513 -0.767614 1018.87 0.571355 0.358021 0.680029 0.620769 961.699 1.4404 2.20801 1816.58
1046.89 0.465346 1.50043 874.503 -0.754389 2.57038 1598.81 0.723321 0.700558 0.637735 0.811656 605.317 -1.15639 2.55641 3070.4
725.808 0.524458 -1.54379 676.915 -0.724251 -2.0731 1042.29 0.701236 0.629054 0.547873 0.598352 1195.43 1.35166 2.85842 1745.51
702.711 2.0276 -0.362468 649.19 -0.382253 -0.967515 2112 0.7238 0.581497 0.724002 0.61915 1016.94 2.31274 2.6752 1737.13
1039.39 -0.632752 1.41381 580.95 -1.94042 -0.542353 1698.95 0.735725 0.559529 0.7333 0.840179 345.172 -2.57371 2.03136 2369.85
1374.62 0.0147991 2.64525 497.419 -0.580494 -0.477884 1848.84 0.210638 0.767203 0.635305 0.852034 916.55 -0.534183 0.0562991 1960.86
646.997 1.06299 -1.68519 351.742 -1.79407 -3.09381 1981.6 0.502616 0.519941 0.789689 0.532019 882.256 0.924077 2.26529 1355.23
1193.25 -0.77086 -0.158163 850.879 1.09531 -1.98365 2768.18 0.425137 0.141253 0.787739 0.336945 1303.74 2.28373 2.0158 2136.81
471.128 0.0996609 1.31815 366.437 -0.674165 0.0870975 609.144 0.523847 0.653309 0.659369 0.77089 366.75 -2.47769 2.48734 1296.94
1725.1 -0.399485 2.31272 633.689 0.0237774 1.02473 1459.14 0.642474 0.620959 0.695399 0.554843 1941.96 -1.13777 2.16251 2475.58
747.522 -0.0813908 -2.37982 287.92 0.0970367 2.52281 615.125 0.383557 0.716827 0.478075 0.717413 846.404 0.337806 2.185 1127.85
917.507 -0.616444 0.785887 904.29 -1.10522 2.4809 1457.93 0.768523 0.672156 0.688695 0.637539 818.09 -1.5143 2.28799 2202.35
1219.85 1.08071 -2.00744 419.029 -0.750178 0.750016 2211.81 0.392485 0.44843 0.281521 0.718687 960.035 1.11121 0.361189 1973.78
1455.48 -0.957012 1.16329 553.535 0.0634625 2.23374 1390.11 0.805436 0.222198 0.861535 0.782917 1425.71 -1.61403 2.43542 2356.51
1605.07 0.0990924 -2.90532 1176.42 0.292731 -1.47394 1908.77 0.553886 0.555531 0.459291 0.727569 1007.84 0.848358 2.3223 3906.95
875.352 0.431567 2.39404 576.607 -0.20839 1.50585 838.95 0.524497 0.599116 0.759895 0.87335 1143.27 -0.793043 2.2989 2082.08
1069.53 -0.709845 -1.28144 838.794 1.27965 0.495143 2748.3 0.323476 0.72387 0.756607 0.470159 1122.62 2.55576 2.06062 2176.09
727.981 -0.970268 2.98267 636.817 0.0508696 2.01959 971.634 0.82565 0.718846 0.787656 0.523539 597.797 -1.18032 2.12019 2879.34
961.653 -0.867337 0.754276 309.66 1.37802 1.60642 1573.59 0.649927 0.777569 0.712848 0.821147 1099.99 -2.36159 2.31517 1538.59
599.436 1.11779 -1.69526 439.926 -0.908298 -0.815897 1319.28 0.695353 0.780821 0.648056 0.750435 937.531 2.07122 2.5167 1368.06
746.84 1.11746 2.47213 476.785 -0.834791 2.90696 1419.6 0.741897 0.581 0.829241 0.329894 867.539 -0.370165 2.84229 1604.4
656.169 0.358113 2.40841 348.127 -1.84938 -3.04233 1409.32 0.279772 0.693882 0.863914 0.668852 697.904 -1.05012 1.99221 1626.2
1250.93 -0.923531 -1.72925 1240.43 0.783836 2.45023 3232.69 0.509852 0.590796 0.623002 0.768453 964.39 0.399714 2.05051 2803.12
1361.25 1.0324 2.96383 1058.52 -0.98715 -0.744177 3783.24 0.132596 0.662368 0.647855 0.771395 269.029 2.73189 0.231939 3485.08
1502.37 0.603958 0.563649 657.169 0.281963 -2.47784 2185.15 0.408902 0.543367 0.511412 0.83965 1088.61 -2.07882 0.399022 2889.37
723.885 -0.317387 -2.01876 576.897 1.40334 -3.11192 1510.25 0.216823 0.221256 0.718996 0.614904 722.456 0.670403 2.50086 1697.74
1058.01 -0.906318 -2.5012 384.803 -0.342358 0.123269 1384.45 0.115449 0.71019 0.812467 0.65114 841.453 0.963773 0.840504 1578.96
933.855 -0.181157 -1.72896 505.095 -1.5808 -0.862883 1204.12 0.354239 0.508311 0.823236 0.746307 963.021 1.68939 2.55227 1776.38
1021.62 -1.43252 -0.142111 819.005 0.866579 0.583765 2695.16 0.446374 0.485749 0.78826 0.629869 156.833 -2.76844 2.62633 3460.51
1279.16 -0.95592 0.424497 1070.44 0.184715 2.04344 2233.18 0.784613 0.614494 0.711609 0.839134 915.628 -2.08639 2.15336 3110.18
1308.71 -0.241478 1.0868 700.421 -1.03797 2.38619 1409.63 0.539817 0.51295 0.591889 0.672538 516.805 -1.64564 2.25136 3353.4
1319.08 -0.74708 0.0609844 1187.68 0.0815954 -2.02096 2478.21 0.796087 0.299866 0.590482 0.697382 964.66 2.08957 2.02858 3021.63
706.098 0.888121 0.219255 349.465 -1.64202 0.385778 1640.63 0.390475 0.82635 0.863769 0.910794 1006.16 -2.98109 2.91631 1247.12
709.738 -1.45304 -3.09515 652.554 0.0172428 -1.36893 1529.97 0.641935 0.323198 0.753822 0.645693 423.784 0.945744 2.24229 1815.27
905.879 -0.0616866 -1.80041 515.473 -1.19812 -0.189862 1388.15 0.428726 0.621934 0.531916 0.863192 874.367 1.85773 2.04759 1638.3
550.379 0.863213 -2.26935 531.313 1.24746 2.97399 620.128 0.208181 0.516254 0.819492 0.636469 806.939 0.373947 2.60005 1273.47
638.467 -0.203739 -1.17809 314.428 1.54641 -0.55719 975.57 0.35532 0.49105 0.829004 0.77127 784.293 1.94989 2.50708 1297.27
705.513 1.12181 2.86958 607.94 0.100263 1.42683 1120.75 0.557213 0.378004 0.634657 0.742247 939.665 -0.872633 2.29946 1355
822.31 -0.0910027 0.680187 341.282 2.29634 1.66369 1690.44 0.812312 0.643719 0.794976 0.776562 940.662 -2.26797 2.35152 1317.53
974.516 -0.255664 2.6549 568.573 -0.943481 1.00287 1362.89 0.371902 0.715833 0.703232 0.827748 814.125 -1.31355 2.31474 2248.87
1400.44 -0.705518 -2.32892 513.762 -0.401071 1.49578 1775.41 0.155325 0.335768 0.83488 0.827872 839.371 0.736945 0.758838 2368.97
1166.22 -0.0859146 1.04809 342.895 0.612127 -1.57124 1461.4 0.210608 0.558072 0.714408 0.532394 937.12 -2.06002 0.488783 1747.17
1673.45 0.109973 0.265874 574.805 -0.283749 -2.87247 2188.27 0.258018 0.163218 0.6464 0.717735 737.353 3.13096 0.279756 2749.43
1479.11 -0.298008 1.88388 298.462 1.10719 -0.64435 1785.55 0.199046 0.534676 0.644271 0.727063 1025.78 -1.41988 0.775527 2102.65
1493.68 -0.541502 -2.34279 1172.72 -0.40536 1.69418 2543.03 0.281463 0.700068 0.737928 0.861873 268.586 -0.573939 1.76885 3859.01
987.056 -0.0405444 2.02729 748.141 -1.09677 1.13182 1217.62 0.411663 0.649476 0.817255 0.738934 1218.75 -1.47493 2.60675 2083.88
