pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
1457.3 -0.591115 2.27304 829.018 -0.350732 -0.589779 2224.08 0.625123 0.85151 0.684615 0.631986 1295.57 -0.490814 0.0989652 3433.92
765.895 0.356534 -2.36465 578.631 -0.352456 -1.51043 796.415 0.287215 0.796055 0.550889 0.861815 1190.79 0.898808 2.40924 1770.68
955.935 -0.805531 0.718862 502.851 -0.45559 2.47864 1147.6 0.534473 0.485769 0.729174 0.78529 542.527 -1.78146 2.02309 1999.42
1794.19 -0.570061 1.15266 1441.36 -0.15439 -0.278641 2244.8 0.555791 0.502581 0.887751 0.71086 2528.32 -2.3581 2.07946 3985.67
1363.69 -0.515683 -0.959671 837.123 -0.305449 0.633601 1568.31 0.736865 0.705699 0.725186 0.604299 1382.65 2.68043 2.04683 2393.99
1461.1 -0.122459 1.01665 515.127 1.55333 -0.310858 1954.15 0.748269 0.324567 0.838467 0.686567 1526.39 -2.40808 2.09722 2411.05
862.993 0.821182 2.52333 757.626 1.0319 -1.01173 1651.68 0.802805 0.695478 0.774862 0.861287 236.253 -1.07701 0.0652752 2616.9
1292.91 -0.724056 -1.74112 1061.82 -0.127569 0.680606 2450.26 0.711096 0.410436 0.739961 0.738107 420.448 0.681791 0.00118542 3529.27
1250.4 0.144194 -0.79674 407.701 -0.10863 -1.92504 790.912 0.290752 0.674558 0.76744 0.684565 1073.95 1.98654 2.37161 2253.34
1792.79 -0.161524 1.28701 1049.74 1.06911 2.59594 2472.57 0.526916 0.747298 0.701382 0.728454 866.833 -1.68338 2.00386 4469.61
434.472 -1.17351 -2.79619 415.015 -1.13504 -1.2682 618.379 0.435178 0.425561 0.775051 0.695279 483.83 1.05329 2.3215 1040.53
1356.7 0.644687 2.96663 1306.85 0.0577095 1.3126 2130.26 0.71492 0.075114 0.803247 0.816902 946.737 -0.780994 2.09359 3652.7
1205.95 0.393135 0.606255 384.643 0.519359 2.82212 1409.41 0.250869 0.788805 0.703657 0.841273 847.704 -2.40383 1.05724 1949.74
2180.35 -0.000956573 -2.59041 503.62 0.378476 0.764518 2453.49 0.56663 0.231553 0.528912 0.717052 1697.14 0.4886 0.275917 2740.86
781.063 -1.3979 -0.964133 599.073 1.36988 -1.08805 2565.1 0.536986 0.728891 0.426147 0.723642 1126.92 2.13334 3.06179 1603.84
1976.39 1.08857 -0.945224 852.978 -0.896309 0.166244 3345.91 0.173727 0.596684 0.591397 0.737273 1735.13 2.5413 2.37506 3791.83
1697.38 -0.2511 -0.123794 1297.66 -0.318775 -2.78761 3068.86 0.650247 0.109439 0.743609 0.785348 513.083 -2.38084 0.406769 4243.39
2129.69 -0.116839 1.4952 949.781 0.0235346 3.02612 2265.72 0.304967 0.262545 0.505773 0.51647 1582.57 -1.23485 2.02221 4076.93
678.151 0.230415 -0.069055 342.505 -2.13536 1.76713 1629.86 0.620087 0.666258 0.77423 0.830238 508.321 -2.28327 2.21422 1494.16
1553.05 0.157651 0.216481 1145.54 -0.993332 -1.24051 2441.73 0.359113 0.366232 0.532168 0.3056 1493.98 2.68531 2.35737 3365.89
2083.65 -0.166118 0.410853 711.466 -1.34022 2.98106 3008.06 0.138045 0.531593 0.700397 0.617005 1243.28 -2.56584 0.73628 3090.37
1065.21 0.455736 1.43847 322.862 -1.23052 -1.17599 1602.74 0.285442 0.78813 0.724 0.804589 936.471 -1.63626 0.46027 1816.57
783.813 -0.957314 -0.838254 371.528 0.283788 -1.60049 834.367 0.298016 0.693225 0.587754 0.554985 765.467 2.09534 2.58736 1541.56
989.732 -1.44772 0.715509 391.133 -0.882121 1.62635 778.308 0.733459 0.394336 0.587787 0.807815 952.506 -2.04764 2.60919 1796.13
960.355 0.81622 -1.37418 927.608 -0.58308 -2.21927 1649.86 0.34568 0.229497 0.826338 0.802284 1493.43 1.38675 2.67716 2116.53
1349.95 0.829515 0.234976 1043.1 -0.513333 1.44553 2307.88 0.70312 0.200846 0.743535 0.565443 1946.02 -2.36952 2.46814 2477.12
1649.22 0.387176 2.26598 1170.79 0.307558 -2.20346 2213 0.632535 0.97008 0.381854 0.62687 1687.39 -0.10338 2.10008 3008.24
2069.42 -0.745971 -0.970813 678.1 -0.751127 2.59782 2542.83 0.190243 0.478627 0.694609 0.816401 1575.39 1.97864 0.619185 2986.99
1191.93 -0.267658 -2.49888 411.127 0.821196 -2.19821 858.767 0.492821 0.845044 0.532726 0.814777 1263.45 0.728661 2.92687 2043.09
1873.88 -0.421034 -0.984517 794.455 -0.0720731 -2.47856 1938.68 0.252856 0.770888 0.714953 0.859061 1633.01 1.75515 2.04948 3912.4
1198.87 -0.555565 -2.49615 609.298 0.436673 -1.41176 1286.07 0.793222 0.679719 0.796296 0.743073 619.323 0.956489 2.36825 2873.91
1435.92 0.456857 1.74101 611.186 1.06728 -0.0086509 1804.56 0.243279 0.20448 0.799563 0.767389 1102.5 -1.7348 1.72615 2548.9
1610.79 -0.0368818 -0.447565 1111.12 -0.544271 -2.16481 2202.15 0.695125 0.411027 0.803642 0.498448 1328.04 2.07427 2.04411 3280.5
404.711 0.0775165 -2.01885 312.573 1.13927 -1.51685 502.236 0.608198 0.445838 0.638227 0.635136 578.958 1.03266 2.54951 951.529
1133.71 -0.756821 2.39272 931.125 1.18872 -1.1984 3124.92 0.364206 0.164389 0.82119 0.410681 425.192 -1.74453 0.546131 3004.23
812.258 1.24438 -0.671956 805.933 0.706206 0.307382 949.721 0.471009 0.496344 0.56056 0.559273 1327.71 2.93632 2.62894 2164.45
1087.95 0.106692 -0.699068 386.148 1.77655 -0.573798 1250.48 0.534944 0.545587 0.818456 0.678807 1444.5 2.47522 3.04902 1465.69
424.883 -1.39836 1.0022 406.213 1.60195 2.00948 1819.97 0.749775 0.47592 0.764692 0.810401 573.432 -1.78521 2.4885 1273.5
