pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
626.193 0.782605 0.496489 434.447 1.22382 -1.03183 781.908 0.555643 0.901719 0.712782 0.875132 660.532 3.11263 2.13873 1712.26
778.388 0.522744 2.90269 449.974 0.970579 1.07678 986.366 0.215965 0.685731 0.815521 0.740393 475.16 -1.00637 2.08315 1658.94
1186.42 -1.19304 -2.79567 1159.31 -0.405298 1.20277 2462.83 0.585203 0.46748 0.663122 0.808638 99.0285 1.30606 0.103293 3426.57
737.512 -2.07356 -1.17132 737.015 0.0933319 -2.59547 2174.67 0.651775 0.266176 0.523801 0.566783 1064.62 1.55813 2.12959 2299.82
1154.94 0.472059 2.29733 720.794 -0.722569 -2.38068 1792.54 0.506047 0.765288 0.693849 0.691516 568.26 -0.352113 2.02857 2757.52
1102.81 0.423239 -3.08351 426.469 -1.08146 -2.49984 1213.48 0.454424 0.64027 0.754541 0.743208 985.768 0.201354 2.70119 2025.39
1246.37 -0.437357 2.03152 1034.08 0.626268 -1.07961 2753.27 0.0850582 0.255222 0.655208 0.74968 583.173 1.71274 0.318778 3274.99
474.398 1.43842 1.52885 277.401 -1.39007 0.739884 1441.9 0.697874 0.693599 0.797197 0.768631 532.223 -1.93696 2.67684 874.39
1243.94 0.324458 -1.97852 940.554 -0.889664 -2.6568 1585.79 0.698579 0.513993 0.820322 0.640732 2080.24 1.16161 2.46478 2772.08
721.998 1.05817 -2.20007 490.031 -0.441796 -0.976032 1204.43 0.500253 0.390676 0.420205 0.772896 712.522 1.31369 2.28972 1737.86
1165.92 -0.670463 -0.119426 809.209 1.10909 -1.88166 2532.83 0.769592 0.202039 0.847841 0.71835 812.913 2.29839 2.10313 2487.61
483.043 -1.49097 -2.25836 449.385 0.808851 -1.43803 1404.05 0.654841 0.565704 0.671015 0.589254 650.445 0.974176 2.4122 1313.03
1054.34 -0.346021 0.477106 883.922 -0.0151106 -2.98679 2037.29 0.623235 0.188496 0.640377 0.646207 420.272 2.55446 0.74193 2890.9
969.177 0.927784 2.574 844.16 0.453441 0.7663 1596.3 0.448822 0.594404 0.561777 0.864643 862.637 -1.31975 2.08605 1765.64
1161.54 0.165747 -0.102271 1128.03 0.854448 1.54518 1871.09 0.203864 0.443331 0.765134 0.614097 978.665 -2.46647 2.27154 2849.22
1233.87 -0.556361 0.778704 1074.01 -1.00459 2.45751 1870.55 0.504747 0.287883 0.724129 0.885801 781.738 -1.73405 2.09163 3227
564.985 -0.924102 1.17782 462.58 0.0190653 2.24742 741.622 0.626078 0.67862 0.714031 0.840947 468.823 -1.06074 2.23855 1589.71
437.639 -0.373583 -2.26972 359.478 -1.64249 2.33373 812.996 0.652104 0.606405 0.699383 0.893376 460.262 -0.251732 2.01799 1373.94
587.279 1.12585 2.49445 507.971 -0.823349 2.89697 1268.03 0.511912 0.246459 0.6788 0.70426 553.528 -0.257171 2.75162 1719.01
1361.57 0.550526 -0.375267 492.021 -0.812214 -1.50454 1502.82 0.38893 0.61931 0.766411 0.813373 1500.48 2.6263 2.15235 2212.79
1503.73 -0.112589 -1.97475 1261.81 -0.979114 0.412138 3039.1 0.0831782 0.673187 0.709626 0.861695 251.206 -1.86404 0.110718 4011.15
1127.11 -0.371154 2.54953 805.257 0.537619 -1.62833 1923.81 0.383509 0.697908 0.701871 0.71525 179.174 0.43881 2.06714 2809.27
1419.82 -0.860139 1.94261 1256.66 -0.324348 -1.95486 2715.25 0.725538 0.143811 0.760603 0.63962 253.25 -2.20578 0.250914 3910.34
1324.47 -0.794427 0.16781 1120.18 0.196926 -2.01934 2547.16 0.582618 0.616647 0.544701 0.50816 1048.47 2.24482 2.01903 2589.98
893.085 0.168581 2.92197 463.938 0.0352278 1.59851 808.507 0.545265 0.660301 0.876533 0.758037 925.166 -0.899746 2.46147 1855.13
859.915 0.849848 2.34393 561.133 -1.07442 2.0254 1575.78 0.56 0.636317 0.4648 0.745366 1085.78 -0.880319 2.90572 1791.03
1250.09 -1.02785 0.578763 904.955 -0.898131 -0.797505 1380.42 0.391786 0.853828 0.777808 0.77828 1139.98 -3.01125 2.21374 2754.73
819.396 -0.711507 2.01856 737.605 -1.15781 -0.481605 1553.7 0.697344 0.471023 0.725787 0.730159 229.117 0.00335357 0.484959 2219.27
1116.22 0.34629 -1.68677 721.827 -0.977061 -3.07643 1727.66 0.417837 0.574069 0.666546 0.806106 292.026 0.996192 2.21056 2988.9
1512.05 -0.334989 3.04408 936.732 0.295241 1.77278 1729.45 0.354396 0.215179 0.842296 0.735025 1774.94 -0.55104 2.32382 2722.11
731.034 1.12407 2.76189 653.659 -0.00604317 1.39363 1255.75 0.745247 0.753724 0.774862 0.772212 361.926 -1.26318 2.25812 2359.87
635.539 -1.15279 2.81264 599.083 1.52265 2.77088 2193.38 0.5371 0.737857 0.793479 0.517022 966.595 -0.331913 3.10279 1535.86
1046.22 -1.24839 -0.850445 1021.61 0.587093 1.97381 3043.03 0.295074 0.758967 0.819796 0.724685 545.068 -1.1323 0.28186 2888.4
870.859 0.20053 -0.924049 345.431 -0.317806 0.111416 650.46 0.605296 0.565241 0.843896 0.507215 637.221 2.65406 2.54264 1903.55
680.241 -0.259488 2.81487 426.905 1.6237 1.64455 1335.82 0.772162 0.313008 0.749994 0.713525 715.999 -0.557252 2.2018 1462.47
1001.04 -0.023545 2.77028 810.81 0.294094 1.64479 1037.09 0.6062 0.671715 0.742576 0.695141 425.007 -0.785739 2.43053 2930.36
1254.25 -0.965353 -0.567434 696.259 0.665583 -2.48753 2324.1 0.591672 0.616265 0.484205 0.571962 861.662 1.53948 2.10691 2630.31
825.581 1.12474 0.401646 301.024 1.6391 -1.82676 1007.97 0.393015 0.627039 0.495959 0.698323 544.42 -2.94205 1.11529 1411.02
713.894 -0.264991 1.93543 339.828 -1.25311 1.25663 653.292 0.623134 0.605605 0.820843 0.572938 1002.23 -1.42155 2.67818 1109.17
842.71 -0.0285765 2.00178 694.809 -1.10145 1.13591 1094.41 0.426502 0.361761 0.683654 0.789011 1149.58 -1.51152 2.64743 1933.31
781.572 0.811192 0.560842 381.564 1.80541 1.43971 798.578 0.830427 0.513025 0.718112 0.836452 544.456 -2.79164 2.05183 2058.12
821.314 -0.643239 -0.823788 657.631 0.714442 -0.0746217 1264.07 0.23625 0.653276 0.778434 0.887381 834.005 2.60281 2.67743 2381.18
1329.46 0.0632187 -1.45136 906.277 -0.547998 2.89448 1945.72 0.215346 0.288987 0.623822 0.782844 191.579 0.656986 2.10835 3754.29
644.286 1.51521 3.13583 582.521 -1.27627 0.76987 2617.23 0.751663 0.419611 0.724731 0.630349 519.471 0.29267 0.477199 1920.73
836.383 -0.207167 -2.93192 716.683 0.275849 2.43471 866.875 0.601399 0.578803 0.801786 0.807167 652.064 -0.0826945 2.51741 2355.39
1325.25 0.0648673 -1.66098 886.069 0.0806896 1.91955 2242.86 0.506948 0.0988614 0.514315 0.871971 695.671 1.9338 0.0142426 2897.99
1048.97 -0.544551 -1.68118 973.301 0.0677679 -0.433074 1350.44 0.345161 0.46949 0.680242 0.704776 905.401 2.07515 2.50822 2717.84
1458.44 -0.00604274 -0.0549494 761.304 -0.0660171 -1.21872 1174.65 0.223926 0.624693 0.787428 0.632509 1291.69 2.5278 2.53666 2903.8
904.04 -0.569944 1.61501 742.325 0.158489 -0.551083 1642.6 0.375193 0.312642 0.359838 0.834627 1029.06 -2.4048 1.85371 2441.97
650.547 0.175211 0.622855 480.032 -0.49858 1.56897 676.847 0.619743 0.68716 0.604593 0.748686 840.158 -2.18597 2.52825 1374.2
695.943 0.299218 1.22908 574.18 -0.0263637 -0.0680901 799.055 0.622097 0.619388 0.527827 0.861955 937.886 -2.49973 2.43164 1341.33
1001.93 0.842173 1.92904 399.739 0.824323 -1.8896 1297.55 0.26217 0.371389 0.82112 0.822018 631.486 -0.894631 0.99497 1531.28
824.48 -1.22164 -3.06263 654.844 0.356545 -2.30788 1412.05 0.573302 0.672833 0.66693 0.744399 741.763 0.400264 2.70814 2095.48
1095.58 0.589221 -1.90232 968.721 0.17518 -2.98145 1173.29 0.592907 0.736193 0.851344 0.706781 1017.93 0.663776 2.56609 2939.19
813.933 -1.01262 -1.75033 784.9 0.00242805 -3.10084 1374.3 0.610436 0.424473 0.798358 0.753019 169.14 0.3858 2.13613 2934.09
938.131 0.606687 0.317871 511.105 -2.30869 0.569558 2841.6 0.215991 0.650433 0.716135 0.82614 1270.41 -2.6408 2.95867 1728.48
1036.63 -1.39722 1.07814 823.914 0.242579 1.48239 1931.69 0.699377 0.369672 0.60429 0.434544 1178.72 -2.07431 2.72649 2633.57
1151 -0.226789 1.40156 820.003 -0.712362 -3.08548 1809 0.515392 0.493712 0.40833 0.793063 1235.45 -1.05034 2.03514 2069.37
1595.6 0.283118 0.262634 630.782 1.57108 0.968044 1690.36 0.266 0.577086 0.833221 0.849713 1851.57 -2.68954 2.6256 2462.16
799.738 0.273505 -2.47824 748.875 -0.436115 2.2123 1277.45 0.422287 0.369437 0.712327 0.684518 313.661 -0.103419 2.31572 2346.18
735.669 0.506732 0.023232 478.999 0.432024 1.2161 748.49 0.643258 0.652812 0.751547 0.752955 708.278 -2.38801 2.41125 1673.73
673.296 -1.33724 0.120451 420.398 -0.814016 1.80587 862.848 0.549087 0.582023 0.763149 0.710931 760.119 -2.42706 2.05025 1065.5
832.044 -0.400026 1.82703 729.367 -2.10484 0.591893 1785.29 0.243656 0.421589 0.571582 0.625923 1465.96 -2.05284 2.40331 2117.35
673.888 0.63595 -1.16071 486.502 -0.954756 -1.72419 1062.59 0.153596 0.3126 0.724037 0.790713 613.628 1.48722 2.64792 1951.44
1154.91 -0.0110244 -1.4135 991.986 -0.535617 2.6058 2100.8 0.248848 0.517477 0.543187 0.638715 57.8538 0.539924 1.95343 3080.76
792.979 -1.2554 -0.970866 382.652 -0.505935 2.23404 1282.89 0.6871 0.359647 0.518496 0.792221 551.688 2.2013 0.0327356 1487.91
856.596 0.436321 -2.14873 305.489 -1.30573 -1.32863 1097.52 0.334027 0.78984 0.88598 0.872146 779.933 1.05606 2.38469 1751.22
526.159 -0.648814 2.28142 406.821 0.165304 -0.823908 1050 0.3852 0.646488 0.557853 0.612114 407.421 -1.08122 0.25731 1378.88
1023.33 -0.303308 1.33463 811.537 -1.56256 2.69126 1686.18 0.643011 0.130635 0.796115 0.661121 877.198 -1.31791 2.27402 2785.15
1047.47 0.898691 1.0078 684.161 -0.240739 1.49988 1116.69 0.632952 0.212596 0.821044 0.577158 1235.16 -1.76698 2.77477 2348.57
410.056 1.61067 -0.392262 331.572 0.999551 1.21194 598.918 0.706371 0.842425 0.822727 0.673725 283.527 -3.02432 2.04692 1116
664.027 0.860803 -1.49058 608.25 0.921989 -3.03558 949.506 0.831756 0.57248 0.71638 0.798754 276.802 0.902628 2.34497 2031.42
1211.99 -0.264083 -1.18648 1028.74 -0.37105 1.40141 2323.3 0.229076 0.632411 0.544376 0.430178 226.84 -1.49384 0.307362 3215.43
681.347 0.588183 -0.6383 281.846 -1.95219 -0.254515 1459.54 0.781538 0.548742 0.710419 0.725329 714.424 2.46872 2.72324 1264.6
467.594 -1.59002 -0.784475 357.458 -0.504112 -1.7285 626.863 0.293802 0.746732 0.683225 0.626731 503.407 1.96928 2.5854 1069.41
1166.66 0.250957 -3.06321 1037.5 0.733416 1.28453 1898.96 0.347523 0.363113 0.671783 0.55874 427.911 -0.877041 2.16157 3040.27
1814.64 0.536846 -1.06874 776.042 0.353469 2.37291 2568.55 0.104624 0.607008 0.516739 0.681261 497.409 1.74926 0.62365 3614.88
1369.74 0.152926 1.16944 636.578 0.662321 2.30976 1128.72 0.604075 0.442749 0.553516 0.837042 1624.44 -1.62903 2.34439 2103.32
896.919 -0.293851 -1.76328 791.603 -1.29538 0.298437 1713.61 0.489099 0.432088 0.656776 0.695246 575.871 2.39176 2.09332 2039.31
770.443 -0.12873 -2.47111 393.12 -0.592892 -1.37282 766.529 0.697384 0.368314 0.788697 0.333211 821.942 1.05348 2.42629 1568.05
861.772 0.13387 -2.75644 698.358 1.65777 -1.6188 1547.33 0.539473 0.408136 0.732903 0.74808 619.817 1.12578 2.40097 2298.05
687.306 -0.658264 -1.12 637.532 -0.230121 3.10089 1199.25 0.810551 0.364991 0.77948 0.848382 585.624 1.05135 2.04954 1434.26
751.113 -0.334714 -0.153611 522.264 1.19883 0.0297098 1083.38 0.785091 0.671297 0.661716 0.6416 573.659 2.92148 2.89177 1966.78
1029.43 0.137766 1.64641 906.559 -0.736376 -2.74973 1809.29 0.453669 0.557703 0.720691 0.822657 232.296 -0.462813 2.10923 2976.78
1029.28 -0.075316 2.76865 739.422 -1.62241 2.10259 1619.23 0.580122 0.656823 0.444733 0.74157 946.671 -1.12569 2.38884 2947.34
1350.78 0.429057 3.12759 674.145 0.548076 -1.14466 1827.42 0.106694 0.561819 0.413806 0.781436 995.457 0.620726 1.76539 2371.19
603.244 -0.299774 -0.220934 339.992 -1.75057 1.29472 961.011 0.668116 0.509695 0.583425 0.741086 639.087 -2.8509 2.13756 1018.88
515.349 0.502301 2.86644 441.576 1.83127 -1.87135 978.278 0.607524 0.556577 0.604256 0.778678 279.418 0.584919 2.28152 1414.2
747.835 -0.382518 -2.18192 623.946 0.86425 -0.629022 1357.45 0.380086 0.629913 0.722946 0.933382 411.345 1.93934 2.16192 2043.11
1074.66 0.42093 -2.73546 660.078 -0.208482 2.2314 1249.35 0.282047 0.514286 0.824559 0.550058 1143.34 -0.11457 2.34597 2060.57
907.256 0.929085 0.451371 375.853 -1.56708 0.960861 1919.73 0.460415 0.751642 0.759794 0.747288 1067.63 -2.53083 2.79149 1578.48
426.713 -1.98739 -2.41971 406.516 0.663352 0.214818 1724.32 0.333081 0.318194 0.790368 0.766883 140.814 0.0135641 0.201254 1466.73
551.613 -0.539679 -1.10499 470.078 -1.75269 -0.533371 757.399 0.736239 0.411417 0.817872 0.810636 1034.26 2.1443 2.67768 1345.82
766.726 -0.529027 1.47148 544.641 -0.943188 3.08694 991.217 0.791194 0.817831 0.875772 0.852275 921.987 -1.04328 2.15296 1469.31
877.776 -1.22456 -2.41052 790.581 0.458217 -1.30489 1829.07 0.592047 0.50289 0.580743 0.607516 1640.67 1.44213 2.43054 2216.83
555.611 -1.71117 -2.80268 277.389 1.91193 -0.0739751 2491.64 0.181458 0.463682 0.846977 0.687792 132.649 0.747835 0.82181 1091.7
1259.23 -0.0243642 1.80907 771.561 0.546429 2.75407 1072.01 0.725504 0.598159 0.585003 0.339744 1227.51 -1.21231 2.3168 2736.9
460.262 1.66599 2.99363 256.65 -0.0638585 2.7834 770.082 0.664143 0.377185 0.736589 0.541755 582.619 -0.462425 2.82713 1024.18
490.626 -0.457352 -0.582696 396.357 1.06795 1.20738 1052.93 0.344395 0.674227 0.834676 0.759592 357.168 -2.79072 2.20802 1101.59
1103 0.191259 2.30676 331.712 0.859198 -0.775032 1370.62 0.31868 0.510896 0.803339 0.631287 707.699 -0.737315 0.0377169 1739.78
492.29 0.825213 -0.130892 485.77 -1.00679 -2.57995 1399.62 0.715724 0.537458 0.864153 0.87754 418.129 0.361419 0.492311 1670.58
587.249 -0.74321 -2.08972 482.856 1.3959 -1.50415 1413.3 0.33523 0.505946 0.671767 0.771552 946.481 1.52399 2.66948 1342.3
1033.16 0.23183 2.09972 610.239 -1.46327 0.939365 1862.24 0.334009 0.495249 0.810653 0.648401 1101.69 -1.62979 2.55368 2228.08
1056.99 0.611535 1.70803 826.159 1.07577 -2.74265 1668.39 0.332826 0.747387 0.831103 0.684569 1056.33 -0.561265 2.18139 2214.54
584.108 0.721316 -1.94107 348.874 -0.809349 -1.4553 830.607 0.383721 0.617091 0.633628 0.810471 835.088 1.29841 2.75371 1094.23
557.287 -0.28119 -0.358344 352.726 0.490107 -1.68287 672.177 0.629821 0.378972 0.721355 0.732837 622.942 2.31303 2.28729 1135.27
944.659 -0.0571371 0.617891 319.362 -2.14507 3.12686 1736.92 0.286656 0.204895 0.663538 0.853044 830.746 -2.19514 0.961177 1634.19
807.968 -0.563927 -0.40564 537.911 -1.06349 -2.10625 1172.59 0.317119 0.606096 0.775148 0.784519 543.563 2.1209 2.05604 1887.56
327.767 0.734436 -1.41857 252.621 -0.827318 -0.519539 565.162 0.39847 0.598046 0.599974 0.746953 504.043 2.10721 2.62675 577.112
1110.6 -1.24565 3.05864 880.063 -0.0402702 1.34152 1968.99 0.339546 0.308096 0.689634 0.889027 731.359 -0.894881 2.2364 2614.46
947.418 1.21456 1.62834 459.523 0.113703 1.78196 908.029 0.821436 0.274875 0.556449 0.863542 1225.5 -1.32744 2.95578 1926.15
823.588 -1.07123 1.27053 729.056 -0.0255959 1.52876 938.641 0.369738 0.430414 0.726384 0.724595 1156.43 -1.35936 2.6299 2286.39
1439.75 -0.0961537 -0.529973 409.247 1.22035 2.3163 1927.93 0.291067 0.220951 0.657358 0.624664 990.674 2.89144 0.575144 2556.45
536.088 -0.674268 -0.201547 509.478 1.5393 -1.86512 1618.29 0.750374 0.757515 0.656019 0.950871 195.229 2.00071 2.20226 1548.8
412.247 0.165883 2.14735 314.038 1.11722 1.29377 474.572 0.630029 0.437822 0.552459 0.673112 480.169 -1.77876 2.35708 1152.88
589.004 1.32909 0.325354 549.921 -0.167046 -1.16093 1221.31 0.654192 0.686956 0.746599 0.826678 342.098 3.07824 2.04401 1671.41
973.39 -0.505825 0.726601 397.579 1.19099 -1.45713 1753.96 0.157189 0.677438 0.751664 0.680044 562.171 -2.81412 1.35699 1597.03
1083.66 0.0972875 0.450558 540.159 0.280135 -0.732402 1078.99 0.428851 0.814791 0.334826 0.821575 721.538 2.97428 2.52373 2515.15
