pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
1137.46 0.49679 2.58229 800.082 -0.0446822 0.958482 1499.61 0.631419 0.44383 0.720233 0.45963 984.324 -1.19542 2.1539 2294.14
1609.76 -0.137864 -2.98689 584.869 0.986452 0.531014 2341.45 0.160411 0.611262 0.840562 0.762231 818.188 -0.0668355 0.597849 2598.24
1101.69 -0.0512608 1.17303 864.215 -0.13052 2.90711 1502.38 0.479314 0.496285 0.826927 0.652659 981.016 -1.26818 2.1079 2245.74
1067.68 0.164645 -2.03919 975 0.572321 -0.579168 1514.34 0.875277 0.239685 0.78338 0.682829 1422.95 1.79957 2.37874 2180.81
1212.18 0.046329 0.537109 552.334 -0.682326 -1.29581 1623.68 0.16067 0.627756 0.862255 0.68493 995.558 2.90287 2.08451 2851.71
1656.87 0.101242 -0.0705223 952.012 0.777251 -1.79991 2231.63 0.415337 0.614707 0.475407 0.55472 723.522 -2.20687 0.40696 4919.12
1520.55 1.35569 1.06714 1491.77 -0.554039 2.66694 4061.9 0.460922 0.505131 0.457854 0.556079 1471.59 -1.32027 2.29597 3205.34
2327.55 -0.134684 1.46689 1376.22 -0.134396 2.96473 2510.37 0.712341 0.559678 0.562468 0.434109 1993.06 -1.15504 2.16342 4621.14
916.276 0.336021 2.91806 537.726 -1.46226 -2.76498 1595.89 0.516078 0.548916 0.75765 0.631582 914.001 0.041414 2.8064 2032.43
1389.05 0.389196 2.26984 1094.65 0.280856 -2.16125 2000.62 0.591224 0.445223 0.541444 0.708589 1110.82 0.0236546 2.1849 2972.4
638.264 -1.50822 -1.11626 497.188 -1.34898 -2.8773 902.373 0.534137 0.70609 0.673208 0.699535 161.031 0.941685 2.05795 2102.71
1111.35 -0.549419 -2.54288 754.379 0.609956 -2.26275 1202.68 0.641046 0.62458 0.706878 0.796388 1277.08 0.757134 2.98317 2471.95
435.269 -1.62372 -1.6318 292.648 -0.350986 -2.93427 690.099 0.527654 0.465553 0.797145 0.757053 84.3042 0.610297 2.2421 1388.9
905.423 1.20947 0.917884 533.643 -0.507512 -2.39707 2057.43 0.171276 0.581815 0.807929 0.80876 172.546 -1.15172 1.24534 1941.04
585.084 1.43935 0.772289 512.367 -1.62078 -1.75994 2651.25 0.352058 0.671687 0.832931 0.799818 100.406 1.07274 0.300447 1418.17
1226.3 0.551099 1.27837 874.564 -1.42983 0.546048 2526.68 0.495106 0.33454 0.504013 0.610899 648.234 -2.31434 2.69047 3533.24
656.638 -2.10306 -0.842373 336.728 1.31408 -1.27277 2521.57 0.78494 0.760864 0.885554 0.852193 744.351 2.1723 2.83811 1214.26
737.363 0.434309 -1.14167 405.307 -1.84657 0.303483 1758.76 0.532454 0.539253 0.589741 0.657305 539.938 2.78273 2.35879 1574.86
1261.52 -0.0314086 -1.0139 704.932 -1.1711 -2.57436 1803 0.693921 0.717687 0.663032 0.783289 1272.33 1.58507 2.12376 2371.51
1126.83 -0.554572 1.36292 318.486 1.55383 1.38096 1525.98 0.563107 0.714439 0.661519 0.783519 1269.45 -1.78878 3.11344 1605.27
777.01 -1.0486 -1.7617 462.05 -0.289024 2.75453 1083.16 0.649604 0.452732 0.66302 0.746562 779.527 0.615509 2.13903 1554.47
894.052 -1.1657 1.15254 626.501 0.0724361 2.70296 1461.26 0.363676 0.703162 0.622688 0.781305 731.945 -1.38921 2.19102 1843.28
1757.3 0.885 -2.17976 689.826 -1.55116 -2.42034 3422.13 0.365723 0.544483 0.522667 0.79444 2186.77 0.728637 2.90839 2920.21
439.291 -1.96735 1.57696 409.71 0.741372 -0.276969 1695.35 0.594067 0.693017 0.678686 0.868494 125.895 -2.34716 2.07019 1242.07
736.64 0.144488 2.17327 653.974 1.94996 1.56766 1708.65 0.349174 0.219529 0.549631 0.6965 345.147 -0.857943 2.4256 2479.11
1286.3 0.635714 -2.86492 500.187 -0.359707 2.74242 1103.67 0.568054 0.617707 0.756095 0.814598 1682.01 0.0965918 2.64583 1962.51
586.637 -0.498369 -0.729669 517.616 -0.789962 0.269502 616.931 0.40146 0.344094 0.671968 0.834753 614.911 2.88153 2.61203 1490.14
1234.76 -0.363058 -0.671176 1196.47 1.18548 -0.178388 2195.23 0.82227 0.634206 0.832449 0.417649 1549.41 2.44161 2.62 3404.82
833.723 0.486757 2.15939 686.385 -0.601799 -3.05893 1221.6 0.524157 0.655094 0.791116 0.619686 764.555 -0.541925 2.517 2567.65
1210.36 -0.247888 -1.3896 1117.68 0.14814 0.0131191 1580.27 0.911659 0.752725 0.801176 0.784142 1220.13 2.69156 2.20203 3400.8
855.449 -1.25228 -2.01554 474.439 -0.333162 -1.45232 718.654 0.555775 0.925383 0.807466 0.590828 874.701 1.00492 2.45724 1996.66
1749.34 1.00287 -2.91684 1618.86 0.220162 -1.2472 2863.85 0.653591 0.781744 0.705346 0.777914 693.013 0.835152 2.08235 5118.23
996.74 -0.576984 0.58094 725.765 -1.15827 1.71274 1063.31 0.236697 0.842623 0.735883 0.765084 1274.08 -2.03943 2.53102 2126.23
710.623 -1.8877 1.948 481.212 1.7689 -2.70594 3654.41 0.392765 0.366391 0.754413 0.86685 565.787 -0.636107 2.06983 1529.7
1990.2 0.327511 -1.16065 1197.94 0.0959512 -3.01304 2543.93 0.618794 0.76242 0.825898 0.751826 1532.34 1.13774 2.13241 4162.72
550.421 -1.14956 0.0127803 496.698 -2.13844 2.01589 1050.02 0.759969 0.640244 0.576041 0.758461 318.776 -2.25824 2.00905 1430.94
1752.8 -0.584256 -2.28219 1422.77 -1.36238 0.085143 3560.58 0.173007 0.179142 0.467099 0.83153 836.824 1.8446 1.75946 3887.91
1827.63 0.0390572 -0.460803 1741.16 -1.20778 -2.5408 3983.88 0.687331 0.603162 0.667788 0.805359 870.813 1.61948 2.08028 4515.66
2159.71 0.00910273 1.09457 1811.76 0.229838 -1.38073 3859.24 0.68518 0.229975 0.5749 0.796791 887.649 -1.14799 0.23274 5794.65
935.482 0.430607 -0.413994 902.587 -0.343043 -2.80106 1897.57 0.810512 0.627161 0.860004 0.555995 505.281 -3.10549 0.304426 2806.08
1262.76 -0.51706 2.17178 357.463 0.832686 2.89865 1174.7 0.459122 0.725985 0.595646 0.640924 1428.6 -0.819783 2.56475 1713.48
652.714 -1.92684 -0.672075 333.502 0.142706 -2.10507 1327.21 0.644039 0.622239 0.576432 0.794891 726.758 2.02306 2.15505 1093.14
972.684 1.12632 -0.224152 849.05 0.486741 1.33701 1461.94 0.271828 0.585936 0.806875 0.804499 1203.78 -2.67086 2.27531 1900.46
1260.12 0.838443 -0.352894 403.092 -0.838245 0.0144573 1403.66 0.757924 0.657148 0.828602 0.875823 1642.88 2.88017 2.86571 1626.38
1416.59 0.550961 -2.23798 1333.11 -0.164563 2.72573 2066.91 0.774789 0.527751 0.797817 0.613002 1428.62 0.337852 2.38787 3561.95
1165.23 -0.851666 1.7545 396.52 0.21104 0.602137 1077.13 0.508512 0.657336 0.584352 0.663517 1009.97 -1.67339 2.27553 1922.96
474.178 1.42867 0.763305 464.987 0.831698 1.91184 667.073 0.704441 0.585779 0.707575 0.743189 263.498 -1.39311 2.15642 1597.36
521.734 -1.07811 2.16143 443.61 2.04562 2.90352 2238.76 0.619312 0.197698 0.733817 0.585462 557.6 -0.679179 2.70049 1328.08
681.9 1.10968 -1.60587 346.918 -2.03848 -2.67565 2358.71 0.596454 0.816404 0.697584 0.758492 931.297 1.0109 2.59664 1414.29
1721.37 0.264755 -2.00186 1387.3 -0.00620127 2.76387 2184.04 0.496279 0.608408 0.819897 0.570165 157.166 0.493748 2.27012 5279.48
1210.19 -0.527207 2.57644 956.706 -0.479536 -2.33453 1377.73 0.616095 0.614368 0.683385 0.526081 591.326 0.355761 2.22068 3496.31
1563.92 -0.12502 0.0168541 1480.58 0.821925 2.71837 3464.41 0.305933 0.247901 0.605386 0.708334 527.703 2.27809 0.440276 4356.11
918.308 -1.54418 0.964214 772.638 0.802411 -0.234119 2644.5 0.232462 0.67725 0.809273 0.624994 1250.18 -2.66174 2.42762 1840.33
1068.39 -0.0375479 2.86962 917.606 0.041673 1.63169 1182.15 0.503209 0.309458 0.767165 0.6023 1781.2 -0.897224 2.51634 2502.83
1029.76 -0.654863 0.836654 449.23 0.990378 1.11574 1287.72 0.61693 0.629737 0.650532 0.756022 1026.27 -2.37492 2.79253 1939.8
1300.11 0.408784 2.0569 1184.59 -1.0423 2.76167 2258.24 0.193975 0.698385 0.541461 0.618283 1464.28 -0.83204 2.68948 2686.37
985.557 0.30876 2.38425 898.553 1.0571 1.68008 986.553 0.728246 0.276394 0.796945 0.549032 1058.39 -1.09686 2.77695 2647.92
1319.72 -0.537671 -0.925823 720.889 -1.26796 0.809881 1818.74 0.453159 0.782696 0.487198 0.855882 571.653 2.98664 2.17676 3554.12
